market_code,所属概念数量,所属概念,股票代码,code
17,4,职业教育;鸿蒙概念;国企改革;西部大开发,600455.SH,600455
33,16,光刻胶;消毒剂;创投;粤港澳大湾区;食品安全;碳中和;核电;核污染防治;专精特新;重组蛋白;光伏概念;辅助生殖;锂电池概念;磷化工;PCB概念;深股通,002584.SZ,002584
33,32,脑机接口;语音技术;血氧仪;智能音箱;星闪概念;智能穿戴;空间计算;无线耳机;鸿蒙概念;虚拟现实;AI眼镜;医疗器械概念;人工智能;元宇宙;智能家居;小米概念;车联网(车路协同);华为概念;阿里巴巴概念;机器视觉;消费电子概念;机器人概念;新型工业化;芯片概念;无人机;汽车电子;人民币贬值受益;苹果概念;换电概念;储能;一带一路;深股通,300793.SZ,300793
17,4,代糖概念;合成生物;玉米;沪股通,605077.SH,605077
17,4,污水处理;专精特新;机器人概念;融资融券,688057.SH,688057
17,19,3D打印;新型工业化;HJT电池;专精特新;机器人概念;高铁;工业母机;长安汽车概念;大飞机;商业航天;新能源汽车;高端装备;人民币贬值受益;汽车热管理;一带一路;农机;氢能源;空气能热泵;融资融券,688355.SH,688355
17,15,换电概念;充电桩;储能;专精特新;机器人概念;一带一路;无人机;新能源汽车;回购增持再贷款概念;高压快充;人工智能;宁德时代概念;新疆振兴;沪股通;融资融券,600212.SH,600212
33,5,乳业;网红经济;三胎概念;中韩自贸区;国企改革,001219.SZ,001219
33,10,智能家居;小米概念;存储芯片;机器人概念;人民币贬值受益;芯片概念;虚拟现实;海峡两岸;无人机;深股通,000670.SZ,000670
151,8,核污染防治;海峡两岸;光伏概念;融资融券;商业航天;高铁;PCB概念;专精特新,920665.BJ,920665
33,16,医疗废物处理;PPP概念;雄安新区;净水概念;污水处理;土壤修复;垃圾分类;固废处理;碳中和;食品安全;消毒剂;国企改革;西部大开发;动力电池回收;无人驾驶;天然气,300422.SZ,300422
33,3,新能源汽车;比亚迪概念;融资融券,301119.SZ,301119
33,16,军工信息化;卫星导航;商业航天;军民融合;军工;量子科技;华为概念;芯片概念;智能穿戴;医疗器械概念;央企国企改革;西部大开发;国企改革;存储芯片;融资融券;深股通,002935.SZ,002935
33,3,数字经济;创投;一带一路,002394.SZ,002394
33,13,光刻机;芯片概念;专精特新;智能电网;高端装备;高铁;储能;固态电池;数字经济;智能物流;医疗器械概念;深股通;股权转让(并购重组),003043.SZ,003043
17,11,数字经济;人工智能;物业管理;新型工业化;装配式建筑;智能物流;机器人概念;回购增持再贷款概念;新能源汽车;特斯拉概念;人民币贬值受益,600215.SH,600215
33,22,电力物联网;智能电网;虚拟电厂;风电;充电桩;核电;储能;数据中心;工业互联网;物联网;机器人概念;华为概念;网络安全;智慧城市;人脸识别;国企改革;DeepSeek概念;语音技术;区块链;人工智能;融资融券;深股通,000682.SZ,000682
151,5,安防;专精特新;融资融券;人民币贬值受益;锂电池概念,920523.BJ,920523
17,5,存储芯片;汽车芯片;芯片概念;沪股通;融资融券,688449.SH,688449
151,5,水利;天然气;高端装备;融资融券;专精特新,920942.BJ,920942
17,15,算力租赁;国资云;阿里巴巴概念;东数西算(算力);DeepSeek概念;数字经济;智慧城市;数据中心;汽车拆解概念;绿色电力;特钢概念;国企改革;比亚迪概念;沪股通;融资融券,600126.SH,600126
17,10,绿色电力;智能电网;钒电池;充电桩;央企国企改革;国企改革;西部大开发;小金属概念;沪股通;融资融券,600101.SH,600101
151,7,机器人概念;融资融券;宁德时代概念;专精特新;固态电池;稀土永磁;锂电池概念,920061.BJ,920061
33,26,数字水印;数据安全;国产操作系统;网络安全;信创;鸿蒙概念;华为鲲鹏;智慧政务;云计算;财税数字化;腾讯概念;AI智能体;DeepSeek概念;安防;人工智能;东数西算(算力);物联网;ETC;华为概念;工业互联网;数据中心;新型工业化;5G;智能电网;深股通;融资融券,300768.SZ,300768
33,8,家用电器;参股银行;充电桩;储能;小米概念;汽车电子;PCB概念;融资融券,001387.SZ,001387
33,5,虚拟现实;网络游戏;手机游戏;元宇宙;抖音概念(字节概念),002919.SZ,002919
33,6,家用电器;医疗器械概念;智能家居;小米概念;养老概念;融资融券,301502.SZ,301502
33,17,智慧城市;安防;DRG/DIP;华为概念;智能医疗;智慧政务;在线教育;创投;家庭医生;DeepSeek概念;AI智能体;低空经济;云办公;无人机;充电桩;储能;AI应用,300074.SZ,300074
33,17,工业母机;减速器;人形机器人;新型工业化;新能源汽车;比亚迪概念;传感器;机器人概念;高端装备;工业互联网;军工;航空发动机;国企改革;西部大开发;风电;深股通;融资融券,000837.SZ,000837
17,5,2025年报预增;医疗器械概念;智能医疗;专精特新;融资融券,688013.SH,688013
17,7,长三角一体化;高铁;海峡两岸;新能源汽车;核电;2025年报预增;融资融券,601002.SH,601002
33,35,MCU芯片;汽车芯片;EDR概念;无线耳机;数据安全;芯片概念;网络安全;人脸识别;消费电子概念;车联网(车路协同);物联网;汽车电子;华为概念;量子科技;移动支付;区块链;人形机器人;数字货币;智能家居;机器人概念;无人机;3D打印;工业互联网;知识产权保护;粤港澳大湾区;光伏概念;新能源汽车;石墨电极;锂电池概念;宁德时代概念;充电桩;储能;医疗器械概念;深股通;融资融券,300077.SZ,300077
17,21,MCU芯片;汽车芯片;国家大基金持股;星闪概念;英伟达概念;WiFi 6;无线耳机;智能穿戴;芯片概念;小米概念;5G;消费电子概念;物联网;鸿蒙概念;苹果概念;专精特新;智能家居;2025三季报预增;上海自贸区;沪股通;融资融券,688591.SH,688591
33,3,煤化工概念;石墨电极;锂电池概念,002753.SZ,002753
33,14,车联网(车路协同);物联网;创投;京津冀一体化;抖音概念(字节概念);低空经济;机器人概念;手机游戏;网络游戏;无人机;5G;芯片概念;融资融券;深股通,002148.SZ,002148
33,11,工业母机;人形机器人;新型工业化;第三代半导体;光刻机;专精特新;机器人概念;高端装备;2025年报预增;一带一路;深股通,300809.SZ,300809
151,4,食品安全;融资融券;专精特新;猪肉,920970.BJ,920970
33,9,减速器;人形机器人;机器人概念;专精特新;储能;光伏概念;特高压;股权转让(并购重组);融资融券,301023.SZ,301023
33,19,医疗废物处理;生物质能发电;土壤修复;PPP概念;污水处理;碳中和;固废处理;新型城镇化;充电桩;雄安新区;智能电网;PM2.5;风电;光伏建筑一体化;储能;比亚迪概念;AI智能体;金属回收;小金属概念,300187.SZ,300187
17,9,国企改革;回购增持再贷款概念;储能;钠离子电池;固态电池;消费电子概念;AI智能体;沪股通;融资融券,600929.SH,600929
17,3,合成生物;仿制药一致性评价;阿尔茨海默概念,605177.SH,605177
17,10,AI眼镜;小米概念;液冷服务器;华为概念;医疗器械概念;共封装光学(CPO);一带一路;脑机接口;沪股通;融资融券,688371.SH,688371
33,24,华为概念;鸿蒙概念;福建自贸区;消费电子概念;人工智能;海峡两岸;专精特新;高压快充;比亚迪概念;小米汽车;人形机器人;华为汽车;充电桩;新能源汽车;海工装备;虚拟电厂;两轮车;宁德时代概念;储能;燃料电池;固态电池;锂电池概念;深股通;融资融券,300648.SZ,300648
17,9,乡村振兴;专精特新;人工智能;国企改革;数字经济;数字乡村;AI智能体;国资云;中字头股票,603860.SH,603860
17,3,白酒概念;乡村振兴;农业种植,603779.SH,603779
17,6,医疗器械概念;细胞免疫治疗;辅助生殖;人民币贬值受益;专精特新;融资融券,688026.SH,688026
17,6,一体化压铸;小米汽车;新能源汽车;长三角一体化;比亚迪概念;宁德时代概念,603917.SH,603917
17,28,PEEK材料;汽车热管理;人形机器人;新能源汽车;华为汽车;比亚迪概念;小米汽车;机器人概念;小米概念;家用电器;飞行汽车(eVTOL);专精特新;碳纤维;消费电子概念;富士康概念;无人驾驶;锂电池概念;5G;可降解塑料;光伏概念;液冷服务器;华为概念;低空经济;军工;碳中和;DeepSeek概念;沪股通;融资融券,688219.SH,688219
17,7,同花顺中特估100;证金持股;航运概念;国企改革;自由贸易港;沪股通;融资融券,601018.SH,601018
151,4,融资融券;高端装备;烟草;工业母机,920553.BJ,920553
33,13,先进封装;第三代半导体;芯片概念;工业母机;传感器;华为概念;高端装备;专精特新;工业互联网;物联网;机器人概念;一带一路;深股通,300480.SZ,300480
17,9,脑机接口;智能医疗;医美概念;医疗器械概念;养老概念;机器人概念;专精特新;三胎概念;融资融券,688580.SH,688580
33,30,商业航天;卫星导航;军民融合;军工;6G概念;低空经济;网络安全;智慧城市;数字乡村;数字孪生;数据要素;物联网;东数西算(算力);华为概念;5G;机器人概念;水利;数据中心;横琴新区;农机;粤港澳大湾区;储能;一带一路;雄安新区;国企改革;2025年报预增;乡村振兴;PCB概念;深股通;融资融券,002544.SZ,002544
33,12,雄安新区;污水处理;医疗废物处理;PPP概念;水利;净水概念;乡村振兴;专精特新;储能;人工智能;氢能源;融资融券,300929.SZ,300929
17,12,海工装备;高端装备;核电;央企国企改革;一带一路;风电;国企改革;机器人概念;海峡两岸;自由贸易港;融资融券;沪股通,600320.SH,600320
33,13,华为汽车;铜缆高速连接;新能源汽车;小米汽车;特斯拉概念;人形机器人;长安汽车概念;储能;机器人概念;数据中心;商业航天;深股通;融资融券,300863.SZ,300863
33,12,小红书概念;AI智能体;抖音概念(字节概念);数据要素;阿里巴巴概念;人工智能;跨境电商;三胎概念;宠物经济;AI应用;深股通;融资融券,301110.SZ,301110
33,14,国企改革;ST板块;物业管理;换电概念;充电桩;共同富裕示范区;智慧城市;车联网(车路协同);消费电子概念;无人驾驶;智慧政务;云办公;元宇宙;5G,000909.SZ,000909
33,10,新型城镇化;地下管网;特色小镇;足球概念;体育产业;PPP概念;土壤修复;旅游概念;乡村振兴;融资融券,301098.SZ,301098
33,9,新能源汽车;专精特新;储能;减速器;燃料电池;参股银行;一带一路;氢能源;融资融券,301170.SZ,301170
17,9,卫星导航;商业航天;军民融合;军工;无人机;无人驾驶;专精特新;融资融券;摘帽,688282.SH,688282
33,13,新型工业化;长安汽车概念;机器人概念;新能源汽车;工业互联网;比亚迪概念;智能物流;物联网;高端装备;人工智能;建筑节能;军工;融资融券,301199.SZ,301199
17,12,2025年报预增;无人机;低空经济;车联网(车路协同);人工智能;京津冀一体化;DeepSeek概念;元宇宙;职业教育;区块链;AI应用;融资融券,688015.SH,688015
33,16,军工信息化;太赫兹;军民融合;商业航天;卫星导航;军工;6G概念;量子科技;海工装备;高端装备;5G;芯片概念;第三代半导体;横琴新区;深股通;融资融券,300123.SZ,300123
33,15,统一大市场;网约车;航运概念;冷链物流;中俄贸易概念;智能物流;创投;一带一路;无人驾驶;车联网(车路协同);人工智能;新能源汽车;特斯拉概念;小米概念;阿里巴巴概念,300240.SZ,300240
33,8,换电概念;充电桩;专精特新;储能;智能电网;机器人概念;特高压;柔性直流输电,003008.SZ,003008
17,15,烟草;创投;新型烟草(电子烟);比亚迪概念;PVDF概念;宁德时代概念;PET铜箔;固态电池;锂电池概念;钠离子电池;国企改革;医疗器械概念;沪股通;融资融券;股权转让(并购重组),601515.SH,601515
33,5,专精特新;固态电池;金属回收;深股通;融资融券,301617.SZ,301617
33,6,动物疫苗;生物疫苗;合成生物;西部大开发;融资融券;深股通,300841.SZ,300841
33,10,生物质能发电;固废处理;绿色电力;污水处理;国企改革;金属回收;PPP概念;垃圾分类;黄金概念;金属铜,002479.SZ,002479
33,6,养鸡;猪肉;乳业;回购增持再贷款概念;深股通;融资融券,002458.SZ,002458
33,9,合成生物;维生素;流感;肝炎概念;可降解塑料;创新药;光伏概念;深股通;融资融券,002019.SZ,002019
33,27,Web3.0;数字货币;移动支付;电子身份证;跨境支付(CIPS);信创;区块链;数据安全;网络安全;车联网(车路协同);卫星导航;量子科技;物联网;华为概念;低空经济;安防;横琴新区;工业互联网;无人机;5G;粤港澳大湾区;一带一路;国企改革;消费电子概念;中俄贸易概念;深股通;融资融券,002017.SZ,002017
17,12,国家大基金持股;存储芯片;中芯国际概念;汽车电子;芯片概念;消费电子概念;中国AI 50;物联网;上海自贸区;同花顺漂亮100;融资融券;沪股通,688981.SH,688981
17,25,商业航天;卫星导航;大飞机;成飞概念;可控核聚变;军工;核电;核污染防治;高端装备;无人驾驶;新型工业化;机器人概念;央企国企改革;光热发电;新能源汽车;长三角一体化;充电桩;氢能源;特高压;国企改革;垃圾分类;煤化工概念;天然气;沪股通;融资融券,600501.SH,600501
17,8,污水处理;专精特新;一带一路;氢能源;净水概念;核污染防治;股权转让(并购重组);融资融券,688357.SH,688357
33,19,稀土永磁;消费电子概念;无线充电;华为概念;小米概念;苹果概念;人形机器人;传感器;华为手机;机器人概念;比亚迪概念;专精特新;新能源汽车;富士康概念;人民币贬值受益;一带一路;西部大开发;深股通;融资融券,301622.SZ,301622
33,9,共享单车;体育产业;海峡两岸;三胎概念;养老概念;医疗器械概念;两轮车;小米概念;人民币贬值受益,002105.SZ,002105
17,3,共同富裕示范区;专精特新;5G,603321.SH,603321
33,4,中俄贸易概念;专精特新;高端装备;芯片概念,300838.SZ,300838
17,24,国家大基金持股;存储芯片;先进封装;汽车芯片;第三代半导体;MCU芯片;芯片概念;汽车电子;消费电子概念;小米概念;传感器;宁德时代概念;比亚迪概念;新能源汽车;机器人概念;数据中心;储能;充电桩;工业互联网;智能电网;央企国企改革;国企改革;沪股通;融资融券,688396.SH,688396
33,11,阿尔茨海默概念;共同富裕示范区;医疗器械概念;创新药;仿制药一致性评价;肝炎概念;流感;生物疫苗;一带一路;医药电商;深股通,002082.SZ,002082
17,14,AI智能体;DeepSeek概念;云计算;物联网;跨境电商;养老概念;智能家居;智能穿戴;同花顺新质50;机器人概念;宠物经济;国企改革;沪股通;融资融券,688475.SH,688475
17,22,国产航母;大飞机;商业航天;军民融合;卫星导航;军工信息化;可控核聚变;军工;低空经济;核电;毫米波雷达;量子科技;安防;央企国企改革;水利;比亚迪概念;新能源汽车;DeepSeek概念;PCB概念;国企改革;沪股通;融资融券,600990.SH,600990
33,18,自由贸易港;回购增持再贷款概念;统一大市场;一带一路;冷链物流;国企改革;西部大开发;乡村振兴;机器人概念;华为概念;安防;航运概念;星闪概念;DeepSeek概念;人工智能;区块链;深股通;融资融券,000582.SZ,000582
33,5,粤港澳大湾区;统一大市场;一带一路;新疆振兴;航运概念,001202.SZ,001202
17,20,军工信息化;商业航天;军民融合;军工;无人机;低空经济;车联网(车路协同);ETC;安防;信创;智慧城市;物联网;人工智能;央企国企改革;数据中心;医疗器械概念;储能;国企改革;融资融券;沪股通,600855.SH,600855
17,14,特高压;智能电网;钒电池;碳交易;储能;碳中和;央企国企改革;国企改革;物联网;信托概念;参股券商;期货概念;沪股通;融资融券,600517.SH,600517
33,9,生物质能发电;固废处理;PPP概念;绿色电力;垃圾分类;动力电池回收;回购增持再贷款概念;融资融券;深股通,002034.SZ,002034
17,13,人工智能;低空经济;机器视觉;机器人概念;专精特新;新型工业化;DeepSeek概念;飞行汽车(eVTOL);人民币贬值受益;高端装备;人形机器人;商业航天;融资融券,688092.SH,688092
33,11,仿制药一致性评价;流感;创新药;阿尔茨海默概念;肝炎概念;维生素;三胎概念;猴痘概念;细胞免疫治疗;养老概念;融资融券,301130.SZ,301130
17,14,汽车芯片;MCU芯片;第三代半导体;芯片概念;专精特新;新能源汽车;数据中心;低空经济;人民币贬值受益;高压快充;光伏概念;储能;融资融券;沪股通,603290.SH,603290
17,11,人形机器人;长安汽车概念;机器人概念;智能家居;人民币贬值受益;医疗器械概念;一带一路;三胎概念;养老概念;融资融券;沪股通,603583.SH,603583
17,17,MCU芯片;中国AI 50;星闪概念;WiFi 6;芯片概念;小米概念;语音技术;AI智能体;抖音概念(字节概念);机器人概念;物联网;人工智能;智能家居;数字经济;上海自贸区;沪股通;融资融券,688018.SH,688018
17,5,白酒概念;啤酒概念;国企改革;融资融券;沪股通,600199.SH,600199
33,15,短剧游戏;Sora概念(文生视频);文化传媒概念;网络游戏;IP经济(谷子经济);虚拟数字人;AIGC概念;抖音概念(字节概念);虚拟现实;DeepSeek概念;AI应用;英伟达概念;2025年报预增;深股通;融资融券,300251.SZ,300251
33,23,卫星导航;无人机;智能穿戴;智能音箱;AI手机;虚拟现实;华为概念;商业航天;MR(混合现实);小米概念;AI眼镜;智能家居;消费电子概念;柔性屏(折叠屏);机器人概念;新型烟草(电子烟);粤港澳大湾区;富士康概念;人民币贬值受益;一带一路;医美概念;深股通;融资融券,300968.SZ,300968
17,8,文化传媒概念;抖音概念(字节概念);小红书概念;网红经济;数据要素;旅游概念;华为概念;上海自贸区,603729.SH,603729
17,9,虚拟电厂;东数西算(算力);新型城镇化;储能;绿色电力;人工智能;风电;氢能源;沪股通,605286.SH,605286
33,15,高端装备;军工;军民融合;专精特新;商业航天;新型工业化;工业母机;新能源汽车;机器视觉;海工装备;军工信息化;中俄贸易概念;2025年报预增;人工智能;融资融券,300971.SZ,300971
33,10,跨境电商;智能物流;统一大市场;共同富裕示范区;换电概念;工业互联网;新能源汽车;一带一路;回购增持再贷款概念;航运概念,001228.SZ,001228
17,12,环氧丙烷;煤化工概念;消毒剂;氟化工概念;参股保险;回购增持再贷款概念;参股银行;锂电池概念;氢能源;燃料电池;沪股通;融资融券,601678.SH,601678
33,19,俄乌冲突概念;页岩气;可燃冰;天然气;央企国企改革;氢能源;国企改革;海工装备;地下管网;一带一路;雄安新区;燃料电池;高端装备;储能;数字经济;工业互联网;专精特新;深股通;融资融券,000852.SZ,000852
33,14,智能座舱;汽车电子;特斯拉概念;人形机器人;海峡两岸;新能源汽车;福建自贸区;机器人概念;物联网;芯片概念;人民币贬值受益;人工智能;数字货币;深股通,003019.SZ,003019
17,11,CRO概念;减肥药;创新药;辅助生殖;三胎概念;2025年报预增;2025三季报预增;西部大开发;中俄贸易概念;沪股通;融资融券,688117.SH,688117
17,7,煤炭概念;煤化工概念;天然气;西部大开发;沪股通;污水处理;融资融券,601015.SH,601015
33,9,固态电池;锂电池概念;宠物经济;PET铜箔;中俄贸易概念;新能源汽车;专精特新;2025三季报预增;深股通,002846.SZ,002846
17,14,EDR概念;车联网(车路协同);星闪概念;无人驾驶;智能座舱;人工智能;数据要素;腾讯概念;智慧城市;物联网;专精特新;汽车电子;汽车热管理;融资融券,688288.SH,688288
33,26,军工信息化;军民融合;卫星导航;商业航天;航空发动机;军工;无人机;低空经济;高端装备;Web3.0;东数西算(算力);数字孪生;第三代半导体;人工智能;西部大开发;信创;虚拟现实;专精特新;机器视觉;电子身份证;机器人概念;传感器;物联网;区块链;AI应用;融资融券,301213.SZ,301213
17,17,国产航母;大飞机;军民融合;军工信息化;商业航天;卫星导航;军工;无人机;低空经济;飞行汽车(eVTOL);央企国企改革;传感器;芯片概念;国企改革;沪股通;融资融券;中字头股票,600372.SH,600372
33,11,汽车热管理;传感器;碳中和;工业互联网;机器人概念;中俄贸易概念;人形机器人;新能源汽车;比亚迪概念;股权转让(并购重组);融资融券,300912.SZ,300912
33,8,农业种植;土地流转;玉米;可降解塑料;参股银行;乡村振兴;回购增持再贷款概念;2025年报预增,300829.SZ,300829
17,13,军工信息化;AI智能体;DeepSeek概念;信创;网络安全;云计算;虚拟数字人;军工;军民融合;专精特新;数据中心;AI应用;融资融券,688132.SH,688132
33,9,特钢概念;可控核聚变;海工装备;核电;回购增持再贷款概念;超超临界发电;同花顺出海50;融资融券;深股通,002318.SZ,002318
33,12,国产航母;航空发动机;大飞机;军民融合;商业航天;军工;无人机;高端装备;央企国企改革;国企改革;深股通;融资融券,000738.SZ,000738
151,8,新能源汽车;特高压;柔性直流输电;一带一路;储能;专精特新;家用电器;融资融券,920128.BJ,920128
17,4,家用电器;小米概念;机器人概念;专精特新,603657.SH,603657
33,3,烟草;人民币贬值受益;融资融券,300886.SZ,300886
33,5,机器人概念;3D打印;京津冀一体化;中俄贸易概念;煤炭概念,002691.SZ,002691
151,6,融资融券;华为概念;安防;消费电子概念;华为手机;小米概念,920395.BJ,920395
151,5,小米概念;融资融券;家用电器;华为概念;粤港澳大湾区,920768.BJ,920768
17,9,农业种植;新疆振兴;乡村振兴;西部大开发;国企改革;央企国企改革;沪股通;融资融券;中字头股票,600737.SH,600737
17,11,中芯国际概念;国家大基金持股;存储芯片;先进封装;芯片概念;同花顺新质50;MiniLED;工业互联网;区块链;沪股通;融资融券,688012.SH,688012
33,23,短剧游戏;文化传媒概念;虚拟数字人;AIGC概念;IP经济(谷子经济);网红经济;智慧政务;职业教育;足球概念;数字经济;互联网金融;独角兽概念;人工智能;旅游概念;体育产业;创投;广东自贸区;AI应用;粤港澳大湾区;参股券商;国企改革;融资融券;深股通,002181.SZ,002181
33,12,磷化工;固态电池;动力电池回收;锂电池概念;宁德时代概念;金属铜;储能;比亚迪概念;2025年报预增;新能源汽车;深股通;融资融券,301358.SZ,301358
33,15,物联网;人工智能;机器视觉;鸿蒙概念;华为概念;DeepSeek概念;无人驾驶;机器人概念;工业互联网;专精特新;5G;卫星导航;芯片概念;商业航天;融资融券,301195.SZ,301195
17,7,物业管理;预制菜;低空经济;西部大开发;抖音概念(字节概念);新疆振兴;一带一路,603101.SH,603101
17,34,柔性直流输电;特高压;抽水蓄能;智能电网;虚拟电厂;超超临界发电;风电;高压快充;核电;雅下水电概念;绿色电力;充电桩;海工装备;光伏概念;储能;黄金概念;数据中心;煤炭概念;水利;硅能源;一带一路;西部大开发;新疆振兴;新能源汽车;工业互联网;煤化工概念;沪股通;融资融券;雄安新区;天然气;碳纤维;物联网;创投;数字经济,600089.SH,600089
17,7,一体化压铸;新能源汽车;人民币贬值受益;动力电池回收;锂电池概念;宁德时代概念;融资融券,603335.SH,603335
33,14,稀土永磁;2025三季报预增;人形机器人;特斯拉概念;低空经济;回购增持再贷款概念;比亚迪概念;机器人概念;新能源汽车;2025年报预增;风电;绿色电力;融资融券;深股通,300748.SZ,300748
33,9,盐湖提锂;稀土永磁;锂电池概念;固态电池;专精特新;净水概念;污水处理;垃圾分类;光伏概念,300631.SZ,300631
33,33,华为欧拉;国产操作系统;信创;鸿蒙概念;AI智能体;百度概念;智慧城市;DeepSeek概念;人工智能;星闪概念;物联网;虚拟现实;华为概念;独角兽概念;工业互联网;机器视觉;无人驾驶;AI手机;英伟达概念;智能座舱;智能穿戴;机器人概念;智能家居;小米概念;水利;华为海思概念股;长安汽车概念;比亚迪概念;华为汽车;汽车电子;AI应用;深股通;融资融券,300598.SZ,300598
33,8,大飞机;军工;3D打印;商业航天;新能源汽车;比亚迪概念;汽车热管理;深股通,002540.SZ,002540
33,5,减速器;共同富裕示范区;人形机器人;绿色电力;融资融券,301279.SZ,301279
17,6,海峡两岸;长安汽车概念;比亚迪概念;新能源汽车;锂电池概念;沪股通,601279.SH,601279
33,9,AIGC概念;AI智能体;NFT概念;数字经济;人工智能;跨境电商;创投;共同富裕示范区;融资融券,301066.SZ,301066
33,41,脑机接口;AIGC概念;多模态AI;信创;数据安全;华为鲲鹏;AI智能体;智能医疗;智慧政务;阿里巴巴概念;数据要素;网络安全;人工智能;人脸识别;DeepSeek概念;数字经济;智慧城市;安防;物联网;华为概念;智能穿戴;医疗器械概念;机器视觉;低空经济;工业互联网;数据中心;AI应用;无人驾驶;新型工业化;机器人概念;军工;烟草;专精特新;新型烟草(电子烟);比亚迪概念;西部大开发;锂电池概念;国企改革;融资融券;深股通;中字头股票,300678.SZ,300678
17,7,人民币贬值受益;物业管理;创投;安防;国企改革;独角兽概念;股权转让(并购重组),600689.SH,600689
33,16,减速器;人形机器人;小米汽车;长安汽车概念;汽车热管理;小米概念;比亚迪概念;特斯拉概念;机器人概念;新能源汽车;农机;燃料电池;回购增持再贷款概念;氢能源;深股通;融资融券,300258.SZ,300258
17,13,AI智能体;信创;网络安全;卫星导航;商业航天;数字经济;华为概念;5G;2025年报预增;央企国企改革;国企改革;融资融券;沪股通,600776.SH,600776
33,40,数字货币;移动支付;财税数字化;数据确权;互联网金融;区块链;智慧政务;华为鲲鹏;鸿蒙概念;Web3.0;信创;百度概念;AI智能体;腾讯概念;ChatGPT概念;阿里巴巴概念;元宇宙;在线教育;智谱AI;数字经济;虚拟数字人;多模态AI;AIGC概念;智慧城市;语音技术;算力租赁;人工智能;DeepSeek概念;华为概念;东数西算(算力);智能座舱;工业互联网;短剧游戏;京津冀一体化;化债概念(AMC概念);数据中心;期货概念;AI应用;深股通;融资融券,002657.SZ,002657
33,8,俄乌冲突概念;天然气;央企国企改革;国企改革;融资融券;氢能源;2025三季报预增;充电桩,000554.SZ,000554
33,3,碳中和;净水概念;融资融券,001358.SZ,001358
33,15,文化传媒概念;网络安全;AI语料;智慧政务;虚拟数字人;数据要素;互联网金融;AI智能体;物业管理;人工智能;DeepSeek概念;创投;AI应用;国企改革;深股通,000839.SZ,000839
17,13,小金属概念;稀土永磁;芯片概念;宁德时代概念;专精特新;固态电池;氢能源;一体化压铸;核电;回购增持再贷款概念;海峡两岸;沪股通;融资融券,603663.SH,603663
17,7,长三角一体化;回购增持再贷款概念;煤炭概念;2025年报预增;沪股通;融资融券;互联网金融,601233.SH,601233
17,24,物联网;新型工业化;新型城镇化;智慧城市;数字孪生;水利;工业互联网;数字经济;人工智能;机器人概念;华为概念;区块链;DeepSeek概念;数据要素;数字乡村;空间计算;信创;专精特新;华为鲲鹏;AI智能体;净水概念;乡村振兴;智谱AI;AI应用,603956.SH,603956
151,4,乡村振兴;融资融券;专精特新;农机,920608.BJ,920608
33,56,华为欧拉;MLOps概念;多模态AI;ChatGPT概念;鸿蒙概念;AI智能体;百度概念;国产操作系统;AIGC概念;虚拟数字人;中国AI 50;阿里巴巴概念;元宇宙;区块链;腾讯概念;抖音概念(字节概念);语音技术;车联网(车路协同);DeepSeek概念;人工智能;数字经济;虚拟现实;英伟达概念;智能音箱;华为概念;独角兽概念;物联网;MR(混合现实);智能医疗;AI手机;机器视觉;AI PC;智能座舱;低空经济;华为海思概念股;智能穿戴;无人驾驶;无人机;小米概念;AI眼镜;传感器;机器人概念;5G;新型工业化;智能家居;消费电子概念;智能电网;小米汽车;长安汽车概念;比亚迪概念;智能物流;AI应用;华为汽车;回购增持再贷款概念;深股通;融资融券,300496.SZ,300496
33,18,ERP概念;AI语料;AIGC概念;AI智能体;华为鲲鹏;数据要素;财税数字化;智慧政务;区块链;信创;网络安全;AI应用;数字经济;人工智能;互联网金融;跨境支付(CIPS);小米概念;融资融券,300996.SZ,300996
17,3,建筑节能;有机硅概念;专精特新,603041.SH,603041
17,14,人工智能;宠物经济;AI智能体;创投;体育产业;上海国企改革;机器人概念;参股银行;参股券商;国企改革;人形机器人;证金持股;沪股通;融资融券,600826.SH,600826
17,10,光刻胶;中芯国际概念;存储芯片;先进封装;第三代半导体;芯片概念;专精特新;上海自贸区;沪股通;融资融券,688019.SH,688019
33,15,智慧政务;网络安全;DeepSeek概念;养老概念;东数西算(算力);车联网(车路协同);创投;新型城镇化;军工信息化;AI应用;数据中心;5G;无人机;军工;一带一路,300597.SZ,300597
33,8,代糖概念;合成生物;人民币贬值受益;专精特新;绿色电力;新型工业化;深股通;融资融券,301206.SZ,301206
33,24,军民融合;兵装重组概念;军工;安防;车联网(车路协同);机器视觉;MR(混合现实);虚拟现实;3D打印;无人驾驶;华为概念;智能座舱;AI眼镜;家用电器;汽车电子;消费电子概念;长安汽车概念;数字经济;央企国企改革;国企改革;证金持股;深股通;中字头股票;融资融券,002189.SZ,002189
33,22,芯片概念;毫米波雷达;汽车电子;传感器;无人机;机器视觉;无人驾驶;商业航天;军民融合;军工;低空经济;安防;车联网(车路协同);机器人概念;高端装备;华为概念;智能家居;华为昇腾;智能电网;鸿蒙概念;深股通;融资融券,002414.SZ,002414
17,26,人形机器人;PEEK材料;特斯拉概念;碳纤维;机器人概念;新能源汽车;无人机;低空经济;5G;商业航天;数据中心;粤港澳大湾区;充电桩;创投;数字经济;储能;光伏概念;氢能源;可降解塑料;锂电池概念;固态电池;碳中和;医疗器械概念;合成生物;沪股通;融资融券,600143.SH,600143
