股票代码,market_code,所属概念,所属概念数量,code
300319.SZ,33,共封装光学(CPO);5G;汽车电子;消费电子概念;智能穿戴;AI眼镜;芯片概念;小米概念;英伟达概念;比亚迪概念;新能源汽车;无人机;华为概念;充电桩;人形机器人;粤港澳大湾区;东数西算(算力);储能;阿里巴巴概念;深圳国企改革;国企改革;融资融券;深股通,23,300319
603966.SH,17,新型工业化;专精特新;机器人概念;长三角一体化;换电概念;核电;水利;一带一路;2026一季报预增;股权转让(并购重组),10,603966
603363.SH,17,猪肉;预制菜;冷链物流;海峡两岸;沪股通;摘帽,6,603363
600919.SH,17,高股息精选;沪股通;融资融券,3,600919
000786.SZ,33,装配式建筑;央企国企改革;雅下水电概念;国企改革;建筑节能;雄安新区;光伏建筑一体化;深股通;融资融券;DeepSeek概念,10,000786
301262.SZ,33,短剧游戏;文化传媒概念;AIGC概念;在线教育;IP经济(谷子经济);抖音概念(字节概念);AI应用;腾讯概念;智慧政务;虚拟现实;旅游概念;数字乡村;语音技术;人工智能;人脸识别;数字经济;DeepSeek概念;数字孪生;东数西算(算力);养老概念;宠物经济;国企改革;深股通;融资融券,24,301262
603688.SH,17,光纤概念;存储芯片;芯片概念;光伏概念;沪股通;融资融券,6,603688
603737.SH,17,2025年报预增;海峡两岸;沪股通;DeepSeek概念;商业航天;融资融券,6,603737
605055.SH,17,共同富裕示范区;长三角一体化;减速器;机器人概念,4,605055
603075.SH,17,医疗器械概念;家用电器;汽车热管理;人民币贬值受益;智能家居;机器人概念;新能源汽车;芯片概念;沪股通;融资融券,10,603075
600281.SH,17,金属回收;可降解塑料;国企改革;充电桩,4,600281
300182.SZ,33,Sora概念(文生视频);短剧游戏;AI语料;快手概念;文化传媒概念;AIGC概念;虚拟数字人;抖音概念(字节概念);ChatGPT概念;NFT概念;华为盘古;多模态AI;在线教育;AI应用;腾讯概念;元宇宙;百度概念;华为昇腾;阿里巴巴概念;AI智能体;IP经济(谷子经济);数据要素;虚拟现实;DeepSeek概念;数字经济;人工智能;华为概念;军工信息化;小米概念;深股通;融资融券,31,300182
603108.SH,17,华为盘古;AIGC概念;AI应用;AI智能体;人工智能;智能医疗;DeepSeek概念;华为概念;创投;医疗器械概念;猴痘概念;国企改革;幽门螺杆菌概念;沪股通;融资融券,15,603108
300423.SZ,33,智慧灯杆;智能电网;光热发电;光伏概念;虚拟电厂;可控核聚变;风电;商业航天;安防;储能;燃料电池;水利;智慧城市;专精特新;锂电池概念;数据中心;智能家居;氢能源;智慧政务;冷链物流;股权转让(并购重组),21,300423
600285.SH,17,高股息精选;芬太尼;创新药;沪股通;融资融券,5,600285
600691.SH,17,化肥;煤化工概念;磷化工;天然气;消毒剂;国企改革;氢能源;回购增持再贷款概念;一带一路;燃料电池;储能;光伏概念;机器人概念;股权转让(并购重组);沪股通;融资融券,16,600691
002012.SZ,33,数字经济;烟草;数据要素;互联网金融;碳中和;超级电容;储能;共同富裕示范区,8,002012
001227.SZ,33,高股息精选;参股券商;西部大开发;一带一路;互联网金融;深股通,6,001227
300259.SZ,33,智能电网;专精特新;水利;光伏概念;物联网;传感器;雄安新区;华为概念;虚拟现实;数字孪生;数据要素,11,300259
300613.SZ,33,汽车芯片;智能音箱;AI眼镜;芯片概念;智能穿戴;消费电子概念;汽车电子;机器视觉;人脸识别;安防;比亚迪概念;人形机器人;智能家居;专精特新;东数西算(算力);机器人概念;鸿蒙概念;人工智能;深股通;融资融券,20,300613
603049.SH,17,注册制次新股;两轮车;新能源汽车;比亚迪概念;新股与次新股;融资融券,6,603049
600660.SH,17,证金持股;同花顺漂亮100;同花顺出海50;沪股通;融资融券;福建自贸区;小米汽车;光伏概念;特斯拉概念,9,600660
000615.SZ,33,ST板块;毛发医疗;民营医院;医美概念;参股银行;参股券商;消毒剂,7,000615
300676.SZ,33,智能医疗;数据要素;基因测序;医疗器械概念;猴痘概念;三胎概念;区块链;辅助生殖;创投;合成生物;粤港澳大湾区;阿尔茨海默概念;肝炎概念;流感;医药电商;一带一路;深股通;融资融券,18,300676
300920.SZ,33,人形机器人;机器人概念;新能源汽车;三胎概念;融资融券,5,300920
601136.SH,17,期货概念;京津冀一体化;国企改革;沪股通;融资融券,5,601136
605298.SH,17,高铁;专精特新;沪股通,3,605298
600309.SH,17,环氧丙烷;煤化工概念;丙烯酸;POE胶膜;可降解塑料;国企改革;绿色电力;证金持股;锂电池概念;同花顺出海50;同花顺漂亮100;碳纤维;沪股通;融资融券;低空经济;AIGC概念,16,600309
301172.SZ,33,共封装光学(CPO);光纤概念;数据中心;华为昇腾;空间计算;腾讯概念;AIGC概念;华为概念;网络安全;信创;华为鲲鹏;时空大数据;智慧政务;物联网;AI智能体;鸿蒙概念;AI应用;海峡两岸;数据要素;安防;区块链;智慧城市;人工智能;数字乡村;DeepSeek概念;数字经济;机器人概念;低空经济;军工;智能医疗;水利;新型城镇化;乡村振兴;地下管网;西部大开发;融资融券,36,301172
002672.SZ,33,医疗废物处理;广东自贸区;汽车拆解概念;金属回收;碳中和;固废处理;土壤修复;垃圾分类;生物质能发电;磷化工;PPP概念;污水处理;国企改革;黄金概念;金属铜;氟化工概念;金属锌;粤港澳大湾区;DeepSeek概念;深股通;融资融券,21,002672
002867.SZ,33,黄金概念;高股息精选;IP经济(谷子经济);深股通;创投;融资融券,6,002867
000099.SZ,33,军工;低空经济;无人机;卫星导航;数字经济;飞行汽车(eVTOL);同花顺新质50;华为概念;旅游概念;粤港澳大湾区;国企改革;风电;融资融券;深股通;中字头股票,15,000099
300410.SZ,33,PCB概念;OLED;消费电子概念;苹果概念;先进封装;芯片概念;比亚迪概念;5G;专精特新;新能源汽车;光伏概念;机器人概念;华为概念;高端装备;宁德时代概念;粤港澳大湾区;锂电池概念;BC电池;储能;工业互联网;食品安全;国企改革,22,300410
300098.SZ,33,数据安全;鸿蒙概念;AI应用;AI智能体;人脸识别;安防;车联网(车路协同);百度概念;虚拟现实;腾讯概念;智慧城市;卫星导航;商业航天;物联网;人工智能;华为概念;东数西算(算力);机器人概念;5G;智慧灯杆;比亚迪概念;无人驾驶;数据中心;汽车电子;高铁;长安汽车概念;汽车芯片;智能电网;PPP概念;深股通;融资融券,31,300098
688035.SH,17,国家大基金持股;PCB概念;先进封装;液冷服务器;存储芯片;苹果概念;芯片概念;消费电子概念;无线耳机;数据中心;柔性屏(折叠屏);MR(混合现实);小米概念;智能穿戴;宁德时代概念;有机硅概念;专精特新;固态电池;华为概念;高端装备;人形机器人;新能源汽车;锂电池概念;石墨烯;光伏概念;储能;机器人概念;高铁;HJT电池;回购增持再贷款概念;TOPCON电池;沪股通;融资融券,33,688035
688677.SH,17,专精特新;医疗器械概念;人民币贬值受益;融资融券;沪股通,5,688677
300841.SZ,33,动物疫苗;合成生物;生物疫苗;西部大开发;融资融券;深股通,6,300841
688739.SH,17,生物疫苗;流感;重组蛋白;融资融券;沪股通,5,688739
600529.SH,17,医疗器械概念;国企改革;股权转让(并购重组);沪股通;融资融券,5,600529
300641.SZ,33,锂电池概念;深股通;融资融券,3,300641
920363.BJ,151,高端装备;车联网(车路协同);融资融券;生态农业;机器视觉;机器人概念;无人驾驶;无人机;新型城镇化;商业航天;安防;卫星导航;农机;军民融合;军工;传感器;专精特新;DeepSeek概念,18,920363
300349.SZ,33,星闪概念;传感器;量子科技;鸿蒙概念;人工智能;AI智能体;数据要素;华为概念;物联网;AI应用;智慧城市;芯片概念;云计算;DeepSeek概念;储能;氢能源;绿色电力;深股通;融资融券,19,300349
300223.SZ,33,存储芯片;汽车芯片;MCU芯片;OLED;芯片概念;消费电子概念;MiniLED;汽车电子;AI眼镜;毫米波雷达;传感器;小米概念;3D打印;智能座舱;智能音箱;机器视觉;无人驾驶;人民币贬值受益;机器人概念;物联网;智能家居;安防;家用电器;人脸识别;抖音概念(字节概念);人工智能;鸿蒙概念;京津冀一体化;区块链;深股通;融资融券,31,300223
301656.SZ,33,注册制次新股;小米汽车;减速器;小米概念;新能源汽车;深股通;新股与次新股;融资融券,8,301656
688603.SH,17,先进封装;PCB概念;芯片概念;沪股通;融资融券,5,688603
300022.SZ,33,工业大麻;农村电商;西部大开发;中俄贸易概念;农机;乡村振兴;一带一路;机器人概念;氢能源;低空经济,10,300022
603012.SH,17,工业互联网;华为概念;高端装备;长三角一体化;新能源汽车;人工智能;AIGC概念;中俄贸易概念;煤炭概念;融资融券,10,603012
920857.BJ,151,安防;机器人概念;西部大开发;融资融券;消费电子概念;小米概念,6,920857
600115.SH,17,跨境电商;3D打印;大飞机;国企改革;央企国企改革;同花顺中特估100;沪股通;融资融券;中字头股票,9,600115
301631.SZ,33,华为汽车;人形机器人;数据中心;新能源汽车;低空经济;粤港澳大湾区;宁德时代概念;储能;锂电池概念;固态电池;燃料电池;深股通;融资融券,13,301631
000158.SZ,33,华为盘古;华为鲲鹏;ERP概念;华为昇腾;智慧政务;信创;鸿蒙概念;数据安全;网络安全;云计算;区块链;互联网金融;百度概念;智慧城市;国资云;AI应用;数据确权;数字经济;智谱AI;车联网(车路协同);阿里巴巴概念;DeepSeek概念;算力租赁;腾讯概念;人工智能;抖音概念(字节概念);东数西算(算力);京津冀一体化;华为概念;工业互联网;数据中心;参股银行;充电桩;国企改革;冷链物流;物业管理;绿色电力;深股通;融资融券,39,000158
600195.SH,17,动物疫苗;禽流感;维生素;流感;赛马概念;宠物经济;乡村振兴;国企改革;参股保险;央企国企改革;2025年报预增;沪股通;中字头股票;融资融券,14,600195
000989.SZ,33,创新药;医药电商;细胞免疫治疗;毛发医疗;高股息精选;国企改革;深股通;摘帽;股权转让(并购重组),9,000989
600186.SH,17,算力租赁;东数西算(算力);AI智能体;DeepSeek概念;智能医疗;土壤修复;回购增持再贷款概念;超级品牌;粮食概念;融资融券;沪股通,11,600186
600784.SH,17,国企改革;绿色电力;参股银行;回购增持再贷款概念;创投;储能;海峡两岸;专精特新;光伏概念;化债概念(AMC概念);新能源汽车;3D打印;消费电子概念,13,600784
600131.SH,17,电力物联网;虚拟电厂;算力租赁;国资云;智能电网;云计算;国产操作系统;碳交易;东数西算(算力);量子科技;AI智能体;数据中心;数字孪生;鸿蒙概念;绿色电力;充电桩;人工智能;雅下水电概念;华为概念;储能;央企国企改革;国企改革;5G;西部大开发;沪股通;融资融券,26,600131
002627.SZ,33,特色小镇;旅游概念;养老概念;统一大市场;NFT概念;国企改革,6,002627
920985.BJ,151,石墨电极;融资融券;氢能源;换电概念;光伏概念;储能;TOPCON电池;HJT电池,8,920985
920445.BJ,151,海峡两岸;人民币贬值受益;跨境电商;融资融券;一带一路,5,920445
920239.BJ,151,锂电池概念;钠离子电池;西部大开发;融资融券;无人机;智能穿戴;国企改革;固态电池;回购增持再贷款概念;储能;人形机器人;专精特新,12,920239
920703.BJ,151,融资融券;核电;京津冀一体化;专精特新,4,920703
002957.SZ,33,共封装光学(CPO);苹果概念;新型烟草(电子烟);液冷服务器;消费电子概念;固态电池;芯片概念;宁德时代概念;无线耳机;AI眼镜;智能穿戴;比亚迪概念;2025年报预增;机器视觉;新型工业化;锂电池概念;人形机器人;虚拟现实;华为概念;机器人概念;无人机;粤港澳大湾区;低空经济;工业互联网;物联网;智能物流;融资融券;深股通,28,002957
603639.SH,17,生态农业;化肥;乡村振兴;一带一路;DeepSeek概念;沪股通;融资融券,7,603639
600121.SH,17,煤炭概念;国企改革;工业互联网;DeepSeek概念;机器人概念;数据要素;安防;东数西算(算力);信创;沪股通;融资融券,11,600121
600861.SH,17,乡村振兴;国企改革;京津冀一体化;虚拟数字人;职业教育;人工智能;一带一路;沪股通,8,600861
001313.SZ,33,合成生物;预制菜;乡村振兴;粤港澳大湾区;一带一路;数据要素;深股通,7,001313
000156.SZ,33,短剧游戏;文化传媒概念;虚拟数字人;IP经济(谷子经济);AIGC概念;抖音概念(字节概念);AI应用;多模态AI;腾讯概念;AI智能体;阿里巴巴概念;智慧政务;旅游概念;数字乡村;DeepSeek概念;网络安全;数字经济;人工智能;信创;虚拟现实;智慧城市;算力租赁;养老概念;车联网(车路协同);东数西算(算力);物联网;智能音箱;智能家居;机器人概念;乡村振兴;5G;国企改革;深股通;融资融券,34,000156
300501.SZ,33,固态电池;锂电池概念;回购增持再贷款概念;消费电子概念,4,300501
600025.SH,17,绿色电力;央企国企改革;风电;国企改革;同花顺漂亮100;沪股通;西部大开发;水利;DeepSeek概念;华为概念;融资融券,11,600025
300180.SZ,33,数字货币;跨境支付(CIPS);移动支付;互联网金融;蚂蚁集团概念;区块链;华为鲲鹏;数据要素;信创;参股券商;工业互联网;创投;华为汽车;长安汽车概念;腾讯概念;华为概念;低空经济;比亚迪概念;一带一路;深股通;融资融券,21,300180
002869.SZ,33,ETC;数据要素;智慧城市;智慧灯杆;车联网(车路协同);鸿蒙概念;数字经济;百度概念;数字孪生;人工智能;长安汽车概念;华为概念;物联网;智能座舱;无人驾驶;机器人概念;汽车电子;新能源汽车;粤港澳大湾区;专精特新;毫米波雷达;虚拟电厂;深股通;融资融券,24,002869
000061.SZ,33,农业种植;农村电商;统一大市场;深圳国企改革;乡村振兴;冷链物流;国企改革;证金持股;农机;食品安全;粤港澳大湾区;深股通;融资融券;2026一季报预增;区块链,15,000061
301609.SZ,33,柔性直流输电;虚拟电厂;智能电网;特高压;充电桩;注册制次新股;水利;储能;核电;专精特新;深股通;新股与次新股;融资融券,13,301609
601579.SH,17,白酒概念;共同富裕示范区;沪股通;融资融券,4,601579
603931.SH,17,光刻胶;OLED;芯片概念;沪股通,4,603931
300463.SZ,33,猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;智能医疗;西部大开发;机器人概念;深股通;人形机器人;融资融券,11,300463
002028.SZ,33,特高压;电力物联网;抽水蓄能;智能电网;超级电容;充电桩;储能;芯片概念;深股通;融资融券,10,002028
601928.SH,17,高股息精选;文化传媒概念;手机游戏;短剧游戏;网络游戏;在线教育;蚂蚁集团概念;职业教育;国企改革;AI应用;融资融券;算力租赁;DeepSeek概念;AI智能体;东数西算(算力);虚拟现实;数据中心;沪股通,18,601928
601011.SH,17,煤炭概念;煤化工概念;石墨电极;氢能源;碳中和;石墨烯;黑龙江自贸区;锂电池概念;消费电子概念;AI眼镜;沪股通;融资融券,12,601011
300032.SZ,33,虚拟现实;智能穿戴;OLED;消费电子概念;元宇宙;新型烟草(电子烟);海峡两岸;人民币贬值受益,8,300032
600012.SH,17,高股息精选;沪股通;融资融券;PPP概念;国企改革;DeepSeek概念,6,600012
300711.SZ,33,军工信息化;卫星导航;6G概念;军民融合;军工;华为鲲鹏;低空经济;信创;多模态AI;5G;人脸识别;语音技术;数据要素;AI智能体;AI应用;人工智能;核电;工业互联网;高铁;智能电网;粤港澳大湾区;水利;储能;抽水蓄能;国企改革;深股通,26,300711
601077.SH,17,高股息精选;西部大开发;小米概念;融资融券;沪股通,5,601077
000913.SZ,33,冰雪产业;共同富裕示范区;中俄贸易概念;高股息精选;两轮车;创投;新能源汽车;锂电池概念;融资融券;深股通,10,000913
002647.SZ,33,芯片概念;东数西算(算力);云计算;区块链;移动支付;跨境支付(CIPS);数字货币;互联网金融;摘帽,9,002647
600332.SH,17,青蒿素;医药电商;流感;仿制药一致性评价;生物疫苗;白酒概念;创新药;医疗器械概念;国企改革;沪股通;融资融券;阿里巴巴概念,12,600332
002171.SZ,33,商业航天;军工;大飞机;卫星导航;军民融合;可控核聚变;碳纤维;3D打印;新能源汽车;培育钻石;专精特新;第三代半导体;燃料电池;人形机器人;机器人概念;锂电池概念;金属铜;2025年报预增;固态电池;动力电池回收;PCB概念;风电;充电桩;MiniLED;回购增持再贷款概念;钒电池;深股通;融资融券,28,002171
300896.SZ,33,毛发医疗;医美概念;重组蛋白;合成生物;减肥药;医疗器械概念;同花顺漂亮100;专精特新;深股通;融资融券,10,300896
301175.SZ,33,医疗废物处理;生物质能发电;专精特新;商业航天;海峡两岸;固废处理;碳中和;绿色电力;华为概念;一带一路;人工智能;乡村振兴;国企改革;深股通;中字头股票;融资融券,16,301175
002846.SZ,33,PET铜箔;固态电池;锂电池概念;新能源汽车;宠物经济;中俄贸易概念;专精特新;深股通,8,002846
000612.SZ,33,稀土永磁;股权转让(并购重组);2026一季报预增;煤炭概念;2025年报预增;深股通;融资融券,7,000612
300736.SZ,33,华为概念;苹果概念;区块链,3,300736
600366.SH,17,稀土永磁;小金属概念;超导概念;苹果概念;无线耳机;低空经济;人形机器人;特斯拉概念;比亚迪概念;消费电子概念;2025年报预增;机器人概念;新能源汽车;创投;共同富裕示范区;沪股通;融资融券,17,600366
002636.SZ,33,PCB概念;2025年报预增;消毒剂;医疗器械概念;深股通;融资融券,6,002636
301090.SZ,33,回购增持再贷款概念;3D打印;风电;国企改革;央企国企改革;融资融券;深股通,7,301090
601388.SH,17,金属回收;汽车拆解概念;固废处理;2025年报预增;人民币贬值受益;海峡两岸;融资融券;沪股通,8,601388
603036.SH,17,天然气;俄乌冲突概念,2,603036
920974.BJ,151,金属回收;融资融券;燃料电池;氢能源,4,920974
002958.SZ,33,高股息精选;深股通;融资融券,3,002958
600481.SH,17,硅能源;光热发电;光伏概念;核电;超超临界发电;储能;数据中心;工业互联网;高端装备;DeepSeek概念;氢能源;液冷服务器;碳中和;专精特新;融资融券;沪股通,16,600481
601222.SH,17,虚拟电厂;绿色电力;光伏建筑一体化;风电;TOPCON电池;电力物联网;智能电网;华为数字能源;储能;光伏概念;氢能源;充电桩;锂电池概念;量子科技;蚂蚁集团概念;飞行汽车(eVTOL);低空经济;物联网;区块链;华为概念;人工智能;沪股通;融资融券,23,601222
002821.SZ,33,CRO概念;减肥药;创新药;合成生物;智能医疗;人民币贬值受益;深股通;京津冀一体化;融资融券,9,002821
002029.SZ,33,跨境电商;海峡两岸;互联网保险;数字经济;AI应用;参股保险;证金持股;深股通;融资融券,9,002029
301602.SZ,33,医疗器械概念;宠物经济;智能医疗;人民币贬值受益;人工智能;水利;机器人概念;专精特新;核电;深股通;融资融券,11,301602
603939.SH,17,医药电商;家庭医生;沪股通;融资融券,4,603939
002448.SZ,33,农机;工业母机;燃料电池;汽车电子;MCU芯片;无人驾驶;无人机;人形机器人;5G;新能源汽车;机器人概念;华为概念;氢能源;长安汽车概念;2025年报预增;比亚迪概念;车联网(车路协同);绿色电力;乡村振兴;互联网金融;深股通,21,002448
601801.SH,17,文化传媒概念;网络游戏;IP经济(谷子经济);证金持股;国企改革;AI应用;创投;独角兽概念;ETC;DeepSeek概念;智谱AI;智能物流;机器人概念;融资融券;沪股通,15,601801
002424.SZ,33,西部大开发;ST板块;乡村振兴;民营医院;参股银行;仿制药一致性评价;流感;医疗器械概念;创新药;肝炎概念;智能医疗;腾讯概念,12,002424
601598.SH,17,高股息精选;航运概念;同花顺中特估100;统一大市场;自由贸易港;冷链物流;国企改革;中俄贸易概念;央企国企改革;回购增持再贷款概念;跨境电商;一带一路;智能物流;无人驾驶;区块链;机器人概念;中字头股票;融资融券;沪股通,19,601598
920821.BJ,151,融资融券;虚拟现实;消费电子概念;汽车电子;新能源汽车;共封装光学(CPO);传感器;人民币贬值受益;专精特新;PCB概念;AI眼镜,11,920821
002273.SZ,33,同花顺果指数;苹果概念;华为手机;共封装光学(CPO);AI眼镜;汽车电子;消费电子概念;智能穿戴;智能座舱;AI手机;比亚迪概念;小米概念;人形机器人;长安汽车概念;储能;华为汽车;机器人概念;虚拟现实;华为概念;人民币贬值受益;安防;元宇宙;深股通;融资融券,24,002273
301251.SZ,33,共封装光学(CPO);PCB概念;富士康概念;MiniLED;5G;汽车电子;新型工业化;专精特新;工业互联网;机器人概念;一带一路;深股通;融资融券,13,301251
600497.SH,17,金属铅;金属锌;小金属概念;黄金概念;金属回收;军工;光纤概念;央企国企改革;西部大开发;国企改革;沪股通;融资融券,12,600497
301032.SZ,33,农机;乡村振兴;一带一路;融资融券,4,301032
002406.SZ,33,长安汽车概念;机器人概念;新能源汽车;中俄贸易概念;工业互联网;军工;军民融合;深股通,8,002406
000957.SZ,33,中俄贸易概念;人民币贬值受益;国企改革;燃料电池;新能源汽车;无人驾驶;车联网(车路协同);回购增持再贷款概念;汽车电子;人工智能;氢能源;深股通;融资融券,13,000957
001260.SZ,33,长安汽车概念;华为汽车;小米汽车;比亚迪概念;小米概念,5,001260
600873.SH,17,代糖概念;维生素;合成生物;高股息精选;参股银行;生物疫苗;西部大开发;融资融券;沪股通,9,600873
000707.SZ,33,化肥;煤化工概念;钠离子电池;国企改革;宁德时代概念;储能;比亚迪概念;股权转让(并购重组);融资融券,9,000707
300170.SZ,33,智谱AI;华为昇腾;多模态AI;云计算;财税数字化;数据安全;ChatGPT概念;信创;网络安全;中国AI 50;ERP概念;抖音概念(字节概念);AIGC概念;百度概念;腾讯概念;AI智能体;阿里巴巴概念;虚拟数字人;AI应用;数据要素;鸿蒙概念;英伟达概念;区块链;数据中心;DeepSeek概念;车联网(车路协同);数字经济;人工智能;华为概念;互联网金融;工业互联网;低空经济;智能医疗;小米概念;C2M概念;智能物流;海峡两岸;跨境电商;长三角一体化;深股通;融资融券,41,300170
300846.SZ,33,算力租赁;华为昇腾;智谱AI;云计算;东数西算(算力);云游戏;数据安全;网络安全;快手概念;信创;智慧政务;国产操作系统;数据中心;百度概念;AI智能体;小红书概念;AIGC概念;数据要素;虚拟数字人;数字乡村;在线教育;车联网(车路协同);华为概念;DeepSeek概念;芯片概念;商业航天;人工智能;无人驾驶;专精特新;京津冀一体化;创投;一带一路;融资融券;深股通,34,300846
603811.SH,17,流感;猴痘概念;肝炎概念;医药电商;仿制药一致性评价;维生素;医疗器械概念;回购增持再贷款概念,8,603811
000520.SZ,33,航运概念;统一大市场;一带一路,3,000520
600017.SH,17,航运概念;中韩自贸区;证金持股;绿色电力;国企改革;冷链物流;免税店;乡村振兴;一带一路;虚拟电厂;融资融券;DeepSeek概念;华为概念;沪股通,14,600017
688148.SH,17,固态电池;动力电池回收;锂电池概念;宁德时代概念;比亚迪概念;特斯拉概念;人形机器人;芯片概念;融资融券,9,688148
601677.SH,17,金属回收;锂电池概念;固态电池;特高压;消费电子概念;中韩自贸区;储能;比亚迪概念;新能源汽车;5G;军工;机器人概念;融资融券;沪股通,14,601677
000598.SZ,33,证金持股;PPP概念;地下管网;污水处理;固废处理;国企改革;水利;西部大开发;数字孪生;深股通;融资融券,11,000598
002773.SZ,33,创新药;眼科医疗;阿尔茨海默概念;合成生物;医疗器械概念;西部大开发;深股通;融资融券,8,002773
920230.BJ,151,西部大开发;融资融券;维生素;专精特新;合成生物,5,920230
688098.SH,17,动物疫苗;创新药;合成生物;宠物经济;回购增持再贷款概念;融资融券,6,688098
002059.SZ,33,旅游概念;网约车;参股银行;虚拟数字人;人工智能;元宇宙;国企改革;AIGC概念;西部大开发;虚拟现实;机器人概念;人形机器人;央企国企改革;深股通,14,002059
300070.SZ,33,净水概念;污水处理;雄安新区;PPP概念;参股银行;乡村振兴;国企改革;创投;地下管网;一带一路;新型城镇化;人工智能;央企国企改革;家用电器;盐湖提锂;深股通;融资融券,17,300070
300537.SZ,33,光刻胶;芯片概念;OLED;消费电子概念;PCB概念;华为手机;5G;富士康概念;智能穿戴;比亚迪概念;新能源汽车;石墨烯;华为概念;海工装备;光伏概念;BC电池;深股通,17,300537
002534.SZ,33,光热发电;钙钛矿电池;光伏概念;核电;商业航天;大飞机;高端装备;储能;燃料电池;一带一路;钒电池;碳中和;创投;绿色电力;固废处理;回购增持再贷款概念;融资融券;深股通,18,002534
603062.SH,17,专精特新;碳中和;储能;光伏概念;风电;海工装备;高股息精选;沪股通;融资融券,9,603062
601518.SH,17,高股息精选;国企改革;沪股通,3,601518
601618.SH,17,中字头股票;同花顺中特估100;金属镍;央企国企改革;国企改革;PPP概念;碳中和;装配式建筑;一带一路;新型城镇化;光伏概念;沪股通;融资融券;工业互联网;高端装备,15,601618
600578.SH,17,超超临界发电;绿色电力;风电;氢能源;储能;证金持股;国企改革;蚂蚁集团概念;京津冀一体化;2025年报预增;高股息精选;沪股通;融资融券,13,600578
688268.SH,17,氟化工概念;俄乌冲突概念;光刻机;中芯国际概念;光刻胶;氢能源;存储芯片;第三代半导体;芯片概念;粤港澳大湾区;专精特新;核电;沪股通;融资融券,14,688268
300322.SZ,33,6G概念;WiFi 6;毫米波雷达;先进封装;5G;汽车电子;液冷服务器;卫星导航;消费电子概念;AI眼镜;商业航天;芯片概念;太赫兹;智能穿戴;无线充电;传感器;小米概念;无人驾驶;无人机;比亚迪概念;华为概念;车联网(车路协同);特斯拉概念;虚拟现实;汽车热管理;物联网;机器人概念;新能源汽车;元宇宙;海峡两岸;粤港澳大湾区;储能;深股通;融资融券,34,300322
300241.SZ,33,MicroLED概念;MiniLED;电子纸;消费电子概念;虚拟现实;汽车电子;小米概念;智能座舱;传感器;智能家居;比亚迪概念;粤港澳大湾区;2025年报预增,13,300241
002962.SZ,33,消费电子概念;汽车电子;MR(混合现实);小米概念;虚拟现实;专精特新;安防;人民币贬值受益;华为概念,9,002962
000695.SZ,33,石墨电极;固态电池;锂电池概念;储能;光伏概念,5,000695
600682.SH,17,民营医院;创新药;细胞免疫治疗;养老概念;基因测序;物业管理;机器人概念;IP经济(谷子经济);沪股通;融资融券,10,600682
002005.SZ,33,ST板块;MiniLED;横琴新区;华为汽车;家用电器;新能源汽车;人民币贬值受益,7,002005
300667.SZ,33,商业航天;量子科技;军工;光纤概念;可控核聚变;传感器;新型工业化;低空经济;物联网;海工装备;专精特新;第三代半导体;智能电网;虚拟现实;芯片概念;食品安全;安防;消费电子概念;水利;数据中心;工业互联网;光伏概念;数字经济;钙钛矿电池;医美概念,25,300667
300702.SZ,33,CRO概念;合成生物;医药电商;人民币贬值受益;2025年报预增;深股通,6,300702
600757.SH,17,证金持股;高股息精选;知识产权保护;文化传媒概念;IP经济(谷子经济);国企改革;在线教育;托育服务;沪股通;融资融券,10,600757
688578.SH,17,创新药;2025年报预增;沪股通;融资融券,4,688578
601601.SH,17,互联网保险;蚂蚁集团概念;证金持股;沪股通;融资融券;同花顺中特估100;华为概念,7,601601
601963.SH,17,高股息精选;乡村振兴;西部大开发;沪股通,4,601963
000651.SZ,33,超级品牌;高股息精选;预制菜;证金持股;同花顺漂亮100;净水概念;深股通;融资融券;一体化压铸;智能物流;回购增持再贷款概念;家用电器;空气能热泵;智能家居;锂电池概念;储能;工业互联网;机器人概念;新能源汽车;工业母机;MCU芯片;芯片概念;第三代半导体;液冷服务器,24,000651
300310.SZ,33,信创;5G;车联网(车路协同);物联网;华为概念;AIGC概念;智慧灯杆;AI智能体;数据中心;低空经济;工业互联网;机器人概念;算力租赁;DeepSeek概念;共封装光学(CPO);粤港澳大湾区;光伏概念;充电桩;创投;储能;深股通;融资融券,22,300310
688633.SH,17,专精特新;一带一路;高端装备;融资融券,4,688633
600416.SH,17,军民融合;军工;无人机;商业航天;高铁;低空经济;高端装备;无人驾驶;核电;工业互联网;水利;储能;风电;抽水蓄能;国企改革;稀土永磁;沪股通;融资融券,18,600416
300957.SZ,33,三胎概念;医美概念;跨境电商;医疗器械概念;创新药;创投;智能医疗;人工智能;AI应用;西部大开发;深股通;融资融券,12,300957
002142.SZ,33,证金持股;深股通;融资融券;共同富裕示范区,4,002142
300735.SZ,33,毫米波雷达;人形机器人;传感器;无人驾驶;汽车电子;MCU芯片;智能座舱;卫星导航;商业航天;小米概念;智能穿戴;5G;消费电子概念;华为手机;安防;小米汽车;华为汽车;低空经济;机器人概念;新能源汽车;车联网(车路协同);华为概念;移动支付;物联网;EDR概念;工业互联网;智能家居;光伏概念;东数西算(算力);充电桩;粤港澳大湾区;储能;一带一路;宠物经济;深股通;股权转让(并购重组);融资融券,37,300735
