code,所属概念,market_code,所属概念数量,股票代码
002199,ST板块;股权转让(并购重组),33,2,002199.SZ
601921,文化传媒概念;NFT概念;网络游戏;短剧游戏;在线教育;国资云;阿里巴巴概念;数据要素;人工智能;AI应用;共同富裕示范区;国企改革;沪股通,17,13,601921.SH
603598,快手概念;短剧游戏;小红书概念;AIGC概念;多模态AI;AI应用;文化传媒概念;抖音概念(字节概念);虚拟数字人;拼多多概念;腾讯概念;AI智能体;阿里巴巴概念;百度概念;元宇宙;数据要素;鸿蒙概念;人工智能;DeepSeek概念;网红经济;华为概念;京津冀一体化,17,22,603598.SH
601800,中字头股票;同花顺中特估100;证金持股;参股券商;雄安新区;雅下水电概念;水利;国企改革;央企国企改革;风电;一带一路;高铁;沪股通;融资融券;核电;AI智能体;商业航天,17,17,601800.SH
301273,专精特新;新型工业化;低空经济;芯片概念;稀土永磁;融资融券,33,6,301273.SZ
688571,国企改革;专精特新;光刻胶;稀土永磁;PCB概念;融资融券,17,6,688571.SH
300444,柔性直流输电;智能电网;虚拟电厂;电力物联网;华为数字能源;风电;高压快充;光伏建筑一体化;换电概念;绿色电力;充电桩;光伏概念;钒电池;碳中和;储能;新疆振兴;海工装备;一带一路;高端装备;锂电池概念;京津冀一体化;数据中心;固态电池;数字孪生;长安汽车概念;工业互联网;数字经济;新能源汽车;人工智能;2025年报预增;机器人概念;华为概念;比亚迪概念;东数西算(算力);股权转让(并购重组);深股通,33,36,300444.SZ
601788,期货概念;证金持股;国企改革;央企国企改革;沪股通;融资融券,17,6,601788.SH
301166,基因测序;医药电商;细胞免疫治疗;医疗器械概念;猴痘概念;重组蛋白;合成生物;跨境电商;减肥药;海峡两岸;融资融券,33,11,301166.SZ
002284,华为汽车;比亚迪概念;长安汽车概念;汽车电子;无人驾驶;毫米波雷达;新能源汽车;2025三季报预增;2025年报预增;智能物流;车联网(车路协同);深股通;融资融券,33,13,002284.SZ
688426,基因测序;猴痘概念;医疗器械概念;幽门螺杆菌概念;流感;融资融券,17,6,688426.SH
002392,特钢概念;芯片概念;人工智能;锂电池概念;小金属概念;回购增持再贷款概念;AI智能体;固态电池;碳中和;中俄贸易概念;参股券商;深股通,33,12,002392.SZ
001231,乡村振兴;西部大开发,33,2,001231.SZ
920087,乡村振兴;粮食概念;大豆;玉米;农业种植;融资融券;国企改革;转基因,151,8,920087.BJ
605066,智能电网;风电;电力物联网;充电桩;碳中和;储能;工业互联网;机器人概念;智能家居;数据中心;物联网;人工智能;东数西算(算力);AI智能体;虚拟数字人;AI应用,17,16,605066.SH
002532,俄乌冲突概念;钠离子电池;锂电池概念;新疆振兴;西部大开发;回购增持再贷款概念;融资融券;深股通,33,8,002532.SZ
600883,西部大开发;人民币贬值受益;股权转让(并购重组),17,3,600883.SH
000676,快手概念;小红书概念;虚拟数字人;Web3.0;NFT概念;拼多多概念;ChatGPT概念;文化传媒概念;抖音概念(字节概念);AI智能体;财税数字化;网络游戏;百度概念;阿里巴巴概念;智慧政务;腾讯概念;元宇宙;鸿蒙概念;区块链;网红经济;数字货币;数字经济;人工智能;互联网金融;独角兽概念;虚拟现实;华为概念;智能音箱;创投;小米概念;深股通;融资融券,33,32,000676.SZ
002644,流感;医药电商;肝炎概念;三胎概念;医疗器械概念;农业种植;国企改革;西部大开发;消毒剂,33,9,002644.SZ
000058,物业管理;深圳国企改革;创投;商业航天;卫星导航;光伏建筑一体化;国企改革;华为概念;光伏概念;绿色电力;电子竞技;2025年报预增;深股通;融资融券,33,14,000058.SZ
002091,有机硅概念;固态电池;锂电池概念;宁德时代概念;超级电容;回购增持再贷款概念;一带一路;国企改革;新能源汽车;人民币贬值受益;参股保险;跨境电商;深股通;融资融券,33,14,002091.SZ
600789,流感;肝炎概念;仿制药一致性评价;创新药;毛发医疗;阿尔茨海默概念;合成生物;宠物经济;消毒剂;国企改革;工业互联网;DeepSeek概念;融资融券;沪股通,17,14,600789.SH
600757,文化传媒概念;IP经济(谷子经济);知识产权保护;在线教育;托育服务;证金持股;国企改革;沪股通;融资融券,17,9,600757.SH
002387,MicroLED概念;柔性屏(折叠屏);智能穿戴;虚拟现实;人脸识别;小米概念;汽车电子;消费电子概念;OLED;华为手机;芯片概念;绿色电力;深股通;股权转让(并购重组);融资融券,33,15,002387.SZ
688633,专精特新;一带一路;高端装备;融资融券,17,4,688633.SH
300983,新型城镇化;融资融券,33,2,300983.SZ
688400,共封装光学(CPO);光纤概念;富士康概念;MR(混合现实);华为手机;苹果概念;数据中心;芯片概念;消费电子概念;小米概念;人形机器人;华为概念;无人机;机器视觉;虚拟现实;新型工业化;机器人概念;智谱AI;Web3.0;宁德时代概念;光伏概念;专精特新;元宇宙;Sora概念(文生视频);空间计算;人工智能;AIGC概念;虚拟数字人;数字经济;锂电池概念;2025年报预增;沪股通;融资融券,17,33,688400.SH
603101,物业管理;预制菜;新疆振兴;低空经济;西部大开发;一带一路;抖音概念(字节概念),17,7,603101.SH
600699,华为汽车;人形机器人;汽车热管理;特斯拉概念;智能座舱;长安汽车概念;比亚迪概念;传感器;新能源汽车;汽车电子;无人驾驶;无线充电;机器人概念;小米概念;汽车芯片;芯片概念;EDR概念;储能;充电桩;高压快充;英伟达概念;人民币贬值受益;车联网(车路协同);5G;回购增持再贷款概念;华为概念;创投;数字经济;鸿蒙概念;DeepSeek概念;阿里巴巴概念;AI智能体;沪股通;融资融券;AI应用,17,35,600699.SH
002617,特斯拉概念;第三代半导体;新能源汽车;人形机器人;芯片概念;机器人概念;电力物联网;绿色电力;5G;数据中心;智能家居;跨境电商;深股通;融资融券,33,14,002617.SZ
000705,医药电商;民营医院;流感;仿制药一致性评价;三胎概念;幽门螺杆菌概念;参股银行;肝炎概念;阿尔茨海默概念;冷链物流;合成生物;创新药;共同富裕示范区;医疗器械概念;国企改革;数字经济,33,16,000705.SZ
002332,毛发医疗;仿制药一致性评价;医药电商;创新药;辅助生殖;国企改革;深股通;融资融券,33,8,002332.SZ
600004,同花顺中特估100;免税店;国企改革;粤港澳大湾区;沪股通;融资融券,17,6,600004.SH
688809,科创次新股;存储芯片;芯片概念;注册制次新股;华为概念;2025年报预增;长三角一体化;新股与次新股;融资融券,17,9,688809.SH
002661,预制菜;农业种植;猪肉;粮食概念;三胎概念;新疆振兴;食品安全;回购增持再贷款概念,33,8,002661.SZ
301584,流感;医疗器械概念;智能医疗;注册制次新股;国企改革;机器人概念;深股通;新股与次新股;融资融券,33,9,301584.SZ
603229,肝炎概念;创新药;CRO概念;人民币贬值受益;融资融券;沪股通,17,6,603229.SH
000501,免税店;预制菜;物业管理;冰雪产业;网红经济;露营经济;参股银行;跨境电商;白酒概念;国企改革;IP经济(谷子经济);创投;一带一路;低空经济;数字经济;人工智能;文化传媒概念;电子竞技;黄金概念;深股通;融资融券,33,21,000501.SZ
600877,6G概念;卫星导航;商业航天;WiFi 6;数据要素;无人机;毫米波雷达;无线充电;MCU芯片;5G;汽车芯片;芯片概念;星闪概念;传感器;消费电子概念;光伏概念;汽车电子;长安汽车概念;储能;西部大开发;央企国企改革;回购增持再贷款概念;国企改革;沪股通;融资融券,17,25,600877.SH
300841,动物疫苗;生物疫苗;合成生物;西部大开发;融资融券;深股通,33,6,300841.SZ
688459,中俄贸易概念;黑龙江自贸区;国企改革;一带一路;高铁;专精特新;机器人概念;传感器;人工智能;华为概念;芯片概念;卫星导航;MCU芯片;融资融券,17,14,688459.SH
603014,医疗器械概念;注册制次新股;一带一路;股权转让(并购重组);新股与次新股;融资融券,17,6,603014.SH
300215,柔性直流输电;特高压;智能电网;核电;储能,33,5,300215.SZ
920978,汽车电子;融资融券;长安汽车概念;比亚迪概念;汽车热管理;传感器;机器人概念;专精特新;小米汽车;新能源汽车;储能,151,11,920978.BJ
300947,租售同权;物业管理;旅游概念;IP经济(谷子经济);新型城镇化;建筑节能;元宇宙;空间计算;ChatGPT概念;DeepSeek概念;人工智能;AI应用;融资融券,33,13,300947.SZ
688196,可降解塑料;人民币贬值受益;海峡两岸;沪股通;融资融券,17,5,688196.SH
002006,碳纤维;3D打印;人形机器人;新型工业化;机器人概念;商业航天;高端装备;专精特新;光伏概念;低空经济;充电桩;建筑节能;智能物流;共同富裕示范区;数据中心;深股通;融资融券,33,17,002006.SZ
603180,海峡两岸;福建自贸区;创投;家用电器;智能家居;虚拟数字人;人工智能;一带一路;AIGC概念;AI智能体;回购增持再贷款概念;工业互联网;多模态AI;智能音箱,17,14,603180.SH
300015,民营医院;养老概念;同花顺漂亮100;眼科医疗;医美概念;智能医疗;虚拟数字人;医疗器械概念;DeepSeek概念;人工智能;创投;深股通;融资融券;智能穿戴;AI眼镜,33,15,300015.SZ
688693,汽车芯片;芯片概念;专精特新;第三代半导体;无人机;充电桩;智能电网;融资融券,17,8,688693.SH
002151,军工信息化;卫星导航;商业航天;国产航母;军民融合;同花顺新质50;军工;低空经济;无人机;车联网(车路协同);星闪概念;无人驾驶;智能座舱;物联网;华为概念;5G;高端装备;芯片概念;京津冀一体化;机器人概念;智能穿戴;汽车电子;英伟达概念;消费电子概念;长安汽车概念;汽车芯片;两轮车;农机;国家大基金持股;深股通;融资融券,33,31,002151.SZ
605378,锂电池概念;长三角一体化;共同富裕示范区;人民币贬值受益;工业互联网;沪股通,17,6,605378.SH
301108,合成生物;三胎概念;重组蛋白;宠物经济;2025年报预增;融资融券,33,6,301108.SZ
000625,网约车;兵装重组概念;证金持股;智能物流;车联网(车路协同);长安汽车概念;无人驾驶;低空经济;华为汽车;国企改革;飞行汽车(eVTOL);换电概念;央企国企改革;DeepSeek概念;智能座舱;机器人概念;西部大开发;一带一路;新能源汽车;腾讯概念;燃料电池;华为概念;人形机器人;动力电池回收;深股通;融资融券;锂电池概念;宁德时代概念;固态电池;俄乌冲突概念;股权转让(并购重组),33,31,000625.SZ
300059,互联网保险;期货概念;互联网金融;区块链;数据要素;AIGC概念;DeepSeek概念;人工智能;同花顺漂亮100;证金持股;AI应用;深股通;融资融券,33,13,300059.SZ
002774,中俄贸易概念;一带一路;物联网;粤港澳大湾区;人工智能,33,5,002774.SZ
920566,西部大开发;仿制药一致性评价;创新药;农业种植;流感;融资融券;乡村振兴,151,7,920566.BJ
301370,医疗器械概念;智能物流;国企改革;DRG/DIP;数据要素;财税数字化;深股通;融资融券,33,8,301370.SZ
002582,人造肉;跨境电商;职业教育;网红经济;智能物流;特色小镇;旅游概念;啤酒概念;创投;海峡两岸;IP经济(谷子经济);乡村振兴;预制菜;参股银行;生态农业;农业种植;新疆振兴,33,17,002582.SZ
300100,人形机器人;华为汽车;PEEK材料;工业母机;长安汽车概念;智能座舱;机器人概念;特斯拉概念;比亚迪概念;汽车电子;新能源汽车;低空经济;工业互联网;深股通;融资融券,33,15,300100.SZ
920076,锂电池概念;钠离子电池;专精特新;新股与次新股;融资融券,151,5,920076.BJ
002867,黄金概念;IP经济(谷子经济);创投;深股通;融资融券,33,5,002867.SZ
002728,流感;幽门螺杆菌概念;肝炎概念;仿制药一致性评价;医药电商;NMN概念;医美概念;2025年报预增;深股通,33,9,002728.SZ
300462,ST板块;储能;充电桩;汽车热管理;液冷服务器;ETC;车联网(车路协同);移动支付;人脸识别;智慧城市;独角兽概念,33,11,300462.SZ
688068,重组蛋白;创新药;智能医疗;肝炎概念;人工智能;阿尔茨海默概念;猴痘概念;医疗器械概念;食品安全;流感;京津冀一体化;回购增持再贷款概念;沪股通;融资融券,17,14,688068.SH
301231,文化传媒概念;ChatGPT概念;在线教育;AI智能体;IP经济(谷子经济);阿里巴巴概念;DeepSeek概念;人工智能;跨境电商;三胎概念;AI应用;西部大开发;回购增持再贷款概念;融资融券,33,14,301231.SZ
301211,流感;肝炎概念;仿制药一致性评价;维生素;CRO概念;深股通;融资融券,33,7,301211.SZ
605116,CRO概念;减肥药;辅助生殖;创新药;肝炎概念;仿制药一致性评价;合成生物;医药电商;人民币贬值受益;量子科技;沪股通,17,11,605116.SH
600197,白酒概念;旅游概念;文化传媒概念;新疆振兴;国企改革;西部大开发;沪股通;融资融券,17,8,600197.SH
600993,眼科医疗;民营医院;医药电商;仿制药一致性评价;创新药;数字经济;基因测序;沪股通;融资融券,17,9,600993.SH
603508,车联网(车路协同);安防;机器视觉;无人机;无人驾驶;5G;高铁;高股息精选;沪股通;融资融券,17,10,603508.SH
301262,短剧游戏;文化传媒概念;AIGC概念;在线教育;IP经济(谷子经济);抖音概念(字节概念);腾讯概念;智慧政务;虚拟现实;旅游概念;数字乡村;人工智能;DeepSeek概念;数字经济;AI应用;人脸识别;东数西算(算力);语音技术;数字孪生;养老概念;宠物经济;国企改革;深股通;融资融券,33,24,301262.SZ
688616,电力物联网;充电桩;智能电网;储能;高端装备;融资融券,17,6,688616.SH
300908,农业种植;乡村振兴;海峡两岸;融资融券,33,4,300908.SZ
688078,数据要素;云计算;DeepSeek概念;华为概念;工业互联网;机器人概念;融资融券,17,7,688078.SH
603990,DRG/DIP;AI应用;智能医疗;人工智能;养老概念;辅助生殖;华为鲲鹏;DeepSeek概念;物联网;华为概念;机器人概念;三胎概念;人形机器人;民营医院;WiFi 6;低空经济;无人机;国企改革;股权转让(并购重组);融资融券,17,20,603990.SH
301225,PEEK材料;汽车热管理;华为汽车;新能源汽车;比亚迪概念;燃料电池;专精特新;车联网(车路协同);氢能源;医疗器械概念;深股通;融资融券,33,12,301225.SZ
600182,黑龙江自贸区;工业互联网,17,2,600182.SH
301339,ETC;车联网(车路协同);数字孪生;智慧城市;移动支付;数字经济;信创;智慧政务;数据要素;DeepSeek概念;人工智能;无人驾驶;国资云;华为概念;腾讯概念;长安汽车概念;阿里巴巴概念;专精特新;旅游概念;比亚迪概念;5G;国企改革;特斯拉概念;AI应用;深股通;融资融券,33,26,301339.SZ
600009,免税店;证金持股;同花顺中特估100;上海国企改革;国企改革;同花顺漂亮100;上海自贸区;沪股通;融资融券,17,9,600009.SH
605009,三胎概念;宠物经济;养老概念;共同富裕示范区;沪股通,17,5,605009.SH
600650,网约车;旅游概念;无人驾驶;预制菜;上海国企改革;自由贸易港;冷链物流;数字经济;参股券商;国企改革;上海自贸区;航运概念;沪股通,17,13,600650.SH
002755,创新药;仿制药一致性评价;医药电商;幽门螺杆菌概念;流感;融资融券;深股通,33,7,002755.SZ
920414,机器视觉;数字孪生;钙钛矿电池;机器人概念;光伏概念;人工智能;融资融券;无人机;储能;专精特新;云计算,151,11,920414.BJ
300822,AIGC概念;人脸识别;人工智能;机器视觉;智能家居;粤港澳大湾区;跨境电商;宠物经济;人民币贬值受益;锂电池概念;深股通,33,11,300822.SZ
301056,物联网;人脸识别;中俄贸易概念;新型城镇化;一带一路;融资融券,33,6,301056.SZ
601179,柔性直流输电;特高压;智能电网;可控核聚变;风电;核电;超级电容;光伏概念;储能;中字头股票;西部大开发;高端装备;水利;数据中心;央企国企改革;国企改革;芯片概念;同花顺中特估100;东数西算(算力);量子科技;融资融券;沪股通,17,22,601179.SH
688697,工业母机;新能源汽车;人形机器人;新型工业化;机器人概念;高端装备;低空经济;长三角一体化;大飞机;融资融券;沪股通,17,11,688697.SH
603859,智谱AI;ChatGPT概念;AIGC概念;AI智能体;云计算;信创;数据要素;军工信息化;DeepSeek概念;人工智能;东数西算(算力);数字孪生;数字经济;华为概念;商业航天;AI应用;军民融合;5G;军工;工业互联网;京津冀一体化;航空发动机;大飞机;新型工业化;人形机器人;高端装备;核电;比亚迪概念;沪股通,17,29,603859.SH
300696,成飞概念;航空发动机;大飞机;军民融合;军工;无人机;低空经济;3D打印;创投;西部大开发;融资融券;深股通,33,12,300696.SZ
301607,高压快充;第三代半导体;比亚迪概念;小米汽车;新能源汽车;小米概念;专精特新;充电桩;2025年报预增;深股通;融资融券,33,11,301607.SZ
688526,禽流感;动物疫苗;生物疫苗;合成生物;宠物经济;生态农业;转基因;沪股通;融资融券,17,9,688526.SH
688410,2025年报预增;医疗器械概念;智能医疗;专精特新;西部大开发;融资融券,17,6,688410.SH
600889,光刻机;工业母机;人形机器人;机器人概念;风电;国企改革;参股券商;商业航天;沪股通;股权转让(并购重组),17,10,600889.SH
002862,手机游戏;NFT概念;ChatGPT概念;智能音箱;AIGC概念;网络游戏;百度概念;人工智能;DeepSeek概念;IP经济(谷子经济);跨境电商;三胎概念;充电桩;宠物经济;人民币贬值受益;光伏建筑一体化;HJT电池;光伏概念;TOPCON电池;绿色电力,33,20,002862.SZ
688767,脑机接口;芬太尼;辅助生殖;猴痘概念;医疗器械概念;幽门螺杆菌概念;肝炎概念;流感;人民币贬值受益;沪股通;融资融券,17,11,688767.SH
920184,2025年报预增;人工智能;AI智能体;鸿蒙概念;空间计算;乡村振兴;时空大数据;互联网金融;卫星导航;融资融券;数字经济;数据确权;数据要素;数字乡村;互联网保险;DeepSeek概念,151,16,920184.BJ
688111,智谱AI;云办公;AI智能体;云计算;信创;鸿蒙概念;中国AI 50;腾讯概念;DeepSeek概念;人工智能;华为概念;小米概念;AI应用;同花顺漂亮100;沪股通;融资融券,17,16,688111.SH
002991,深股通,33,1,002991.SZ
688289,猴痘概念;流感;肝炎概念;基因测序;创新药;宠物经济;医疗器械概念;智能医疗;人工智能;创投;AI智能体;DeepSeek概念;数字经济;阿里巴巴概念;一带一路;专精特新;沪股通;融资融券,17,18,688289.SH
603231,人造肉;大豆;融资融券,17,3,603231.SH
603896,维生素;农业种植;工业大麻;医药电商;养老概念;旅游概念;数字经济;工业互联网;沪股通,17,9,603896.SH
600316,大飞机;军民融合;央企国企改革;军工;国企改革;高端装备;乡村振兴;无人机;低空经济;融资融券;沪股通,17,11,600316.SH
300736,区块链;华为概念;苹果概念,33,3,300736.SZ
301246,钠离子电池;氟化工概念;固态电池;磷化工;锂电池概念;比亚迪概念;2025年报预增;仿制药一致性评价;猴痘概念;合成生物;流感;深股通;融资融券,33,13,301246.SZ
000029,物业管理;深圳国企改革;国企改革;粤港澳大湾区;深股通;融资融券,33,6,000029.SZ
920118,储能;柔性直流输电;智能电网;新能源汽车;光伏概念;工业互联网;专精特新;融资融券,151,8,920118.BJ
688795,科创次新股;注册制次新股;芯片概念;人工智能;新股与次新股;融资融券,17,6,688795.SH
301371,网红经济;医美概念;重组蛋白;医疗器械概念;黑龙江自贸区;合成生物;NMN概念;深股通;融资融券,33,9,301371.SZ
603683,石墨烯;固态电池;锂电池概念;宁德时代概念;新能源汽车;创投;柔性屏(折叠屏);机器人概念;传感器;消费电子概念;AI手机;沪股通,17,12,603683.SH
300862,商业航天;智慧城市;军工;华为概念;PM2.5;毫米波雷达;碳中和;传感器;专精特新;PPP概念;芯片概念;融资融券,33,12,300862.SZ
001379,中俄贸易概念;核电;商业航天;光伏概念;人民币贬值受益;融资融券,33,6,001379.SZ
600750,医药电商;证金持股;白酒概念;参股银行;国企改革;沪股通;融资融券;央企国企改革;回购增持再贷款概念;数字经济,17,10,600750.SH
603051,TOPCON电池;BC电池;HJT电池;钙钛矿电池;POE胶膜;光伏概念;固态电池;锂电池概念;柔性屏(折叠屏);比亚迪概念;OLED;氢能源;商业航天;传感器;人形机器人;水利;智能穿戴;融资融券,17,18,603051.SH
301011,电子竞技;IP经济(谷子经济);元宇宙;虚拟现实;粤港澳大湾区;海峡两岸;融资融券,33,7,301011.SZ
000895,超级品牌;猪肉;养鸡;预制菜;证金持股;人造肉;统一大市场;深股通;融资融券,33,9,000895.SZ
300971,高端装备;军民融合;军工;商业航天;专精特新;海工装备;工业母机;新型工业化;新能源汽车;机器视觉;中俄贸易概念;人工智能;2025年报预增;融资融券,33,14,300971.SZ
000423,超级品牌;预制菜;农业种植;旅游概念;国企改革;央企国企改革;乡村振兴;深股通;融资融券;数字经济;华为概念,33,11,000423.SZ
688319,幽门螺杆菌概念;生物疫苗;创新药;流感;西部大开发;专精特新;沪股通;融资融券,17,8,688319.SH
688500,小红书概念;AI语料;虚拟数字人;AIGC概念;抖音概念(字节概念);智慧政务;AI智能体;算力租赁;阿里巴巴概念;数据要素;东数西算(算力);数字乡村;人工智能;数字经济;DeepSeek概念;华为概念;智慧城市;数据中心;机器人概念;人形机器人;烟草;乡村振兴;AI应用;融资融券,17,24,688500.SH
000547,商业航天;军工信息化;卫星导航;军民融合;军工;无人机;低空经济;福建自贸区;MR(混合现实);华为欧拉;海工装备;海峡两岸;5G;安防;网络安全;芯片概念;数据安全;智慧政务;华为鲲鹏;信创;多模态AI;华为概念;虚拟现实;元宇宙;人工智能;数字经济;央企国企改革;DeepSeek概念;风电;国企改革;乡村振兴;深股通;融资融券,33,33,000547.SZ
301107,农机;新能源汽车;传感器;汽车电子;专精特新;机器人概念;氢能源;乡村振兴;减速器;无人机;西部大开发;融资融券,33,12,301107.SZ
002544,商业航天;卫星导航;军民融合;军工;6G概念;低空经济;网络安全;数字乡村;智慧城市;数字孪生;数据要素;物联网;水利;东数西算(算力);华为概念;机器人概念;5G;横琴新区;农机;数据中心;储能;粤港澳大湾区;雄安新区;一带一路;国企改革;乡村振兴;PCB概念;2025年报预增;深股通;融资融券,33,30,002544.SZ
300710,电子竞技;拼多多概念;光纤概念;创投;物联网;手机游戏;无人驾驶;水利;阿里巴巴概念;毫米波雷达;5G;WiFi 6;芯片概念;股权转让(并购重组),33,14,300710.SZ
300928,车联网(车路协同);无人驾驶;低空经济;长安汽车概念;飞行汽车(eVTOL);华为汽车;卫星导航;智能座舱;汽车电子;比亚迪概念;新能源汽车;OLED;锂电池概念;固态电池;融资融券,33,15,300928.SZ
603698,军民融合;军工;氢能源;碳中和;国企改革;煤化工概念;沪股通;融资融券,17,8,603698.SH
002988,建筑节能;华为汽车;比亚迪概念;智能物流;新能源汽车;汽车热管理;光伏概念;商业航天;回购增持再贷款概念;储能;深股通,33,11,002988.SZ
688625,专精特新;沪股通;融资融券,17,3,688625.SH
301511,PET铜箔;PCB概念;共封装光学(CPO);存储芯片;宁德时代概念;固态电池;柔性屏(折叠屏);锂电池概念;消费电子概念;华为数字能源;5G;储能;比亚迪概念;新能源汽车;专精特新;华为概念;无人机;军工;深股通;融资融券,33,20,301511.SZ
920005,智能穿戴;AI眼镜;海峡两岸;专精特新;消费电子概念;汽车热管理;新股与次新股;融资融券;新能源汽车,151,9,920005.BJ
300470,军工;核电;海工装备;水利;机器人概念;专精特新;新能源汽车;氢能源;商业航天;储能;国企改革;西部大开发;绿色电力;天然气;煤化工概念;氟化工概念;深股通,33,17,300470.SZ
002959,露营经济;三胎概念;宠物经济;跨境电商;网红经济;净水概念;创投;家用电器;拼多多概念;粤港澳大湾区;融资融券;深股通,33,12,002959.SZ
301616,注册制次新股;专精特新;高端装备;机器人概念;可降解塑料;2025年报预增;参股银行;新股与次新股;融资融券,33,9,301616.SZ
300316,BC电池;TOPCON电池;光伏概念;第三代半导体;培育钻石;先进封装;芯片概念;新型工业化;AI眼镜;消费电子概念;存储芯片;智能物流;数字经济;深股通;融资融券,33,15,300316.SZ
301286,成飞概念;军民融合;军工;芯片概念;华为概念;雅下水电概念;2025年报预增;宁德时代概念;西部大开发;医疗器械概念;商业航天;深股通;融资融券,33,13,301286.SZ
300049,AI应用;家庭医生;智能医疗;医疗器械概念;三胎概念;医药电商;肝炎概念;参股保险;人民币贬值受益;西部大开发;深股通;融资融券,33,12,300049.SZ
920726,乡村振兴;超级品牌;融资融券,151,3,920726.BJ
600622,物业管理;化债概念(AMC概念);国企改革;统一大市场;核电;小金属概念;融资融券,17,7,600622.SH
002495,预制菜;创投,33,2,002495.SZ
300588,时空大数据;网络安全;智慧政务;数据安全;数据要素;华为鲲鹏;人脸识别;信创;智慧城市;DeepSeek概念;安防;东数西算(算力);数字经济;独角兽概念;人工智能;华为概念;机器视觉;西部大开发;新疆振兴;专精特新;AI应用;股权转让(并购重组),33,22,300588.SZ
600061,期货概念;证金持股;参股券商;信托概念;国企改革;央企国企改革;雄安新区;沪股通;融资融券,17,9,600061.SH
920190,智能穿戴;融资融券;多模态AI;AI智能体;星闪概念;电子竞技;信创;AIGC概念;DeepSeek概念;人工智能;跨境电商;IP经济(谷子经济);WiFi 6;消费电子概念;无线耳机;AI PC;AI眼镜,151,17,920190.BJ
600355,ST板块;电子身份证;国产操作系统;语音技术;人脸识别;新型工业化;人工智能;工业互联网;机器人概念;物联网;机器视觉;充电桩;在线教育;OLED;智能电网,22,15,600355.SH
600658,量子科技;数字经济;京津冀一体化;创投;数据要素;人工智能;云计算;国企改革;芯片概念;沪股通,17,10,600658.SH
603809,成飞概念;减速器;航空发动机;大飞机;军民融合;人形机器人;商业航天;卫星导航;军工;无人机;华为汽车;机器人概念;小米汽车;长安汽车概念;特斯拉概念;新能源汽车;比亚迪概念;专精特新;高铁;水利;西部大开发;融资融券;沪股通,17,23,603809.SH
603276,合成生物;生态农业;2025年报预增;锂电池概念;融资融券,17,5,603276.SH
603323,长三角一体化;融资融券;沪股通,17,3,603323.SH
688070,军民融合;无人机;时空大数据;低空经济;智慧城市;职业教育;专精特新;西部大开发;融资融券,17,9,688070.SH
603558,足球概念;冰雪产业;体育产业;人民币贬值受益,17,4,603558.SH
002127,网红经济;IP经济(谷子经济);文化传媒概念;短剧游戏;ChatGPT概念;跨境电商;AI智能体;抖音概念(字节概念);DeepSeek概念;三胎概念;露营经济;创投;AI应用;华为概念;长三角一体化;深股通;融资融券,33,17,002127.SZ
605138,农业种植;乡村振兴;一带一路;回购增持再贷款概念;人民币贬值受益,17,5,605138.SH
300585,钙钛矿电池;军工;小米汽车;长安汽车概念;传感器;减速器;比亚迪概念;专精特新;机器人概念;小米概念;汽车电子;新能源汽车;锂电池概念,33,13,300585.SZ
300261,NMN概念;固废处理;合成生物;工业大麻;垃圾分类;医药电商;人民币贬值受益;肝炎概念;CRO概念;跨境电商;深股通;融资融券,33,12,300261.SZ
600581,特钢概念;新疆振兴;国企改革;煤炭概念;西部大开发;央企国企改革;一带一路;沪股通;融资融券,17,9,600581.SH
300670,智能电网;电力物联网;光伏建筑一体化;储能;绿色电力;风电;海工装备;工业互联网;碳纤维,33,9,300670.SZ
600210,可降解塑料;绿色电力;锂电池概念;固态电池;2025三季报预增;比亚迪概念;飞行汽车(eVTOL);创投;低空经济;大飞机;沪股通;融资融券,17,12,600210.SH
002656,ST板块;三胎概念;新能源汽车;高端装备;人民币贬值受益;智能电网;风电;虚拟现实;区块链;腾讯概念;股权转让(并购重组),33,11,002656.SZ
600715,文化传媒概念;短剧游戏;手机游戏;网络游戏;NFT概念;虚拟现实;AI应用;国企改革;沪股通;摘帽;股权转让(并购重组),17,11,600715.SH
002245,固态电池;钠离子电池;锂电池概念;两轮车;储能;飞行汽车(eVTOL);人形机器人;机器人概念;无人机;MiniLED;芯片概念;小米概念;海峡两岸;一带一路;智能家居;创投;数据中心;金属镍;深股通;融资融券,33,20,002245.SZ
600679,共享单车;物业管理;跨境电商;体育产业;三胎概念;国企改革;两轮车;创投;医疗器械概念;网红经济;互联网金融,17,11,600679.SH
920363,高端装备;车联网(车路协同);融资融券;机器人概念;专精特新;传感器;机器视觉;安防;新型城镇化;军民融合;军工;卫星导航;农机;商业航天;DeepSeek概念;生态农业;无人机;无人驾驶,151,18,920363.BJ
300162,足球概念;体育产业;粤港澳大湾区;商业航天;安防;智能家居;MicroLED概念;柔性屏(折叠屏);海峡两岸;MiniLED;专精特新;人民币贬值受益;人工智能;在线教育;DeepSeek概念;元宇宙;消费电子概念;先进封装,33,18,300162.SZ
600857,参股银行;共同富裕示范区;黄金概念,17,3,600857.SH
600066,同花顺出海50;露营经济;沪股通;融资融券;汽车热管理;新能源汽车;冷链物流;无人驾驶;车联网(车路协同);DeepSeek概念;燃料电池;氢能源;动力电池回收,17,13,600066.SH
002984,新能源汽车;一带一路;人民币贬值受益;无人机;机器人概念;大飞机;飞行汽车(eVTOL);低空经济;工业互联网;融资融券;深股通,33,11,002984.SZ
