股票代码,market_code,所属概念,所属概念数量,code
002253.SZ,33,人脸识别;华为昇腾;语音技术;安防;网络安全;信创;华为鲲鹏;华为概念;智慧政务;云计算;虚拟现实;车联网(车路协同);元宇宙;卫星导航;人工智能;数据要素;职业教育;军工信息化;智慧城市;军工;军民融合;低空经济;数字孪生;成飞概念;西部大开发;虚拟电厂;摘帽,27,002253
300433.SZ,33,同花顺果指数;AI手机;无线耳机;AI眼镜;智能穿戴;汽车电子;苹果概念;柔性屏(折叠屏);消费电子概念;传感器;智能座舱;OLED;3D打印;小米概念;商业航天;人形机器人;液冷服务器;小米汽车;充电桩;虚拟现实;新型工业化;光伏概念;新型烟草(电子烟);特斯拉概念;比亚迪概念;新能源汽车;华为概念;机器人概念;减速器;元宇宙;工业互联网;TOPCON电池;智能家居;宁德时代概念;人民币贬值受益;蚂蚁集团概念;智能物流;同花顺漂亮100;深股通;玻璃基板;光纤概念;先进封装;融资融券,43,300433
601969.SH,17,天然气;氟化工概念;小金属概念;海南自贸区;金属钴;金属铜;黄金概念;固废处理;乡村振兴;参股银行;参股保险;碳中和;土壤修复;锂电池概念;旅游概念;自由贸易港;创投;沪股通;融资融券,19,601969
600831.SH,17,国资云;智慧政务;知识产权保护;数字乡村;智慧城市;数据确权;腾讯概念;文化传媒概念;百度概念;DeepSeek概念;短剧游戏;人工智能;互联网金融;PPP概念;东数西算(算力);华为概念;智能家居;算力租赁;数据中心(AIDC);5G;乡村振兴;国企改革;农村电商;西部大开发;摘帽,25,600831
920871.BJ,151,数据中心(AIDC);消费电子概念;无人机;3D打印;锂电池概念;风电;固态电池;融资融券;军工;海工装备,10,920871
300807.SZ,33,ERP概念;人脸识别;百度概念;EDR概念;AI智能体;数据要素;东数西算(算力);人工智能;移动支付;车联网(车路协同);数据中心(AIDC);华为概念;智能物流;物联网;充电桩;雄安新区;无人驾驶;冷链物流;比亚迪概念;高压快充;智能座舱;卫星导航;新能源汽车;网约车;乡村振兴;智能穿戴,26,300807
001233.SZ,33,注册制次新股;海峡两岸;人民币贬值受益;中俄贸易概念;一带一路;专精特新;高端装备;俄乌冲突概念;深股通;新股与次新股;融资融券,11,001233
002209.SZ,33,工业互联网;污水处理;新型工业化;机器人概念;粤港澳大湾区;消毒剂,6,002209
600650.SH,17,网约车;自由贸易港;旅游概念;上海国企改革;数字经济;航运概念;上海自贸区;冷链物流;参股券商;国企改革;预制菜;无人驾驶;沪股通,13,600650
300345.SZ,33,HJT电池;TOPCON电池;BC电池;硅能源;光伏概念;碳中和;储能;军民融合;军工;智能电网;机器人概念;华为概念;智慧城市,13,300345
600906.SH,17,期货概念;京津冀一体化;国企改革;雄安新区;百度概念;融资融券;沪股通,7,600906
920005.BJ,151,智能穿戴;AI眼镜;海峡两岸;专精特新;消费电子概念;汽车热管理;新股与次新股;融资融券;新能源汽车,9,920005
600588.SH,17,ERP概念;财税数字化;ChatGPT概念;华为鲲鹏;AIGC概念;智慧政务;鸿蒙概念;AI应用;AI智能体;信创;区块链;互联网金融;云计算;数字经济;阿里巴巴概念;网络安全;DeepSeek概念;人工智能;工业互联网;智能医疗;华为概念;参股保险;中国AI 50;机器人概念;参股银行;同花顺漂亮100;沪股通;融资融券,28,600588
688795.SH,17,科创次新股;芯片概念;注册制次新股;人工智能;新股与次新股;融资融券,6,688795
001222.SZ,33,宠物经济;IP经济(谷子经济);跨境电商;共同富裕示范区;一带一路;人民币贬值受益,6,001222
603879.SH,17,海峡两岸;农机;低空经济;无人机;机器人概念,5,603879
920974.BJ,151,金属回收;氢能源;融资融券;燃料电池,4,920974
605180.SH,17,碳纤维;露营经济,2,605180
300827.SZ,33,绿色电力;储能;智能电网;光伏概念;氢能源;宁德时代概念;数据中心(AIDC);一带一路;可控核聚变;专精特新;融资融券;深股通,12,300827
300203.SZ,33,光刻胶;PM2.5;医疗器械概念;高端装备;物联网;智慧城市;芯片概念;污水处理;垃圾分类;食品安全;PPP概念;碳中和;深股通;融资融券;AI应用,15,300203
600715.SH,17,网络游戏;NFT概念;短剧游戏;手机游戏;文化传媒概念;国企改革;AI应用;虚拟现实;沪股通;股权转让(并购重组),10,600715
603350.SH,17,两轮车;机器人概念;专精特新;传感器;融资融券,5,603350
301189.SZ,33,智能音箱;腾讯概念;虚拟数字人;人脸识别;算力租赁;英伟达概念;鸿蒙概念;星闪概念;消费电子概念;人工智能;无线耳机;跨境电商;宠物经济;物联网;智能家居;车联网(车路协同);汽车电子;机器人概念;专精特新;人民币贬值受益;深股通;融资融券,22,301189
920575.BJ,151,ST板块;生物疫苗;重组蛋白,3,920575
600935.SH,17,水泥概念;可降解塑料;国企改革;硅能源;沪股通,5,600935
603305.SH,17,减速器;人形机器人;汽车热管理;一体化压铸;小米汽车;特斯拉概念;比亚迪概念;新能源汽车;商业航天;储能;宁德时代概念;国企改革;沪股通;融资融券,14,603305
001238.SZ,33,宠物经济;跨境电商;露营经济;共同富裕示范区;长三角一体化;碳中和;人民币贬值受益;深股通,8,001238
002125.SZ,33,小金属概念;固态电池;金属镍;钠离子电池;锂电池概念;宁德时代概念;比亚迪概念;污水处理;国企改革;深股通;融资融券,11,002125
301013.SZ,33,PCB概念;存储芯片;共封装光学(CPO);OLED;富士康概念;柔性屏(折叠屏);芯片概念;消费电子概念;液冷服务器;5G;无线耳机;智能座舱;比亚迪概念;数据中心(AIDC);专精特新;人形机器人;机器视觉;新能源汽车;华为概念;华为数字能源;华为汽车;新型工业化;华为昇腾;机器人概念;储能;充电桩;高端装备;医疗器械概念;深股通;融资融券,30,301013
600880.SH,17,NFT概念;手机游戏;文化传媒概念;网络游戏;小红书概念;知识产权保护;AI视频;短剧游戏;虚拟数字人;AIGC概念;AI应用;数据确权;跨境电商;数据要素;区块链;蚂蚁集团概念;旅游概念;AI智能体;数字经济;鸿蒙概念;人工智能;百度概念;抖音概念(字节概念);互联网金融;DeepSeek概念;腾讯概念;阿里巴巴概念;智慧城市;乡村振兴;西部大开发;国企改革;虚拟现实;华为概念;融资融券;股权转让(并购重组);沪股通,36,600880
000766.SZ,33,工业大麻;民营医院;参股银行;DeepSeek概念;阿尔茨海默概念;流感;创新药;肝炎概念;深股通;融资融券,10,000766
603657.SH,17,家用电器;小米概念;专精特新;机器人概念,4,603657
300405.SZ,33,建筑节能;装配式建筑;石墨烯;锂电池概念;水利;氢能源;专精特新;海工装备;稀土永磁;芯片概念,10,300405
300324.SZ,33,网络安全;信创;智慧政务;时空大数据;腾讯概念;华为鲲鹏;数据要素;物联网;智慧城市;财税数字化;AI应用;军工信息化;数字孪生;独角兽概念;人工智能;区块链;车联网(车路协同);东数西算(算力);DeepSeek概念;数字经济;算力租赁;数据中心(AIDC);华为概念;云游戏;军工;卫星导航;无人机;京津冀一体化;军民融合;大飞机;商业航天;智能医疗;光伏建筑一体化;光伏概念;芯片概念;深股通;融资融券,37,300324
601002.SH,17,高铁;海峡两岸;核电;新能源汽车;长三角一体化;沪股通;融资融券,7,601002
000753.SZ,33,装配式建筑;地下管网;乡村振兴;水利;新型城镇化;PPP概念;海工装备;污水处理;国企改革;垃圾分类;跨境电商;数字经济;创投;海峡两岸;智慧城市;DeepSeek概念;智慧政务;低空经济;风电;绿色电力;充电桩;新能源汽车;光伏概念;深股通,24,000753
002654.SZ,33,存储芯片;芯片概念;AI手机;消费电子概念;5G;MiniLED;汽车电子;智能穿戴;传感器;小米概念;军工;智慧灯杆;比亚迪概念;华为概念;新能源汽车;粤港澳大湾区;ETC;安防;智能家居;机器人概念;风电;智慧城市;抖音概念(字节概念);阿里巴巴概念;独角兽概念;快手概念;人工智能;小红书概念;一带一路;数字经济;国企改革;文化传媒概念;深股通;融资融券,34,002654
688148.SH,17,动力电池回收;金属回收;固态电池;锂电池概念;宁德时代概念;比亚迪概念;特斯拉概念;机器人概念;人形机器人;芯片概念;融资融券,11,688148
002121.SZ,33,电力物联网;虚拟电厂;智能电网;充电桩;储能;锂电池概念;绿色电力;新能源汽车;机器人概念;一带一路;深股通;融资融券,12,002121
002486.SZ,33,露营经济;体育产业;医疗器械概念;人民币贬值受益,4,002486
000591.SZ,33,虚拟电厂;绿色电力;碳交易;光伏建筑一体化;碳中和;储能;央企国企改革;国企改革;光伏概念;DeepSeek概念;TOPCON电池;西部大开发;钙钛矿电池;工业互联网;深股通;机器人概念;融资融券,17,000591
920062.BJ,151,数据中心(AIDC);参股银行;军工;储能;光伏概念;专精特新;智能电网;融资融券,8,920062
600203.SH,17,智能音箱;智能穿戴;无线耳机;华为手机;柔性屏(折叠屏);汽车电子;消费电子概念;小米概念;智能家居;MiniLED;智能座舱;5G;卫星导航;华为概念;海峡两岸;智慧灯杆;机器人概念;无人机;福建自贸区;抖音概念(字节概念);国企改革;芯片概念;融资融券;沪股通,24,600203
002835.SZ,33,数字经济;人工智能;智慧城市;人脸识别;数据安全;安防;人民币贬值受益;网络安全;物联网,9,002835
600768.SH,17,共同富裕示范区;2026一季报预增;股权转让(并购重组),3,600768
601908.SH,17,绿色电力;硅能源;风电;京津冀一体化;光伏概念;高端装备;专精特新;沪股通;第三代半导体;芯片概念;融资融券,11,601908
600460.SH,17,国家大基金持股;汽车芯片;第三代半导体;MCU芯片;先进封装;OLED;芯片概念;MiniLED;消费电子概念;汽车电子;智能穿戴;传感器;小米概念;光伏概念;数据中心(AIDC);比亚迪概念;华为概念;新能源汽车;储能;风电;家用电器;长三角一体化;沪股通;融资融券;共同富裕示范区,25,600460
603014.SH,17,医疗器械概念;一带一路;沪股通;股权转让(并购重组);融资融券,5,603014
002827.SZ,33,民爆概念;雅下水电概念;西部大开发;国企改革;芯片概念;深股通,6,002827
603103.SH,17,短剧游戏;文化传媒概念;IP经济(谷子经济);虚拟现实;AI应用;共同富裕示范区;沪股通;融资融券,8,603103
600557.SH,17,医药电商;创新药;禽流感;减肥药;毛发医疗;流感;养老概念;智能医疗;沪股通;融资融券;阿尔茨海默概念,11,600557
001312.SZ,33,注册制次新股;一带一路;人民币贬值受益;深股通;新股与次新股;融资融券,6,001312
603693.SH,17,生物质能发电;绿色电力;风电;充电桩;储能;国企改革;海工装备;钠离子电池;沪股通;融资融券,10,603693
688807.SH,17,共封装光学(CPO);科创次新股;汽车芯片;5G;MCU芯片;芯片概念;数据中心(AIDC);注册制次新股;海峡两岸;新股与次新股;融资融券,11,688807
002663.SZ,33,新型城镇化;横琴新区;文化传媒概念;互联网金融;污水处理;网红经济;抖音概念(字节概念);区块链;PPP概念;养老概念;粤港澳大湾区;石墨烯,12,002663
603089.SH,17,人民币贬值受益;机器人概念;专精特新;新能源汽车;比亚迪概念,5,603089
002210.SZ,33,生物质能发电;固废处理;统一大市场;绿色电力;粤港澳大湾区;PPP概念;深股通;融资融券;股权转让(并购重组),9,002210
605016.SH,17,代糖概念;参股银行;人民币贬值受益;专精特新;海峡两岸;沪股通,6,605016
300189.SZ,33,转基因;粮食概念;玉米;土地流转;生态农业;海南自贸区;农业种植;乡村振兴;合成生物;深股通;融资融券,11,300189
301601.SZ,33,可降解塑料;环氧丙烷;高端装备;3D打印;融资融券,5,301601
920826.BJ,151,跨境电商;融资融券;预制菜;人民币贬值受益,4,920826
920422.BJ,151,人民币贬值受益;融资融券,2,920422
600438.SH,17,硅能源;HJT电池;BC电池;TOPCON电池;钙钛矿电池;光伏概念;农村电商;同花顺漂亮100;预制菜;储能;西部大开发;乡村振兴;芯片概念;融资融券;沪股通,15,600438
603982.SH,17,家用电器;长安汽车概念;减速器;一体化压铸;华为汽车;小米汽车;新能源汽车;比亚迪概念;特斯拉概念;华为概念;小米概念;宁德时代概念;融资融券,13,603982
600250.SH,17,旅游概念;IP经济(谷子经济);养老概念;跨境电商;国企改革;低空经济,6,600250
601162.SH,17,期货概念;物业管理;国企改革;沪股通;融资融券,5,601162
300796.SZ,33,共同富裕示范区;人民币贬值受益,2,300796
601619.SH,17,绿色电力;风电;碳交易;智能电网;储能;氢能源;西部大开发;沪股通;融资融券,9,601619
002188.SZ,33,物业管理;养老概念;共同富裕示范区;长三角一体化,4,002188
002104.SZ,33,数字货币;电子身份证;互联网金融;移动支付;区块链;国产操作系统;数字经济;智慧政务;ETC;数据安全;人工智能;网络安全;阿里巴巴概念;一带一路;车联网(车路协同);物联网;华为概念;量子科技;消费电子概念;5G;芯片概念;深股通;融资融券,23,002104
920016.BJ,151,融资融券,1,920016
600236.SH,17,绿色电力;碳交易;风电;央企国企改革;国企改革;高股息精选;西部大开发;沪股通;融资融券,9,600236
002315.SZ,33,AIGC概念;ERP概念;互联网保险;AI应用;跨境支付(CIPS);互联网金融;多模态AI;在线教育;AI智能体;跨境电商;云计算;家庭医生;人工智能;信创;智能医疗;创投;参股银行;海峡两岸;虚拟现实;深股通,20,002315
600163.SH,17,抽水蓄能;生物质能发电;绿色电力;风电;化债概念(AMC概念);国企改革;充电桩;福建自贸区;海峡两岸;沪股通;融资融券,11,600163
603916.SH,17,可控核聚变;军工;核电;建筑节能;房屋检测;水利;雅下水电概念;风电;水泥概念;AI应用;抽水蓄能;融资融券,12,603916
300250.SZ,33,华为鲲鹏;云办公;数据安全;信创;智慧政务;网络安全;Web3.0;鸿蒙概念;AI智能体;数字乡村;AI应用;东数西算(算力);数字经济;物联网;人工智能;虚拟现实;华为概念;工业互联网;卫星导航;智能家居;5G;WiFi 6;共同富裕示范区;F5G概念;深股通,25,300250
605218.SH,17,虚拟现实;元宇宙;智能家居;长安汽车概念;智能座舱;比亚迪概念;消费电子概念;OLED;汽车电子;MiniLED;特斯拉概念,11,605218
688785.SH,17,中芯国际概念;科创次新股;芯片概念;注册制次新股;新股与次新股;融资融券,6,688785
603000.SH,17,AI语料;知识产权保护;AIGC概念;数据确权;文化传媒概念;AI应用;区块链;智谱AI;数据要素;AI智能体;百度概念;国资云;蚂蚁集团概念;云办公;鸿蒙概念;DeepSeek概念;独角兽概念;数据安全;网络安全;人工智能;京津冀一体化;体育产业;算力租赁;创投;东数西算(算力);华为概念;国企改革;数据中心(AIDC);证金持股;沪股通;融资融券,31,603000
301230.SZ,33,CRO概念;创新药;智能医疗;流感;合成生物;医疗器械概念;ChatGPT概念;AI应用;多模态AI;人工智能;人民币贬值受益;深股通;融资融券,13,301230
000852.SZ,33,页岩气;可燃冰;天然气;俄乌冲突概念;地下管网;雄安新区;国企改革;央企国企改革;氢能源;一带一路;海工装备;数字经济;燃料电池;高端装备;工业互联网;专精特新;储能;深股通;融资融券,19,000852
002524.SZ,33,装配式建筑;民营医院;地下管网;西部大开发;创投;新疆振兴;智能医疗;医美概念;眼科医疗;人工智能;天然气,11,002524
688670.SH,17,流感;生物疫苗;融资融券,3,688670
688002.SH,17,汽车芯片;芯片概念;消费电子概念;汽车电子;毫米波雷达;商业航天;卫星导航;传感器;军工;无人机;比亚迪概念;无人驾驶;低空经济;机器人概念;沪股通;融资融券,16,688002
603919.SH,17,白酒概念;啤酒概念;西部大开发;沪股通;融资融券,5,603919
603406.SH,17,参股银行;一带一路;注册制次新股;新股与次新股;融资融券,5,603406
301222.SZ,33,人民币贬值受益;工业互联网;融资融券,3,301222
920123.BJ,151,融资融券;合成生物;DeepSeek概念;医美概念,4,920123
688628.SH,17,芯片概念;核污染防治;PM2.5;专精特新;光伏概念;人民币贬值受益;AI智能体;DeepSeek概念;沪股通;融资融券,10,688628
001366.SZ,33,粤港澳大湾区;乡村振兴;合成生物,3,001366
300689.SZ,33,芯片概念;专精特新;液冷服务器;第三代半导体;粤港澳大湾区;消费电子概念;车联网(车路协同);人民币贬值受益;深股通,9,300689
600089.SH,17,抽水蓄能;虚拟电厂;超超临界发电;柔性直流输电;智能电网;绿色电力;煤炭概念;风电;核电;特高压;充电桩;雅下水电概念;新疆振兴;煤化工概念;雄安新区;水利;储能;海工装备;数字经济;天然气;高压快充;一带一路;西部大开发;工业互联网;数据中心(AIDC);物联网;创投;光伏概念;黄金概念;硅能源;新能源汽车;沪股通;融资融券,33,600089
001376.SZ,33,碳中和;深股通,2,001376
002270.SZ,33,特高压;高端装备;机器人概念;专精特新;绿色电力;工业母机;深股通;融资融券,8,002270
002909.SZ,33,有机硅概念;装配式建筑;新型城镇化;硅能源;粤港澳大湾区;高铁;一带一路;跨境电商;雄安新区;碳中和;光伏概念;比亚迪概念;储能;低空经济;新能源汽车;液冷服务器;飞行汽车(eVTOL);两轮车;消费电子概念;5G;融资融券,21,002909
603016.SH,17,国企改革;特高压;沪股通,3,603016
002085.SZ,33,两轮车;共同富裕示范区;独角兽概念;飞行汽车(eVTOL);航空发动机;低空经济;碳纤维;同花顺新质50;一体化压铸;华为汽车;无人机;碳中和;海工装备;特斯拉概念;新能源汽车;风电;比亚迪概念;锂电池概念;融资融券;深股通;5G,21,002085
600976.SH,17,创新药;医药电商;流感;三胎概念;融资融券;沪股通,6,600976
600726.SH,17,超超临界发电;煤炭概念;绿色电力;风电;黑龙江自贸区;央企国企改革;国企改革;沪股通,8,600726
603716.SH,17,细胞免疫治疗;创新药;生物疫苗;智能医疗;养老概念;DRG/DIP;医疗器械概念;脑机接口;AI应用;鸿蒙概念;DeepSeek概念;人工智能;固废处理;数据安全;网络安全;信创;华为概念;沪股通,18,603716
300153.SZ,33,数据中心(AIDC);腾讯概念;阿里巴巴概念;华为概念;百度概念;核电;专精特新;储能;互联网金融;锂电池概念;一带一路;长三角一体化;融资融券;深股通,14,300153
301081.SZ,33,共同富裕示范区;专精特新;污水处理;融资融券,4,301081
688466.SH,17,净水概念;DeepSeek概念;AI智能体;污水处理;京津冀一体化;碳中和;专精特新;融资融券,8,688466
603096.SH,17,IP经济(谷子经济);文化传媒概念;知识产权保护;高股息精选;华为概念,5,603096
300458.SZ,33,MCU芯片;汽车芯片;存储芯片;中芯国际概念;芯片概念;AI眼镜;智能穿戴;汽车电子;智能座舱;小米概念;EDR概念;东数西算(算力);华为概念;机器视觉;物联网;虚拟现实;无人驾驶;车联网(车路协同);腾讯概念;百度概念;阿里巴巴概念;智能家居;机器人概念;2026一季报预增;人工智能;长安汽车概念;家用电器;DeepSeek概念;创投;横琴新区;深股通;融资融券,32,300458
001258.SZ,33,绿色电力;光热发电;风电;碳中和;充电桩;新疆振兴;储能;特高压;国企改革;西部大开发;深股通,11,001258
002620.SZ,33,ST板块;装配式建筑;建筑节能;新型城镇化;光伏建筑一体化;ERP概念;绿色电力;光伏概念,8,002620
600617.SH,17,天然气;绿色电力;地下管网;国企改革;沪股通;融资融券,6,600617
301551.SZ,33,短剧游戏;文化传媒概念;虚拟数字人;AIGC概念;在线教育;智能医疗;抖音概念(字节概念);百度概念;人工智能;国企改革;智能音箱;华为概念;深股通;融资融券,14,301551
688543.SH,17,军民融合;军工;无人机;商业航天;人工智能;国企改革;沪股通;融资融券,8,688543
300500.SZ,33,新型城镇化;装配式建筑;建筑节能;房屋检测;雄安新区;乡村振兴;虚拟数字人;智慧城市;AIGC概念;碳中和;人工智能;数字孪生;DeepSeek概念;光伏建筑一体化;车联网(车路协同);华为昇腾;虚拟现实;华为概念;风电;储能;绿色电力;东数西算(算力);光伏概念;数据中心(AIDC),24,300500
688597.SH,17,军工;高压快充;特高压;数字孪生;电力物联网;充电桩;机器人概念;智能电网;无人机;低空经济;空间计算;虚拟电厂;时空大数据;智慧城市;储能;数据要素;碳交易;人工智能;京津冀一体化;融资融券,20,688597
603535.SH,17,自由贸易港;统一大市场;航运概念;跨境电商;智能物流;数字经济;拼多多概念;阿里巴巴概念;抖音概念(字节概念);物联网;粤港澳大湾区;低空经济;无人驾驶;沪股通,14,603535
002039.SZ,33,绿色电力;央企国企改革;国企改革;乡村振兴;西部大开发;2026一季报预增;深股通;融资融券,8,002039
300288.SZ,33,AI应用;AIGC概念;家庭医生;DeepSeek概念;智能医疗;养老概念;语音技术;人工智能;百度概念;医疗器械概念;民营医院;西部大开发;华为概念;医药电商;智能穿戴;5G;深股通,17,300288
301558.SZ,33,跨境电商;知识产权保护;AIGC概念;DeepSeek概念;人工智能;创投;AI智能体;智能物流;多模态AI;人民币贬值受益;粤港澳大湾区;深股通;融资融券,13,301558
301616.SZ,33,机器人概念;高端装备;专精特新;参股银行;可降解塑料;融资融券,6,301616
300008.SZ,33,军民融合;海工装备;垃圾分类;航运概念;军工;一带一路;人工智能;高端装备;风电;太赫兹;天然气;数字孪生;专精特新;机器人概念;深股通;融资融券,16,300008
002862.SZ,33,跨境电商;NFT概念;IP经济(谷子经济);三胎概念;AIGC概念;智能音箱;宠物经济;人工智能;网络游戏;ChatGPT概念;人民币贬值受益;手机游戏;DeepSeek概念;百度概念;光伏建筑一体化;充电桩;光伏概念;绿色电力;HJT电池;TOPCON电池,20,002862
600756.SH,17,DRG/DIP;财税数字化;在线教育;AIGC概念;智慧政务;云计算;AI智能体;养老概念;信创;国资云;数字孪生;DeepSeek概念;人工智能;工业互联网;国企改革;同花顺新质50;沪股通;融资融券,18,600756
301133.SZ,33,比亚迪概念;毫米波雷达;人形机器人;新能源汽车;特斯拉概念;无人机;华为汽车;小米汽车;长安汽车概念;碳纤维;百度概念;融资融券,12,301133
300883.SZ,33,烟草;工业互联网;融资融券,3,300883
301239.SZ,33,眼科医疗;民营医院;西部大开发;智能医疗;深股通;融资融券,6,301239
601567.SH,17,电力物联网;AI应用;高压氧舱;智能电网;脑机接口;人工智能;智能医疗;充电桩;工业互联网;数据中心(AIDC);风电;储能;养老概念;一带一路;参股银行;三胎概念;光伏概念;民营医院;沪股通;融资融券,20,601567
601717.SH,17,煤炭概念;高股息精选;风电;中俄贸易概念;储能;DeepSeek概念;汽车热管理;华为汽车;长安汽车概念;华为概念;新能源汽车;机器人概念;高铁;比亚迪概念;沪股通;融资融券;军工,17,601717
688781.SH,17,科创次新股;OLED;AI眼镜;芯片概念;注册制次新股;智能穿戴;新股与次新股;融资融券,8,688781
300750.SZ,33,钠离子电池;动力电池回收;同花顺漂亮100;固态电池;宁德时代概念;锂电池概念;同花顺出海50;储能;换电概念;小米汽车;长安汽车概念;特斯拉概念;新能源汽车;华为汽车;同花顺新质50;融资融券;深股通,17,300750
688032.SH,17,储能;光伏概念;人民币贬值受益;专精特新;沪股通;融资融券,6,688032
002117.SZ,33,Web3.0;拼多多概念;数据确权;ChatGPT概念;数字经济;蚂蚁集团概念;知识产权保护;财税数字化;区块链;人脸识别;智慧政务;移动支付;电子身份证;数字货币;DeepSeek概念;信创;阿里巴巴概念;物联网;机器人概念;人形机器人;东数西算(算力);数据中心(AIDC);深股通;融资融券,24,002117
301032.SZ,33,农机;一带一路;乡村振兴;融资融券,4,301032
600169.SH,22,国企改革;ST板块;中俄贸易概念;一带一路;高铁;减速器;海工装备;高端装备;核电;储能;商业航天,11,600169
300371.SZ,33,人工智能;智慧城市;水利;雄安新区;物联网;AI智能体;DeepSeek概念;专精特新;华为概念;核电;传感器;绿色电力,12,300371
920057.BJ,151,中俄贸易概念;海峡两岸;专精特新;融资融券;装配式建筑;光伏建筑一体化,6,920057
688475.SH,17,物联网;机器人概念;同花顺新质50;DeepSeek概念;AI智能体;智能家居;跨境电商;养老概念;云计算;智能穿戴;国企改革;宠物经济;沪股通;融资融券,14,688475
301298.SZ,33,人民币贬值受益;高铁;新能源汽车;新型工业化;机器视觉;减速器;融资融券,7,301298
002153.SZ,33,区块链;腾讯概念;AI应用;云计算;移动支付;AI智能体;抖音概念(字节概念);阿里巴巴概念;DeepSeek概念;ERP概念;人工智能;跨境支付(CIPS);京津冀一体化;旅游概念;证金持股;深股通;融资融券,17,002153
920819.BJ,151,人民币贬值受益;染料;融资融券;转基因;草甘膦,5,920819
603876.SH,17,钠离子电池;固态电池;锂电池概念;宁德时代概念;储能;一带一路;比亚迪概念;沪股通;融资融券,9,603876
300155.SZ,33,食品安全;物业管理;语音技术;智慧城市;区块链;AI应用;人脸识别;DeepSeek概念;智能家居;安防,10,300155
600358.SH,17,露营经济;网红经济;网络游戏;快手概念;文化传媒概念;体育产业;小红书概念;跨境电商;国企改革;旅游概念;电子竞技;虚拟现实;腾讯概念;股权转让(并购重组);摘帽,15,600358
920045.BJ,151,数据中心(AIDC);粤港澳大湾区;无人驾驶;光纤概念;新股与次新股;融资融券;共封装光学(CPO);人民币贬值受益,8,920045
601113.SH,17,沪股通,1,601113
603100.SH,17,工业互联网;西部大开发;国企改革;物联网;央企国企改革;碳中和;新型工业化;光热发电;高端装备;核电;商业航天;传感器;可控核聚变;沪股通;融资融券,15,603100
603506.SH,17,物业管理;养老概念;垃圾分类;长三角一体化;机器人概念,5,603506
603216.SH,17,参股银行;工业互联网;智能家居;芯片概念;沪股通,5,603216
605599.SH,17,高股息精选;国企改革;IP经济(谷子经济);黄金概念;沪股通,5,605599
300396.SZ,33,ST板块;猴痘概念;肝炎概念;辅助生殖;中俄贸易概念;国企改革;证金持股;医疗器械概念;智能医疗;央企国企改革;人工智能;多模态AI,12,300396
920009.BJ,151,专精特新;基因测序;猴痘概念;流感;宠物经济;人工智能;新股与次新股;融资融券,8,920009
300390.SZ,33,固态电池;小金属概念;2026一季报预增;锂电池概念;宁德时代概念;中芯国际概念;存储芯片;储能;芯片概念;新能源汽车;医疗器械概念;华为概念;融资融券;深股通,14,300390
000926.SZ,33,装配式建筑;新型城镇化;文化传媒概念;碳交易;碳中和;融资融券;华为概念,7,000926
002145.SZ,33,钛白粉概念;钒电池;磷化工;锂电池概念;动力电池回收;宁德时代概念;西部大开发;深股通;融资融券,9,002145
300360.SZ,33,电力物联网;虚拟电厂;智能电网;一带一路;创投;充电桩;物联网;共同富裕示范区;高压快充;高股息精选;深股通;融资融券,12,300360
301276.SZ,33,三胎概念;IP经济(谷子经济);体育产业;融资融券,4,301276
001236.SZ,33,期货概念;国企改革;创投;深股通,4,001236
300254.SZ,33,基因测序;智能医疗;医疗器械概念;三胎概念;流感;肝炎概念;养老概念;维生素;仿制药一致性评价;创新药;医药电商,11,300254
603300.SH,17,国资云;算力租赁;Web3.0;NFT概念;区块链;蚂蚁集团概念;数据要素;DeepSeek概念;职业教育;数字货币;数字经济;东数西算(算力);人工智能;雅下水电概念;水利;乡村振兴;自由贸易港;华为概念;数据中心(AIDC);低空经济;新型城镇化;国企改革;海南自贸区;无人机;沪股通;股权转让(并购重组);融资融券,27,603300
603602.SH,17,百度概念;抖音概念(字节概念);车联网(车路协同);AIGC概念;数据要素;腾讯概念;阿里巴巴概念;AI应用;数字经济;智慧城市;小红书概念;华为概念;东数西算(算力);智慧灯杆;低空经济;算力租赁;无人机;充电桩;飞行汽车(eVTOL);短剧游戏;5G;跨境电商;苹果概念;融资融券,24,603602
300417.SZ,33,物联网;专精特新;碳中和;股权转让(并购重组),4,300417
002107.SZ,33,医药电商;流感;阿尔茨海默概念;养老概念;创投,5,002107
600626.SH,17,上海自贸区;上海国企改革;人民币贬值受益;国企改革;比亚迪概念;特斯拉概念;沪股通;融资融券,8,600626
300838.SZ,33,中俄贸易概念;高端装备;专精特新;芯片概念,4,300838
603382.SH,17,数字经济;工业互联网;绿色电力;融资融券,4,603382
301567.SZ,33,虚拟现实;小米概念;专精特新;安防;智能穿戴;机器人概念;无人机;消费电子概念;汽车电子;AI眼镜;融资融券,11,301567
603132.SH,17,金属锌;金属铅;黄金概念;小金属概念;西部大开发;专精特新;沪股通,7,603132
600372.SH,17,国产航母;军民融合;央企国企改革;大飞机;军工信息化;国企改革;军工;低空经济;无人机;飞行汽车(eVTOL);卫星导航;商业航天;新能源汽车;传感器;芯片概念;光纤概念;沪股通;融资融券;中字头股票,19,600372
002371.SZ,33,国家大基金持股;中芯国际概念;存储芯片;OLED;第三代半导体;芯片概念;华为海思概念股;同花顺新质50;中国AI 50;光伏概念;锂电池概念;深股通;融资融券;同花顺漂亮100;国企改革,15,002371
