股票代码,market_code,所属概念,所属概念数量,code
002006.SZ,33,人形机器人;新型工业化;高端装备;机器人概念;碳纤维;低空经济;3D打印;智能物流;专精特新;商业航天;充电桩;建筑节能;光伏概念;共同富裕示范区;数据中心(AIDC);深股通;融资融券,17,002006
605398.SH,17,MLOps概念;华为鲲鹏;AIGC概念;信创;短剧游戏;数据要素;百度概念;蚂蚁集团概念;腾讯概念;数字经济;阿里巴巴概念;互联网金融;人工智能;华为概念;长三角一体化;数据中心(AIDC);机器人概念;沪股通,18,605398
002775.SZ,33,旅游概念;新型城镇化;雄安新区;创投;土壤修复;PPP概念;乡村振兴;国企改革;一带一路;粤港澳大湾区;雅下水电概念;绿色电力;充电桩;储能;虚拟电厂,15,002775
002136.SZ,33,钛白粉概念;磷化工;锂电池概念;国企改革,4,002136
603611.SH,17,智能物流;一带一路;互联网金融;工业互联网;新型工业化;统一大市场;人民币贬值受益;冷链物流;车联网(车路协同);机器人概念;无人驾驶;物联网;人形机器人;宁德时代概念;高股息精选;锂电池概念;沪股通,17,603611
301389.SZ,33,PET铜箔;富士康概念;苹果概念;消费电子概念;汽车电子;智能穿戴;智能座舱;专精特新;新能源汽车;海峡两岸;股权转让(并购重组);深股通;融资融券,13,301389
600237.SH,17,PET铜箔;高压快充;柔性直流输电;华为数字能源;可控核聚变;光伏概念;宁德时代概念;新能源汽车;风电;国企改革;融资融券;沪股通,12,600237
001325.SZ,33,冰雪产业;参股银行;农机;注册制次新股;新股与次新股;融资融券,6,001325
002882.SZ,33,锂电池概念;固态电池;无人机;核电;粤港澳大湾区;比亚迪概念;深股通,7,002882
603344.SH,17,汽车热管理;家用电器;机器人概念;小米概念;新能源汽车;比亚迪概念;锂电池概念;沪股通;融资融券,9,603344
002090.SZ,33,电力物联网;虚拟电厂;智能电网;换电概念;智慧城市;信创;光伏建筑一体化;智慧政务;安防;储能;人工智能;数字经济;垃圾分类;核电;风电;建筑节能;数据中心(AIDC);碳中和;华为概念;机器人概念;氢能源;5G;股权转让(并购重组),23,002090
600602.SH,17,算力租赁;云计算;东数西算(算力);信创;智慧政务;国资云;腾讯概念;阿里巴巴概念;数据中心(AIDC);数据要素;区块链;AI智能体;智慧城市;液冷服务器;物联网;数字孪生;数字经济;华为概念;DeepSeek概念;人工智能;职业教育;智能医疗;军工;食品安全;PPP概念;国企改革;上海国企改革;沪股通;融资融券,29,600602
600054.SH,17,旅游概念;参股券商;国企改革;区块链;DeepSeek概念;沪股通,6,600054
603359.SH,22,生态农业;农业种植;ST板块;乡村振兴;PPP概念;土壤修复;新疆振兴;水利;地下管网;雄安新区;碳交易;新型城镇化;污水处理;碳中和;一带一路;股权转让(并购重组),16,603359
002666.SZ,33,职业教育;创投;有机硅概念;燃料电池;金属回收;核电;储能;长安汽车概念;小米汽车;新能源汽车;汽车热管理;比亚迪概念;特斯拉概念,13,002666
300585.SZ,33,减速器;军工;专精特新;传感器;比亚迪概念;新能源汽车;机器人概念;长安汽车概念;小米汽车;小米概念;汽车电子;钙钛矿电池;锂电池概念,13,300585
001213.SZ,33,统一大市场;冷链物流;国企改革;乡村振兴;一带一路;智能物流;中字头股票;深股通,8,001213
688475.SH,17,物联网;机器人概念;同花顺新质50;DeepSeek概念;AI智能体;智能家居;跨境电商;养老概念;云计算;智能穿戴;国企改革;宠物经济;AI应用;沪股通;融资融券,15,688475
300658.SZ,33,福建自贸区;海峡两岸;三胎概念;人民币贬值受益;深股通,5,300658
920641.BJ,151,国企改革;股权转让(并购重组);融资融券;车联网(车路协同);虚拟电厂;智能音箱;智慧灯杆;智慧城市;新能源汽车;家用电器;光伏概念;军工;充电桩;储能;传感器;东数西算(算力);一带一路,17,920641
600825.SH,17,无人零售;文化传媒概念;AI语料;独角兽概念;上海国企改革;创投;国企改革;融资融券;沪股通,9,600825
603800.SH,17,PET铜箔;PCB概念;先进封装;光刻机;芯片概念;机器视觉;锂电池概念;固态电池;海工装备;页岩气;天然气;玻璃基板;沪股通;融资融券,14,603800
688708.SH,17,军民融合;西部大开发;军工;商业航天;专精特新;沪股通;融资融券,7,688708
300150.SZ,33,AIGC概念;水利;京津冀一体化;高铁;安防;专精特新,6,300150
603230.SH,17,文化传媒概念;西部大开发;国企改革;沪股通,4,603230
300410.SZ,33,PCB概念;苹果概念;先进封装;消费电子概念;OLED;5G;芯片概念;宁德时代概念;BC电池;比亚迪概念;光伏概念;锂电池概念;华为概念;新能源汽车;专精特新;储能;粤港澳大湾区;高端装备;机器人概念;食品安全;国企改革,21,300410
000055.SZ,33,装配式建筑;房屋检测;物业管理;乡村振兴;建筑节能;AI应用;数字经济;DeepSeek概念;光伏建筑一体化;一带一路;粤港澳大湾区;绿色电力;高铁;光伏概念;2026中报预增;融资融券,16,000055
600626.SH,17,上海自贸区;上海国企改革;人民币贬值受益;国企改革;比亚迪概念;特斯拉概念;沪股通;融资融券,8,600626
600527.SH,17,互联网金融;租售同权;新型工业化,3,600527
603889.SH,17,长三角一体化;工业互联网;高股息精选;沪股通,4,603889
688272.SH,17,军民融合;卫星导航;无人机;军工;量子科技;车联网(车路协同);机器视觉;专精特新;机器人概念;无人驾驶;芯片概念;融资融券,12,688272
301179.SZ,33,柔性直流输电;虚拟电厂;电力物联网;智能电网;数据安全;特高压;网络安全;多模态AI;光伏建筑一体化;风电;绿色电力;充电桩;数据中心(AIDC);数字孪生;数字经济;AI应用;DeepSeek概念;物联网;人工智能;储能;光伏概念;低空经济;5G;无人机;机器人概念;专精特新;新型工业化;2026一季报预增;2026中报预增;深股通;融资融券,31,301179
002108.SZ,33,钠离子电池;固态电池;锂电池概念;宁德时代概念;国企改革;地下管网;参股银行;雄安新区;核电;储能;比亚迪概念;物联网;新能源汽车;深股通;融资融券;股权转让(并购重组),16,002108
301296.SZ,33,食品安全;股权转让(并购重组);融资融券,3,301296
002363.SZ,33,数字经济;长安汽车概念;华为汽车;军工;百度概念;新能源汽车;比亚迪概念;特斯拉概念;华为概念;商业航天,10,002363
600235.SH,17,烟草;共同富裕示范区;创投;长三角一体化;国企改革,5,600235
002117.SZ,33,Web3.0;拼多多概念;数据确权;ChatGPT概念;数字经济;蚂蚁集团概念;知识产权保护;财税数字化;区块链;人脸识别;智慧政务;移动支付;电子身份证;数字货币;DeepSeek概念;信创;阿里巴巴概念;物联网;机器人概念;人形机器人;东数西算(算力);数据中心(AIDC);深股通;融资融券,24,002117
300925.SZ,33,华为盘古;华为鲲鹏;智谱AI;信创;华为昇腾;ChatGPT概念;鸿蒙概念;AI智能体;抖音概念(字节概念);数据要素;AIGC概念;AI应用;数字货币;小红书概念;快手概念;车联网(车路协同);腾讯概念;阿里巴巴概念;数字经济;区块链;DeepSeek概念;互联网金融;华为概念;人工智能;东数西算(算力);无人驾驶;智能座舱;蚂蚁集团概念;比亚迪概念;无人机;特斯拉概念;粤港澳大湾区;创投;一带一路;深股通;融资融券,36,300925
300636.SZ,33,仿制药一致性评价;人民币贬值受益,2,300636
603219.SH,17,智能家居;家用电器;小米概念;机器人概念;智能穿戴;工业互联网;人民币贬值受益;创投;共同富裕示范区;储能;PCB概念;沪股通,12,603219
002161.SZ,33,电子身份证;ETC;信创;智慧城市;AI智能体;车联网(车路协同);物联网;无人零售;人工智能;虚拟数字人;食品安全;创投;粤港澳大湾区;无人机;烟草;机器人概念;一带一路;IP经济(谷子经济);宠物经济;芯片概念;融资融券;深股通,22,002161
300528.SZ,33,短剧游戏;文化传媒概念;国企改革;AI视频;深股通,5,300528
603315.SH,17,抽水蓄能;核电;东数西算(算力);军工;专精特新;特钢概念;超超临界发电;宁德时代概念;中俄贸易概念;锂电池概念;石墨电极;俄乌冲突概念;沪股通,13,603315
000881.SZ,33,3D打印;核电;传感器;核污染防治;大飞机;光伏概念;高端装备;5G;光纤概念;低空经济;机器人概念;华为概念;一带一路;芯片概念;粤港澳大湾区;污水处理;PEEK材料;可降解塑料;医疗器械概念;雄安新区;国企改革;乡村振兴;航运概念;先进封装;幽门螺杆菌概念;深股通;AI智能体;中字头股票,28,000881
002285.SZ,33,租售同权;物业管理;特色小镇;新型城镇化;横琴新区;养老概念;互联网金融;化债概念(AMC概念);云计算;粤港澳大湾区;国企改革;华为概念;深股通;融资融券,14,002285
000096.SZ,33,国企改革;国资云;虚拟电厂;粤港澳大湾区;东数西算(算力);数据中心(AIDC);深股通;2026中报预增;风电,9,000096
002546.SZ,33,电力物联网;智能电网;虚拟电厂;数据要素;充电桩;物联网;2026中报预增;深股通,8,002546
002320.SZ,33,海南自贸区;自由贸易港;航运概念;旅游概念;国企改革;央企国企改革;股权转让(并购重组);深股通;融资融券,9,002320
000030.SZ,33,飞行汽车(eVTOL);长安汽车概念;华为汽车;汽车热管理;低空经济;参股保险;小米汽车;车联网(车路协同);换电概念;动力电池回收;无人驾驶;新能源汽车;国企改革;比亚迪概念;宁德时代概念;小米概念;储能;证金持股;智能座舱;锂电池概念;汽车电子;深股通;融资融券,23,000030
603111.SH,17,养老概念;高铁;一带一路;高股息精选;医疗器械概念;智能医疗;工业互联网;高端装备;机器人概念;新型工业化;无人驾驶;新能源汽车;充电桩;工业母机;比亚迪概念;沪股通,16,603111
000570.SZ,33,乡村振兴;农机;国企改革;海峡两岸;参股银行;无人机;华为概念;锂电池概念;固态电池;2026一季报预增,10,000570
688819.SH,17,钠离子电池;两轮车;固态电池;氢能源;绿色电力;石墨烯;锂电池概念;燃料电池;储能;工业互联网;新能源汽车;无人机;数据中心(AIDC);融资融券;沪股通,15,688819
600510.SH,17,体育产业;新型城镇化;装配式建筑;一带一路;养老概念;参股银行;创投;PPP概念;国企改革;证金持股;超级电容;OLED;沪股通;融资融券,14,600510
301031.SZ,33,高压快充;数据中心(AIDC);宁德时代概念;小米概念;光伏概念;专精特新;新能源汽车;华为概念;储能;特斯拉概念;充电桩;华为汽车;小米汽车;风电;西部大开发;芯片概念;深股通;融资融券,18,301031
002416.SZ,33,参股保险;互联网金融;创投;锂电池概念;区块链;人工智能;粤港澳大湾区;AI智能体;新能源汽车;物联网;阿里巴巴概念;储能;虚拟现实;算力租赁;东数西算(算力);高股息精选;消费电子概念;苹果概念;深股通;融资融券,20,002416
688601.SH,17,汽车芯片;芯片概念;AI手机;AI眼镜;消费电子概念;小米概念;汽车电子;比亚迪概念;机器人概念;民爆概念;创投;融资融券;沪股通,13,688601
000822.SZ,33,钒电池;国企改革;污水处理;氢能源;固态电池;深股通;融资融券,7,000822
300814.SZ,33,共封装光学(CPO);铜缆高速连接;先进封装;PCB概念;MiniLED;5G;汽车电子;毫米波雷达;华为数字能源;数据中心(AIDC);新能源汽车;华为概念;华为汽车;一带一路;深股通;融资融券,16,300814
002403.SZ,33,减速器;家用电器;共同富裕示范区;新型工业化;智能物流;跨境电商;C2M概念;人形机器人;机器人概念;独角兽概念;工业互联网;机器视觉;特斯拉概念;互联网保险;参股保险;土地流转,16,002403
000727.SZ,33,信创;AIGC概念;AI PC;电子纸;云办公;AI应用;阿里巴巴概念;腾讯概念;虚拟现实;在线教育;云游戏;电子竞技;智慧城市;数字经济;数字孪生;华为概念;小米概念;智能穿戴;智能家居;充电桩;无线耳机;海峡两岸;汽车电子;消费电子概念;MicroLED概念;家用电器;人民币贬值受益;智能医疗;跨境电商;一带一路;中俄贸易概念;MiniLED;富士康概念;国企改革;PCB概念;央企国企改革;深股通,37,000727
601665.SH,17,高股息精选;融资融券;沪股通,3,601665
600284.SH,17,新型城镇化;水利;建筑节能;算力租赁;自由贸易港;车联网(车路协同);创投;国企改革;上海自贸区;证金持股;沪股通;融资融券,12,600284
600009.SH,17,证金持股;免税店;同花顺中特估100;上海国企改革;同花顺漂亮100;上海自贸区;国企改革;沪股通;融资融券,8,600009
002307.SZ,33,雅下水电概念;新型城镇化;水利;一带一路;DeepSeek概念;乡村振兴;西部大开发;国企改革;新疆振兴;3D打印;深股通;融资融券,12,002307
000777.SZ,33,高端装备;核电;商业航天;可控核聚变;水利;一带一路;燃料电池;储能;氢能源;央企国企改革;国企改革;抽水蓄能;幽门螺杆菌概念;超超临界发电;天然气;煤化工概念;融资融券;深股通;中字头股票,19,000777
688786.SH,17,柔性屏(折叠屏);消费电子概念;专精特新;3D打印;军工;动力电池回收;特钢概念;新能源汽车;融资融券,9,688786
002762.SZ,33,三胎概念;家用电器;消毒剂;毛发医疗;网红经济;医美概念;托育服务;IP经济(谷子经济);摘帽;股权转让(并购重组),10,002762
301272.SZ,33,烟草;空气能热泵;中俄贸易概念;专精特新;农机;汽车热管理;冷链物流;融资融券,8,301272
600679.SH,17,共享单车;网红经济;体育产业;跨境电商;物业管理;三胎概念;国企改革;两轮车;互联网金融;创投;医疗器械概念,11,600679
300088.SZ,33,电子纸;AI手机;MicroLED概念;智能座舱;汽车电子;柔性屏(折叠屏);东数西算(算力);OLED;智能穿戴;消费电子概念;苹果概念;先进封装;小米概念;算力租赁;虚拟现实;商业航天;比亚迪概念;华为概念;车联网(车路协同);华为汽车;光伏概念;元宇宙;新能源汽车;特斯拉概念;储能;石墨烯;固态电池;锂电池概念;一带一路;国企改革;深股通;融资融券;玻璃基板,33,300088
300190.SZ,33,垃圾分类;污水处理;专精特新;天然气;数字孪生;土壤修复;PPP概念;碳中和;固废处理;机器人概念;煤化工概念;液冷服务器;碳交易;生物质能发电,14,300190
688107.SH,17,国家大基金持股;汽车芯片;芯片概念;智能座舱;数据中心(AIDC);汽车电子;5G;人形机器人;量子科技;专精特新;商业航天;机器人概念;无人驾驶;无人机;F5G概念;机器视觉;3D打印;沪股通;融资融券,19,688107
601825.SH,17,高股息精选;跨境支付(CIPS);融资融券;沪股通,4,601825
688600.SH,17,液冷服务器;专精特新;医疗器械概念;DeepSeek概念;可控核聚变;氢能源;融资融券,7,688600
002528.SZ,33,ST板块;深圳国企改革;国企改革;军民融合;数字经济;智慧灯杆;安防;智慧城市;数字孪生;智能家居;人脸识别;数据要素;人民币贬值受益;智慧政务;信创;机器视觉;人工智能;区块链;国资云;物联网;华为鲲鹏;智能医疗;华为概念;东数西算(算力);5G,25,002528
001332.SZ,33,光热发电;可控核聚变;光伏概念;核电;海工装备;固态电池;氢能源;天然气;深股通,9,001332
301246.SZ,33,氟化工概念;磷化工;钠离子电池;固态电池;锂电池概念;仿制药一致性评价;合成生物;流感;猴痘概念;比亚迪概念;深股通;融资融券,12,301246
002438.SZ,33,航空发动机;无人机;商业航天;军工;核电;液冷服务器;海工装备;可控核聚变;芯片概念;军民融合;风电;超超临界发电;燃料电池;氢能源;深股通;融资融券,16,002438
001696.SZ,33,航空发动机;军民融合;农机;两轮车;飞行汽车(eVTOL);乡村振兴;军工;西部大开发;低空经济;无人机;数字经济;商业航天;燃料电池;专精特新;氢能源;机器人概念;工业互联网;锂电池概念;钠离子电池;新能源汽车;比亚迪概念;深股通;融资融券;储能,24,001696
601880.SH,17,统一大市场;航运概念;中韩自贸区;国企改革;绿色电力;中俄贸易概念;区块链;沪股通;融资融券,9,601880
605077.SH,17,合成生物;玉米;高股息精选;代糖概念;沪股通,5,605077
688707.SH,17,钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;碳中和;储能;西部大开发;国企改革;低空经济;人形机器人;央企国企改革;机器人概念;无人机;融资融券;沪股通,16,688707
300541.SZ,33,云计算;Web3.0;数据安全;数据确权;华为昇腾;华为鲲鹏;智慧政务;信创;阿里巴巴概念;华为盘古;数据要素;腾讯概念;AI智能体;快手概念;抖音概念(字节概念);鸿蒙概念;AI应用;数字货币;区块链;蚂蚁集团概念;数字经济;DeepSeek概念;ETC;人工智能;互联网金融;跨境支付(CIPS);NFT概念;独角兽概念;数据中心(AIDC);华为概念;英伟达概念;无人驾驶;智能物流;烟草;深股通,35,300541
300768.SZ,33,华为鲲鹏;鸿蒙概念;数据安全;信创;智慧政务;财税数字化;云计算;网络安全;国产操作系统;AI智能体;腾讯概念;DeepSeek概念;人工智能;物联网;ETC;安防;东数西算(算力);数字水印;华为概念;工业互联网;数据中心(AIDC);智能电网;新型工业化;5G;AI应用;深股通;融资融券,27,300768
603883.SH,17,医药电商;养老概念;医疗器械概念;智能医疗;AI智能体;腾讯概念;沪股通;融资融券,8,603883
601916.SH,17,高股息精选;共同富裕示范区;融资融券;沪股通,4,601916
002724.SZ,33,智慧城市;物联网;智慧灯杆;粤港澳大湾区;军工;无人机;核电;证金持股;深股通,10,002724
603587.SH,17,参股券商;IP经济(谷子经济);沪股通,3,603587
601216.SH,17,煤化工概念;水泥概念;可降解塑料;煤炭概念;天然气;参股银行;航运概念;参股券商;统一大市场;西部大开发;氢能源;生物疫苗;绿色电力;互联网金融;智能物流;数字经济;阿里巴巴概念;沪股通;融资融券,19,601216
301636.SZ,33,钙钛矿电池;专精特新;光伏概念;新能源汽车;融资融券,5,301636
601686.SH,17,高股息精选;天津自贸区;地下管网;雅下水电概念;雄安新区;水利;沪股通,7,601686
300559.SZ,33,阿里巴巴概念;职业教育;在线教育;腾讯概念;信创;虚拟数字人;AI智能体;DeepSeek概念;华为概念;多模态AI;人工智能;AI应用;体育产业;西部大开发;深股通,15,300559
002391.SZ,33,化肥;乡村振兴;人民币贬值受益,3,002391
301362.SZ,33,PCB概念;专精特新;人民币贬值受益;C2M概念;一带一路;生态农业;高股息精选;深股通;融资融券,9,301362
002853.SZ,33,C2M概念;物联网;智能家居;粤港澳大湾区;网红经济;股权转让(并购重组),6,002853
002659.SZ,33,体育产业;职业教育;冰雪产业;在线教育;京津冀一体化;足球概念;数字经济;人工智能;国企改革;腾讯概念;百度概念;智谱AI;华为概念;股权转让(并购重组);AI智能体,15,002659
600243.SH,22,股权转让(并购重组);减速器;ST板块;新型工业化;工业母机;天然气;西部大开发;医疗器械概念,8,600243
002274.SZ,33,煤化工概念;化肥;氢能源;钒电池;2026中报预增;深股通;融资融券,7,002274
002036.SZ,33,华为汽车;智能座舱;人形机器人;毫米波雷达;MR(混合现实);虚拟现实;特斯拉概念;元宇宙;汽车电子;无人驾驶;机器视觉;安防;智能穿戴;传感器;机器人概念;百度概念;英伟达概念;无线充电;无线耳机;新能源汽车;华为概念;比亚迪概念;苹果概念;无人机;消费电子概念;智能家居;AI眼镜;低空经济;军民融合;创投;一带一路;OLED;芯片概念;共封装光学(CPO);深股通;股权转让(并购重组);融资融券,37,002036
300098.SZ,33,数据安全;鸿蒙概念;AI智能体;人脸识别;安防;AI应用;百度概念;车联网(车路协同);腾讯概念;智慧城市;物联网;人工智能;虚拟现实;DeepSeek概念;华为概念;机器人概念;东数西算(算力);智能电网;长安汽车概念;智慧灯杆;比亚迪概念;无人驾驶;数据中心(AIDC);卫星导航;高铁;商业航天;5G;汽车电子;PPP概念;汽车芯片;深股通;融资融券,32,300098
002975.SZ,33,PCB概念;先进封装;富士康概念;苹果概念;芯片概念;5G;液冷服务器;AI眼镜;消费电子概念;英伟达概念;汽车电子;无线耳机;毫米波雷达;MR(混合现实);东数西算(算力);小米概念;智能座舱;华为概念;比亚迪概念;新能源汽车;特斯拉概念;工业母机;机器视觉;粤港澳大湾区;虚拟现实;横琴新区;新型工业化;高端装备;腾讯概念;阿里巴巴概念;人工智能;一带一路;减速器;MLCC概念;2026中报预增;深股通,36,002975
688651.SH,17,信创;数据安全;网络安全;云计算;国产操作系统;数据要素;智慧城市;数字货币;卫星导航;华为概念;低空经济;人工智能;专精特新;DeepSeek概念;空间计算;商业航天;量子科技;融资融券,18,688651
603759.SH,17,生物质能发电;PPP概念;固废处理;污水处理;绿色电力;一带一路;DeepSeek概念;西部大开发;储能;无人机;金属铜;光伏概念;HJT电池;TOPCON电池;BC电池;股权转让(并购重组),16,603759
603107.SH,17,中俄贸易概念;国企改革;一带一路;上海自贸区;汽车热管理;百度概念;新能源汽车;沪股通;融资融券,9,603107
002945.SZ,33,互联网金融;西部大开发;创投;融资融券;深股通,5,002945
002758.SZ,33,化肥;生态农业;粮食概念;农村电商;农业种植;供销社;俄乌冲突概念;乡村振兴;医药电商;土壤修复;冷链物流;共同富裕示范区;中俄贸易概念;农机;数字乡村;数字经济;无人机;深股通,18,002758
300420.SZ,33,新型工业化;智能物流;智慧城市;物联网;机器人概念;军民融合;区块链;充电桩;液冷服务器;储能;股权转让(并购重组),11,300420
300462.SZ,33,独角兽概念;移动支付;人脸识别;ETC;车联网(车路协同);智慧城市;汽车热管理;ST板块;储能;充电桩;液冷服务器,11,300462
002444.SZ,33,智能物流;露营经济;机器人概念;无人驾驶;跨境电商;参股银行;智能家居;人民币贬值受益;军工;储能;深股通;融资融券;芯片概念,13,002444
605069.SH,17,智谱AI;水利;元宇宙;土壤修复;智慧城市;碳中和;新型城镇化;AI智能体;AIGC概念;人工智能;污水处理;数字经济;数字孪生;雄安新区;乡村振兴;PPP概念;京津冀一体化;IP经济(谷子经济);物业管理;旅游概念;机器人概念,21,605069
601009.SH,17,高股息精选;沪股通;融资融券,3,601009
301019.SZ,33,染料;专精特新;POE胶膜;3D打印;消费电子概念;融资融券,6,301019
600469.SH,17,国企改革;央企国企改革;新能源汽车;沪股通;融资融券,5,600469
000912.SZ,33,化肥;煤化工概念;乡村振兴;西部大开发;国企改革;深股通;融资融券,7,000912
301148.SZ,33,核污染防治;专精特新;海峡两岸;核电;福建自贸区;新型城镇化;污水处理;深股通;融资融券,9,301148
300496.SZ,33,MLOps概念;华为欧拉;多模态AI;ChatGPT概念;国产操作系统;元宇宙;AI智能体;AI应用;鸿蒙概念;AIGC概念;语音技术;虚拟数字人;百度概念;区块链;车联网(车路协同);抖音概念(字节概念);阿里巴巴概念;腾讯概念;人形机器人;DeepSeek概念;数字经济;机器视觉;虚拟现实;长安汽车概念;人工智能;智能音箱;智能座舱;物联网;中国AI 50;新型工业化;华为汽车;东数西算(算力);机器人概念;独角兽概念;华为概念;英伟达概念;低空经济;智能电网;小米汽车;智能医疗;无人驾驶;MR(混合现实);智能家居;AI PC;小米概念;无人机;传感器;智能物流;智能穿戴;比亚迪概念;AI手机;AI眼镜;5G;消费电子概念;华为海思概念股;深股通;2026中报预增;融资融券,58,300496
300946.SZ,33,工业母机;人形机器人;新型工业化;机器人概念;高端装备;专精特新;海峡两岸;跨境电商;深股通;融资融券,10,300946
301590.SZ,33,高压快充;数据中心(AIDC);小米概念;换电概念;新能源汽车;充电桩;储能;粤港澳大湾区;深股通;融资融券,10,301590
600280.SH,17,物业管理,1,600280
603126.SH,17,生物质能发电;光热发电;绿色电力;光伏建筑一体化;储能;碳交易;固废处理;碳中和;央企国企改革;雄安新区;一带一路;京津冀一体化;工业互联网;建筑节能;国企改革;中字头股票;融资融券,17,603126
688169.SH,17,家用电器;机器人概念;人工智能;DeepSeek概念;智能家居;人民币贬值受益;小米概念;同花顺出海50;沪股通;融资融券,10,688169
002211.SZ,33,有机硅概念;ST板块,2,002211
002291.SZ,33,短剧游戏;小红书概念;文化传媒概念;NFT概念;网红经济;快手概念;虚拟数字人;Web3.0;广东自贸区;跨境电商;AI应用;数字经济;数据要素;乡村振兴;抖音概念(字节概念);人工智能;粤港澳大湾区;虚拟现实;深股通;融资融券,20,002291
002299.SZ,33,养鸡;预制菜;参股银行;食品安全;海峡两岸;深股通;融资融券;2026一季报预增,8,002299
001380.SZ,33,长安汽车概念;华为汽车;人形机器人;机器人概念;新能源汽车;比亚迪概念;无人机;军工;专精特新;深股通;融资融券,11,001380
301181.SZ,33,汽车热管理;长安汽车概念;低空经济;比亚迪概念;新能源汽车;飞行汽车(eVTOL);燃料电池;宁德时代概念;融资融券,9,301181
002937.SZ,33,液冷服务器;5G;消费电子概念;PEEK材料;虚拟现实;汽车电子;新能源汽车;智能家居;宁德时代概念;无人驾驶;工业互联网;毫米波雷达;特斯拉概念;人民币贬值受益;一带一路;深股通;融资融券,17,002937
000993.SZ,33,绿色电力;碳交易;智能电网;风电;碳中和;国企改革;航运概念;海峡两岸;创投;互联网金融;参股银行;污水处理;深股通;融资融券,14,000993
600745.SH,22,ST板块;同花顺漂亮100;车联网(车路协同);人民币贬值受益;虚拟现实;AI PC;华为概念;无线耳机;智能座舱;小米概念;智能穿戴;数据中心(AIDC);汽车电子;英伟达概念;消费电子概念;同花顺果指数;苹果概念;5G;AI手机;液冷服务器;芯片概念;汽车芯片;先进封装;第三代半导体;股权转让(并购重组),25,600745
000301.SZ,33,环氧丙烷;POE胶膜;煤化工概念;碳纤维;同花顺漂亮100;锂电池概念;工业互联网;光伏概念;深股通;2026中报预增;融资融券,11,000301
300226.SZ,33,区块链;多模态AI;AI智能体;AI语料;鸿蒙概念;互联网金融;数据要素;ChatGPT概念;AI应用;百度概念;AIGC概念;DeepSeek概念;人工智能;工业互联网;深股通;融资融券,16,300226
301491.SZ,33,人工智能;人民币贬值受益;智能家居;物联网;智能音箱;智能穿戴;消费电子概念;深股通;融资融券,9,301491
601616.SH,17,智能电网;腾讯概念;充电桩;风电;数据中心(AIDC);绿色电力,6,601616
300278.SZ,33,新型工业化;人形机器人;长安汽车概念;机器人概念;机器视觉;数字孪生;工业互联网;高端装备;智能物流;特斯拉概念;比亚迪概念;新能源汽车;人民币贬值受益;光伏概念;深股通;融资融券,16,300278
000892.SZ,33,短剧游戏;IP经济(谷子经济);文化传媒概念;虚拟数字人;AIGC概念;AI应用;AI智能体;人工智能;西部大开发;深股通,10,000892
002037.SZ,33,土壤修复;汽车拆解概念;民爆概念;水利;新疆振兴;国企改革;西部大开发;一带一路;雅下水电概念;央企国企改革;芯片概念;深股通;融资融券,13,002037
688028.SH,17,培育钻石;OLED;芯片概念;工业母机;新能源汽车;人形机器人;核电;玻璃基板;沪股通;融资融券,10,688028
002289.SZ,33,消费电子概念;算力租赁;数据中心(AIDC);柔性屏(折叠屏);深股通;摘帽;股权转让(并购重组),7,002289
600854.SH,17,物业管理;家用电器;军民融合;超超临界发电,4,600854
600493.SH,17,创投;海峡两岸;人民币贬值受益,3,600493
600959.SH,17,国资云;短剧游戏;虚拟数字人;AIGC概念;数据要素;文化传媒概念;腾讯概念;元宇宙;数字乡村;云办公;网络安全;DeepSeek概念;数据安全;智慧城市;人工智能;数字孪生;算力租赁;养老概念;工业互联网;东数西算(算力);低空经济;华为概念;食品安全;乡村振兴;数据中心(AIDC);机器视觉;足球概念;国企改革;储能;5G;光伏概念;沪股通;融资融券,33,600959
300017.SZ,33,算力租赁;东数西算(算力);云计算;数据安全;网络安全;华为鲲鹏;多模态AI;数据中心(AIDC);信创;液冷服务器;AI智能体;AIGC概念;元宇宙;虚拟数字人;DeepSeek概念;数字经济;在线教育;人工智能;一带一路;人民币贬值受益;阿尔茨海默概念;深股通;融资融券,23,300017
603029.SH,17,供销社;乡村振兴;农机;新疆振兴;新型工业化;专精特新,6,603029
600935.SH,17,水泥概念;可降解塑料;国企改革;硅能源;沪股通,5,600935
600993.SH,17,医药电商;仿制药一致性评价;创新药;眼科医疗;民营医院;基因测序;数字经济;沪股通;融资融券,9,600993
300941.SZ,33,数字货币;移动支付;蚂蚁集团概念;AI应用;数据要素;鸿蒙概念;智慧政务;数字经济;AI智能体;数据安全;信创;DeepSeek概念;人工智能;养老概念;智能医疗;阿里巴巴概念;云计算;雄安新区;福建自贸区;海峡两岸;华为概念;深股通;融资融券,23,300941
603689.SH,17,天然气;高股息精选;国企改革;氢能源;换电概念,5,603689
300257.SZ,33,碳中和;一带一路;绿色电力;氢能源;冷链物流;深股通;融资融券,7,300257
001234.SZ,33,三胎概念;体育产业;长三角一体化;国企改革;股权转让(并购重组),5,001234
601882.SH,17,工业母机;新型工业化;高端装备;共同富裕示范区;融资融券;沪股通,6,601882
300932.SZ,33,智能电网;充电桩;储能;数据中心(AIDC);东数西算(算力);数字孪生;比亚迪概念;光伏概念;低空经济;新能源汽车;无人机;融资融券,12,300932
