market_code,所属概念,股票代码,所属概念数量,code
33,可控核聚变;核电;充电桩;高端装备;光伏概念;氢能源;第三代半导体;芯片概念;固废处理;绿色电力;污水处理;融资融券;深股通,002255.SZ,13,002255
151,家用电器;新型工业化;数据中心;机器人概念;风电;锂电池概念;军工;工业互联网;新股与次新股;融资融券,920080.BJ,10,920080
33,商业航天;航空发动机;大飞机;国产航母;军工;3D打印;核污染防治;海工装备;华为手机;华为概念;高铁;富士康概念;比亚迪概念;专精特新;消费电子概念;特斯拉概念;小米概念;牙科医疗;汽车热管理;宁德时代概念;新能源汽车;医疗器械概念;深股通;融资融券,300337.SZ,24,300337
33,工业母机;人形机器人;新型工业化;高端装备;长安汽车概念;风电;创投;蚂蚁集团概念;算力租赁;DeepSeek概念;拼多多概念;ST板块;人工智能;东数西算(算力);智谱AI;数据要素;小红书概念;抖音概念(字节概念);文化传媒概念;数据中心,002122.SZ,20,002122
17,航空发动机;大飞机;商业航天;可控核聚变;卫星导航;军工;海工装备;核电;风电;专精特新;沪股通;融资融券,605123.SH,12,605123
33,小米汽车;专精特新;比亚迪概念;华为汽车;长安汽车概念;无人驾驶;新能源汽车;飞行汽车(eVTOL);高端装备;低空经济;物联网;无人机;工业互联网;高铁;军工;核电;海工装备;融资融券,301598.SZ,18,301598
33,网红经济;预制菜;IP经济(谷子经济);跨境电商;三胎概念;宠物经济;食品安全;专精特新;深股通,300783.SZ,9,300783
17,长三角一体化;装配式建筑;智能家居,605318.SH,3,605318
33,污水处理;固废处理;碳中和;锂电池概念;固态电池;融资融券,301203.SZ,6,301203
33,存储芯片;MiniLED;先进封装;共封装光学(CPO);PCB概念;消费电子概念;汽车电子;毫米波雷达;芯片概念;血氧仪;小米概念;5G;专精特新;新能源汽车;比亚迪概念;充电桩;机器人概念;储能;无人机;粤港澳大湾区;锂电池概念;军工;数据中心;低空经济;工业互联网;钠离子电池;深股通;融资融券,300903.SZ,28,300903
33,人形机器人;华为汽车;特斯拉概念;小米汽车;比亚迪概念;小米概念;新能源汽车;机器人概念;参股银行;智能医疗;民营医院;融资融券;深股通,000700.SZ,13,000700
33,虚拟电厂;电力物联网;智能电网;高压快充;充电桩;一带一路;共同富裕示范区;创投;物联网;深股通;融资融券,300360.SZ,11,300360
33,光刻胶;核电;核污染防治;消毒剂;碳中和;创投;食品安全;粤港澳大湾区;专精特新;光伏概念;辅助生殖;重组蛋白;锂电池概念;PCB概念;深股通,002584.SZ,15,002584
33,无线耳机;智能穿戴;消费电子概念;苹果概念;虚拟现实;机器人概念;无人机;人民币贬值受益;医疗器械概念;储能;一带一路,002981.SZ,11,002981
151,融资融券;体育产业;人民币贬值受益;中俄贸易概念;两轮车,920058.BJ,5,920058
17,专精特新;高铁;沪股通,605298.SH,3,605298
33,华为欧拉;DRG/DIP;华为鲲鹏;智慧政务;网络安全;信创;鸿蒙概念;智慧城市;在线教育;数字经济;云计算;数字孪生;虚拟现实;独角兽概念;华为概念;多模态AI;数据中心;人工智能;DeepSeek概念;机器人概念;智能医疗;专精特新;光伏概念;国企改革;AI应用;深股通;融资融券,300290.SZ,27,300290
151,AI应用;鸿蒙概念;飞行汽车(eVTOL);阿里巴巴概念;车联网(车路协同);融资融券;百度概念;股权转让(并购重组);数字经济;拼多多概念;抖音概念(字节概念);卫星导航;信创;低空经济;人工智能;互联网金融;DeepSeek概念;AI智能体,920415.BJ,18,920415
33,旅游概念;IP经济(谷子经济);网红经济;共同富裕示范区;电子竞技;文化传媒概念;手机游戏;元宇宙;抖音概念(字节概念);虚拟现实;深股通;融资融券,300144.SZ,12,300144
33,共封装光学(CPO);PCB概念;5G;MiniLED;芯片概念;6G概念;无人机;新能源汽车;粤港澳大湾区;储能;2025年报预增;人民币贬值受益;深股通;融资融券,300739.SZ,14,300739
33,军民融合;军工;商业航天;低空经济;无人机;海工装备;人工智能;水利;核电;飞行汽车(eVTOL);PM2.5;高铁;可控核聚变;高端装备;专精特新;雅下水电概念;共同富裕示范区;深股通,300411.SZ,18,300411
33,移动支付;数字货币;智慧政务;信创;数据安全;蚂蚁集团概念;数据要素;鸿蒙概念;云计算;数字经济;AI智能体;DeepSeek概念;人工智能;阿里巴巴概念;海峡两岸;福建自贸区;养老概念;华为概念;智能医疗;雄安新区;AI应用;深股通;融资融券,300941.SZ,23,300941
33,特高压;智能电网;柔性直流输电;电力物联网;充电桩;风电;虚拟电厂;专精特新;光伏概念;储能;机器人概念;新型工业化;数据中心;无人机;5G;低空经济;物联网;数字孪生;绿色电力;光伏建筑一体化;人工智能;网络安全;数字经济;DeepSeek概念;数据安全;多模态AI;AI应用;深股通;融资融券,301179.SZ,29,301179
17,合成生物;DeepSeek概念;重组蛋白;沪股通,603983.SH,4,603983
33,智能座舱;同花顺新质50;小米汽车;无人驾驶;华为汽车;传感器;长安汽车概念;汽车电子;毫米波雷达;车联网(车路协同);比亚迪概念;英伟达概念;机器人概念;华为概念;百度概念;回购增持再贷款概念;粤港澳大湾区;数字经济;中国AI 50;深股通;海峡两岸;融资融券,002920.SZ,22,002920
33,液冷服务器;2025年报预增;宁德时代概念;锂电池概念;比亚迪概念;光伏概念;数据中心;储能;充电桩;风电;东数西算(算力);一带一路;粤港澳大湾区;阿里巴巴概念;抖音概念(字节概念);深股通;融资融券;人工智能;智能医疗,002518.SZ,19,002518
33,AI智能体;云计算;数据要素;鸿蒙概念;量子科技;DeepSeek概念;人工智能;智慧城市;星闪概念;华为概念;物联网;传感器;芯片概念;AI应用;储能;氢能源;绿色电力;深股通;融资融券,300349.SZ,19,300349
33,虚拟电厂;智能电网;电力物联网;储能;新能源汽车;专精特新;碳中和;传感器;参股银行;汽车电子;AI应用;物联网;人工智能;数字经济;深股通;融资融券,300882.SZ,16,300882
151,融资融券;中俄贸易概念;专精特新,920245.BJ,3,920245
17,煤化工概念;化肥;国企改革;沪股通;融资融券,600426.SH,5,600426
33,ST板块;国企改革;股权转让(并购重组),002569.SZ,3,002569
33,ST板块;股权转让(并购重组),002199.SZ,2,002199
17,中芯国际概念;存储芯片;光刻胶;先进封装;芯片概念;华为海思概念股;专精特新;国企改革;沪股通;融资融券,688037.SH,10,688037
33,虚拟电厂;电力物联网;智能电网;充电桩;高压快充;储能;专精特新;传感器;物联网;鸿蒙概念;融资融券,300880.SZ,11,300880
33,注册制次新股;汽车电子;传感器;无人驾驶;专精特新;比亚迪概念;新能源汽车;飞行汽车(eVTOL);低空经济;深股通;新股与次新股;融资融券,001285.SZ,12,001285
33,ST板块;乳业;西部大开发,300313.SZ,3,300313
33,新能源汽车;融资融券,301003.SZ,2,301003
17,细胞免疫治疗;创新药;仿制药一致性评价;幽门螺杆菌概念;医药电商;智能医疗;人工智能;华为概念;融资融券;沪股通,688658.SH,10,688658
33,人形机器人;新型工业化;机器人概念;智能医疗;专精特新;医疗器械概念;工业互联网;智能物流;高端装备;中俄贸易概念;3D打印;创投;黑龙江自贸区;污水处理;深股通;融资融券,002698.SZ,16,002698
151,阿尔茨海默概念;辅助生殖;融资融券;流感;创新药;减肥药;仿制药一致性评价;专精特新;CRO概念,920017.BJ,9,920017
17,黄金概念;金属铅;金属锌;金属铜;新疆振兴;西部大开发;国企改革;股权转让(并购重组);沪股通,601121.SH,9,601121
17,减速器;汽车热管理;一体化压铸;长安汽车概念;人形机器人;新能源汽车;比亚迪概念;机器人概念;一带一路;金属回收;2025年报预增;融资融券,605208.SH,12,605208
33,ST板块;三胎概念;新能源汽车;高端装备;人民币贬值受益;智能电网;风电;虚拟现实;区块链;腾讯概念;股权转让(并购重组),002656.SZ,11,002656
33,ST板块;化债概念(AMC概念);旅游概念;海南自贸区;农业种植;乡村振兴;数字经济;文化传媒概念;网红经济;创投;区块链;手机游戏;信创;参股券商;人工智能;网络游戏;抖音概念(字节概念),000793.SZ,17,000793
33,数字水印;Web3.0;智慧政务;空间计算;数据确权;算力租赁;在线教育;虚拟数字人;AIGC概念;ChatGPT概念;数字乡村;文化传媒概念;AI智能体;元宇宙;数据安全;IP经济(谷子经济);区块链;网络游戏;数字经济;东数西算(算力);海峡两岸;人工智能;量子科技;MR(混合现实);虚拟现实;华为概念;京津冀一体化;三胎概念;乡村振兴;机器人概念;AI应用;融资融券,300081.SZ,32,300081
33,跨境电商;宠物经济;一带一路;股权转让(并购重组);融资融券,301335.SZ,5,301335
33,5G;军工;专精特新;医疗器械概念;融资融券;深股通,301566.SZ,6,301566
17,碳中和;专精特新;PET铜箔;氢能源;人工智能;AI应用;融资融券,688659.SH,7,688659
33,AI手机;星闪概念;AI眼镜;智能穿戴;中国AI 50;汽车芯片;消费电子概念;汽车电子;国产操作系统;虚拟现实;太赫兹;卫星导航;6G概念;5G;车联网(车路协同);元宇宙;东数西算(算力);百度概念;无人机;多模态AI;芯片概念;抖音概念(字节概念);物联网;光纤概念;网络安全;人形机器人;低空经济;AI智能体;腾讯概念;ChatGPT概念;商业航天;机器人概念;智慧城市;量子科技;人工智能;区块链;粤港澳大湾区;数字经济;液冷服务器;DeepSeek概念;数据中心;比亚迪概念;新能源汽车;智能医疗;海峡两岸;储能;锂电池概念;乡村振兴;同花顺漂亮100;深股通;融资融券;证金持股;AI应用,000063.SZ,53,000063
17,国企改革;西部大开发;职业教育;鸿蒙概念,600455.SH,4,600455
33,流感;仿制药一致性评价;维生素;肝炎概念;阿尔茨海默概念;创新药;猴痘概念;三胎概念;细胞免疫治疗;养老概念;融资融券,301130.SZ,11,301130
33,比亚迪概念;新能源汽车;储能;小米概念;宁德时代概念;传感器;人形机器人;锂电池概念;金属镍;小金属概念;深股通;融资融券,301210.SZ,12,301210
33,小金属概念;稀土永磁;锂电池概念;固态电池;氢能源;核电;燃料电池;回购增持再贷款概念;牙科医疗;深股通;融资融券,002167.SZ,11,002167
151,AI应用;DeepSeek概念;AIGC概念;商业航天;碳交易;融资融券;粤港澳大湾区;新型城镇化;数字经济;房屋检测;国企改革;低空经济;乡村振兴;一带一路,920892.BJ,14,920892
17,染料;固废处理;国企改革,603188.SH,3,603188
33,汽车芯片;第三代半导体;芯片概念;汽车电子;中芯国际概念;5G;专精特新;新能源汽车;充电桩;高压快充;柔性直流输电;深股通;股权转让(并购重组);融资融券,300623.SZ,14,300623
33,减速器;工业母机;机器人概念;机器视觉;智能物流;高端装备;航空发动机;人民币贬值受益;冷链物流;深股通;融资融券,002031.SZ,11,002031
33,柔性直流输电;特高压;智能电网;风电;高压快充;充电桩;光伏概念;垃圾分类;核电;新能源汽车;一带一路;国企改革;智能物流;机器人概念;智慧灯杆;数据中心,002358.SZ,16,002358
17,商业航天;航空发动机;卫星导航;军民融合;军工;3D打印;华为昇腾;机器人概念;芯片概念;BC电池;数据中心;PCB概念;光伏概念;央企国企改革;先进封装;国企改革;金属镍;融资融券,688456.SH,18,688456
33,电子身份证;智慧政务;移动支付;智谱AI;信创;AI智能体;数据要素;数字货币;区块链;数据确权;智慧城市;AI语料;腾讯概念;职业教育;数字经济;抖音概念(字节概念);人工智能;DeepSeek概念;物联网;华为概念;东数西算(算力);京津冀一体化;智能医疗;粤港澳大湾区;乡村振兴;农村电商;AI应用,002908.SZ,27,002908
33,PM2.5;物联网;智慧城市;食品安全;高端装备;碳中和;芯片概念;垃圾分类;污水处理;PPP概念;医疗器械概念;回购增持再贷款概念;光刻胶;深股通;融资融券,300203.SZ,15,300203
33,专精特新;新能源汽车;芯片概念;供销社;光伏概念;融资融券,301581.SZ,6,301581
17,商业航天;人形机器人;高端装备;海峡两岸;一带一路;风电;绿色电力;生物质能发电,603278.SH,8,603278
17,军工信息化;商业航天;卫星导航;大飞机;军工;网络安全;信创;数据要素;DeepSeek概念;华为概念;数据中心;央企国企改革;国企改革;沪股通;融资融券,688562.SH,15,688562
17,维生素;2025年报预增;合成生物;专精特新,603079.SH,4,603079
33,跨境电商;西部大开发;融资融券;深股通,300755.SZ,4,300755
151,海峡两岸;预制菜;融资融券;宠物经济;乡村振兴;专精特新,920273.BJ,6,920273
33,碳中和;污水处理;2025年报预增;专精特新;新能源汽车;融资融券,301518.SZ,6,301518
17,专精特新;创投;氟化工概念;沪股通;融资融券,603310.SH,5,603310
17,智能电网;共同富裕示范区;储能;数据中心;数字经济;沪股通;融资融券,603070.SH,7,603070
33,光刻胶;石墨烯;储能;固态电池;染料;PCB概念;5G;股权转让(并购重组),300522.SZ,8,300522
17,华为鲲鹏;数据要素;数据安全;AI智能体;AIGC概念;ChatGPT概念;信创;云计算;华为欧拉;鸿蒙概念;华为昇腾;人脸识别;阿里巴巴概念;人工智能;智慧城市;DeepSeek概念;算力租赁;跨境支付(CIPS);互联网金融;华为概念;机器视觉;5G;专精特新;AI应用;融资融券,688058.SH,25,688058
17,汽车芯片;第三代半导体;中芯国际概念;MCU芯片;芯片概念;消费电子概念;AI眼镜;光伏概念;比亚迪概念;5G;传感器;储能;新能源汽车;充电桩;数据中心;机器人概念;无人驾驶;特高压;智能电网;沪股通;融资融券,688469.SH,21,688469
33,可控核聚变;核电;金属回收;抽水蓄能;雅下水电概念;金属镍;小金属概念;金属铜;固废处理;一带一路;碳中和;黄金概念;绿色电力;金属锌;汽车拆解概念;水利;金属钴;金属铅;高端装备;动力电池回收;创投;共同富裕示范区;文化传媒概念;深股通;融资融券,002266.SZ,25,002266
33,养鸡;土地流转;预制菜;农村电商;乡村振兴;食品安全;区块链;深股通,002321.SZ,8,002321
33,露营经济;冰雪产业;旅游概念;体育产业;三胎概念,002780.SZ,5,002780
33,消费电子概念;富士康概念;宁德时代概念;比亚迪概念;新能源汽车;锂电池概念;固态电池;机器人概念;储能;无人机;西部大开发;股权转让(并购重组);深股通;融资融券,301613.SZ,14,301613
33,比亚迪概念;新能源汽车;新型工业化;专精特新;传感器;飞行汽车(eVTOL);燃料电池;人形机器人;粤港澳大湾区;高压快充;低空经济;锂电池概念;智能物流;创投;数字孪生;MCU芯片;2025年报预增;融资融券,300484.SZ,18,300484
17,柔性直流输电;高压快充;PET铜箔;可控核聚变;华为数字能源;光伏概念;宁德时代概念;风电;新能源汽车;回购增持再贷款概念;国企改革;融资融券,600237.SH,12,600237
33,WiFi 6;ST板块;物联网;量子科技;农村电商;智慧城市;乡村振兴;数字孪生;人工智能;文化传媒概念,300555.SZ,10,300555
17,BC电池;钙钛矿电池;PET铜箔;MicroLED概念;第三代半导体;OLED;光伏概念;柔性屏(折叠屏);3D打印;先进封装;固态电池;宁德时代概念;芯片概念;专精特新;PCB概念;华为海思概念股;光纤概念;碳纤维;锂电池概念;存储芯片;高端装备;商业航天;共封装光学(CPO);华为概念;融资融券,688170.SH,25,688170
33,大飞机;商业航天;碳纤维;卫星导航;军民融合;军工;低空经济;无人机;PEEK材料;高铁;消费电子概念;光伏概念;风电;氢能源;体育产业;深股通;融资融券,300699.SZ,17,300699
17,商业航天;卫星导航;军工;芯片概念;汽车电子;共封装光学(CPO);专精特新;京津冀一体化;融资融券;沪股通,603267.SH,10,603267
33,军民融合;军工;海工装备;高端装备;无人驾驶;高铁;小米汽车;华为概念;机器视觉;华为汽车;央企国企改革;智能座舱;比亚迪概念;长安汽车概念;新能源汽车;专精特新;小米概念;芯片概念;民爆概念;国企改革;PCB概念;页岩气;光刻胶;深股通,300446.SZ,24,300446
151,高铁;高端装备;车联网(车路协同);融资融券;芯片概念;第三代半导体;物联网;烟草;污水处理;比亚迪概念;机器视觉;机器人概念;智能物流;无人驾驶;智能医疗;新能源汽车;新型工业化;数字孪生;工业母机;工业互联网;央企国企改革;垃圾分类;国企改革;固废处理;医疗废物处理;京津冀一体化;专精特新;一体化压铸,920579.BJ,28,920579
33,文化传媒概念;快手概念;虚拟数字人;腾讯概念;抖音概念(字节概念);百度概念;数字经济;ChatGPT概念;阿里巴巴概念;区块链;智能物流;西部大开发;国企改革,002799.SZ,13,002799
17,光刻机;人形机器人;工业母机;机器人概念;风电;国企改革;参股券商;商业航天;沪股通;股权转让(并购重组),600889.SH,10,600889
33,幽门螺杆菌概念;猴痘概念;肝炎概念;仿制药一致性评价;创新药;股权转让(并购重组);2025年报预增;融资融券,002370.SZ,8,002370
33,AIGC概念;文化传媒概念;手机游戏;网络游戏;抖音概念(字节概念);IP经济(谷子经济);数据安全;福建自贸区;数字经济;人工智能;智慧城市;海峡两岸;虚拟现实;AI应用;机器人概念;融资融券,300299.SZ,16,300299
33,数字货币;移动支付;跨境支付(CIPS);网络安全;车联网(车路协同);华为鲲鹏;人脸识别;国产操作系统;区块链;量子科技;鸿蒙概念;AI智能体;物联网;知识产权保护;芯片概念;汽车芯片;MCU芯片;深股通,300386.SZ,18,300386
33,白酒概念;虚拟数字人;粮食概念;乡村振兴;西部大开发;融资融券;深股通,002646.SZ,7,002646
33,2025年报预增;人民币贬值受益;专精特新;粤港澳大湾区;三胎概念;融资融券,301283.SZ,6,301283
33,华为盘古;ChatGPT概念;云计算;AI智能体;华为昇腾;数据要素;国产操作系统;网络安全;多模态AI;ERP概念;腾讯概念;数字经济;DeepSeek概念;时空大数据;鸿蒙概念;空间计算;人工智能;数字孪生;东数西算(算力);军民融合;华为概念;卫星导航;物联网;数据中心;工业互联网;国企改革;5G;AI应用;机器人概念;煤化工概念;智能电网;新型工业化;智能穿戴;光伏概念;深股通,000409.SZ,35,000409
33,车联网(车路协同);信创;数据安全;网络安全;智慧城市;华为鲲鹏;MLOps概念;国产操作系统;无人驾驶;国资云;卫星导航;算力租赁;数据要素;数字经济;EDR概念;百度概念;低空经济;DeepSeek概念;AI智能体;元宇宙;ERP概念;华为概念;阿里巴巴概念;人工智能;虚拟现实;京津冀一体化;飞行汽车(eVTOL);数据中心;央企国企改革;汽车电子;国企改革;工业互联网;华为汽车;充电桩;一带一路;新能源汽车;股权转让(并购重组);融资融券;深股通,002232.SZ,39,002232
151,跨境电商;融资融券;人民币贬值受益,920765.BJ,3,920765
33,福建自贸区;海峡两岸;军民融合;军工;无人机;低空经济;安防;飞行汽车(eVTOL);物联网;宁德时代概念;储能;专精特新;机器人概念;比亚迪概念;一带一路;特高压;数据要素;新能源汽车;长安汽车概念;融资融券,300902.SZ,20,300902
33,小米概念;人民币贬值受益;跨境电商;体育产业;IP经济(谷子经济);深股通,300577.SZ,6,300577
151,高压快充;融资融券;新能源汽车;减速器;专精特新,920221.BJ,5,920221
33,猴痘概念;肝炎概念;辅助生殖;基因测序;流感;创新药;智能医疗;医疗器械概念;DeepSeek概念;AI应用;上海自贸区;专精特新,300642.SZ,12,300642
33,草甘膦;国企改革;西部大开发;2025年报预增;深股通;融资融券,002258.SZ,6,002258
151,特高压;柔性直流输电;一带一路;储能;专精特新;家用电器;融资融券,920128.BJ,7,920128
33,军民融合;高端装备;军工;商业航天;专精特新;海工装备;新型工业化;工业母机;机器视觉;新能源汽车;中俄贸易概念;人工智能;2025年报预增;融资融券,300971.SZ,14,300971
17,机器人概念;语音技术;智能家居;家用电器;人工智能;华为概念;数据中心;2025年报预增;融资融券;沪股通,603486.SH,10,603486
33,AI智能体;虚拟数字人;数据要素;区块链;互联网金融;DeepSeek概念;人工智能;跨境电商;AI应用;统一大市场;深股通;融资融券,002095.SZ,12,002095
33,多模态AI;数据要素;人工智能;智慧城市;数字孪生;物联网;京津冀一体化;雄安新区;回购增持再贷款概念;装配式建筑;2025年报预增;AI应用;深股通;融资融券,002410.SZ,14,002410
17,光伏概念;芯片概念;MiniLED;2025年报预增;机器人概念;AI眼镜;PCB概念;机器视觉;锂电池概念;基因测序;融资融券,688610.SH,11,688610
33,机器人概念;2025年报预增;华为概念;人民币贬值受益;乡村振兴;融资融券;深股通,002779.SZ,7,002779
33,商业航天;大飞机;军民融合;第三代半导体;军工;卫星导航;芯片概念;低空经济;飞行汽车(eVTOL);比亚迪概念;新能源汽车;华为概念;超级电容;储能;央企国企改革;锂电池概念;西部大开发;国企改革;参股券商;深股通;融资融券,000733.SZ,21,000733
33,金属铅;固态电池;金属锌;小金属概念;锂电池概念;金属回收;储能;回购增持再贷款概念;参股银行;旅游概念;绿色电力;西部大开发;职业教育;创投;乡村振兴;深股通,001203.SZ,16,001203
33,医疗器械概念;智能家居;语音技术;物联网;新型工业化;机器人概念;小米概念;跨境电商;人工智能;汽车电子;养老概念;无人机;鸿蒙概念;PCB概念;融资融券,301320.SZ,15,301320
17,商业航天;军工信息化;卫星导航;大飞机;军民融合;军工;西部大开发;沪股通;融资融券,688311.SH,9,688311
33,星闪概念;人工智能;智能穿戴;粤港澳大湾区;百度概念;机器人概念;跨境电商;无线耳机;电子竞技;消费电子概念;无线充电;网络游戏;融资融券;深股通,002577.SZ,14,002577
17,露营经济;碳纤维,605180.SH,2,605180
33,共封装光学(CPO);PCB概念;PET铜箔;存储芯片;消费电子概念;柔性屏(折叠屏);宁德时代概念;固态电池;5G;锂电池概念;比亚迪概念;华为数字能源;新能源汽车;储能;专精特新;华为概念;无人机;军工;深股通;融资融券,301511.SZ,20,301511
17,人形机器人;一体化压铸;工业母机;特斯拉概念;传感器;比亚迪概念;汽车电子;机器人概念;新能源汽车;沪股通,605133.SH,10,605133
17,流感;生物疫苗;融资融券,688670.SH,3,688670
33,IP经济(谷子经济);元宇宙;无人零售;NFT概念;专精特新;区块链;人民币贬值受益;3D打印;数据确权;高端装备,300220.SZ,10,300220
17,医疗器械概念;融资融券,688613.SH,2,688613
33,氟化工概念;钠离子电池;PVDF概念;固态电池;动力电池回收;硅能源;锂电池概念;储能;比亚迪概念;特斯拉概念;新能源汽车;回购增持再贷款概念;创投;中芯国际概念;工业互联网;数字孪生;第三代半导体;存储芯片;芯片概念;独角兽概念;融资融券;深股通,002407.SZ,22,002407
33,可控核聚变;军工信息化;军工;核电;信创;低空经济;飞行汽车(eVTOL);无线充电;富士康概念;光伏概念;比亚迪概念;储能;新能源汽车;两轮车;医疗器械概念;可降解塑料;深股通,002735.SZ,17,002735
33,减速器;人形机器人;汽车热管理;机器人概念;比亚迪概念;新能源汽车;芯片概念;无人驾驶;军民融合;军工;液冷服务器;家用电器;物联网;华为概念;宁德时代概念;数据中心;储能;一带一路;深股通;融资融券,300660.SZ,20,300660
33,工业母机;新型工业化;家用电器;新能源汽车;小米概念;高端装备;机器人概念;换电概念;充电桩;智能物流;储能;大飞机;一带一路;军工;创投;锂电池概念;固态电池;深股通;股权转让(并购重组);融资融券,002026.SZ,20,002026
17,电子纸;专精特新;智能家居;小米概念;AI眼镜;OLED;华为概念;融资融券,688496.SH,8,688496
17,空气能热泵;家用电器,603320.SH,2,603320
17,航空发动机;军民融合;军工;3D打印;高铁;融资融券,688231.SH,6,688231
33,新型工业化;长安汽车概念;机器人概念;特斯拉概念;无人驾驶;比亚迪概念;工业互联网;高端装备;车联网(车路协同);军工;智能物流;专精特新;芯片概念;人工智能;宁德时代概念;智能电网;融资融券;深股通,300276.SZ,18,300276
33,ST板块;股权转让(并购重组);光伏建筑一体化;横琴新区;风电;装配式建筑;智能穿戴;粤港澳大湾区;一带一路;AI眼镜;国企改革;虚拟现实;智慧城市;元宇宙,002047.SZ,14,002047
33,存储芯片;芯片概念;数字货币;专精特新;互联网金融;虚拟数字人;绿色电力,300551.SZ,7,300551
17,安防;职业教育;无人机;低空经济;阿里巴巴概念;国企改革;沪股通;融资融券,603373.SH,8,603373
17,减速器;成飞概念;航空发动机;人形机器人;大飞机;军民融合;商业航天;军工;无人机;卫星导航;华为汽车;机器人概念;小米汽车;特斯拉概念;长安汽车概念;新能源汽车;比亚迪概念;专精特新;高铁;水利;西部大开发;融资融券;沪股通,603809.SH,23,603809
33,PCB概念;MiniLED;汽车电子;锂电池概念;融资融券,301176.SZ,5,301176
33,智慧政务;家庭医生;AI智能体;数据要素;智慧城市;鸿蒙概念;DeepSeek概念;人工智能;养老概念;智能医疗;安防;华为概念;物联网;数据中心;医疗器械概念;碳中和;AI应用,002178.SZ,17,002178
17,光刻胶;中芯国际概念;存储芯片;OLED;芯片概念;上海自贸区;可降解塑料;石墨烯;融资融券;沪股通,603650.SH,10,603650
33,露营经济;跨境电商;网红经济;军工;军民融合;三胎概念;粤港澳大湾区;人工智能;腾讯概念,300591.SZ,9,300591
17,超级品牌;智能家居;智慧灯杆;智慧城市;华为概念;鸿蒙概念;沪股通;融资融券,603515.SH,8,603515
33,智能音箱;阿里巴巴概念;星闪概念;虚拟现实;人工智能;华为概念;智能穿戴;血氧仪;无线耳机;跨境电商;小米概念;智能家居;粤港澳大湾区;体育产业;人形机器人;机器人概念;减速器;汽车电子;消费电子概念;家用电器;无线充电;传感器;人民币贬值受益;储能;中俄贸易概念;深股通;融资融券,002681.SZ,27,002681
17,专精特新;医疗器械概念;智能医疗;沪股通;融资融券,688351.SH,5,688351
17,智能座舱;华为汽车;新能源汽车;飞行汽车(eVTOL);低空经济;无人驾驶;华为概念;车联网(车路协同);工业互联网;换电概念;沪股通;融资融券;国企改革;DeepSeek概念;百度概念,600418.SH,15,600418
33,家用电器;智能家居;汽车电子;新能源汽车;新型烟草(电子烟);比亚迪概念;消费电子概念;PCB概念;两轮车;智能座舱;电力物联网;智能电网;5G;星闪概念;股权转让(并购重组);融资融券,301106.SZ,16,301106
33,减速器;新型工业化;粤港澳大湾区;机器人概念;新能源汽车;专精特新;高端装备;DeepSeek概念;深股通,002833.SZ,9,002833
33,柔性屏(折叠屏);MiniLED;MicroLED概念;智能穿戴;汽车电子;消费电子概念;小米概念;OLED;智能家居;富士康概念;机器视觉;先进封装;粤港澳大湾区;芯片概念;机器人概念;无人驾驶;虚拟现实;无人机;华为概念;低空经济;回购增持再贷款概念;固态电池;广东自贸区;深股通,002845.SZ,24,002845
33,ChatGPT概念;智能音箱;NFT概念;AIGC概念;手机游戏;百度概念;网络游戏;人工智能;DeepSeek概念;IP经济(谷子经济);跨境电商;三胎概念;宠物经济;光伏建筑一体化;充电桩;人民币贬值受益;HJT电池;TOPCON电池;光伏概念;绿色电力,002862.SZ,20,002862
33,减速器;商业航天;卫星导航;人形机器人;低空经济;机器人概念;新能源汽车;消费电子概念;专精特新;海峡两岸;充电桩;人民币贬值受益;一带一路;深股通;融资融券,300885.SZ,15,300885
33,三胎概念;海峡两岸;消毒剂;合成生物;2025年报预增,300132.SZ,5,300132
17,海峡两岸;数字孪生;AI智能体;数字经济;人工智能;新型城镇化;DeepSeek概念;水利;跨境电商;物联网;机器视觉;土壤修复;机器人概念;雄安新区;工业互联网;中俄贸易概念;建筑节能;垃圾分类;碳中和;海工装备;一带一路;雅下水电概念;核电;固废处理,603280.SH,24,603280
151,装配式建筑;股权转让(并购重组);融资融券;新型城镇化;房屋检测;建筑节能;光伏概念;光伏建筑一体化,920149.BJ,8,920149
17,MiniLED;先进封装;芯片概念;专精特新;融资融券,688699.SH,5,688699
17,减肥药;CRO概念;创新药;辅助生殖;三胎概念;2025年报预增;西部大开发;2025三季报预增;中俄贸易概念;沪股通;融资融券,688117.SH,11,688117
33,光刻机;PCB概念;芯片概念;AI眼镜;消费电子概念;机器视觉;3D打印;无人驾驶;专精特新;机器人概念;无人机;安防;锂电池概念;医疗器械概念;基因测序;深股通;融资融券,301421.SZ,17,301421
17,金属回收;西部大开发;动力电池回收;国企改革;氢能源;燃料电池;专精特新;融资融券,688269.SH,8,688269
33,光刻胶;华为概念;芯片概念;无人机;消费电子概念;第三代半导体;机器人概念;低空经济;智能穿戴;小米概念;军工;PEEK材料;光伏概念;5G;新能源汽车;粤港澳大湾区;数字经济;创投;PET铜箔;存储芯片;PCB概念;储能;海峡两岸;宁德时代概念,300538.SZ,24,300538
17,金属铜;黄金概念;磷化工;同花顺出海50;一带一路;人民币贬值受益;沪股通;融资融券,603979.SH,8,603979
151,智能穿戴;融资融券;消费电子概念;华为概念;小米概念,920701.BJ,5,920701
