code,所属概念数量,market_code,所属概念,股票代码
600153,15,17,高股息精选;白酒概念;物业管理;新型城镇化;国企改革;一带一路;福建自贸区;DeepSeek概念;海峡两岸;沪股通;融资融券;小米汽车;金属铜;新能源汽车;光伏概念,600153.SH
600822,7,17,统一大市场;上海国企改革;国企改革;上海自贸区;智能物流;数据要素;融资融券,600822.SH
688058,25,17,华为欧拉;华为鲲鹏;数据安全;信创;鸿蒙概念;数据要素;AI应用;AIGC概念;AI智能体;人脸识别;ChatGPT概念;云计算;智慧城市;华为昇腾;互联网金融;阿里巴巴概念;人工智能;DeepSeek概念;跨境支付(CIPS);算力租赁;华为概念;机器视觉;专精特新;5G;融资融券,688058.SH
001395,4,33,碳纤维;高端装备;专精特新;融资融券,001395.SZ
600509,14,17,超超临界发电;绿色电力;抽水蓄能;第三代半导体;智能电网;AI眼镜;新疆振兴;芯片概念;一带一路;国企改革;西部大开发;天然气;融资融券;沪股通,600509.SH
003023,9,33,露营经济;宠物经济;三胎概念;医疗器械概念;跨境电商;家用电器;西部大开发;智能家居;消毒剂,003023.SZ
300947,13,33,租售同权;IP经济(谷子经济);物业管理;旅游概念;新型城镇化;建筑节能;AI应用;人工智能;元宇宙;DeepSeek概念;ChatGPT概念;空间计算;融资融券,300947.SZ
300842,14,33,存储芯片;芯片概念;第三代半导体;汽车电子;BC电池;钙钛矿电池;商业航天;光伏概念;HJT电池;专精特新;TOPCON电池;新能源汽车;深股通;融资融券,300842.SZ
600192,10,17,智能电网;风电;充电桩;核电;国企改革;西部大开发;军工;光伏概念;燃料电池;融资融券,600192.SH
603017,21,17,建筑节能;独角兽概念;商业航天;新型城镇化;装配式建筑;元宇宙;多模态AI;低空经济;数字孪生;智慧城市;DeepSeek概念;空间计算;长三角一体化;一带一路;创投;虚拟现实;雄安新区;新型工业化;光伏建筑一体化;数据中心(AIDC);新疆振兴,603017.SH
300986,12,33,人工智能;量子科技;机器人概念;雅下水电概念;2025年报预增;一带一路;雄安新区;新型城镇化;装配式建筑;光伏概念;深股通;融资融券,300986.SZ
002969,4,33,海峡两岸;啤酒概念;深股通;股权转让(并购重组),002969.SZ
300048,11,33,虚拟电厂;充电桩;核电;DeepSeek概念;光伏建筑一体化;储能;光伏概念;可控核聚变;2025年报预增;深股通;融资融券,300048.SZ
000901,28,33,军民融合;军工;卫星导航;商业航天;无人机;数字孪生;车联网(车路协同);智慧城市;工业互联网;京津冀一体化;中俄贸易概念;物联网;一带一路;无人驾驶;智能物流;新能源汽车;智能电网;黑龙江自贸区;传感器;2025年报预增;人民币贬值受益;央企国企改革;国企改革;智能座舱;汽车电子;俄乌冲突概念;深股通;融资融券,000901.SZ
600658,10,17,京津冀一体化;数字经济;数据要素;人工智能;云计算;创投;国企改革;量子科技;芯片概念;沪股通,600658.SH
301307,24,33,芯片概念;富士康概念;液冷服务器;5G;东数西算(算力);专精特新;比亚迪概念;华为概念;无人驾驶;新能源汽车;固态电池;储能;充电桩;特斯拉概念;小米汽车;工业互联网;华为汽车;一体化压铸;长安汽车概念;减速器;西部大开发;绿色电力;深股通;融资融券,301307.SZ
002287,8,33,医药电商;创新药;流感;阿尔茨海默概念;三胎概念;西部大开发;深股通;融资融券,002287.SZ
603351,1,17,创新药,603351.SH
600835,10,17,减速器;人形机器人;机器人概念;物联网;上海国企改革;雅下水电概念;国企改革;沪股通;融资融券;数据中心(AIDC),600835.SH
002084,8,33,空气能热泵;一带一路;智能物流;人民币贬值受益;智能家居;海峡两岸;物联网;3D打印,002084.SZ
688584,5,17,芯片概念;专精特新;人民币贬值受益;沪股通;融资融券,688584.SH
002357,11,33,网约车;旅游概念;股权转让(并购重组);车联网(车路协同);西部大开发;参股银行;低空经济;卫星导航;充电桩;宁德时代概念;天然气,002357.SZ
920593,8,151,先进封装;人形机器人;专精特新;机器人概念;减速器;3D打印;医疗器械概念;融资融券,920593.BJ
000600,20,33,超超临界发电;抽水蓄能;生物质能发电;绿色电力;碳交易;虚拟电厂;风电;超级电容;碳中和;储能;核电;国企改革;氢能源;证金持股;京津冀一体化;深股通;融资融券;DeepSeek概念;2025年报预增;人工智能,000600.SZ
301357,11,33,军民融合;军工信息化;西部大开发;军工;专精特新;低空经济;无人机;飞行汽车(eVTOL);卫星导航;深股通;融资融券,301357.SZ
300375,13,33,长安汽车概念;小米汽车;华为汽车;汽车热管理;比亚迪概念;机器人概念;新能源汽车;百度概念;小米概念;传感器;储能;京津冀一体化;宁德时代概念,300375.SZ
300069,6,33,特高压;燃料电池;智能电网;商业航天;核电;文化传媒概念,300069.SZ
300384,14,33,AI应用;AI智能体;数字经济;互联网金融;人工智能;工业互联网;创投;垃圾分类;华为概念;机器人概念;高端装备;可降解塑料;煤化工概念;深股通,300384.SZ
600774,13,17,三胎概念;民营医院;辅助生殖;流感;医美概念;幽门螺杆菌概念;医药电商;医疗器械概念;创新药;智能医疗;物业管理;DeepSeek概念;低空经济,600774.SH
300671,18,33,汽车芯片;存储芯片;MCU芯片;第三代半导体;芯片概念;先进封装;WiFi 6;5G;MiniLED;无线耳机;毫米波雷达;新型烟草(电子烟);专精特新;海峡两岸;粤港澳大湾区;智能家居;深股通;融资融券,300671.SZ
002164,8,33,减速器;机器人概念;共同富裕示范区;高铁;2025年报预增;风电;深股通;融资融券,002164.SZ
002466,14,33,盐湖提锂;小金属概念;固态电池;动力电池回收;化肥;锂电池概念;2026一季报预增;西部大开发;同花顺漂亮100;特斯拉概念;新能源汽车;深股通;融资融券;证金持股,002466.SZ
301229,9,33,华为汽车;减速器;机器人概念;小米汽车;特斯拉概念;新能源汽车;华为概念;小米概念;融资融券,301229.SZ
002381,2,33,养老概念;长三角一体化,002381.SZ
600536,30,17,华为欧拉;电子身份证;智慧政务;数据安全;华为鲲鹏;云计算;财税数字化;信创;国产操作系统;数字经济;网络安全;智慧城市;阿里巴巴概念;人工智能;DeepSeek概念;水利;中国AI 50;京津冀一体化;机器人概念;华为概念;数据中心(AIDC);AI PC;低空经济;乡村振兴;商业航天;国企改革;央企国企改革;中字头股票;沪股通;融资融券,600536.SH
300642,12,33,猴痘概念;辅助生殖;肝炎概念;基因测序;流感;医疗器械概念;智能医疗;创新药;AI应用;DeepSeek概念;上海自贸区;专精特新,300642.SZ
603801,4,17,高股息精选;智能家居;阿里巴巴概念;工业互联网,603801.SH
002902,28,33,F5G概念;共封装光学(CPO);铜缆高速连接;华为海思概念股;5G;第三代半导体;消费电子概念;芯片概念;数据中心(AIDC);汽车电子;智能穿戴;商业航天;华为概念;光伏概念;粤港澳大湾区;新能源汽车;充电桩;储能;海工装备;车联网(车路协同);工业互联网;露营经济;数字经济;一带一路;体育产业;跨境电商;深股通;融资融券,002902.SZ
002350,22,33,智能电网;数据中心(AIDC);特高压;虚拟电厂;高压快充;充电桩;风电;光伏概念;光伏建筑一体化;超级电容;储能;绿色电力;阿里巴巴概念;高端装备;氢能源;燃料电池;京津冀一体化;雄安新区;中俄贸易概念;俄乌冲突概念;深股通;融资融券,002350.SZ
605399,4,17,有机硅概念;硅能源;专精特新;融资融券,605399.SH
300194,10,33,肝炎概念;流感;仿制药一致性评价;创新药;猴痘概念;幽门螺杆菌概念;参股银行;西部大开发;深股通;融资融券,300194.SZ
300843,19,33,铜缆高速连接;富士康概念;液冷服务器;消费电子概念;新型烟草(电子烟);高压快充;小米概念;数据中心(AIDC);比亚迪概念;智能座舱;新能源汽车;无人机;充电桩;储能;机器人概念;低空经济;人形机器人;飞行汽车(eVTOL);深股通,300843.SZ
003037,13,33,地下管网;装配式建筑;新型城镇化;智能物流;新疆振兴;水泥概念;水利;一带一路;风电;海工装备;粤港澳大湾区;2025年报预增;光伏概念,003037.SZ
000605,9,33,污水处理;雄安新区;固废处理;PPP概念;养老概念;京津冀一体化;国企改革;创投;氢能源,000605.SZ
000028,11,33,医药电商;医美概念;冷链物流;国企改革;医疗器械概念;智能医疗;央企国企改革;智能物流;2025年报预增;深股通;融资融券,000028.SZ
301166,11,33,医疗器械概念;跨境电商;猴痘概念;基因测序;合成生物;细胞免疫治疗;医药电商;重组蛋白;海峡两岸;减肥药;融资融券,301166.SZ
603153,27,17,上海国企改革;房屋检测;自由贸易港;地下管网;装配式建筑;体育产业;PPP概念;新型城镇化;化债概念(AMC概念);文化传媒概念;雄安新区;国企改革;建筑节能;水利;一带一路;数字经济;DeepSeek概念;人工智能;碳中和;数字孪生;智慧城市;阿里巴巴概念;核电;虚拟电厂;无人机;数据中心(AIDC);沪股通,603153.SH
600578,14,17,超超临界发电;沪股通;融资融券;绿色电力;煤炭概念;风电;储能;蚂蚁集团概念;氢能源;高股息精选;证金持股;京津冀一体化;国企改革;2025年报预增,600578.SH
600395,10,17,煤炭概念;超超临界发电;绿色电力;风电;国企改革;参股券商;西部大开发;2025年报预增;沪股通;融资融券,600395.SH
688035,32,17,存储芯片;国家大基金持股;先进封装;芯片概念;PCB概念;柔性屏(折叠屏);苹果概念;消费电子概念;有机硅概念;液冷服务器;HJT电池;智能穿戴;无线耳机;MR(混合现实);TOPCON电池;小米概念;光伏概念;数据中心(AIDC);专精特新;华为概念;石墨烯;固态电池;锂电池概念;宁德时代概念;新能源汽车;高端装备;储能;机器人概念;人形机器人;高铁;沪股通;融资融券,688035.SH
603669,7,17,阿尔茨海默概念;仿制药一致性评价;流感;民营医院;创新药;CRO概念;西部大开发,603669.SH
002922,15,33,高压快充;华为数字能源;数据中心(AIDC);5G;充电桩;光伏概念;华为概念;储能;2026一季报预增;新能源汽车;智能家居;粤港澳大湾区;一带一路;深股通;融资融券,002922.SZ
300439,8,33,猴痘概念;肝炎概念;幽门螺杆菌概念;基因测序;医疗器械概念;智能医疗;共同富裕示范区;DeepSeek概念,300439.SZ
603970,7,17,农业种植;供销社;草甘膦;乡村振兴;京津冀一体化;农机;无人机,603970.SH
600513,8,17,仿制药一致性评价;创新药;流感;禽流感;国企改革;专精特新;沪股通;股权转让(并购重组),600513.SH
300240,15,33,中俄贸易概念;网约车;统一大市场;智能物流;创投;冷链物流;人工智能;一带一路;航运概念;阿里巴巴概念;车联网(车路协同);新能源汽车;特斯拉概念;无人驾驶;小米概念,300240.SZ
301010,8,33,建筑节能;专精特新;冷链物流;数据中心(AIDC);碳中和;特斯拉概念;冰雪产业;融资融券,301010.SZ
002532,8,33,俄乌冲突概念;钠离子电池;新疆振兴;2026一季报预增;锂电池概念;西部大开发;融资融券;深股通,002532.SZ
002465,32,33,军工信息化;卫星导航;6G概念;大飞机;商业航天;太赫兹;航空发动机;国产航母;智能穿戴;军民融合;无人机;军工;低空经济;虚拟现实;物联网;时空大数据;5G;车联网(车路协同);国产操作系统;同花顺新质50;成飞概念;无人驾驶;机器人概念;智慧城市;人工智能;脑机接口;DeepSeek概念;芯片概念;粤港澳大湾区;国企改革;深股通;融资融券,002465.SZ
002971,8,33,氟化工概念;有机硅概念;天然气;氢能源;芯片概念;专精特新;燃料电池;深股通,002971.SZ
688290,12,17,人形机器人;军工信息化;专精特新;机器人概念;核污染防治;军工;军民融合;DeepSeek概念;可控核聚变;核电;沪股通;融资融券,688290.SH
002629,4,33,页岩气;俄乌冲突概念;天然气;光伏概念,002629.SZ
001231,2,33,乡村振兴;西部大开发,001231.SZ
920961,17,151,卫星导航;军工;华为概念;芯片概念;股权转让(并购重组);车联网(车路协同);星闪概念;商业航天;无人驾驶;太赫兹;融资融券;毫米波雷达;军工信息化;低空经济;专精特新;5G;6G概念,920961.BJ
000520,3,33,统一大市场;航运概念;一带一路,000520.SZ
603519,4,17,创投;家用电器;高股息精选;第三代半导体,603519.SH
300891,2,33,钛白粉概念;融资融券,300891.SZ
603126,18,17,生物质能发电;光热发电;绿色电力;光伏建筑一体化;储能;碳交易;固废处理;碳中和;央企国企改革;雄安新区;一带一路;2025年报预增;京津冀一体化;工业互联网;建筑节能;国企改革;中字头股票;融资融券,603126.SH
300024,26,33,人形机器人;新型工业化;机器人概念;机器视觉;职业教育;智能物流;人工智能;工业互联网;特斯拉概念;无人驾驶;养老概念;高端装备;传感器;比亚迪概念;专精特新;军工;3D打印;医疗器械概念;换电概念;参股保险;国企改革;宁德时代概念;芯片概念;深股通;融资融券;国家大基金持股,300024.SZ
300079,38,33,移动支付;AIGC概念;元宇宙;知识产权保护;AI应用;区块链;AI智能体;数据确权;数据安全;云计算;数字货币;AI语料;网络安全;车联网(车路协同);AI视频;互联网金融;DeepSeek概念;人工智能;安防;跨境支付(CIPS);ETC;数字水印;NFT概念;文化传媒概念;短剧游戏;华为概念;星闪概念;IP经济(谷子经济);无人机;商业航天;5G;AI手机;WiFi 6;华为海思概念股;芯片概念;光纤概念;融资融券;深股通,300079.SZ
601001,5,17,煤炭概念;高股息精选;国企改革;沪股通;融资融券,601001.SH
688528,13,17,新型工业化;智慧城市;工业互联网;物联网;专精特新;长安汽车概念;低空经济;西部大开发;新能源汽车;传感器;汽车电子;股权转让(并购重组);融资融券,688528.SH
300822,11,33,人脸识别;跨境电商;AIGC概念;智能家居;人工智能;人民币贬值受益;粤港澳大湾区;机器视觉;宠物经济;锂电池概念;深股通,300822.SZ
002086,9,33,预制菜;猴痘概念;食品安全;幽门螺杆菌概念;基因测序;CRO概念;医疗器械概念;人民币贬值受益;深股通,002086.SZ
603235,3,17,维生素;人民币贬值受益;沪股通,603235.SH
605365,18,17,福建自贸区;一带一路;跨境电商;海峡两岸;人民币贬值受益;智能物流;家用电器;人工智能;安防;毫米波雷达;智能家居;鸿蒙概念;物联网;机器人概念;华为概念;新型工业化;传感器;沪股通,605365.SH
300118,14,33,TOPCON电池;HJT电池;钙钛矿电池;硅能源;光伏概念;储能;商业航天;光伏建筑一体化;华为概念;共同富裕示范区;绿色电力;乡村振兴;深股通;融资融券,300118.SZ
600780,6,17,绿色电力;风电;国企改革;证金持股;沪股通;融资融券,600780.SH
301366,29,33,共封装光学(CPO);华为海思概念股;PCB概念;英伟达概念;苹果概念;芯片概念;汽车电子;智能座舱;5G;商业航天;无人驾驶;无人机;人形机器人;比亚迪概念;数据中心(AIDC);东数西算(算力);华为概念;专精特新;机器人概念;飞行汽车(eVTOL);车联网(车路协同);低空经济;脑机接口;腾讯概念;阿里巴巴概念;人工智能;百度概念;深股通;融资融券,301366.SZ
688721,4,17,芯片概念;专精特新;沪股通;融资融券,688721.SH
300013,11,33,跨境电商;统一大市场;冷链物流;智能物流;一带一路;国企改革;车联网(车路协同);物联网;比亚迪概念;卫星导航;股权转让(并购重组),300013.SZ
300466,23,33,鸿蒙概念;AI应用;人工智能;智能物流;C2M概念;数据安全;工业互联网;新型工业化;网络安全;机器人概念;云计算;燃料电池;一带一路;机器视觉;换电概念;无人机;华为概念;新能源汽车;比亚迪概念;国企改革;数据中心(AIDC);光伏概念;深股通,300466.SZ
605018,14,17,人形机器人;比亚迪概念;新能源汽车;长安汽车概念;机器人概念;光伏概念;一体化压铸;工业互联网;长三角一体化;飞行汽车(eVTOL);低空经济;储能;共同富裕示范区;沪股通,605018.SH
688320,16,17,人形机器人;工业母机;新型工业化;机器人概念;比亚迪概念;传感器;工业互联网;专精特新;人工智能;华为概念;富士康概念;宁德时代概念;锂电池概念;芯片概念;沪股通;融资融券,688320.SH
002855,8,33,智能家居;虚拟现实;智能穿戴;无线耳机;华为概念;消费电子概念;储能;风电,002855.SZ
603382,4,17,数字经济;工业互联网;绿色电力;融资融券,603382.SH
000881,27,33,3D打印;核电;传感器;核污染防治;大飞机;光伏概念;高端装备;5G;光纤概念;低空经济;机器人概念;华为概念;一带一路;芯片概念;粤港澳大湾区;污水处理;PEEK材料;可降解塑料;医疗器械概念;雄安新区;国企改革;乡村振兴;航运概念;先进封装;幽门螺杆菌概念;深股通;中字头股票,000881.SZ
601065,8,17,国企改革;工业互联网;海峡两岸;储能;锂电池概念;盐湖提锂;沪股通;融资融券,601065.SH
603112,8,17,工业互联网;新能源汽车;DeepSeek概念;机器人概念;3D打印;光伏概念;绿色电力;沪股通,603112.SH
300829,7,33,可降解塑料;土地流转;2025年报预增;玉米;参股银行;乡村振兴;农业种植,300829.SZ
603192,3,17,汽车热管理;专精特新;新能源汽车,603192.SH
300157,18,33,可燃冰;页岩气;俄乌冲突概念;天然气;雄安新区;氢能源;一带一路;创投;人工智能;军工;高端装备;东数西算(算力);无人机;机器人概念;储能;超超临界发电;数据中心(AIDC);融资融券,300157.SZ
300851,3,33,高铁;比亚迪概念;无人驾驶,300851.SZ
001965,11,33,同花顺中特估100;参股券商;PPP概念;国企改革;京津冀一体化;央企国企改革;土壤修复;数据要素;智慧城市;深股通;融资融券,001965.SZ
002850,13,33,减速器;PEEK材料;人形机器人;特斯拉概念;机器人概念;新能源汽车;比亚迪概念;宁德时代概念;固态电池;锂电池概念;储能;深股通;融资融券,002850.SZ
002737,9,33,流感;医药电商;创新药;肝炎概念;维生素;三胎概念;黑龙江自贸区;深股通;融资融券,002737.SZ
300852,14,33,PCB概念;共封装光学(CPO);5G;汽车电子;毫米波雷达;数据中心(AIDC);无人机;比亚迪概念;人形机器人;粤港澳大湾区;机器人概念;人民币贬值受益;一带一路;深股通,300852.SZ
300638,35,33,移动支付;阿里巴巴概念;AI智能体;区块链;车联网(车路协同);人工智能;DeepSeek概念;物联网;工业互联网;东数西算(算力);智能电网;虚拟电厂;低空经济;机器人概念;海峡两岸;机器视觉;智能座舱;人形机器人;卫星导航;粤港澳大湾区;商业航天;新能源汽车;比亚迪概念;人民币贬值受益;毫米波雷达;专精特新;5G;汽车电子;AI眼镜;消费电子概念;WiFi 6;宠物经济;股权转让(并购重组);深股通;融资融券,300638.SZ
600880,36,17,NFT概念;手机游戏;文化传媒概念;网络游戏;小红书概念;知识产权保护;AI视频;短剧游戏;虚拟数字人;AIGC概念;AI应用;数据确权;跨境电商;数据要素;区块链;蚂蚁集团概念;旅游概念;AI智能体;数字经济;鸿蒙概念;人工智能;百度概念;抖音概念(字节概念);互联网金融;DeepSeek概念;腾讯概念;阿里巴巴概念;智慧城市;乡村振兴;西部大开发;国企改革;虚拟现实;华为概念;融资融券;股权转让(并购重组);沪股通,600880.SH
002735,17,33,可控核聚变;军工信息化;富士康概念;无线充电;军工;核电;光伏概念;低空经济;比亚迪概念;新能源汽车;飞行汽车(eVTOL);可降解塑料;医疗器械概念;信创;储能;两轮车;深股通,002735.SZ
601890,8,17,国产航母;军民融合;海工装备;军工;高端装备;风电;沪股通;融资融券,601890.SH
688779,14,17,钠离子电池;动力电池回收;固态电池;锂电池概念;宁德时代概念;储能;低空经济;国企改革;飞行汽车(eVTOL);高压快充;央企国企改革;无人机;融资融券;沪股通,688779.SH
301213,27,33,军工信息化;军民融合;航空发动机;数字孪生;电子身份证;卫星导航;军工;Web3.0;商业航天;信创;高端装备;机器视觉;低空经济;物联网;无人机;人工智能;专精特新;AI应用;机器人概念;区块链;虚拟现实;传感器;东数西算(算力);西部大开发;第三代半导体;深股通;融资融券,301213.SZ
603130,2,17,共同富裕示范区;沪股通,603130.SH
002872,4,33,西部大开发;ST板块;流感;仿制药一致性评价,002872.SZ
688586,11,17,军民融合;大飞机;商业航天;军工;无人机;专精特新;高端装备;央企国企改革;国企改革;沪股通;融资融券,688586.SH
600133,14,17,PPP概念;雄安新区;碳交易;污水处理;固废处理;智慧城市;数字经济;DeepSeek概念;国企改革;人工智能;创投;工业互联网;沪股通;融资融券,600133.SH
600603,7,17,新疆振兴;统一大市场;冷链物流;一带一路;西部大开发;沪股通;摘帽,600603.SH
301315,19,33,互联网金融;AI应用;AIGC概念;数据要素;AI智能体;DeepSeek概念;ERP概念;数字经济;人工智能;工业互联网;烟草;智能物流;机器人概念;新型工业化;华为概念;机器视觉;无人驾驶;数据中心(AIDC);融资融券,301315.SZ
600295,10,17,煤炭概念;高股息精选;水泥概念;西部大开发;小金属概念;创投;硅能源;沪股通;光伏概念;融资融券,600295.SH
300201,15,33,苹果概念;电力物联网;核污染防治;智能电网;宁德时代概念;机器人概念;工业互联网;储能;无人机;无人驾驶;军工;高端装备;锂电池概念;军民融合;深股通,300201.SZ
001277,5,33,农机;新型工业化;数据中心(AIDC);煤炭概念;融资融券,001277.SZ
300712,24,33,虚拟电厂;抽水蓄能;绿色电力;智能电网;风电;电力物联网;柔性直流输电;区块链;核电;充电桩;储能;网络安全;福建自贸区;DeepSeek概念;一带一路;创投;特高压;工业互联网;海峡两岸;数据中心(AIDC);光伏概念;宁德时代概念;融资融券;深股通,300712.SZ
002860,17,33,HJT电池;TOPCON电池;光伏概念;传感器;5G;军民融合;比亚迪概念;无人机;新能源汽车;家用电器;光伏建筑一体化;储能;ETC;数据中心(AIDC);垃圾分类;共同富裕示范区;融资融券,002860.SZ
603123,20,17,数字货币;跨境支付(CIPS);无人零售;移动支付;AI应用;物业管理;数据要素;数字经济;AI智能体;阿里巴巴概念;京津冀一体化;人工智能;腾讯概念;旅游概念;国企改革;无人驾驶;芯片概念;汽车芯片;沪股通;融资融券,603123.SH
601886,13,17,高股息精选;眼科医疗;民营医院;医美概念;装配式建筑;建筑节能;一带一路;光伏建筑一体化;绿色电力;融资融券;数字经济;光伏概念;沪股通,601886.SH
600348,12,17,煤炭概念;超超临界发电;国企改革;氢能源;钠离子电池;风电;储能;碳纤维;TOPCON电池;光伏概念;沪股通;融资融券,600348.SH
605162,5,17,虚拟电厂;绿色电力;碳交易;碳中和;储能,605162.SH
000501,21,33,免税店;预制菜;白酒概念;冰雪产业;网红经济;IP经济(谷子经济);物业管理;参股银行;露营经济;跨境电商;文化传媒概念;国企改革;电子竞技;创投;一带一路;数字经济;人工智能;黄金概念;低空经济;深股通;融资融券,000501.SZ
000736,10,33,物业管理;西部大开发;国企改革;雄安新区;参股券商;央企国企改革;充电桩;数据中心(AIDC);中字头股票;摘帽,000736.SZ
603701,10,17,智能座舱;长安汽车概念;储能;新能源汽车;农机;汽车电子;锂电池概念;乡村振兴;国企改革;沪股通,603701.SH
603980,8,17,染料;医疗器械概念;有机硅概念;家用电器;阿尔茨海默概念;仿制药一致性评价;创新药;股权转让(并购重组),603980.SH
603825,31,22,ST板块;旅游概念;免税店;IP经济(谷子经济);NFT概念;网红经济;文化传媒概念;在线教育;国企改革;数字经济;农村电商;虚拟数字人;AIGC概念;AI视频;区块链;AI应用;数据要素;创投;Web3.0;DeepSeek概念;小红书概念;元宇宙;AI智能体;人工智能;百度概念;腾讯概念;抖音概念(字节概念);机器人概念;人形机器人;华为概念;数据中心(AIDC),603825.SH
300213,36,33,物联网;智慧城市;军工信息化;人工智能;安防;低空经济;数据要素;工业互联网;智慧政务;新型工业化;军工;元宇宙;AI应用;高铁;无人机;AI智能体;DeepSeek概念;机器视觉;数据安全;AIGC概念;百度概念;机器人概念;专精特新;华为概念;卫星导航;独角兽概念;ChatGPT概念;云计算;跨境电商;商业航天;一带一路;京津冀一体化;数据中心(AIDC);5G;新疆振兴;深股通,300213.SZ
300463,11,33,猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;智能医疗;西部大开发;机器人概念;人形机器人;深股通;融资融券,300463.SZ
300255,6,33,创新药;减肥药;医美概念;深股通;雄安新区;融资融券,300255.SZ
300206,14,33,血氧仪;2025年报预增;医疗器械概念;芯片概念;人民币贬值受益;宠物经济;智能医疗;三胎概念;腾讯概念;低空经济;人工智能;AI应用;DeepSeek概念;深股通,300206.SZ
688128,25,17,可控核聚变;比亚迪概念;无人机;无人驾驶;充电桩;低空经济;华为概念;汽车热管理;储能;车联网(车路协同);特高压;粤港澳大湾区;新型工业化;一带一路;宁德时代概念;氢能源;房屋检测;锂电池概念;抽水蓄能;固态电池;央企国企改革;国企改革;沪股通;中字头股票;融资融券,688128.SH
600279,9,17,民爆概念;航运概念;统一大市场;智能物流;国企改革;一带一路;西部大开发;股权转让(并购重组);沪股通,600279.SH
600889,9,22,人形机器人;机器人概念;商业航天;工业母机;参股券商;国企改革;ST板块;光刻机;股权转让(并购重组),600889.SH
301668,7,33,智能电网;风电;注册制次新股;专精特新;深股通;新股与次新股;融资融券,301668.SZ
603400,10,17,机器人概念;新能源汽车;消费电子概念;人民币贬值受益;汽车电子;智能家居;充电桩;储能;锂电池概念;融资融券,603400.SH
301203,6,33,锂电池概念;固态电池;固废处理;污水处理;碳中和;融资融券,301203.SZ
600560,4,17,新型工业化;工业互联网;国企改革;央企国企改革,600560.SH
300827,12,33,绿色电力;储能;智能电网;光伏概念;氢能源;宁德时代概念;数据中心(AIDC);一带一路;可控核聚变;专精特新;融资融券;深股通,300827.SZ
000822,7,33,钒电池;国企改革;污水处理;氢能源;固态电池;深股通;融资融券,000822.SZ
603395,7,17,化肥;煤化工概念;国企改革;参股银行;央企国企改革;沪股通;融资融券,603395.SH
600606,17,17,特色小镇;物业管理;旅游概念;养老概念;新型城镇化;参股银行;PPP概念;煤炭概念;互联网金融;碳交易;一带一路;蚂蚁集团概念;独角兽概念;智慧城市;元宇宙;沪股通;融资融券,600606.SH
600425,13,17,水泥概念;同花顺中特估100;国企改革;化肥;新疆振兴;西部大开发;一带一路;煤炭概念;氢能源;风电;人工智能;沪股通;融资融券,600425.SH
600444,18,17,污水处理;水利;合成生物;国企改革;氢能源;光热发电;海工装备;央企国企改革;核电;机器人概念;金属回收;锂电池概念;动力电池回收;可控核聚变;数据中心(AIDC);盐湖提锂;稀土永磁;芯片概念,600444.SH
000949,3,33,国企改革;新疆振兴;深股通,000949.SZ
300442,11,33,算力租赁;中国AI 50;东数西算(算力);数据中心(AIDC);液冷服务器;抖音概念(字节概念);机器人概念;京津冀一体化;2025年报预增;融资融券;深股通,300442.SZ
002009,30,33,新型工业化;人形机器人;无人零售;长安汽车概念;华为汽车;机器人概念;智能物流;车联网(车路协同);工业互联网;无人驾驶;垃圾分类;特斯拉概念;新能源汽车;脑机接口;腾讯概念;比亚迪概念;汽车拆解概念;固废处理;风电;储能;光伏概念;金属回收;锂电池概念;动力电池回收;富士康概念;金属镍;金属钴;小金属概念;深股通;融资融券,002009.SZ
603496,32,17,算力租赁;云计算;华为昇腾;国产操作系统;数据安全;华为鲲鹏;网络安全;信创;东数西算(算力);鸿蒙概念;智慧城市;数据中心(AIDC);AI应用;数字孪生;DeepSeek概念;液冷服务器;人工智能;物联网;华为概念;智能医疗;智能电网;军民融合;军工;工业互联网;专精特新;5G;机器人概念;新型工业化;创投;光伏概念;融资融券;沪股通,603496.SH
605138,4,17,乡村振兴;农业种植;一带一路;人民币贬值受益,605138.SH
301268,16,33,充电桩;低空经济;一体化压铸;储能;特斯拉概念;机器人概念;光伏概念;新型烟草(电子烟);比亚迪概念;人形机器人;宁德时代概念;新能源汽车;华为概念;液冷服务器;深股通;融资融券,301268.SZ
300711,26,33,军工信息化;卫星导航;军民融合;华为鲲鹏;低空经济;军工;信创;语音技术;6G概念;人脸识别;数据要素;AI智能体;人工智能;多模态AI;AI应用;5G;核电;工业互联网;高铁;智能电网;粤港澳大湾区;水利;储能;国企改革;抽水蓄能;深股通,300711.SZ
000880,6,33,中国AI 50;数据中心(AIDC);海工装备;国企改革;融资融券;深股通,000880.SZ
300287,38,33,网络安全;智慧政务;AIGC概念;虚拟数字人;Web3.0;信创;华为鲲鹏;AI智能体;鸿蒙概念;数据要素;元宇宙;在线教育;智能电网;智慧城市;时空大数据;算力租赁;数字经济;DeepSeek概念;人工智能;东数西算(算力);物联网;数字孪生;数据中心(AIDC);京津冀一体化;华为概念;虚拟现实;低空经济;食品安全;卫星导航;军工;机器人概念;乡村振兴;5G;MCU芯片;芯片概念;共封装光学(CPO);深股通;融资融券,300287.SZ
300443,9,33,风电;2025年报预增;创投;海工装备;军工;减速器;核电;融资融券;深股通,300443.SZ
002172,10,33,民营医院;三胎概念;养老概念;冷链物流;医美概念;高压氧舱;毛发医疗;国企改革;脑机接口;股权转让(并购重组),002172.SZ
