股票代码,所属同花顺行业,code,market_code
688009.SH,机械设备-轨交设备-轨交设备Ⅲ,688009,17
600354.SH,农林牧渔-种植业与林业-种子生产,600354,17
300234.SZ,建筑材料-建筑材料-其他建材,300234,33
300506.SZ,建筑装饰-建筑装饰-装饰园林,300506,33
002139.SZ,电子-消费电子-消费电子零部件及组装,002139,33
600897.SH,交通运输-机场航运-机场,600897,17
002673.SZ,非银金融-证券-证券Ⅲ,002673,33
603609.SH,农林牧渔-农产品加工-畜禽饲料,603609,17
300485.SZ,医药生物-生物制品-其他生物制品,300485,33
601702.SH,有色金属-工业金属-铝,601702,17
000503.SZ,计算机-软件开发-垂直应用软件,000503,33
002166.SZ,基础化工-化学制品-食品及饲料添加剂,002166,33
300314.SZ,医药生物-医疗器械-医疗设备,300314,33
600853.SH,建筑装饰-建筑装饰-基础建设,600853,17
601006.SH,交通运输-公路铁路运输-铁路运输,601006,17
000419.SZ,商贸零售-零售-百货零售,000419,33
603922.SH,汽车-汽车零部件-其他汽车零部件,603922,22
002793.SZ,医药生物-化学制药-化学制剂,002793,33
920656.BJ,医药生物-化学制药-原料药,920656,151
003012.SZ,轻工制造-家居用品-瓷砖地板,003012,33
600894.SH,机械设备-专用设备-楼宇设备,600894,17
600377.SH,交通运输-公路铁路运输-高速公路,600377,17
600179.SH,交通运输-港口航运-航运,600179,17
603187.SH,机械设备-通用设备-制冷空调设备,603187,17
600809.SH,食品饮料-白酒-白酒Ⅲ,600809,17
603816.SH,轻工制造-家居用品-成品家居,603816,17
000025.SZ,综合-综合-综合Ⅲ,000025,33
601117.SH,建筑装饰-建筑装饰-专业工程,601117,17
002847.SZ,食品饮料-食品加工制造-休闲食品,002847,33
600635.SH,公用事业-燃气-燃气Ⅲ,600635,17
600655.SH,商贸零售-零售-商业物业经营,600655,17
688561.SH,计算机-软件开发-横向通用软件,688561,17
603501.SH,电子-半导体-数字芯片设计,603501,17
601390.SH,建筑装饰-建筑装饰-基础建设,601390,17
600585.SH,建筑材料-建筑材料-水泥,600585,17
600359.SH,农林牧渔-种植业与林业-其他种植业,600359,17
301017.SZ,医药生物-医药商业-药店,301017,33
600039.SH,建筑装饰-建筑装饰-基础建设,600039,17
002730.SZ,机械设备-专用设备-能源及重型设备,002730,33
688256.SH,电子-半导体-数字芯片设计,688256,17
601958.SH,有色金属-小金属-钼,601958,17
002900.SZ,医药生物-化学制药-化学制剂,002900,33
002542.SZ,建筑装饰-建筑装饰-专业工程,002542,33
600885.SH,电力设备-电网设备-输变电设备,600885,17
601236.SH,非银金融-证券-证券Ⅲ,601236,17
601198.SH,非银金融-证券-证券Ⅲ,601198,17
600138.SH,社会服务-旅游及酒店-人工景点,600138,17
301080.SZ,医药生物-生物制品-其他生物制品,301080,33
000516.SZ,医药生物-医疗服务-医院,000516,33
600721.SH,医药生物-医疗服务-医疗研发外包,600721,17
688279.SH,电子-半导体-数字芯片设计,688279,17
002116.SZ,建筑装饰-建筑装饰-专业工程,002116,33
603496.SH,计算机-计算机设备-其他计算机设备,603496,17
000882.SZ,商贸零售-零售-商业物业经营,000882,33
688783.SH,电子-半导体-半导体材料,688783,17
600155.SH,非银金融-证券-证券Ⅲ,600155,17
301568.SZ,机械设备-自动化设备-其他自动化设备,301568,33
000963.SZ,医药生物-化学制药-化学制剂,000963,33
605499.SH,食品饮料-饮料制造-软饮料,605499,17
300146.SZ,食品饮料-食品加工制造-其他食品,300146,33
001219.SZ,食品饮料-食品加工制造-休闲食品,001219,33
002500.SZ,非银金融-证券-证券Ⅲ,002500,33
000923.SZ,钢铁-钢铁-冶钢原料,000923,33
600256.SH,煤炭-煤炭开采加工-煤炭开采,600256,17
603477.SH,农林牧渔-养殖业-生猪养殖,603477,17
600616.SH,食品饮料-饮料制造-其他酒类,600616,17
002646.SZ,食品饮料-白酒-白酒Ⅲ,002646,33
600022.SH,钢铁-钢铁-普钢,600022,17
000789.SZ,建筑材料-建筑材料-水泥,000789,33
603237.SH,食品饮料-食品加工制造-预加工食品,603237,17
002245.SZ,电力设备-电池-锂电池,002245,33
600939.SH,建筑装饰-建筑装饰-房屋建设,600939,17
000623.SZ,医药生物-中药-中药Ⅲ,000623,33
600031.SH,机械设备-工程机械-工程机械Ⅲ,600031,17
300115.SZ,电子-消费电子-消费电子零部件及组装,300115,33
000881.SZ,基础化工-化学制品-其他化学制品,000881,33
603038.SH,建筑材料-建筑材料-其他建材,603038,17
603811.SH,医药生物-化学制药-化学制剂,603811,17
300729.SZ,轻工制造-家居用品-其他家居用品,300729,33
603506.SH,房地产-房地产-房地产服务,603506,17
000096.SZ,石油石化-石油加工贸易-油品石化贸易,000096,33
002207.SZ,石油石化-油气开采及服务-油服工程,002207,33
600054.SH,社会服务-旅游及酒店-自然景点,600054,17
000027.SZ,公用事业-电力-火电,000027,33
000557.SZ,交通运输-公路铁路运输-铁路运输,000557,33
301371.SZ,美容护理-美容护理-化妆品,301371,33
601005.SH,钢铁-钢铁-普钢,601005,17
300483.SZ,石油石化-油气开采及服务-油气开采,300483,33
000581.SZ,汽车-汽车零部件-底盘与发动机系统,000581,33
002860.SZ,家用电器-白色家电-家电零部件,002860,33
000686.SZ,非银金融-证券-证券Ⅲ,000686,33
000869.SZ,食品饮料-饮料制造-其他酒类,000869,33
000401.SZ,建筑材料-建筑材料-水泥,000401,33
600824.SH,商贸零售-零售-百货零售,600824,17
600295.SH,钢铁-钢铁-冶钢原料,600295,17
601788.SH,非银金融-证券-证券Ⅲ,601788,17
600395.SH,煤炭-煤炭开采加工-煤炭开采,600395,17
920339.BJ,电子-光学光电子-LED,920339,151
605577.SH,传媒-文化传媒-出版,605577,17
603456.SH,医药生物-医疗服务-医疗研发外包,603456,17
603708.SH,商贸零售-零售-百货零售,603708,17
603919.SH,食品饮料-白酒-白酒Ⅲ,603919,17
000685.SZ,环保-环境治理-水务及水治理,000685,33
002439.SZ,计算机-软件开发-横向通用软件,002439,33
300958.SZ,环保-环境治理-综合环境治理,300958,33
002827.SZ,基础化工-化学制品-民爆用品,002827,33
601216.SH,基础化工-化学原料-氯碱,601216,17
688169.SH,家用电器-小家电-小家电Ⅲ,688169,17
000090.SZ,房地产-房地产-住宅开发,000090,33
001323.SZ,轻工制造-家居用品-成品家居,001323,33
603828.SH,建筑装饰-建筑装饰-装饰园林,603828,22
002543.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,002543,33
600675.SH,房地产-房地产-住宅开发,600675,17
601878.SH,非银金融-证券-证券Ⅲ,601878,17
002221.SZ,石油石化-石油加工贸易-石油加工,002221,33
688222.SH,医药生物-医疗服务-医疗研发外包,688222,17
600746.SH,基础化工-化学原料-煤化工,600746,17
002382.SZ,医药生物-医疗器械-医疗耗材,002382,33
603508.SH,计算机-计算机设备-安防设备,603508,17
300639.SZ,医药生物-医疗器械-体外诊断,300639,33
600467.SH,农林牧渔-养殖业-水产养殖,600467,17
600315.SH,美容护理-美容护理-化妆品,600315,17
600009.SH,交通运输-机场航运-机场,600009,17
603697.SH,食品饮料-食品加工制造-休闲食品,603697,17
605009.SH,美容护理-美容护理-个护用品,605009,17
300575.SZ,基础化工-农化制品-农药,300575,33
300723.SZ,医药生物-化学制药-化学制剂,300723,33
002588.SZ,基础化工-农化制品-复合肥,002588,33
300972.SZ,商贸零售-零售-百货零售,300972,33
603227.SH,基础化工-化学制品-民爆用品,603227,17
002939.SZ,非银金融-证券-证券Ⅲ,002939,33
600030.SH,非银金融-证券-证券Ⅲ,600030,17
600958.SH,非银金融-证券-证券Ⅲ,600958,17
603536.SH,食品饮料-食品加工制造-预加工食品,603536,17
600739.SH,医药生物-生物制品-疫苗,600739,17
300981.SZ,医药生物-医疗器械-医疗耗材,300981,33
300487.SZ,基础化工-塑料制品-合成树脂,300487,33
600328.SH,基础化工-化学原料-无机盐,600328,17
601985.SH,公用事业-电力-新能源发电,601985,17
000709.SZ,钢铁-钢铁-普钢,000709,33
600178.SH,汽车-汽车零部件-底盘与发动机系统,600178,17
301101.SZ,轻工制造-家居用品-文娱用品,301101,33
600261.SH,电子-光学光电子-LED,600261,17
300674.SZ,计算机-IT服务-IT服务Ⅲ,300674,33
600197.SH,食品饮料-白酒-白酒Ⅲ,600197,17
300388.SZ,环保-环境治理-水务及水治理,300388,33
000596.SZ,食品饮料-白酒-白酒Ⅲ,000596,33
603797.SH,环保-环境治理-水务及水治理,603797,17
600251.SH,农林牧渔-农产品加工-果蔬加工,600251,17
601199.SH,环保-环境治理-水务及水治理,601199,17
002598.SZ,机械设备-通用设备-其他通用设备,002598,33
603733.SH,轻工制造-造纸-造纸Ⅲ,603733,17
002040.SZ,交通运输-港口航运-港口,002040,33
600643.SH,非银金融-多元金融-多元金融Ⅲ,600643,17
600761.SH,机械设备-工程机械-工程机械Ⅲ,600761,17
600796.SH,环保-环境治理-水务及水治理,600796,17
600188.SH,煤炭-煤炭开采加工-煤炭开采,600188,17
001338.SZ,农林牧渔-农产品加工-其他农产品加工,001338,33
300888.SZ,美容护理-美容护理-个护用品,300888,33
000715.SZ,商贸零售-零售-百货零售,000715,33
600818.SH,汽车-汽车服务及其他-其他运输设备,600818,22
600605.SH,商贸零售-零售-商业物业经营,600605,17
002758.SZ,基础化工-农化制品-复合肥,002758,33
000531.SZ,公用事业-电力-火电,000531,33
000061.SZ,商贸零售-零售-商业物业经营,000061,33
300937.SZ,医药生物-医药商业-医药流通,300937,33
605020.SH,基础化工-化学制品-氟化工,605020,17
688209.SH,电子-半导体-模拟芯片设计,688209,17
603551.SH,家用电器-厨卫电器-厨卫电器Ⅲ,603551,17
300486.SZ,机械设备-自动化设备-其他自动化设备,300486,33
002556.SZ,农林牧渔-种植业与林业-农业综合,002556,33
688526.SH,农林牧渔-养殖业-动物保健,688526,17
600598.SH,农林牧渔-种植业与林业-粮食种植,600598,17
601766.SH,机械设备-轨交设备-轨交设备Ⅲ,601766,17
603050.SH,电力设备-电网设备-电气自控设备,603050,17
603096.SH,传媒-文化传媒-出版,603096,17
301040.SZ,电力设备-风电设备-风电零部件,301040,33
603822.SH,基础化工-化学制品-其他化学制品,603822,22
300824.SZ,家用电器-小家电-小家电Ⅲ,300824,33
000718.SZ,房地产-房地产-住宅开发,000718,33
300579.SZ,计算机-软件开发-横向通用软件,300579,33
603091.SH,轻工制造-家居用品-其他家居用品,603091,17
605136.SH,商贸零售-互联网电商-互联网电商Ⅲ,605136,17
600165.SH,基础化工-化学制品-其他化学制品,600165,22
603329.SH,交通运输-物流-物流Ⅲ,603329,17
600679.SH,汽车-汽车服务及其他-其他运输设备,600679,17
920375.BJ,电力设备-电网设备-电气自控设备,920375,151
300463.SZ,医药生物-医疗器械-体外诊断,300463,33
300804.SZ,基础化工-农化制品-农药,300804,33
300482.SZ,医药生物-医疗器械-体外诊断,300482,33
300721.SZ,基础化工-化学制品-其他化学制品,300721,33
688331.SH,医药生物-生物制品-其他生物制品,688331,17
600299.SH,基础化工-化学制品-食品及饲料添加剂,600299,17
000800.SZ,汽车-汽车整车-商用载货车,000800,33
002381.SZ,基础化工-橡胶制品-其他橡胶制品,002381,33
688691.SH,电子-半导体-集成电路制造,688691,17
300654.SZ,传媒-文化传媒-出版,300654,33
688105.SH,医药生物-生物制品-其他生物制品,688105,17
002292.SZ,传媒-影视院线-影视院线Ⅲ,002292,33
601975.SH,交通运输-港口航运-航运,601975,17
601618.SH,建筑装饰-建筑装饰-专业工程,601618,17
688498.SH,电子-半导体-分立器件,688498,17
600011.SH,公用事业-电力-火电,600011,17
300244.SZ,医药生物-医疗服务-其他医疗服务,300244,33
002030.SZ,医药生物-医疗器械-体外诊断,002030,33
301370.SZ,医药生物-医药商业-医药流通,301370,33
603193.SH,美容护理-美容护理-个护用品,603193,17
000858.SZ,食品饮料-白酒-白酒Ⅲ,000858,33
603336.SH,农林牧渔-种植业与林业-其他种植业,603336,17
300583.SZ,医药生物-化学制药-原料药,300583,33
000652.SZ,综合-综合-综合Ⅲ,000652,33
688016.SH,医药生物-医疗器械-医疗耗材,688016,17
300015.SZ,医药生物-医疗服务-医院,300015,33
600425.SH,建筑材料-建筑材料-水泥,600425,17
601136.SH,非银金融-证券-证券Ⅲ,601136,17
603558.SH,纺织服饰-服装家纺-鞋帽及其他,603558,17
600662.SH,社会服务-其他社会服务-专业服务,600662,17
688575.SH,医药生物-医疗器械-体外诊断,688575,17
300233.SZ,医药生物-化学制药-化学制剂,300233,33
002128.SZ,煤炭-煤炭开采加工-煤炭开采,002128,33
000063.SZ,通信-通信设备-通信网络设备及器件,000063,33
603408.SH,轻工制造-家居用品-其他家居用品,603408,17
000921.SZ,家用电器-白色家电-空调,000921,33
603395.SH,基础化工-农化制品-复合肥,603395,17
300595.SZ,医药生物-医疗器械-医疗耗材,300595,33
600985.SH,煤炭-煤炭开采加工-煤炭开采,600985,17
688180.SH,医药生物-生物制品-其他生物制品,688180,17
002091.SZ,商贸零售-贸易-贸易Ⅲ,002091,33
002797.SZ,非银金融-证券-证券Ⅲ,002797,33
000633.SZ,有色金属-金属新材料-其他金属新材料,000633,33
600191.SH,农林牧渔-农产品加工-其他农产品加工,600191,17
002977.SZ,国防军工-军工电子-军工电子Ⅲ,002977,33
002027.SZ,传媒-文化传媒-广告营销,002027,33
601555.SH,非银金融-证券-证券Ⅲ,601555,17
002029.SZ,纺织服饰-服装家纺-服装,002029,33
600814.SH,商贸零售-零售-百货零售,600814,17
600822.SH,汽车-汽车服务及其他-汽车服务,600822,17
600575.SH,公用事业-电力-火电,600575,17
002612.SZ,美容护理-美容护理-医疗美容,002612,33
002659.SZ,社会服务-教育-教育Ⅲ,002659,33
003039.SZ,环保-环境治理-水务及水治理,003039,33
600249.SH,美容护理-美容护理-个护用品,600249,17
603019.SH,计算机-计算机设备-其他计算机设备,603019,17
000153.SZ,医药生物-化学制药-化学制剂,000153,33
001318.SZ,食品饮料-饮料制造-乳品,001318,33
600153.SH,交通运输-物流-物流Ⅲ,600153,17
601222.SH,电力设备-电网设备-电气自控设备,601222,17
300948.SZ,环保-环境治理-综合环境治理,300948,33
601669.SH,建筑装饰-建筑装饰-基础建设,601669,17
603060.SH,社会服务-其他社会服务-专业服务,603060,17
600157.SH,公用事业-电力-火电,600157,17
002616.SZ,公用事业-电力-新能源发电,002616,33
002895.SZ,基础化工-农化制品-磷肥及磷化工,002895,33
601330.SH,环保-环境治理-固废治理,601330,17
601899.SH,有色金属-贵金属-贵金属Ⅲ,601899,17
601377.SH,非银金融-证券-证券Ⅲ,601377,17
600858.SH,商贸零售-零售-百货零售,600858,17
301239.SZ,医药生物-医疗服务-医院,301239,33
601666.SH,煤炭-煤炭开采加工-煤炭开采,601666,17
000690.SZ,公用事业-电力-火电,000690,33
300770.SZ,传媒-文化传媒-电视广播,300770,33
601059.SH,非银金融-证券-证券Ⅲ,601059,17
603877.SH,纺织服饰-服装家纺-服装,603877,17
600358.SH,食品饮料-饮料制造-软饮料,600358,17
300760.SZ,医药生物-医疗器械-医疗设备,300760,33
002099.SZ,医药生物-化学制药-原料药,002099,33
002073.SZ,机械设备-专用设备-其他专用设备,002073,33
688386.SH,基础化工-塑料制品-膜材料,688386,17
002157.SZ,农林牧渔-养殖业-生猪养殖,002157,33
000899.SZ,公用事业-电力-火电,000899,33
000554.SZ,石油石化-石油加工贸易-油品石化贸易,000554,33
301216.SZ,基础化工-塑料制品-其他塑料制品,301216,33
688739.SH,医药生物-生物制品-疫苗,688739,17
600051.SH,综合-综合-综合Ⅲ,600051,17
002242.SZ,家用电器-小家电-小家电Ⅲ,002242,33
002152.SZ,计算机-计算机设备-其他计算机设备,002152,33
688037.SH,电子-半导体-半导体设备,688037,17
000877.SZ,建筑材料-建筑材料-水泥,000877,33
300778.SZ,建筑装饰-建筑装饰-工程咨询服务,300778,33
300329.SZ,轻工制造-家居用品-文娱用品,300329,33
002870.SZ,汽车-汽车零部件-汽车电子电气系统,002870,33
600780.SH,公用事业-电力-火电,600780,17
603839.SH,纺织服饰-服装家纺-服装,603839,17
002495.SZ,食品饮料-食品加工制造-调味发酵品,002495,33
600356.SH,轻工制造-造纸-造纸Ⅲ,600356,17
603833.SH,轻工制造-家居用品-定制家居,603833,17
002690.SZ,机械设备-专用设备-其他专用设备,002690,33
603718.SH,医药生物-医疗器械-医疗耗材,603718,22
000876.SZ,农林牧渔-农产品加工-畜禽饲料,000876,33
001289.SZ,公用事业-电力-新能源发电,001289,33
600710.SH,商贸零售-贸易-贸易Ⅲ,600710,17
600526.SH,环保-环保设备-环保设备Ⅲ,600526,17
000707.SZ,基础化工-化学原料-纯碱,000707,33
688505.SH,医药生物-化学制药-化学制剂,688505,17
002127.SZ,商贸零售-互联网电商-互联网电商Ⅲ,002127,33
002304.SZ,食品饮料-白酒-白酒Ⅲ,002304,33
600475.SH,公用事业-电力-热力,600475,17
003016.SZ,纺织服饰-服装家纺-服装,003016,33
600452.SH,公用事业-电力-电能综合服务,600452,17
000928.SZ,建筑装饰-建筑装饰-专业工程,000928,33
300757.SZ,机械设备-自动化设备-其他自动化设备,300757,33
600333.SH,公用事业-燃气-燃气Ⅲ,600333,17
603739.SH,基础化工-化学制品-食品及饲料添加剂,603739,17
000548.SZ,交通运输-公路铁路运输-高速公路,000548,33
600617.SH,公用事业-燃气-燃气Ⅲ,600617,17
001391.SZ,交通运输-物流-物流Ⅲ,001391,33
603033.SH,基础化工-橡胶制品-其他橡胶制品,603033,17
605108.SH,社会服务-旅游及酒店-餐饮,605108,17
600075.SH,基础化工-化学原料-氯碱,600075,17
605179.SH,食品饮料-饮料制造-乳品,605179,17
688809.SH,电子-半导体-半导体设备,688809,17
300955.SZ,美容护理-美容护理-化妆品,300955,33
300555.SZ,通信-通信设备-通信终端及配件,300555,33
300920.SZ,基础化工-塑料制品-其他塑料制品,300920,33
603132.SH,有色金属-工业金属-铅锌,603132,17
688126.SH,电子-半导体-半导体材料,688126,17
600169.SH,机械设备-专用设备-能源及重型设备,600169,22
600763.SH,医药生物-医疗服务-医院,600763,17
600517.SH,非银金融-多元金融-多元金融Ⅲ,600517,17
000523.SZ,食品饮料-饮料制造-软饮料,000523,33
000505.SZ,农林牧渔-农产品加工-粮油加工,000505,33
000030.SZ,汽车-汽车零部件-底盘与发动机系统,000030,33
002880.SZ,医药生物-生物制品-血液制品,002880,33
002883.SZ,建筑装饰-建筑装饰-工程咨询服务,002883,33
002219.SZ,医药生物-医疗服务-医院,002219,33
688096.SH,环保-环境治理-水务及水治理,688096,17
300239.SZ,医药生物-生物制品-其他生物制品,300239,33
603195.SH,轻工制造-家居用品-其他家居用品,603195,17
002322.SZ,计算机-软件开发-垂直应用软件,002322,33
002892.SZ,电力设备-电机-电机Ⅲ,002892,33
600109.SH,非银金融-证券-证券Ⅲ,600109,17
600864.SH,非银金融-证券-证券Ⅲ,600864,17
600983.SH,家用电器-白色家电-冰洗,600983,17
301179.SZ,电力设备-电网设备-电气自控设备,301179,33
002365.SZ,医药生物-化学制药-原料药,002365,33
000933.SZ,有色金属-工业金属-铝,000933,33
600386.SH,汽车-汽车服务及其他-汽车服务,600386,17
600406.SH,电力设备-电网设备-电气自控设备,600406,17
002738.SZ,有色金属-小金属-其他小金属,002738,33
300702.SZ,医药生物-化学制药-原料药,300702,33
600988.SH,有色金属-贵金属-贵金属Ⅲ,600988,17
603589.SH,食品饮料-白酒-白酒Ⅲ,603589,17
000553.SZ,基础化工-农化制品-农药,000553,33
300084.SZ,机械设备-专用设备-能源及重型设备,300084,33
002391.SZ,基础化工-农化制品-农药,002391,33
600859.SH,商贸零售-零售-百货零售,600859,17
301236.SZ,计算机-IT服务-IT服务Ⅲ,301236,33
600979.SH,公用事业-电力-电能综合服务,600979,17
600738.SH,商贸零售-零售-商业物业经营,600738,17
601336.SH,非银金融-保险-保险Ⅲ,601336,17
002129.SZ,电力设备-光伏设备-硅料硅片,002129,33
000698.SZ,石油石化-石油加工贸易-石油加工,000698,33
002351.SZ,电子-消费电子-品牌消费电子,002351,33
002133.SZ,房地产-房地产-住宅开发,002133,33
000501.SZ,商贸零售-零售-百货零售,000501,33
603180.SH,轻工制造-家居用品-定制家居,603180,17
601007.SH,社会服务-旅游及酒店-酒店,601007,17
603486.SH,家用电器-小家电-小家电Ⅲ,603486,17
000541.SZ,电子-光学光电子-LED,000541,33
002681.SZ,电子-消费电子-消费电子零部件及组装,002681,33
603168.SH,医药生物-化学制药-化学制剂,603168,17
002244.SZ,房地产-房地产-住宅开发,002244,33
002052.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,002052,33
002608.SZ,公用事业-电力-火电,002608,33
688139.SH,医药生物-医疗器械-医疗设备,688139,17
300735.SZ,电子-消费电子-消费电子零部件及组装,300735,33
301372.SZ,环保-环境治理-水务及水治理,301372,33
002790.SZ,轻工制造-家居用品-其他家居用品,002790,33
600798.SH,交通运输-港口航运-航运,600798,17
300994.SZ,汽车-汽车服务及其他-其他运输设备,300994,33
603102.SH,食品饮料-食品加工制造-其他食品,603102,17
301058.SZ,建筑装饰-建筑装饰-工程咨询服务,301058,33
300290.SZ,计算机-IT服务-IT服务Ⅲ,300290,33
002650.SZ,食品饮料-食品加工制造-调味发酵品,002650,33
600805.SH,综合-综合-综合Ⅲ,600805,17
600055.SH,医药生物-医疗器械-医疗设备,600055,17
603339.SH,机械设备-通用设备-金属制品,603339,17
301276.SZ,纺织服饰-服装家纺-服装,301276,33
688392.SH,电力设备-电池-锂电专用设备,688392,17
600163.SH,公用事业-电力-新能源发电,600163,17
688468.SH,医药生物-医疗器械-体外诊断,688468,17
603261.SH,国防军工-军工装备-航空装备,603261,17
002889.SZ,交通运输-物流-物流Ⅲ,002889,33
600668.SH,建筑材料-建筑材料-水泥,600668,17
300412.SZ,机械设备-专用设备-其他专用设备,300412,33
603402.SH,社会服务-旅游及酒店-旅游综合,603402,17
600649.SH,房地产-房地产-住宅开发,600649,17
688701.SH,环保-环境治理-综合环境治理,688701,17
600390.SH,非银金融-多元金融-多元金融Ⅲ,600390,17
600906.SH,非银金融-证券-证券Ⅲ,600906,17
601566.SH,纺织服饰-服装家纺-服装,601566,17
300915.SZ,食品饮料-饮料制造-乳品,300915,33
002950.SZ,医药生物-医疗器械-医疗耗材,002950,33
300869.SZ,医药生物-医疗器械-医疗设备,300869,33
603018.SH,建筑装饰-建筑装饰-工程咨询服务,603018,17
603392.SH,医药生物-医疗器械-体外诊断,603392,17
300003.SZ,医药生物-医疗器械-医疗耗材,300003,33
300016.SZ,医药生物-化学制药-化学制剂,300016,33
002423.SZ,非银金融-多元金融-多元金融Ⅲ,002423,33
300143.SZ,医药生物-医疗服务-医院,300143,33
600313.SH,农林牧渔-种植业与林业-种子生产,600313,17
301103.SZ,医药生物-医疗服务-医院,301103,33
601965.SH,社会服务-其他社会服务-专业服务,601965,17
603889.SH,纺织服饰-纺织制造-其他纺织,603889,17
920371.BJ,农林牧渔-农产品加工-其他农产品加工,920371,151
603008.SH,轻工制造-家居用品-成品家居,603008,22
001229.SZ,计算机-计算机设备-其他计算机设备,001229,33
600929.SH,基础化工-化学原料-无机盐,600929,17
000029.SZ,房地产-房地产-住宅开发,000029,33
603110.SH,基础化工-化学制品-涂料油墨,603110,17
300358.SZ,医药生物-医疗器械-医疗设备,300358,33
920069.BJ,医药生物-医疗器械-医疗耗材,920069,151
000888.SZ,社会服务-旅游及酒店-自然景点,000888,33
002200.SZ,建筑装饰-建筑装饰-装饰园林,002200,33
605007.SH,轻工制造-造纸-造纸Ⅲ,605007,17
300059.SZ,非银金融-证券-证券Ⅲ,300059,33
002063.SZ,计算机-软件开发-垂直应用软件,002063,33
300360.SZ,电力设备-电网设备-电气自控设备,300360,33
603600.SH,轻工制造-家居用品-成品家居,603600,17
300206.SZ,医药生物-医疗器械-医疗设备,300206,33
603087.SH,医药生物-生物制品-其他生物制品,603087,17
603136.SH,社会服务-旅游及酒店-自然景点,603136,17
603868.SH,家用电器-小家电-小家电Ⅲ,603868,17
002614.SZ,家用电器-小家电-小家电Ⅲ,002614,33
600101.SH,公用事业-电力-电能综合服务,600101,17
601360.SH,计算机-软件开发-横向通用软件,601360,17
603079.SH,基础化工-化学制品-食品及饲料添加剂,603079,17
688765.SH,医药生物-生物制品-血液制品,688765,17
600104.SH,汽车-汽车整车-乘用车,600104,17
300030.SZ,医药生物-医疗器械-医疗设备,300030,33
600638.SH,房地产-房地产-住宅开发,600638,17
600935.SH,基础化工-化学原料-氯碱,600935,17
301116.SZ,食品饮料-食品加工制造-肉制品,301116,33
688238.SH,医药生物-医疗服务-医疗研发外包,688238,17
603279.SH,机械设备-通用设备-其他通用设备,603279,17
002055.SZ,电子-消费电子-消费电子零部件及组装,002055,33
920023.BJ,农林牧渔-农产品加工-果蔬加工,920023,151
688820.SH,电子-半导体-集成电路封测,688820,17
301157.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,301157,33
300013.SZ,交通运输-物流-物流Ⅲ,300013,33
688401.SH,电子-半导体-半导体材料,688401,17
603369.SH,食品饮料-白酒-白酒Ⅲ,603369,17
600848.SH,房地产-房地产-产业地产,600848,17
002377.SZ,石油石化-石油加工贸易-石油加工,002377,33
603801.SH,轻工制造-家居用品-定制家居,603801,17
601021.SH,交通运输-机场航运-航空运输,601021,17
603107.SH,汽车-汽车零部件-底盘与发动机系统,603107,17
000568.SZ,食品饮料-白酒-白酒Ⅲ,000568,33
603619.SH,石油石化-油气开采及服务-油气开采,603619,17
603202.SH,汽车-汽车零部件-汽车电子电气系统,603202,17
603808.SH,纺织服饰-服装家纺-服装,603808,17
001333.SZ,基础化工-塑料制品-合成树脂,001333,33
605033.SH,基础化工-农化制品-农药,605033,17
920039.BJ,社会服务-其他社会服务-专业服务,920039,151
689009.SH,汽车-汽车服务及其他-其他运输设备,689009,17
002145.SZ,基础化工-化学原料-钛白粉,002145,33
600350.SH,交通运输-公路铁路运输-高速公路,600350,17
000404.SZ,家用电器-白色家电-家电零部件,000404,33
601368.SH,环保-环境治理-水务及水治理,601368,17
601163.SH,汽车-汽车零部件-轮胎轮毂,601163,17
603153.SH,建筑装饰-建筑装饰-工程咨询服务,603153,17
002186.SZ,社会服务-旅游及酒店-餐饮,002186,33
000601.SZ,公用事业-电力-水电,000601,33
002209.SZ,机械设备-专用设备-印刷包装机械,002209,33
600415.SH,商贸零售-零售-商业物业经营,600415,17
002561.SZ,商贸零售-零售-百货零售,002561,33
603093.SH,非银金融-多元金融-多元金融Ⅲ,603093,17
600426.SH,基础化工-农化制品-氮肥,600426,17
600784.SH,基础化工-化学原料-无机盐,600784,17
002732.SZ,食品饮料-饮料制造-乳品,002732,33
301166.SZ,医药生物-生物制品-其他生物制品,301166,33
601688.SH,非银金融-证券-证券Ⅲ,601688,17
300048.SZ,机械设备-自动化设备-工控设备,300048,33
601969.SH,钢铁-钢铁-冶钢原料,601969,17
920808.BJ,计算机-计算机设备-其他计算机设备,920808,151
603080.SH,公用事业-燃气-燃气Ⅲ,603080,17
000717.SZ,钢铁-钢铁-普钢,000717,33
300172.SZ,环保-环境治理-水务及水治理,300172,33
688396.SH,电子-半导体-集成电路制造,688396,17
600735.SH,纺织服饰-服装家纺-饰品,600735,22
000655.SZ,钢铁-钢铁-冶钢原料,000655,33
000798.SZ,农林牧渔-养殖业-海洋捕捞,000798,33
605259.SH,机械设备-专用设备-其他专用设备,605259,17
000415.SZ,非银金融-多元金融-多元金融Ⅲ,000415,33
002851.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,002851,33
002069.SZ,农林牧渔-养殖业-水产养殖,002069,33
603518.SH,纺织服饰-服装家纺-服装,603518,17
301295.SZ,电力设备-电网设备-输变电设备,301295,33
600857.SH,商贸零售-零售-百货零售,600857,17
688425.SH,机械设备-工程机械-工程机械Ⅲ,688425,17
