code,所属同花顺行业,market_code,股票代码
300886,基础化工-化学制品-食品及饲料添加剂,33,300886.SZ
605080,轻工制造-家居用品-文娱用品,17,605080.SH
600895,房地产-房地产-产业地产,17,600895.SH
000811,机械设备-通用设备-制冷空调设备,33,000811.SZ
002162,轻工制造-家居用品-瓷砖地板,33,002162.SZ
300564,建筑装饰-建筑装饰-工程咨询服务,33,300564.SZ
603505,基础化工-化学制品-氟化工,17,603505.SH
002395,基础化工-塑料制品-合成树脂,33,002395.SZ
600623,基础化工-化学原料-煤化工,17,600623.SH
300992,机械设备-通用设备-其他通用设备,33,300992.SZ
301488,汽车-汽车零部件-汽车电子电气系统,33,301488.SZ
920510,机械设备-通用设备-金属制品,151,920510.BJ
600084,食品饮料-饮料制造-其他酒类,22,600084.SH
002809,基础化工-化学制品-其他化学制品,33,002809.SZ
000036,房地产-房地产-住宅开发,33,000036.SZ
600955,基础化工-化学原料-其他化学原料,17,600955.SH
603515,电子-光学光电子-LED,17,603515.SH
920124,家用电器-白色家电-家电零部件,151,920124.BJ
688322,电子-光学光电子-光学元件,17,688322.SH
000422,基础化工-农化制品-磷肥及磷化工,33,000422.SZ
603808,纺织服饰-服装家纺-服装,17,603808.SH
301292,电力设备-电池-电池化学品,33,301292.SZ
300973,食品饮料-食品加工制造-休闲食品,33,300973.SZ
920221,汽车-汽车零部件-其他汽车零部件,151,920221.BJ
002747,机械设备-自动化设备-机器人,33,002747.SZ
001914,房地产-房地产-房地产服务,33,001914.SZ
300494,传媒-游戏-游戏Ⅲ,33,300494.SZ
301533,机械设备-专用设备-农用机械,33,301533.SZ
688765,医药生物-生物制品-血液制品,17,688765.SH
600381,食品饮料-食品加工制造-其他食品,22,600381.SH
600281,有色金属-小金属-其他小金属,17,600281.SH
002826,医药生物-化学制药-化学制剂,33,002826.SZ
301213,国防军工-军工电子-军工电子Ⅲ,33,301213.SZ
600207,电力设备-光伏设备-光伏辅材,17,600207.SH
688805,医药生物-医疗器械-医疗设备,17,688805.SH
688290,机械设备-自动化设备-机器人,17,688290.SH
301067,电子-消费电子-消费电子零部件及组装,33,301067.SZ
002476,石油石化-石油加工贸易-石油加工,33,002476.SZ
000059,石油石化-石油加工贸易-石油加工,33,000059.SZ
300172,环保-环境治理-水务及水治理,33,300172.SZ
300098,通信-通信设备-通信网络设备及器件,33,300098.SZ
003020,医药生物-化学制药-化学制剂,33,003020.SZ
002129,电力设备-光伏设备-硅料硅片,33,002129.SZ
603797,环保-环境治理-水务及水治理,17,603797.SH
002629,建筑装饰-建筑装饰-基础建设,33,002629.SZ
601669,建筑装饰-建筑装饰-基础建设,17,601669.SH
300124,机械设备-自动化设备-工控设备,33,300124.SZ
000546,环保-环境治理-固废治理,33,000546.SZ
603613,商贸零售-互联网电商-互联网电商Ⅲ,17,603613.SH
688562,计算机-软件开发-垂直应用软件,17,688562.SH
688778,电力设备-电池-电池化学品,17,688778.SH
301306,社会服务-其他社会服务-专业服务,33,301306.SZ
603407,有色金属-小金属-其他小金属,17,603407.SH
603901,机械设备-专用设备-印刷包装机械,17,603901.SH
300402,机械设备-通用设备-金属制品,33,300402.SZ
300565,通信-通信设备-通信网络设备及器件,33,300565.SZ
000888,社会服务-旅游及酒店-自然景点,33,000888.SZ
000519,国防军工-军工装备-地面兵装,33,000519.SZ
600478,电力设备-电池-锂电池,17,600478.SH
002266,环保-环境治理-固废治理,33,002266.SZ
300161,机械设备-通用设备-机床工具,33,300161.SZ
002836,轻工制造-包装印刷-包装,33,002836.SZ
300840,纺织服饰-服装家纺-服装,33,300840.SZ
002442,基础化工-橡胶制品-炭黑,33,002442.SZ
301032,机械设备-通用设备-其他通用设备,33,301032.SZ
002676,家用电器-白色家电-家电零部件,33,002676.SZ
600028,石油石化-石油加工贸易-石油加工,17,600028.SH
002706,电力设备-电网设备-输变电设备,33,002706.SZ
301019,基础化工-塑料制品-其他塑料制品,33,301019.SZ
300504,通信-通信设备-通信终端及配件,33,300504.SZ
603806,电力设备-光伏设备-光伏辅材,17,603806.SH
603096,传媒-文化传媒-出版,17,603096.SH
688297,国防军工-军工装备-航空装备,17,688297.SH
603968,基础化工-化学制品-食品及饲料添加剂,17,603968.SH
601717,机械设备-专用设备-能源及重型设备,17,601717.SH
688101,环保-环境治理-水务及水治理,17,688101.SH
300357,医药生物-生物制品-其他生物制品,33,300357.SZ
000951,汽车-汽车整车-商用载货车,33,000951.SZ
600071,电子-光学光电子-光学元件,17,600071.SH
300222,电力设备-电网设备-电气自控设备,33,300222.SZ
002906,汽车-汽车零部件-汽车电子电气系统,33,002906.SZ
603639,基础化工-农化制品-农药,17,603639.SH
300087,农林牧渔-种植业与林业-种子生产,33,300087.SZ
002793,医药生物-化学制药-化学制剂,33,002793.SZ
600486,基础化工-农化制品-农药,17,600486.SH
002872,医药生物-化学制药-化学制剂,33,002872.SZ
300616,轻工制造-家居用品-定制家居,33,300616.SZ
300546,计算机-计算机设备-其他计算机设备,33,300546.SZ
605399,基础化工-化学制品-有机硅,17,605399.SH
603385,轻工制造-家居用品-其他家居用品,17,603385.SH
000532,非银金融-多元金融-多元金融Ⅲ,33,000532.SZ
600820,建筑装饰-建筑装饰-基础建设,17,600820.SH
000702,农林牧渔-农产品加工-畜禽饲料,33,000702.SZ
300115,电子-消费电子-消费电子零部件及组装,33,300115.SZ
603855,机械设备-专用设备-其他专用设备,17,603855.SH
002695,食品饮料-食品加工制造-休闲食品,33,002695.SZ
002587,电子-光学光电子-LED,33,002587.SZ
300487,基础化工-塑料制品-合成树脂,33,300487.SZ
000612,有色金属-工业金属-铝,33,000612.SZ
688253,医药生物-医疗器械-体外诊断,17,688253.SH
600561,交通运输-公路铁路运输-公交,17,600561.SH
600257,医药生物-医疗服务-医院,17,600257.SH
605369,医药生物-医疗器械-医疗耗材,17,605369.SH
600731,基础化工-农化制品-农药,17,600731.SH
688479,计算机-软件开发-垂直应用软件,17,688479.SH
603700,机械设备-通用设备-仪器仪表,17,603700.SH
603728,电力设备-电机-电机Ⅲ,17,603728.SH
600745,电子-半导体-分立器件,22,600745.SH
603587,纺织服饰-服装家纺-服装,17,603587.SH
002527,机械设备-自动化设备-工控设备,33,002527.SZ
002788,医药生物-医药商业-医药流通,33,002788.SZ
301519,环保-环境治理-水务及水治理,33,301519.SZ
603120,基础化工-化学制品-其他化学制品,17,603120.SH
603801,轻工制造-家居用品-定制家居,17,603801.SH
301508,社会服务-其他社会服务-专业服务,33,301508.SZ
002735,轻工制造-包装印刷-包装,33,002735.SZ
300730,计算机-软件开发-垂直应用软件,33,300730.SZ
301269,计算机-软件开发-垂直应用软件,33,301269.SZ
301598,机械设备-专用设备-其他专用设备,33,301598.SZ
000017,纺织服饰-服装家纺-饰品,33,000017.SZ
600862,国防军工-军工装备-航空装备,17,600862.SH
301219,有色金属-能源金属-钴,33,301219.SZ
003004,计算机-计算机设备-安防设备,33,003004.SZ
920896,汽车-汽车零部件-底盘与发动机系统,151,920896.BJ
300099,机械设备-专用设备-能源及重型设备,33,300099.SZ
688120,电子-半导体-半导体设备,17,688120.SH
603993,有色金属-工业金属-铜,17,603993.SH
603307,纺织服饰-服装家纺-鞋帽及其他,17,603307.SH
002982,农林牧渔-养殖业-肉鸡养殖,33,002982.SZ
600051,综合-综合-综合Ⅲ,17,600051.SH
600031,机械设备-工程机械-工程机械Ⅲ,17,600031.SH
002650,食品饮料-食品加工制造-调味发酵品,33,002650.SZ
600336,家用电器-白色家电-冰洗,17,600336.SH
600482,电力设备-其他电源设备-其他电源设备Ⅲ,17,600482.SH
300177,国防军工-军工电子-军工电子Ⅲ,33,300177.SZ
605299,轻工制造-家居用品-文娱用品,17,605299.SH
603877,纺织服饰-服装家纺-服装,17,603877.SH
301050,国防军工-军工电子-军工电子Ⅲ,33,301050.SZ
600760,国防军工-军工装备-航空装备,17,600760.SH
300699,国防军工-军工装备-航空装备,33,300699.SZ
301283,基础化工-化学制品-其他化学制品,33,301283.SZ
002771,计算机-IT服务-IT服务Ⅲ,33,002771.SZ
002759,电力设备-电池-电池化学品,33,002759.SZ
301378,计算机-软件开发-垂直应用软件,33,301378.SZ
301507,医药生物-化学制药-化学制剂,33,301507.SZ
002817,医药生物-医疗器械-医疗耗材,33,002817.SZ
600285,医药生物-中药-中药Ⅲ,17,600285.SH
002340,电力设备-电池-电池化学品,33,002340.SZ
920509,机械设备-通用设备-仪器仪表,151,920509.BJ
688266,医药生物-化学制药-化学制剂,17,688266.SH
601007,社会服务-旅游及酒店-酒店,17,601007.SH
002120,交通运输-物流-物流Ⅲ,33,002120.SZ
002159,社会服务-旅游及酒店-自然景点,33,002159.SZ
603165,轻工制造-造纸-造纸Ⅲ,17,603165.SH
301111,医药生物-中药-中药Ⅲ,33,301111.SZ
300035,电力设备-电池-电池化学品,33,300035.SZ
600182,汽车-汽车零部件-轮胎轮毂,17,600182.SH
688739,医药生物-生物制品-疫苗,17,688739.SH
688617,医药生物-医疗器械-医疗耗材,17,688617.SH
301246,医药生物-化学制药-原料药,33,301246.SZ
301567,电子-消费电子-消费电子零部件及组装,33,301567.SZ
688568,计算机-IT服务-IT服务Ⅲ,17,688568.SH
002054,基础化工-化学制品-纺织化学用品,33,002054.SZ
688325,电子-半导体-模拟芯片设计,17,688325.SH
300775,国防军工-军工装备-航空装备,33,300775.SZ
002455,基础化工-化学制品-其他化学制品,33,002455.SZ
688186,电力设备-风电设备-风电零部件,17,688186.SH
300387,基础化工-农化制品-复合肥,33,300387.SZ
002114,有色金属-工业金属-铅锌,33,002114.SZ
605183,基础化工-橡胶制品-炭黑,17,605183.SH
300513,通信-通信服务-通信工程及服务,33,300513.SZ
601020,有色金属-工业金属-铅锌,17,601020.SH
002877,机械设备-通用设备-金属制品,33,002877.SZ
688061,电子-半导体-模拟芯片设计,17,688061.SH
002937,汽车-汽车零部件-汽车电子电气系统,33,002937.SZ
688802,电子-半导体-数字芯片设计,17,688802.SH
688155,电力设备-电池-锂电池,17,688155.SH
300798,基础化工-化学制品-纺织化学用品,33,300798.SZ
601998,银行-银行-股份制银行,17,601998.SH
000935,非银金融-多元金融-多元金融Ⅲ,33,000935.SZ
300193,机械设备-通用设备-其他通用设备,33,300193.SZ
002758,基础化工-农化制品-复合肥,33,002758.SZ
688411,电力设备-其他电源设备-其他电源设备Ⅲ,17,688411.SH
300624,计算机-软件开发-横向通用软件,33,300624.SZ
301149,基础化工-化学制品-其他化学制品,33,301149.SZ
688371,电子-电子化学品-电子化学品Ⅲ,17,688371.SH
300851,机械设备-轨交设备-轨交设备Ⅲ,33,300851.SZ
002362,计算机-软件开发-垂直应用软件,33,002362.SZ
920112,机械设备-专用设备-其他专用设备,151,920112.BJ
600938,石油石化-油气开采及服务-油气开采,17,600938.SH
000733,国防军工-军工电子-军工电子Ⅲ,33,000733.SZ
301135,家用电器-白色家电-家电零部件,33,301135.SZ
300708,电子-光学光电子-LED,33,300708.SZ
920039,社会服务-其他社会服务-专业服务,151,920039.BJ
300970,农林牧渔-种植业与林业-其他种植业,33,300970.SZ
688796,医药生物-医疗服务-医疗研发外包,17,688796.SH
600420,医药生物-化学制药-化学制剂,17,600420.SH
600356,轻工制造-造纸-造纸Ⅲ,17,600356.SH
000777,机械设备-通用设备-金属制品,33,000777.SZ
002816,机械设备-专用设备-其他专用设备,33,002816.SZ
300097,机械设备-自动化设备-其他自动化设备,33,300097.SZ
300212,计算机-IT服务-IT服务Ⅲ,33,300212.SZ
002140,建筑装饰-建筑装饰-专业工程,33,002140.SZ
002679,农林牧渔-种植业与林业-林业,33,002679.SZ
000590,医药生物-中药-中药Ⅲ,33,000590.SZ
002968,房地产-房地产-房地产服务,33,002968.SZ
688288,计算机-计算机设备-其他计算机设备,17,688288.SH
002324,基础化工-塑料制品-改性塑料,33,002324.SZ
688552,国防军工-军工电子-军工电子Ⅲ,17,688552.SH
600679,汽车-汽车服务及其他-其他运输设备,17,600679.SH
300403,家用电器-白色家电-家电零部件,33,300403.SZ
300455,计算机-计算机设备-其他计算机设备,33,300455.SZ
300665,基础化工-化学制品-涂料油墨,33,300665.SZ
920271,汽车-汽车零部件-底盘与发动机系统,151,920271.BJ
001277,机械设备-专用设备-能源及重型设备,33,001277.SZ
600992,机械设备-通用设备-金属制品,17,600992.SH
920126,机械设备-专用设备-能源及重型设备,151,920126.BJ
600479,医药生物-中药-中药Ⅲ,17,600479.SH
603948,基础化工-化学制品-其他化学制品,17,603948.SH
688122,国防军工-军工装备-航空装备,17,688122.SH
603345,食品饮料-食品加工制造-预加工食品,17,603345.SH
603886,食品饮料-食品加工制造-休闲食品,17,603886.SH
300614,环保-环境治理-固废治理,33,300614.SZ
002402,家用电器-白色家电-家电零部件,33,002402.SZ
603998,医药生物-中药-中药Ⅲ,17,603998.SH
603776,汽车-汽车服务及其他-其他运输设备,17,603776.SH
688690,医药生物-化学制药-原料药,17,688690.SH
688726,电力设备-光伏设备-光伏加工设备,17,688726.SH
002196,电力设备-电机-电机Ⅲ,33,002196.SZ
300473,汽车-汽车零部件-其他汽车零部件,33,300473.SZ
603679,电子-光学光电子-LED,17,603679.SH
603194,机械设备-工程机械-工程机械Ⅲ,17,603194.SH
002802,基础化工-化学制品-其他化学制品,33,002802.SZ
688084,国防军工-军工电子-军工电子Ⅲ,17,688084.SH
601900,传媒-文化传媒-出版,17,601900.SH
601808,石油石化-油气开采及服务-油服工程,17,601808.SH
300963,有色金属-金属新材料-其他金属新材料,33,300963.SZ
300005,纺织服饰-服装家纺-服装,33,300005.SZ
002289,通信-通信服务-通信应用增值服务,33,002289.SZ
300493,电子-其他电子-其他电子Ⅲ,33,300493.SZ
688220,电子-半导体-模拟芯片设计,17,688220.SH
000807,有色金属-工业金属-铝,33,000807.SZ
300645,计算机-计算机设备-其他计算机设备,33,300645.SZ
002237,有色金属-贵金属-贵金属Ⅲ,33,002237.SZ
603319,汽车-汽车零部件-底盘与发动机系统,17,603319.SH
001205,交通运输-港口航运-航运,33,001205.SZ
688375,国防军工-军工电子-军工电子Ⅲ,17,688375.SH
603788,汽车-汽车零部件-底盘与发动机系统,17,603788.SH
002095,传媒-文化传媒-数字媒体,33,002095.SZ
301023,电力设备-电机-电机Ⅲ,33,301023.SZ
688276,医药生物-生物制品-疫苗,17,688276.SH
688409,电子-半导体-半导体设备,17,688409.SH
688638,电力设备-电池-锂电专用设备,17,688638.SH
002236,计算机-计算机设备-安防设备,33,002236.SZ
301696,国防军工-军工装备-航空装备,33,301696.SZ
603050,电力设备-电网设备-电气自控设备,17,603050.SH
688499,电力设备-电池-锂电专用设备,17,688499.SH
002389,国防军工-军工装备-航空装备,33,002389.SZ
688656,医药生物-医疗器械-体外诊断,17,688656.SH
300971,机械设备-专用设备-其他专用设备,33,300971.SZ
920022,汽车-汽车零部件-底盘与发动机系统,151,920022.BJ
001367,医药生物-化学制药-原料药,33,001367.SZ
688329,机械设备-自动化设备-其他自动化设备,17,688329.SH
688516,电力设备-光伏设备-光伏加工设备,17,688516.SH
605088,汽车-汽车零部件-底盘与发动机系统,17,605088.SH
300718,机械设备-通用设备-金属制品,33,300718.SZ
300980,基础化工-塑料制品-其他塑料制品,33,300980.SZ
600455,社会服务-教育-教育Ⅲ,17,600455.SH
603895,机械设备-专用设备-其他专用设备,17,603895.SH
300698,通信-通信设备-通信网络设备及器件,33,300698.SZ
003023,家用电器-小家电-小家电Ⅲ,33,003023.SZ
603270,机械设备-通用设备-金属制品,17,603270.SH
301588,基础化工-塑料制品-其他塑料制品,33,301588.SZ
688683,电子-电子化学品-电子化学品Ⅲ,17,688683.SH
001215,食品饮料-食品加工制造-预加工食品,33,001215.SZ
603293,汽车-汽车零部件-汽车电子电气系统,17,603293.SH
000426,有色金属-贵金属-贵金属Ⅲ,33,000426.SZ
301234,医药生物-医疗器械-医疗耗材,33,301234.SZ
301536,电子-半导体-数字芯片设计,33,301536.SZ
002371,电子-半导体-半导体设备,33,002371.SZ
002916,电子-元件-印制电路板,33,002916.SZ
300150,计算机-IT服务-IT服务Ⅲ,33,300150.SZ
300168,计算机-IT服务-IT服务Ⅲ,33,300168.SZ
300419,计算机-IT服务-IT服务Ⅲ,33,300419.SZ
300496,计算机-IT服务-IT服务Ⅲ,33,300496.SZ
603636,计算机-IT服务-IT服务Ⅲ,17,603636.SH
688509,计算机-IT服务-IT服务Ⅲ,17,688509.SH
300284,建筑装饰-建筑装饰-工程咨询服务,33,300284.SZ
300675,建筑装饰-建筑装饰-工程咨询服务,33,300675.SZ
603458,建筑装饰-建筑装饰-工程咨询服务,17,603458.SH
603860,建筑装饰-建筑装饰-工程咨询服务,17,603860.SH
603909,建筑装饰-建筑装饰-工程咨询服务,17,603909.SH
920427,建筑装饰-建筑装饰-工程咨询服务,151,920427.BJ
300384,建筑装饰-建筑装饰-专业工程,33,300384.SZ
600477,建筑装饰-建筑装饰-专业工程,17,600477.SH
920099,建筑装饰-建筑装饰-专业工程,151,920099.BJ
002268,计算机-计算机设备-其他计算机设备,33,002268.SZ
300743,计算机-计算机设备-其他计算机设备,33,300743.SZ
002061,建筑装饰-建筑装饰-基础建设,33,002061.SZ
600853,建筑装饰-建筑装饰-基础建设,17,600853.SH
002133,房地产-房地产-住宅开发,33,002133.SZ
002188,房地产-房地产-房地产服务,33,002188.SZ
002822,房地产-房地产-房地产服务,33,002822.SZ
600340,房地产-房地产-产业地产,22,600340.SH
301590,电力设备-其他电源设备-其他电源设备Ⅲ,33,301590.SZ
600735,纺织服饰-服装家纺-饰品,22,600735.SH
002212,计算机-软件开发-横向通用软件,33,002212.SZ
300542,计算机-软件开发-垂直应用软件,33,300542.SZ
600588,计算机-软件开发-横向通用软件,17,600588.SH
300011,机械设备-轨交设备-轨交设备Ⅲ,33,300011.SZ
600528,机械设备-轨交设备-轨交设备Ⅲ,17,600528.SH
603111,机械设备-轨交设备-轨交设备Ⅲ,17,603111.SH
688009,机械设备-轨交设备-轨交设备Ⅲ,17,688009.SH
605001,机械设备-轨交设备-轨交设备Ⅲ,17,605001.SH
002296,通信-通信设备-通信网络设备及器件,33,002296.SZ
600984,机械设备-工程机械-工程机械Ⅲ,17,600984.SH
603273,机械设备-工程机械-工程机械Ⅲ,17,603273.SH
000793,传媒-文化传媒-出版,33,000793.SZ
600229,传媒-文化传媒-出版,17,600229.SH
603729,传媒-文化传媒-广告营销,22,603729.SH
000633,有色金属-金属新材料-其他金属新材料,33,000633.SZ
002347,机械设备-通用设备-金属制品,33,002347.SZ
002633,机械设备-通用设备-金属制品,33,002633.SZ
002849,机械设备-通用设备-仪器仪表,33,002849.SZ
300306,机械设备-通用设备-仪器仪表,33,300306.SZ
300441,机械设备-通用设备-其他通用设备,33,300441.SZ
300946,机械设备-通用设备-金属制品,33,300946.SZ
002524,医药生物-医疗服务-医院,33,002524.SZ
600501,机械设备-专用设备-其他专用设备,17,600501.SH
601798,机械设备-专用设备-能源及重型设备,17,601798.SH
300950,机械设备-专用设备-能源及重型设备,33,300950.SZ
688630,机械设备-专用设备-其他专用设备,17,688630.SH
603889,纺织服饰-纺织制造-其他纺织,17,603889.SH
002734,基础化工-农化制品-农药,33,002734.SZ
002999,基础化工-农化制品-复合肥,33,002999.SZ
000050,电子-光学光电子-面板,33,000050.SZ
002387,电子-光学光电子-面板,33,002387.SZ
600333,公用事业-燃气-燃气Ⅲ,17,600333.SH
600370,基础化工-化学纤维-涤纶,22,600370.SH
600897,交通运输-机场航运-机场,17,600897.SH
000906,交通运输-物流-物流Ⅲ,33,000906.SZ
002889,交通运输-物流-物流Ⅲ,33,002889.SZ
000548,交通运输-公路铁路运输-高速公路,33,000548.SZ
000755,交通运输-公路铁路运输-高速公路,33,000755.SZ
600548,交通运输-公路铁路运输-高速公路,17,600548.SH
601518,交通运输-公路铁路运输-高速公路,17,601518.SH
600751,交通运输-港口航运-航运,17,600751.SH
601866,交通运输-港口航运-航运,17,601866.SH
601298,交通运输-港口航运-港口,17,601298.SH
920571,交通运输-港口航运-航运,151,920571.BJ
601001,煤炭-煤炭开采加工-煤炭开采,17,601001.SH
603939,医药生物-医药商业-药店,17,603939.SH
002123,通信-通信服务-通信应用增值服务,33,002123.SZ
600289,通信-通信服务-通信工程及服务,22,600289.SH
603136,社会服务-旅游及酒店-自然景点,17,603136.SH
600219,有色金属-工业金属-铝,17,600219.SH
601388,有色金属-工业金属-铝,17,601388.SH
002996,有色金属-工业金属-铝,33,002996.SZ
000637,石油石化-石油加工贸易-石油加工,33,000637.SZ
002377,石油石化-石油加工贸易-石油加工,33,002377.SZ
600688,石油石化-石油加工贸易-石油加工,17,600688.SH
688613,医药生物-医疗器械-医疗耗材,17,688613.SH
000619,建筑材料-建筑材料-其他建材,33,000619.SZ
002225,建筑材料-建筑材料-耐火材料,33,002225.SZ
002671,建筑材料-建筑材料-水泥,33,002671.SZ
605122,建筑材料-建筑材料-水泥,17,605122.SH
301010,建筑材料-建筑材料-其他建材,33,301010.SZ
600063,基础化工-化学纤维-其他纤维,17,600063.SH
000677,基础化工-化学纤维-粘胶,33,000677.SZ
300701,电子-光学光电子-光学元件,33,300701.SZ
300269,电子-光学光电子-LED,33,300269.SZ
300296,电子-光学光电子-LED,33,300296.SZ
600543,食品饮料-饮料制造-其他酒类,22,600543.SH
600157,公用事业-电力-火电,17,600157.SH
600149,公用事业-电力-热力,17,600149.SH
300125,公用事业-电力-新能源发电,33,300125.SZ
300256,汽车-汽车服务及其他-其他运输设备,33,300256.SZ
600335,汽车-汽车服务及其他-汽车服务,17,600335.SH
920642,国防军工-军工装备-航空装备,151,920642.BJ
300021,农林牧渔-种植业与林业-农业综合,33,300021.SZ
002765,汽车-汽车零部件-底盘与发动机系统,33,002765.SZ
300237,汽车-汽车零部件-其他汽车零部件,33,300237.SZ
300258,汽车-汽车零部件-底盘与发动机系统,33,300258.SZ
600218,汽车-汽车零部件-底盘与发动机系统,17,600218.SH
600960,汽车-汽车零部件-底盘与发动机系统,17,600960.SH
603035,汽车-汽车零部件-车身附件及饰件,17,603035.SH
603266,汽车-汽车零部件-车身附件及饰件,17,603266.SH
688737,汽车-汽车零部件-其他汽车零部件,17,688737.SH
301229,汽车-汽车零部件-底盘与发动机系统,33,301229.SZ
301173,汽车-汽车零部件-车身附件及饰件,33,301173.SZ
301667,汽车-汽车零部件-底盘与发动机系统,33,301667.SZ
002151,国防军工-军工电子-军工电子Ⅲ,33,002151.SZ
000521,家用电器-白色家电-冰洗,33,000521.SZ
600854,家用电器-白色家电-空调,17,600854.SH
605086,基础化工-非金属材料-非金属材料Ⅲ,17,605086.SH
601577,银行-银行-城商行,17,601577.SH
601916,银行-银行-股份制银行,17,601916.SH
601528,银行-银行-农商行,17,601528.SH
000989,医药生物-中药-中药Ⅲ,33,000989.SZ
600130,电子-消费电子-消费电子零部件及组装,17,600130.SH
002316,综合-综合-综合Ⅲ,33,002316.SZ
002420,综合-综合-综合Ⅲ,33,002420.SZ
600682,综合-综合-综合Ⅲ,17,600682.SH
688018,电子-半导体-数字芯片设计,17,688018.SH
688049,电子-半导体-数字芯片设计,17,688049.SH
603221,轻工制造-家居用品-瓷砖地板,17,603221.SH
000488,轻工制造-造纸-造纸Ⅲ,33,000488.SZ
600103,轻工制造-造纸-造纸Ⅲ,17,600103.SH
600308,轻工制造-造纸-造纸Ⅲ,17,600308.SH
605007,轻工制造-造纸-造纸Ⅲ,17,605007.SH
603499,轻工制造-包装印刷-包装,17,603499.SH
301296,轻工制造-包装印刷-包装,33,301296.SZ
300194,医药生物-化学制药-化学制剂,33,300194.SZ
603669,医药生物-化学制药-化学制剂,17,603669.SH
002909,基础化工-化学制品-有机硅,33,002909.SZ
002125,电力设备-电池-电池化学品,33,002125.SZ
688707,电力设备-电池-电池化学品,17,688707.SH
002825,基础化工-塑料制品-其他塑料制品,33,002825.SZ
301538,基础化工-塑料制品-改性塑料,33,301538.SZ
920089,基础化工-塑料制品-改性塑料,151,920089.BJ
002202,电力设备-风电设备-风电整机,33,002202.SZ
300118,电力设备-光伏设备-光伏电池组件,33,300118.SZ
300393,电力设备-光伏设备-光伏电池组件,33,300393.SZ
688033,电力设备-光伏设备-光伏辅材,22,688033.SH
301278,电力设备-光伏设备-光伏电池组件,33,301278.SZ
688472,电力设备-光伏设备-光伏电池组件,17,688472.SH
603381,电力设备-光伏设备-光伏辅材,17,603381.SH
300423,电力设备-电网设备-输变电设备,33,300423.SZ
600468,电力设备-电网设备-输变电设备,17,600468.SH
600577,电力设备-电网设备-线缆部件及其他,17,600577.SH
300882,电力设备-电网设备-电气自控设备,33,300882.SZ
920118,电力设备-电网设备-线缆部件及其他,151,920118.BJ
002109,基础化工-化学原料-其他化学原料,33,002109.SZ
601568,基础化工-化学原料-氯碱,17,601568.SH
301069,基础化工-化学原料-其他化学原料,33,301069.SZ
920489,基础化工-化学原料-其他化学原料,151,920489.BJ
002397,纺织服饰-服装家纺-家纺,33,002397.SZ
002494,纺织服饰-服装家纺-服装,33,002494.SZ
600137,纺织服饰-服装家纺-服装,17,600137.SH
003016,纺织服饰-服装家纺-服装,33,003016.SZ
000709,钢铁-钢铁-普钢,33,000709.SZ
000717,钢铁-钢铁-普钢,33,000717.SZ
002478,钢铁-钢铁-特钢,33,002478.SZ
600022,钢铁-钢铁-普钢,17,600022.SH
600117,钢铁-钢铁-特钢,17,600117.SH
600399,钢铁-钢铁-特钢,17,600399.SH
600808,钢铁-钢铁-普钢,17,600808.SH
601005,钢铁-钢铁-普钢,17,601005.SH
000701,商贸零售-贸易-贸易Ⅲ,33,000701.SZ
002818,商贸零售-零售-商业物业经营,33,002818.SZ
002717,环保-环境治理-综合环境治理,33,002717.SZ
603359,环保-环境治理-综合环境治理,22,603359.SH
603759,环保-环境治理-水务及水治理,17,603759.SH
603296,电子-消费电子-消费电子零部件及组装,17,603296.SH
688065,基础化工-化学制品-其他化学制品,17,688065.SH
603920,电子-元件-印制电路板,17,603920.SH
688152,计算机-软件开发-横向通用软件,17,688152.SH
001203,钢铁-钢铁-冶钢原料,33,001203.SZ
300725,医药生物-医疗服务-医疗研发外包,33,300725.SZ
301138,机械设备-专用设备-印刷包装机械,33,301138.SZ
002933,国防军工-军工装备-航空装备,33,002933.SZ
920035,机械设备-通用设备-仪器仪表,151,920035.BJ
688420,机械设备-专用设备-能源及重型设备,17,688420.SH
688227,计算机-IT服务-IT服务Ⅲ,17,688227.SH
002810,基础化工-化学制品-其他化学制品,33,002810.SZ
605222,电力设备-电网设备-线缆部件及其他,17,605222.SH
301046,建筑装饰-建筑装饰-基础建设,33,301046.SZ
688298,医药生物-医疗器械-体外诊断,17,688298.SH
301261,机械设备-通用设备-金属制品,33,301261.SZ
301613,汽车-汽车零部件-其他汽车零部件,33,301613.SZ
300505,基础化工-农化制品-磷肥及磷化工,33,300505.SZ
603662,机械设备-通用设备-仪器仪表,17,603662.SH
300689,通信-通信设备-通信终端及配件,33,300689.SZ
688339,电力设备-电池-其他电池,17,688339.SH
002955,电子-光学光电子-面板,33,002955.SZ
688165,机械设备-自动化设备-机器人,17,688165.SH
603365,纺织服饰-服装家纺-家纺,17,603365.SH
603611,机械设备-工程机械-工程机械Ⅲ,17,603611.SH
301131,基础化工-塑料制品-改性塑料,33,301131.SZ
603320,电力设备-电机-电机Ⅲ,17,603320.SH
300873,交通运输-物流-物流Ⅲ,33,300873.SZ
603199,社会服务-旅游及酒店-自然景点,17,603199.SH
920357,电子-消费电子-消费电子零部件及组装,151,920357.BJ
603661,轻工制造-家居用品-成品家居,17,603661.SH
688360,机械设备-通用设备-其他通用设备,17,688360.SH
300876,基础化工-化学纤维-其他纤维,33,300876.SZ
688082,电子-半导体-半导体设备,17,688082.SH
300535,基础化工-化学制品-其他化学制品,33,300535.SZ
688570,机械设备-自动化设备-工控设备,17,688570.SH
