股票代码,code,所属同花顺行业,market_code
601158.SH,601158,环保-环境治理-水务及水治理,17
600089.SH,600089,综合-综合-综合Ⅲ,17
600594.SH,600594,医药生物-中药-中药Ⅲ,17
000756.SZ,000756,医药生物-化学制药-原料药,33
300888.SZ,300888,美容护理-美容护理-个护用品,33
300801.SZ,300801,基础化工-化学制品-其他化学制品,33
300900.SZ,300900,国防军工-军工装备-航空装备,33
688633.SH,688633,机械设备-专用设备-能源及重型设备,17
000828.SZ,000828,交通运输-公路铁路运输-高速公路,33
002966.SZ,002966,银行-银行-城商行,33
688033.SH,688033,电力设备-光伏设备-光伏辅材,22
301270.SZ,301270,计算机-软件开发-横向通用软件,33
300098.SZ,300098,通信-通信设备-通信网络设备及器件,33
002011.SZ,002011,家用电器-白色家电-家电零部件,33
002468.SZ,002468,交通运输-物流-物流Ⅲ,33
688570.SH,688570,机械设备-自动化设备-工控设备,17
601918.SH,601918,煤炭-煤炭开采加工-煤炭开采,17
002580.SZ,002580,电力设备-电池-其他电池,33
603100.SH,603100,机械设备-通用设备-仪器仪表,17
600985.SH,600985,煤炭-煤炭开采加工-煤炭开采,17
002166.SZ,002166,基础化工-化学制品-食品及饲料添加剂,33
603583.SH,603583,机械设备-自动化设备-工控设备,17
688510.SH,688510,国防军工-军工装备-航空装备,17
688158.SH,688158,计算机-IT服务-IT服务Ⅲ,17
000031.SZ,000031,房地产-房地产-商业地产,33
002337.SZ,002337,机械设备-专用设备-其他专用设备,33
002919.SZ,002919,传媒-游戏-游戏Ⅲ,33
603043.SH,603043,食品饮料-食品加工制造-休闲食品,17
000572.SZ,000572,汽车-汽车整车-乘用车,33
002398.SZ,002398,建筑材料-建筑材料-其他建材,33
603102.SH,603102,食品饮料-食品加工制造-其他食品,17
600383.SH,600383,房地产-房地产-住宅开发,17
301016.SZ,301016,机械设备-轨交设备-轨交设备Ⅲ,33
600798.SH,600798,交通运输-港口航运-航运,17
688429.SH,688429,电力设备-光伏设备-光伏电池组件,17
688217.SH,688217,医药生物-医疗器械-体外诊断,17
603682.SH,603682,商贸零售-零售-商业物业经营,17
002599.SZ,002599,轻工制造-包装印刷-印刷,33
002674.SZ,002674,纺织服饰-纺织制造-辅料,33
002695.SZ,002695,食品饮料-食品加工制造-休闲食品,33
002590.SZ,002590,汽车-汽车零部件-底盘与发动机系统,33
002494.SZ,002494,纺织服饰-服装家纺-服装,33
920896.BJ,920896,汽车-汽车零部件-底盘与发动机系统,151
920779.BJ,920779,电力设备-电池-锂电专用设备,151
301119.SZ,301119,汽车-汽车零部件-底盘与发动机系统,33
301339.SZ,301339,计算机-计算机设备-其他计算机设备,33
920693.BJ,920693,机械设备-通用设备-金属制品,151
600202.SH,600202,机械设备-通用设备-制冷空调设备,17
600299.SH,600299,基础化工-化学制品-食品及饲料添加剂,17
301393.SZ,301393,医药生物-生物制品-其他生物制品,33
300825.SZ,300825,汽车-汽车服务及其他-汽车服务,33
002566.SZ,002566,医药生物-中药-中药Ⅲ,33
300485.SZ,300485,医药生物-生物制品-其他生物制品,33
300339.SZ,300339,计算机-IT服务-IT服务Ⅲ,33
600841.SH,600841,汽车-汽车零部件-底盘与发动机系统,17
002339.SZ,002339,电力设备-电网设备-电气自控设备,33
600376.SH,600376,房地产-房地产-住宅开发,17
600615.SH,600615,机械设备-专用设备-农用机械,17
600365.SH,600365,商贸零售-互联网电商-互联网电商Ⅲ,22
002973.SZ,002973,环保-环境治理-固废治理,33
688656.SH,688656,医药生物-医疗器械-体外诊断,17
603908.SH,603908,纺织服饰-服装家纺-鞋帽及其他,17
601456.SH,601456,非银金融-证券-证券Ⅲ,17
000059.SZ,000059,石油石化-石油加工贸易-石油加工,33
300340.SZ,300340,电力设备-电池-电池化学品,33
002279.SZ,002279,计算机-软件开发-横向通用软件,33
603177.SH,603177,环保-环境治理-大气治理,17
300278.SZ,300278,机械设备-自动化设备-工控设备,33
603188.SH,603188,基础化工-化学制品-纺织化学用品,17
603689.SH,603689,公用事业-燃气-燃气Ⅲ,17
605555.SH,605555,家用电器-小家电-小家电Ⅲ,17
688468.SH,688468,医药生物-医疗器械-体外诊断,17
600861.SH,600861,社会服务-其他社会服务-专业服务,17
002176.SZ,002176,电力设备-电机-电机Ⅲ,33
301636.SZ,301636,电力设备-光伏设备-光伏电池组件,33
920640.BJ,920640,通信-通信设备-通信网络设备及器件,151
600048.SH,600048,房地产-房地产-住宅开发,17
002869.SZ,002869,计算机-计算机设备-其他计算机设备,33
002790.SZ,002790,轻工制造-家居用品-其他家居用品,33
688348.SH,688348,电力设备-光伏设备-逆变器,17
600400.SH,600400,纺织服饰-服装家纺-服装,17
300653.SZ,300653,医药生物-医疗器械-医疗耗材,33
300779.SZ,300779,环保-环境治理-固废治理,33
002561.SZ,002561,商贸零售-零售-百货零售,33
000526.SZ,000526,社会服务-教育-教育Ⅲ,33
688280.SH,688280,汽车-汽车零部件-底盘与发动机系统,17
603293.SH,603293,汽车-汽车零部件-汽车电子电气系统,17
600015.SH,600015,银行-银行-股份制银行,17
603326.SH,603326,轻工制造-家居用品-定制家居,17
600128.SH,600128,商贸零售-贸易-贸易Ⅲ,17
300169.SZ,300169,基础化工-化学制品-其他化学制品,33
002282.SZ,002282,机械设备-通用设备-磨具磨料,33
300781.SZ,300781,传媒-文化传媒-广告营销,33
300095.SZ,300095,机械设备-专用设备-能源及重型设备,33
301175.SZ,301175,环保-环境治理-固废治理,33
300911.SZ,300911,家用电器-厨卫电器-厨卫电器Ⅲ,33
002972.SZ,002972,机械设备-轨交设备-轨交设备Ⅲ,33
600582.SH,600582,机械设备-专用设备-能源及重型设备,17
920662.BJ,920662,机械设备-通用设备-其他通用设备,151
600691.SH,600691,基础化工-农化制品-氮肥,17
300792.SZ,300792,商贸零售-互联网电商-互联网电商Ⅲ,33
600655.SH,600655,商贸零售-零售-商业物业经营,17
301208.SZ,301208,计算机-IT服务-IT服务Ⅲ,33
603506.SH,603506,房地产-房地产-房地产服务,17
603282.SH,603282,环保-环保设备-环保设备Ⅲ,17
688232.SH,688232,计算机-软件开发-垂直应用软件,17
002178.SZ,002178,计算机-软件开发-垂直应用软件,33
300940.SZ,300940,电子-光学光电子-LED,33
002196.SZ,002196,电力设备-电机-电机Ⅲ,33
605333.SH,605333,汽车-汽车零部件-汽车电子电气系统,17
002952.SZ,002952,电子-光学光电子-面板,33
601860.SH,601860,银行-银行-农商行,17
000968.SZ,000968,石油石化-油气开采及服务-油气开采,33
002038.SZ,002038,医药生物-化学制药-化学制剂,33
002410.SZ,002410,计算机-软件开发-垂直应用软件,33
601139.SH,601139,公用事业-燃气-燃气Ⅲ,17
301533.SZ,301533,机械设备-专用设备-农用机械,33
688129.SH,688129,基础化工-化学制品-涂料油墨,17
002940.SZ,002940,医药生物-化学制药-化学制剂,33
600757.SH,600757,传媒-文化传媒-出版,17
600511.SH,600511,医药生物-医药商业-医药流通,17
600236.SH,600236,公用事业-电力-水电,17
688355.SH,688355,机械设备-通用设备-金属制品,17
002519.SZ,002519,国防军工-军工电子-军工电子Ⅲ,33
002719.SZ,002719,食品饮料-食品加工制造-休闲食品,33
300050.SZ,300050,通信-通信服务-通信工程及服务,33
600121.SH,600121,煤炭-煤炭开采加工-煤炭开采,17
301008.SZ,301008,家用电器-白色家电-家电零部件,33
688525.SH,688525,电子-半导体-数字芯片设计,17
002061.SZ,002061,建筑装饰-建筑装饰-基础建设,33
688201.SH,688201,计算机-软件开发-横向通用软件,22
300732.SZ,300732,建筑装饰-建筑装饰-工程咨询服务,33
300320.SZ,300320,基础化工-橡胶制品-其他橡胶制品,33
002828.SZ,002828,石油石化-油气开采及服务-油服工程,33
003000.SZ,003000,食品饮料-食品加工制造-休闲食品,33
000856.SZ,000856,机械设备-专用设备-其他专用设备,33
600657.SH,600657,房地产-房地产-住宅开发,17
002866.SZ,002866,电子-消费电子-消费电子零部件及组装,33
002365.SZ,002365,医药生物-化学制药-原料药,33
002912.SZ,002912,计算机-计算机设备-其他计算机设备,33
001259.SZ,001259,家用电器-小家电-小家电Ⅲ,33
600909.SH,600909,非银金融-证券-证券Ⅲ,17
300113.SZ,300113,通信-通信服务-通信应用增值服务,33
002321.SZ,002321,农林牧渔-养殖业-其他养殖,33
601512.SH,601512,房地产-房地产-产业地产,17
600148.SH,600148,汽车-汽车零部件-底盘与发动机系统,17
300717.SZ,300717,基础化工-塑料制品-其他塑料制品,33
601089.SH,601089,医药生物-化学制药-化学制剂,17
300132.SZ,300132,美容护理-美容护理-化妆品,33
300885.SZ,300885,机械设备-通用设备-金属制品,33
603215.SH,603215,家用电器-小家电-小家电Ⅲ,17
300230.SZ,300230,基础化工-塑料制品-其他塑料制品,33
300195.SZ,300195,机械设备-专用设备-印刷包装机械,33
002161.SZ,002161,电子-其他电子-其他电子Ⅲ,33
920571.BJ,920571,交通运输-港口航运-航运,151
300185.SZ,300185,电力设备-风电设备-风电零部件,33
300318.SZ,300318,医药生物-生物制品-血液制品,33
300255.SZ,300255,医药生物-化学制药-化学制剂,33
920018.BJ,920018,电力设备-电网设备-线缆部件及其他,151
002485.SZ,002485,交通运输-物流-物流Ⅲ,33
301151.SZ,301151,机械设备-通用设备-金属制品,33
300519.SZ,300519,医药生物-中药-中药Ⅲ,33
002054.SZ,002054,基础化工-化学制品-纺织化学用品,33
300624.SZ,300624,计算机-软件开发-横向通用软件,33
000897.SZ,000897,房地产-房地产-住宅开发,33
300329.SZ,300329,轻工制造-家居用品-文娱用品,33
605077.SH,605077,基础化工-化学制品-食品及饲料添加剂,17
301330.SZ,301330,计算机-计算机设备-安防设备,33
000007.SZ,000007,商贸零售-零售-商业物业经营,33
301133.SZ,301133,汽车-汽车零部件-车身附件及饰件,33
688050.SH,688050,医药生物-医疗器械-医疗耗材,17
002101.SZ,002101,汽车-汽车零部件-其他汽车零部件,33
300932.SZ,300932,电力设备-电网设备-输变电设备,33
688095.SH,688095,计算机-软件开发-横向通用软件,17
300091.SZ,300091,机械设备-通用设备-其他通用设备,33
300484.SZ,300484,机械设备-自动化设备-工控设备,33
600368.SH,600368,交通运输-公路铁路运输-高速公路,17
300021.SZ,300021,农林牧渔-种植业与林业-农业综合,33
300306.SZ,300306,机械设备-通用设备-仪器仪表,33
301036.SZ,301036,基础化工-化学制品-涂料油墨,33
301088.SZ,301088,纺织服饰-服装家纺-服装,33
000016.SZ,000016,家用电器-白色家电-冰洗,33
002712.SZ,002712,传媒-文化传媒-广告营销,33
002479.SZ,002479,公用事业-电力-热力,33
301135.SZ,301135,家用电器-白色家电-家电零部件,33
300066.SZ,300066,机械设备-通用设备-仪器仪表,33
300051.SZ,300051,电力设备-光伏设备-光伏电池组件,33
601700.SH,601700,电力设备-电网设备-线缆部件及其他,17
603656.SH,603656,机械设备-专用设备-其他专用设备,17
300074.SZ,300074,计算机-软件开发-垂直应用软件,33
600802.SH,600802,建筑材料-建筑材料-水泥,17
920876.BJ,920876,电子-消费电子-消费电子零部件及组装,151
603969.SH,603969,机械设备-通用设备-金属制品,17
603105.SH,603105,公用事业-电力-新能源发电,17
002530.SZ,002530,机械设备-通用设备-其他通用设备,33
002639.SZ,002639,机械设备-通用设备-制冷空调设备,33
300467.SZ,300467,传媒-游戏-游戏Ⅲ,33
300360.SZ,300360,电力设备-电网设备-电气自控设备,33
300061.SZ,300061,传媒-文化传媒-广告营销,33
600706.SH,600706,社会服务-旅游及酒店-人工景点,17
300746.SZ,300746,计算机-IT服务-IT服务Ⅲ,33
300381.SZ,300381,医药生物-化学制药-原料药,33
301039.SZ,301039,汽车-汽车整车-商用载货车,33
600986.SH,600986,传媒-文化传媒-广告营销,17
002492.SZ,002492,交通运输-物流-物流Ⅲ,33
603037.SH,603037,汽车-汽车零部件-底盘与发动机系统,17
600094.SH,600094,房地产-房地产-住宅开发,17
300359.SZ,300359,社会服务-教育-教育Ⅲ,33
600183.SH,600183,电子-元件-印制电路板,17
001395.SZ,001395,机械设备-专用设备-其他专用设备,33
301628.SZ,301628,电子-元件-印制电路板,33
600281.SH,600281,有色金属-小金属-其他小金属,17
300075.SZ,300075,计算机-软件开发-垂直应用软件,33
688009.SH,688009,机械设备-轨交设备-轨交设备Ⅲ,17
002312.SZ,002312,基础化工-农化制品-磷肥及磷化工,33
603288.SH,603288,食品饮料-食品加工制造-调味发酵品,17
300052.SZ,300052,传媒-游戏-游戏Ⅲ,33
600436.SH,600436,医药生物-中药-中药Ⅲ,17
600020.SH,600020,交通运输-公路铁路运输-高速公路,17
600644.SH,600644,公用事业-电力-电能综合服务,17
603639.SH,603639,基础化工-农化制品-农药,17
300735.SZ,300735,电子-消费电子-消费电子零部件及组装,33
001205.SZ,001205,交通运输-港口航运-航运,33
002732.SZ,002732,食品饮料-饮料制造-乳品,33
601518.SH,601518,交通运输-公路铁路运输-高速公路,17
603729.SH,603729,传媒-文化传媒-广告营销,22
000713.SZ,000713,农林牧渔-种植业与林业-种子生产,33
600588.SH,600588,计算机-软件开发-横向通用软件,17
600519.SH,600519,食品饮料-白酒-白酒Ⅲ,17
601956.SH,601956,家用电器-白色家电-家电零部件,17
000821.SZ,000821,电力设备-光伏设备-光伏加工设备,33
601228.SH,601228,交通运输-港口航运-港口,17
300768.SZ,300768,计算机-软件开发-横向通用软件,33
300701.SZ,300701,电子-光学光电子-光学元件,33
300634.SZ,300634,计算机-IT服务-IT服务Ⅲ,33
301049.SZ,301049,环保-环境治理-固废治理,33
002068.SZ,002068,基础化工-橡胶制品-炭黑,33
301223.SZ,301223,轻工制造-包装印刷-包装,33
301429.SZ,301429,建筑材料-建筑材料-其他建材,33
920786.BJ,920786,食品饮料-饮料制造-乳品,151
300635.SZ,300635,建筑装饰-建筑装饰-工程咨询服务,33
000498.SZ,000498,建筑装饰-建筑装饰-基础建设,33
600323.SH,600323,环保-环境治理-固废治理,17
300543.SZ,300543,电子-消费电子-消费电子零部件及组装,33
605399.SH,605399,基础化工-化学制品-有机硅,17
601333.SH,601333,交通运输-公路铁路运输-铁路运输,17
301658.SZ,301658,电力设备-光伏设备-逆变器,33
603501.SH,603501,电子-半导体-数字芯片设计,17
600027.SH,600027,公用事业-电力-火电,17
920839.BJ,920839,机械设备-工程机械-工程机械Ⅲ,151
002777.SZ,002777,计算机-IT服务-IT服务Ⅲ,33
600834.SH,600834,交通运输-公路铁路运输-公交,17
603556.SH,603556,电力设备-电网设备-电气自控设备,17
002090.SZ,002090,电力设备-电网设备-电气自控设备,33
002745.SZ,002745,电子-光学光电子-LED,33
300968.SZ,300968,电子-消费电子-消费电子零部件及组装,33
920121.BJ,920121,轻工制造-包装印刷-包装,151
000629.SZ,000629,钢铁-钢铁-冶钢原料,33
002692.SZ,002692,电力设备-电网设备-线缆部件及其他,33
000410.SZ,000410,机械设备-通用设备-机床工具,33
000791.SZ,000791,公用事业-电力-火电,33
300844.SZ,300844,建筑装饰-建筑装饰-工程咨询服务,33
920950.BJ,920950,机械设备-通用设备-其他通用设备,151
003037.SZ,003037,建筑材料-建筑材料-水泥,33
920023.BJ,920023,农林牧渔-农产品加工-果蔬加工,151
688113.SH,688113,机械设备-专用设备-其他专用设备,17
301032.SZ,301032,机械设备-通用设备-其他通用设备,33
002274.SZ,002274,基础化工-化学原料-煤化工,33
688295.SH,688295,基础化工-化学纤维-其他纤维,17
603019.SH,603019,计算机-计算机设备-其他计算机设备,17
000514.SZ,000514,房地产-房地产-住宅开发,33
600543.SH,600543,食品饮料-饮料制造-其他酒类,22
603918.SH,603918,计算机-IT服务-IT服务Ⅲ,17
688160.SH,688160,机械设备-自动化设备-工控设备,17
002138.SZ,002138,电子-元件-被动元件,33
002454.SZ,002454,汽车-汽车零部件-汽车电子电气系统,33
001389.SZ,001389,电子-元件-印制电路板,33
920414.BJ,920414,电力设备-光伏设备-光伏加工设备,151
301157.SZ,301157,电力设备-其他电源设备-其他电源设备Ⅲ,33
002576.SZ,002576,电力设备-电机-电机Ⅲ,33
605155.SH,605155,轻工制造-家居用品-其他家居用品,17
920068.BJ,920068,有色金属-小金属-其他小金属,151
002572.SZ,002572,轻工制造-家居用品-定制家居,33
601939.SH,601939,银行-银行-国有大型银行,17
920656.BJ,920656,医药生物-化学制药-原料药,151
301173.SZ,301173,汽车-汽车零部件-车身附件及饰件,33
600177.SH,600177,纺织服饰-服装家纺-服装,17
688036.SH,688036,电子-消费电子-品牌消费电子,17
603970.SH,603970,基础化工-农化制品-农药,17
002839.SZ,002839,银行-银行-农商行,33
001227.SZ,001227,银行-银行-城商行,33
688608.SH,688608,电子-半导体-数字芯片设计,17
300506.SZ,300506,建筑装饰-建筑装饰-装饰园林,33
603081.SH,603081,机械设备-专用设备-其他专用设备,17
300387.SZ,300387,基础化工-农化制品-复合肥,33
300613.SZ,300613,电子-半导体-数字芯片设计,33
600919.SH,600919,银行-银行-城商行,17
688156.SH,688156,农林牧渔-农产品加工-畜禽饲料,17
000610.SZ,000610,社会服务-旅游及酒店-旅游综合,33
920167.BJ,920167,电力设备-光伏设备-光伏辅材,151
002817.SZ,002817,医药生物-医疗器械-医疗耗材,33
920866.BJ,920866,基础化工-农化制品-农药,151
920682.BJ,920682,电力设备-电网设备-线缆部件及其他,151
002774.SZ,002774,机械设备-专用设备-楼宇设备,33
688511.SH,688511,国防军工-军工电子-军工电子Ⅲ,17
301327.SZ,301327,电力设备-电池-锂电池,33
603275.SH,603275,机械设备-自动化设备-工控设备,17
300861.SZ,300861,机械设备-通用设备-磨具磨料,33
301577.SZ,301577,通信-通信设备-通信网络设备及器件,33
688006.SH,688006,电力设备-电池-锂电专用设备,17
920076.BJ,920076,建筑材料-建筑材料-耐火材料,151
001267.SZ,001267,通信-通信设备-通信网络设备及器件,33
002523.SZ,002523,机械设备-专用设备-能源及重型设备,33
000010.SZ,000010,建筑装饰-建筑装饰-装饰园林,33
002427.SZ,002427,基础化工-化学纤维-涤纶,33
920641.BJ,920641,电子-元件-被动元件,151
600279.SH,600279,交通运输-港口航运-港口,17
601825.SH,601825,银行-银行-农商行,17
600272.SH,600272,医药生物-医药商业-医药流通,17
603660.SH,603660,计算机-计算机设备-其他计算机设备,17
002960.SZ,002960,机械设备-专用设备-楼宇设备,33
920055.BJ,920055,汽车-汽车零部件-底盘与发动机系统,151
920651.BJ,920651,机械设备-通用设备-仪器仪表,151
300135.SZ,300135,石油石化-石油加工贸易-石油加工,33
002715.SZ,002715,汽车-汽车零部件-底盘与发动机系统,33
600871.SH,600871,石油石化-油气开采及服务-油服工程,17
002253.SZ,002253,计算机-软件开发-垂直应用软件,33
300148.SZ,300148,传媒-文化传媒-出版,33
688712.SH,688712,医药生物-医疗器械-医疗耗材,17
000423.SZ,000423,医药生物-中药-中药Ⅲ,33
920050.BJ,920050,医药生物-医疗器械-医疗耗材,151
301600.SZ,301600,计算机-计算机设备-其他计算机设备,33
920580.BJ,920580,建筑材料-建筑材料-耐火材料,151
002020.SZ,002020,医药生物-化学制药-化学制剂,33
603823.SH,603823,基础化工-化学制品-涂料油墨,17
920953.BJ,920953,计算机-IT服务-IT服务Ⅲ,151
002842.SZ,002842,有色金属-小金属-钨,33
603373.SH,603373,社会服务-其他社会服务-专业服务,17
002916.SZ,002916,电子-元件-印制电路板,33
000100.SZ,000100,电子-光学光电子-面板,33
000785.SZ,000785,商贸零售-零售-商业物业经营,33
300950.SZ,300950,机械设备-专用设备-能源及重型设备,33
920639.BJ,920639,电力设备-电网设备-线缆部件及其他,151
600728.SH,600728,计算机-IT服务-IT服务Ⅲ,17
601666.SH,601666,煤炭-煤炭开采加工-煤炭开采,17
688561.SH,688561,计算机-软件开发-横向通用软件,17
601138.SH,601138,电子-消费电子-消费电子零部件及组装,17
601766.SH,601766,机械设备-轨交设备-轨交设备Ⅲ,17
600770.SH,600770,综合-综合-综合Ⅲ,17
600285.SH,600285,医药生物-中药-中药Ⅲ,17
301090.SZ,301090,基础化工-塑料制品-其他塑料制品,33
600605.SH,600605,商贸零售-零售-商业物业经营,17
002495.SZ,002495,食品饮料-食品加工制造-调味发酵品,33
002873.SZ,002873,医药生物-中药-中药Ⅲ,33
603819.SH,603819,电力设备-电机-电机Ⅲ,17
002415.SZ,002415,计算机-计算机设备-安防设备,33
600935.SH,600935,基础化工-化学原料-氯碱,17
002942.SZ,002942,基础化工-农化制品-农药,33
300268.SZ,300268,农林牧渔-农产品加工-其他农产品加工,33
600127.SH,600127,农林牧渔-农产品加工-粮油加工,17
688023.SH,688023,计算机-软件开发-横向通用软件,17
600197.SH,600197,食品饮料-白酒-白酒Ⅲ,17
300092.SZ,300092,机械设备-专用设备-能源及重型设备,33
002819.SZ,002819,机械设备-通用设备-仪器仪表,33
601900.SH,601900,传媒-文化传媒-出版,17
301531.SZ,301531,有色金属-金属新材料-磁性材料,33
300559.SZ,300559,计算机-软件开发-垂直应用软件,33
300057.SZ,300057,有色金属-工业金属-铝,33
600640.SH,600640,传媒-文化传媒-数字媒体,17
002507.SZ,002507,食品饮料-食品加工制造-调味发酵品,33
002126.SZ,002126,汽车-汽车零部件-底盘与发动机系统,33
002369.SZ,002369,电子-消费电子-消费电子零部件及组装,33
300133.SZ,300133,传媒-影视院线-影视院线Ⅲ,33
301202.SZ,301202,通信-通信设备-其他通信设备,33
600681.SH,600681,公用事业-燃气-燃气Ⅲ,17
002672.SZ,002672,环保-环境治理-固废治理,33
300168.SZ,300168,计算机-IT服务-IT服务Ⅲ,33
002355.SZ,002355,汽车-汽车零部件-轮胎轮毂,33
300550.SZ,300550,计算机-软件开发-垂直应用软件,33
002575.SZ,002575,综合-综合-综合Ⅲ,33
301225.SZ,301225,汽车-汽车零部件-底盘与发动机系统,33
002591.SZ,002591,基础化工-化学制品-其他化学制品,33
600970.SH,600970,建筑装饰-建筑装饰-专业工程,17
002238.SZ,002238,传媒-文化传媒-电视广播,33
603567.SH,603567,医药生物-中药-中药Ⅲ,17
300518.SZ,300518,商贸零售-互联网电商-互联网电商Ⅲ,33
688389.SH,688389,医药生物-医疗器械-体外诊断,17
301285.SZ,301285,电子-消费电子-消费电子零部件及组装,33
002879.SZ,002879,电力设备-电网设备-线缆部件及其他,33
601929.SH,601929,传媒-文化传媒-电视广播,17
920445.BJ,920445,轻工制造-家居用品-其他家居用品,151
002021.SZ,002021,机械设备-专用设备-纺织服装设备,33
920553.BJ,920553,机械设备-专用设备-印刷包装机械,151
601002.SH,601002,机械设备-通用设备-金属制品,17
688370.SH,688370,环保-环境治理-固废治理,17
300569.SZ,300569,电力设备-风电设备-风电零部件,33
002197.SZ,002197,计算机-IT服务-IT服务Ⅲ,33
300459.SZ,300459,传媒-游戏-游戏Ⅲ,33
600356.SH,600356,轻工制造-造纸-造纸Ⅲ,17
603381.SH,603381,电力设备-光伏设备-光伏辅材,17
002094.SZ,002094,轻工制造-家居用品-其他家居用品,33
600513.SH,600513,医药生物-化学制药-化学制剂,17
920957.BJ,920957,基础化工-化学制品-其他化学制品,151
600288.SH,600288,计算机-软件开发-横向通用软件,17
000157.SZ,000157,机械设备-工程机械-工程机械Ⅲ,33
688208.SH,688208,计算机-计算机设备-其他计算机设备,17
002335.SZ,002335,电力设备-其他电源设备-其他电源设备Ⅲ,33
002210.SZ,002210,环保-环境治理-固废治理,33
002535.SZ,002535,机械设备-专用设备-能源及重型设备,33
920964.BJ,920964,农林牧渔-种植业与林业-农业综合,151
605268.SH,605268,轻工制造-家居用品-定制家居,17
601952.SH,601952,农林牧渔-种植业与林业-粮食种植,17
000034.SZ,000034,计算机-IT服务-IT服务Ⅲ,33
688290.SH,688290,机械设备-自动化设备-机器人,17
600983.SH,600983,家用电器-白色家电-冰洗,17
300743.SZ,300743,计算机-计算机设备-其他计算机设备,33
600345.SH,600345,通信-通信设备-其他通信设备,17
002649.SZ,002649,计算机-IT服务-IT服务Ⅲ,33
000985.SZ,000985,石油石化-石油加工贸易-石油加工,33
300100.SZ,300100,汽车-汽车零部件-车身附件及饰件,33
301353.SZ,301353,机械设备-通用设备-其他通用设备,33
002168.SZ,002168,医药生物-化学制药-化学制剂,33
688695.SH,688695,计算机-软件开发-横向通用软件,17
300403.SZ,300403,家用电器-白色家电-家电零部件,33
605138.SH,605138,纺织服饰-服装家纺-服装,17
002293.SZ,002293,纺织服饰-服装家纺-家纺,33
300800.SZ,300800,环保-环保设备-环保设备Ⅲ,33
301257.SZ,301257,医药生物-医疗服务-医疗研发外包,33
605255.SH,605255,汽车-汽车零部件-底盘与发动机系统,17
920575.BJ,920575,医药生物-生物制品-疫苗,151
603676.SH,603676,医药生物-化学制药-化学制剂,17
001382.SZ,001382,电力设备-电网设备-线缆部件及其他,33
002703.SZ,002703,汽车-汽车零部件-底盘与发动机系统,33
000619.SZ,000619,建筑材料-建筑材料-其他建材,33
600926.SH,600926,银行-银行-城商行,17
688219.SH,688219,基础化工-塑料制品-改性塑料,17
300126.SZ,300126,机械设备-通用设备-其他通用设备,33
002725.SZ,002725,汽车-汽车零部件-轮胎轮毂,33
300191.SZ,300191,石油石化-油气开采及服务-油气开采,33
920802.BJ,920802,环保-环保设备-环保设备Ⅲ,151
688766.SH,688766,电子-半导体-数字芯片设计,17
000565.SZ,000565,基础化工-化学制品-涂料油墨,33
600807.SH,600807,医药生物-医疗器械-体外诊断,17
300698.SZ,300698,通信-通信设备-通信网络设备及器件,33
300193.SZ,300193,机械设备-通用设备-其他通用设备,33
605118.SH,605118,计算机-计算机设备-安防设备,17
002370.SZ,002370,医药生物-化学制药-化学制剂,33
600173.SH,600173,公用事业-电力-新能源发电,17
300933.SZ,300933,电力设备-电网设备-线缆部件及其他,33
300577.SZ,300577,纺织服饰-服装家纺-鞋帽及其他,33
300525.SZ,300525,计算机-软件开发-垂直应用软件,33
603809.SH,603809,汽车-汽车零部件-底盘与发动机系统,17
300899.SZ,300899,环保-环境治理-水务及水治理,33
920475.BJ,920475,机械设备-专用设备-其他专用设备,151
600159.SH,600159,房地产-房地产-住宅开发,17
603586.SH,603586,汽车-汽车零部件-底盘与发动机系统,17
603836.SH,603836,交通运输-物流-物流Ⅲ,17
601966.SH,601966,汽车-汽车零部件-轮胎轮毂,17
600180.SH,600180,交通运输-物流-物流Ⅲ,22
603117.SH,603117,交通运输-物流-物流Ⅲ,17
301296.SZ,301296,轻工制造-包装印刷-包装,33
688387.SH,688387,通信-通信设备-通信网络设备及器件,17
601868.SH,601868,建筑装饰-建筑装饰-基础建设,17
600724.SH,600724,房地产-房地产-商业地产,17
300597.SZ,300597,通信-通信服务-通信工程及服务,33
300418.SZ,300418,传媒-游戏-游戏Ⅲ,33
605286.SH,605286,机械设备-专用设备-楼宇设备,17
603722.SH,603722,基础化工-化学制品-其他化学制品,17
002592.SZ,002592,汽车-汽车零部件-底盘与发动机系统,33
002028.SZ,002028,电力设备-电网设备-输变电设备,33
603701.SH,603701,汽车-汽车零部件-底盘与发动机系统,17
600585.SH,600585,建筑材料-建筑材料-水泥,17
688188.SH,688188,机械设备-自动化设备-工控设备,17
603218.SH,603218,电力设备-风电设备-风电零部件,17
300516.SZ,300516,电子-其他电子-其他电子Ⅲ,33
600712.SH,600712,商贸零售-零售-百货零售,17
301210.SZ,301210,电力设备-电池-锂电池,33
603901.SH,603901,机械设备-专用设备-印刷包装机械,17
605122.SH,605122,建筑材料-建筑材料-水泥,17
600748.SH,600748,房地产-房地产-住宅开发,17
600939.SH,600939,建筑装饰-建筑装饰-房屋建设,17
688282.SH,688282,国防军工-军工装备-航天装备,17
920976.BJ,920976,计算机-计算机设备-安防设备,151
688533.SH,688533,汽车-汽车零部件-汽车电子电气系统,17
920346.BJ,920346,电子-消费电子-消费电子零部件及组装,151
000672.SZ,000672,建筑材料-建筑材料-水泥,33
300718.SZ,300718,机械设备-通用设备-金属制品,33
600125.SH,600125,交通运输-公路铁路运输-铁路运输,17
