所属同花顺行业,股票代码,market_code,code
交通运输-公路铁路运输-高速公路,000886.SZ,33,000886
基础化工-橡胶制品-其他橡胶制品,300767.SZ,33,300767
环保-环境治理-综合环境治理,300190.SZ,33,300190
汽车-汽车零部件-底盘与发动机系统,002406.SZ,33,002406
传媒-文化传媒-广告营销,002995.SZ,33,002995
环保-环境治理-固废治理,301068.SZ,33,301068
石油石化-石油加工贸易-石油加工,002986.SZ,33,002986
机械设备-通用设备-其他通用设备,301226.SZ,33,301226
基础化工-化学原料-氯碱,002092.SZ,33,002092
建筑材料-建筑材料-耐火材料,002088.SZ,33,002088
建筑材料-建筑材料-耐火材料,002225.SZ,33,002225
机械设备-通用设备-其他通用设备,688648.SH,17,688648
传媒-游戏-游戏Ⅲ,002919.SZ,33,002919
电力设备-电池-锂电池,688772.SH,17,688772
机械设备-自动化设备-机器人,300276.SZ,33,300276
农林牧渔-养殖业-水产养殖,600467.SH,17,600467
医药生物-中药-中药Ⅲ,002424.SZ,33,002424
电子-电子化学品-电子化学品Ⅲ,688378.SH,17,688378
电子-光学光电子-面板,688299.SH,17,688299
基础化工-化学制品-其他化学制品,920974.BJ,151,920974
电子-半导体-集成电路制造,688469.SH,17,688469
电子-消费电子-消费电子零部件及组装,603890.SH,17,603890
通信-通信设备-其他通信设备,920374.BJ,151,920374
医药生物-生物制品-其他生物制品,002581.SZ,33,002581
医药生物-中药-中药Ⅲ,600594.SH,17,600594
医药生物-医疗器械-医疗设备,300171.SZ,33,300171
计算机-IT服务-IT服务Ⅲ,300399.SZ,33,300399
机械设备-自动化设备-工控设备,603275.SH,17,603275
机械设备-通用设备-制冷空调设备,301043.SZ,33,301043
计算机-计算机设备-其他计算机设备,002512.SZ,33,002512
医药生物-医疗服务-医院,300143.SZ,33,300143
传媒-影视院线-影视院线Ⅲ,001330.SZ,33,001330
医药生物-化学制药-原料药,603235.SH,17,603235
医药生物-医疗器械-医疗设备,002432.SZ,33,002432
电子-电子化学品-电子化学品Ⅲ,300537.SZ,33,300537
轻工制造-家居用品-其他家居用品,603385.SH,17,603385
纺织服饰-纺织制造-其他纺织,601599.SH,17,601599
社会服务-其他社会服务-专业服务,603183.SH,17,603183
钢铁-钢铁-普钢,600581.SH,22,600581
电子-半导体-模拟芯片设计,688286.SH,17,688286
机械设备-通用设备-金属制品,300943.SZ,33,300943
计算机-IT服务-IT服务Ⅲ,301396.SZ,33,301396
机械设备-专用设备-楼宇设备,002367.SZ,33,002367
医药生物-化学制药-原料药,002099.SZ,33,002099
机械设备-专用设备-其他专用设备,002337.SZ,33,002337
纺织服饰-纺织制造-棉纺,002042.SZ,33,002042
医药生物-化学制药-化学制剂,688566.SH,17,688566
电子-消费电子-消费电子零部件及组装,002855.SZ,33,002855
电力设备-电池-电池化学品,301358.SZ,33,301358
电力设备-其他电源设备-其他电源设备Ⅲ,300277.SZ,33,300277
建筑材料-建筑材料-玻璃玻纤,600819.SH,17,600819
非银金融-证券-证券Ⅲ,600864.SH,17,600864
电子-半导体-集成电路封测,002156.SZ,33,002156
家用电器-白色家电-冰洗,600983.SH,17,600983
医药生物-医药商业-药店,301408.SZ,33,301408
通信-通信设备-通信网络设备及器件,300098.SZ,33,300098
医药生物-化学制药-化学制剂,688247.SH,17,688247
电力设备-电池-其他电池,301222.SZ,33,301222
基础化工-化学制品-有机硅,605399.SH,17,605399
电力设备-电网设备-输变电设备,600768.SH,17,600768
计算机-IT服务-IT服务Ⅲ,688568.SH,17,688568
医药生物-生物制品-其他生物制品,688806.SH,17,688806
电子-半导体-集成电路制造,688249.SH,17,688249
传媒-影视院线-影视院线Ⅲ,300291.SZ,33,300291
交通运输-公路铁路运输-铁路运输,600125.SH,17,600125
电子-电子化学品-电子化学品Ⅲ,688550.SH,17,688550
医药生物-中药-中药Ⅲ,002107.SZ,33,002107
电力设备-电池-电池化学品,300340.SZ,33,300340
机械设备-通用设备-机床工具,603088.SH,17,603088
美容护理-美容护理-化妆品,300955.SZ,33,300955
计算机-软件开发-垂直应用软件,920592.BJ,151,920592
食品饮料-白酒-白酒Ⅲ,002646.SZ,33,002646
农林牧渔-农产品加工-其他农产品加工,000911.SZ,33,000911
机械设备-通用设备-仪器仪表,920651.BJ,151,920651
机械设备-专用设备-印刷包装机械,300509.SZ,33,300509
电子-元件-印制电路板,001389.SZ,33,001389
电力设备-光伏设备-光伏辅材,600876.SH,17,600876
医药生物-化学制药-化学制剂,300434.SZ,33,300434
纺织服饰-服装家纺-鞋帽及其他,300577.SZ,33,300577
食品饮料-食品加工制造-肉制品,002330.SZ,33,002330
纺织服饰-服装家纺-饰品,002345.SZ,33,002345
计算机-IT服务-IT服务Ⅲ,301218.SZ,33,301218
食品饮料-白酒-白酒Ⅲ,600199.SH,17,600199
汽车-汽车零部件-底盘与发动机系统,605088.SH,17,605088
基础化工-塑料制品-膜材料,001378.SZ,33,001378
计算机-计算机设备-安防设备,301330.SZ,33,301330
电力设备-电网设备-电气自控设备,002090.SZ,33,002090
国防军工-军工电子-军工电子Ⅲ,688132.SH,17,688132
基础化工-非金属材料-非金属材料Ⅲ,920719.BJ,151,920719
机械设备-通用设备-机床工具,688558.SH,17,688558
电力设备-电机-电机Ⅲ,603489.SH,17,603489
食品饮料-白酒-白酒Ⅲ,002304.SZ,33,002304
医药生物-医疗器械-医疗设备,301515.SZ,33,301515
医药生物-医疗器械-医疗设备,600587.SH,17,600587
通信-通信服务-通信工程及服务,300603.SZ,33,300603
食品饮料-饮料制造-其他酒类,600059.SH,17,600059
计算机-计算机设备-安防设备,920395.BJ,151,920395
医药生物-中药-中药Ⅲ,600129.SH,17,600129
基础化工-农化制品-磷肥及磷化工,600331.SH,17,600331
电力设备-电网设备-输变电设备,002441.SZ,33,002441
机械设备-专用设备-楼宇设备,300931.SZ,33,300931
轻工制造-家居用品-其他家居用品,002094.SZ,33,002094
国防军工-军工装备-航空装备,301586.SZ,33,301586
医药生物-医疗器械-医疗耗材,688314.SH,17,688314
机械设备-专用设备-能源及重型设备,300480.SZ,33,300480
机械设备-自动化设备-其他自动化设备,920096.BJ,151,920096
汽车-汽车零部件-底盘与发动机系统,002765.SZ,33,002765
基础化工-化学制品-涂料油墨,001335.SZ,33,001335
美容护理-美容护理-个护用品,301108.SZ,33,301108
医药生物-医药商业-医药流通,000950.SZ,33,000950
社会服务-其他社会服务-专业服务,001396.SZ,33,001396
机械设备-专用设备-能源及重型设备,600560.SH,17,600560
食品饮料-白酒-白酒Ⅲ,600559.SH,17,600559
机械设备-通用设备-金属制品,301160.SZ,33,301160
非银金融-证券-证券Ⅲ,000776.SZ,33,000776
电子-半导体-半导体材料,688432.SH,17,688432
传媒-影视院线-影视院线Ⅲ,300133.SZ,33,300133
医药生物-化学制药-化学制剂,688687.SH,17,688687
环保-环境治理-固废治理,688370.SH,17,688370
电力设备-其他电源设备-其他电源设备Ⅲ,002364.SZ,33,002364
基础化工-非金属材料-非金属材料Ⅲ,000833.SZ,33,000833
电力设备-电池-其他电池,002580.SZ,33,002580
电子-半导体-模拟芯片设计,688709.SH,17,688709
电子-光学光电子-面板,688781.SH,17,688781
基础化工-非金属材料-非金属材料Ⅲ,920175.BJ,151,920175
电子-半导体-分立器件,300623.SZ,33,300623
电力设备-电网设备-输变电设备,002452.SZ,33,002452
环保-环境治理-水务及水治理,300425.SZ,33,300425
交通运输-港口航运-航运,600798.SH,17,600798
电子-元件-印制电路板,920821.BJ,151,920821
机械设备-轨交设备-轨交设备Ⅲ,300906.SZ,33,300906
基础化工-塑料制品-改性塑料,301538.SZ,33,301538
纺织服饰-服装家纺-饰品,600735.SH,22,600735
传媒-文化传媒-出版,605577.SH,17,605577
机械设备-通用设备-制冷空调设备,301399.SZ,33,301399
汽车-汽车零部件-车身附件及饰件,002048.SZ,33,002048
电子-光学光电子-光学元件,300331.SZ,33,300331
医药生物-化学制药-原料药,300267.SZ,33,300267
机械设备-专用设备-能源及重型设备,300818.SZ,33,300818
传媒-文化传媒-广告营销,600986.SH,17,600986
石油石化-石油加工贸易-油品石化贸易,001316.SZ,33,001316
电子-光学光电子-LED,300269.SZ,33,300269
有色金属-工业金属-铝,000933.SZ,33,000933
纺织服饰-纺织制造-棉纺,000850.SZ,33,000850
轻工制造-包装印刷-印刷,002117.SZ,33,002117
机械设备-自动化设备-其他自动化设备,920396.BJ,151,920396
通信-通信设备-通信网络设备及器件,300565.SZ,33,300565
商贸零售-零售-百货零售,600858.SH,17,600858
轻工制造-包装印刷-包装,002831.SZ,33,002831
机械设备-工程机械-工程机械Ⅲ,002097.SZ,33,002097
公用事业-燃气-燃气Ⅲ,000407.SZ,33,000407
医药生物-化学制药-化学制剂,688192.SH,17,688192
有色金属-工业金属-铝,601600.SH,17,601600
家用电器-白色家电-家电零部件,601956.SH,17,601956
电子-半导体-数字芯片设计,300327.SZ,33,300327
汽车-汽车零部件-汽车电子电气系统,605333.SH,17,605333
计算机-计算机设备-安防设备,688619.SH,17,688619
轻工制造-家居用品-成品家居,603610.SH,17,603610
电力设备-电网设备-输变电设备,301012.SZ,33,301012
机械设备-专用设备-能源及重型设备,601399.SH,17,601399
通信-通信设备-通信终端及配件,301191.SZ,33,301191
医药生物-医疗器械-医疗设备,300633.SZ,33,300633
环保-环保设备-环保设备Ⅲ,920802.BJ,151,920802
房地产-房地产-产业地产,600463.SH,17,600463
医药生物-医药商业-医药流通,000411.SZ,33,000411
电子-半导体-分立器件,603290.SH,17,603290
医药生物-化学制药-化学制剂,603811.SH,17,603811
机械设备-通用设备-仪器仪表,300567.SZ,33,300567
有色金属-工业金属-铝,000612.SZ,33,000612
建筑材料-建筑材料-水泥,002596.SZ,33,002596
食品饮料-饮料制造-软饮料,605499.SH,17,605499
机械设备-轨交设备-轨交设备Ⅲ,301048.SZ,33,301048
建筑装饰-建筑装饰-专业工程,600496.SH,17,600496
机械设备-通用设备-金属制品,002438.SZ,33,002438
环保-环境治理-固废治理,002266.SZ,33,002266
电子-半导体-分立器件,688172.SH,17,688172
石油石化-石油加工贸易-油品石化贸易,603223.SH,17,603223
有色金属-贵金属-贵金属Ⅲ,601899.SH,17,601899
家用电器-白色家电-家电零部件,920108.BJ,151,920108
电子-消费电子-消费电子零部件及组装,300686.SZ,33,300686
基础化工-化学制品-其他化学制品,920038.BJ,151,920038
国防军工-军工装备-航空装备,300034.SZ,33,300034
电力设备-电池-其他电池,002733.SZ,33,002733
基础化工-塑料制品-改性塑料,300995.SZ,33,300995
机械设备-专用设备-其他专用设备,300411.SZ,33,300411
基础化工-农化制品-氮肥,600691.SH,17,600691
汽车-汽车零部件-轮胎轮毂,000599.SZ,33,000599
建筑装饰-建筑装饰-装饰园林,603828.SH,22,603828
家用电器-小家电-小家电Ⅲ,300272.SZ,33,300272
机械设备-自动化设备-其他自动化设备,688306.SH,17,688306
农林牧渔-养殖业-水产养殖,002069.SZ,33,002069
电力设备-电池-锂电专用设备,300173.SZ,33,300173
银行-银行-城商行,002966.SZ,33,002966
医药生物-化学制药-原料药,920230.BJ,151,920230
电子-半导体-模拟芯片设计,600171.SH,17,600171
电子-消费电子-消费电子零部件及组装,300843.SZ,33,300843
电子-半导体-集成电路封测,688403.SH,17,688403
机械设备-通用设备-仪器仪表,920685.BJ,151,920685
机械设备-通用设备-其他通用设备,301616.SZ,33,301616
电力设备-电网设备-输变电设备,300423.SZ,33,300423
纺织服饰-服装家纺-服装,600630.SH,17,600630
机械设备-通用设备-制冷空调设备,000530.SZ,33,000530
汽车-汽车零部件-汽车电子电气系统,002239.SZ,33,002239
基础化工-塑料制品-膜材料,002522.SZ,33,002522
计算机-计算机设备-其他计算机设备,002152.SZ,33,002152
汽车-汽车零部件-汽车电子电气系统,002454.SZ,33,002454
电力设备-电池-电池化学品,002125.SZ,33,002125
机械设备-自动化设备-工控设备,002975.SZ,33,002975
计算机-IT服务-IT服务Ⅲ,920564.BJ,151,920564
农林牧渔-种植业与林业-农业综合,002556.SZ,33,002556
电力设备-光伏设备-光伏辅材,920167.BJ,151,920167
环保-环境治理-水务及水治理,688565.SH,17,688565
汽车-汽车服务及其他-汽车服务,600386.SH,17,600386
环保-环境治理-水务及水治理,600796.SH,17,600796
农林牧渔-农产品加工-其他农产品加工,002481.SZ,33,002481
钢铁-钢铁-普钢,600808.SH,17,600808
轻工制造-家居用品-文娱用品,301011.SZ,33,301011
计算机-IT服务-IT服务Ⅲ,002368.SZ,33,002368
环保-环境治理-综合环境治理,605069.SH,17,605069
医药生物-医疗器械-医疗设备,688301.SH,17,688301
公用事业-电力-新能源发电,002310.SZ,33,002310
机械设备-通用设备-仪器仪表,920035.BJ,151,920035
有色金属-工业金属-铅锌,600531.SH,17,600531
电力设备-电池-锂电池,600110.SH,17,600110
医药生物-化学制药-化学制剂,300016.SZ,33,300016
基础化工-非金属材料-非金属材料Ⅲ,920083.BJ,151,920083
汽车-汽车零部件-其他汽车零部件,603348.SH,17,603348
基础化工-化学原料-其他化学原料,301069.SZ,33,301069
基础化工-农化制品-农药,920866.BJ,151,920866
电子-半导体-半导体材料,603991.SH,17,603991
机械设备-轨交设备-轨交设备Ⅲ,300011.SZ,33,300011
纺织服饰-服装家纺-服装,002687.SZ,33,002687
电力设备-电池-锂电专用设备,920522.BJ,151,920522
汽车-汽车服务及其他-汽车服务,600653.SH,17,600653
基础化工-塑料制品-其他塑料制品,920028.BJ,151,920028
电力设备-风电设备-风电零部件,688186.SH,17,688186
汽车-汽车零部件-底盘与发动机系统,301560.SZ,33,301560
电子-消费电子-消费电子零部件及组装,920876.BJ,151,920876
交通运输-港口航运-港口,600279.SH,17,600279
基础化工-塑料制品-膜材料,300334.SZ,33,300334
纺织服饰-服装家纺-服装,001209.SZ,33,001209
计算机-软件开发-垂直应用软件,300559.SZ,33,300559
基础化工-化学制品-涂料油墨,688571.SH,17,688571
有色金属-工业金属-铅锌,000751.SZ,33,000751
医药生物-医疗器械-医疗耗材,688351.SH,17,688351
电力设备-电机-电机Ⅲ,002801.SZ,33,002801
医药生物-化学制药-化学制剂,002019.SZ,33,002019
机械设备-通用设备-金属制品,920693.BJ,151,920693
基础化工-化学制品-有机硅,002909.SZ,33,002909
电子-半导体-数字芯片设计,688525.SH,17,688525
食品饮料-饮料制造-软饮料,603156.SH,17,603156
基础化工-农化制品-农药,603360.SH,17,603360
电子-消费电子-消费电子零部件及组装,301329.SZ,33,301329
机械设备-通用设备-其他通用设备,300441.SZ,33,300441
电子-其他电子-其他电子Ⅲ,000062.SZ,33,000062
电子-光学光电子-光学元件,603297.SH,17,603297
机械设备-通用设备-其他通用设备,300257.SZ,33,300257
非银金融-多元金融-多元金融Ⅲ,600927.SH,17,600927
医药生物-医疗器械-医疗耗材,301097.SZ,33,301097
汽车-汽车零部件-其他汽车零部件,300707.SZ,33,300707
汽车-汽车零部件-汽车电子电气系统,920212.BJ,151,920212
石油石化-石油加工贸易-石油加工,000698.SZ,33,000698
汽车-汽车零部件-底盘与发动机系统,603319.SH,17,603319
交通运输-物流-物流Ⅲ,603006.SH,17,603006
汽车-汽车零部件-其他汽车零部件,688021.SH,17,688021
基础化工-化学纤维-涤纶,603332.SH,17,603332
电子-半导体-数字芯片设计,688099.SH,17,688099
食品饮料-白酒-白酒Ⅲ,600779.SH,17,600779
国防军工-军工电子-军工电子Ⅲ,002413.SZ,33,002413
医药生物-化学制药-化学制剂,600513.SH,17,600513
电子-电子化学品-电子化学品Ⅲ,603078.SH,17,603078
轻工制造-包装印刷-包装,002565.SZ,33,002565
医药生物-化学制药-原料药,688356.SH,17,688356
机械设备-通用设备-其他通用设备,920689.BJ,151,920689
汽车-汽车零部件-车身附件及饰件,301173.SZ,33,301173
计算机-计算机设备-其他计算机设备,300455.SZ,33,300455
机械设备-专用设备-能源及重型设备,300099.SZ,33,300099
机械设备-通用设备-金属制品,603028.SH,17,603028
电力设备-光伏设备-逆变器,688390.SH,17,688390
建筑材料-建筑材料-其他建材,000055.SZ,33,000055
环保-环境治理-水务及水治理,300070.SZ,33,300070
基础化工-化学制品-食品及饲料添加剂,002597.SZ,33,002597
传媒-文化传媒-数字媒体,603888.SH,17,603888
电子-元件-被动元件,300460.SZ,33,300460
机械设备-通用设备-其他通用设备,301083.SZ,33,301083
汽车-汽车整车-商用载货车,301039.SZ,33,301039
汽车-汽车零部件-底盘与发动机系统,002806.SZ,33,002806
轻工制造-家居用品-其他家居用品,688087.SH,17,688087
通信-通信设备-其他通信设备,300183.SZ,33,300183
电子-光学光电子-LED,300232.SZ,33,300232
基础化工-塑料制品-合成树脂,001333.SZ,33,001333
房地产-房地产-产业地产,600848.SH,17,600848
电力设备-电池-锂电池,301150.SZ,33,301150
医药生物-化学制药-原料药,000953.SZ,33,000953
商贸零售-零售-百货零售,600628.SH,17,600628
轻工制造-造纸-造纸Ⅲ,600356.SH,17,600356
房地产-房地产-住宅开发,600692.SH,17,600692
社会服务-旅游及酒店-自然景点,000558.SZ,33,000558
国防军工-军工电子-军工电子Ⅲ,002151.SZ,33,002151
电力设备-光伏设备-光伏辅材,003022.SZ,33,003022
社会服务-其他社会服务-专业服务,920039.BJ,151,920039
建筑装饰-建筑装饰-工程咨询服务,603458.SH,17,603458
电子-其他电子-其他电子Ⅲ,300650.SZ,33,300650
机械设备-轨交设备-轨交设备Ⅲ,603500.SH,17,603500
有色金属-工业金属-铜,002295.SZ,33,002295
汽车-汽车零部件-轮胎轮毂,002593.SZ,33,002593
轻工制造-家居用品-文娱用品,300651.SZ,33,300651
汽车-汽车整车-乘用车,601127.SH,17,601127
机械设备-自动化设备-工控设备,301510.SZ,33,301510
煤炭-煤炭开采加工-煤炭开采,601101.SH,17,601101
机械设备-自动化设备-激光设备,688559.SH,17,688559
机械设备-通用设备-制冷空调设备,301272.SZ,33,301272
环保-环保设备-环保设备Ⅲ,688671.SH,17,688671
通信-通信设备-通信网络设备及器件,002296.SZ,33,002296
煤炭-煤炭开采加工-焦炭加工,000723.SZ,33,000723
电子-半导体-数字芯片设计,600198.SH,17,600198
钢铁-钢铁-普钢,600569.SH,17,600569
基础化工-化学原料-其他化学原料,301118.SZ,33,301118
社会服务-其他社会服务-专业服务,300215.SZ,33,300215
医药生物-医疗服务-其他医疗服务,301060.SZ,33,301060
计算机-IT服务-IT服务Ⅲ,300609.SZ,33,300609
国防军工-军工装备-航空装备,300719.SZ,33,300719
电力设备-电网设备-输变电设备,002706.SZ,33,002706
电子-光学光电子-面板,301106.SZ,33,301106
基础化工-农化制品-磷肥及磷化工,600141.SH,17,600141
轻工制造-造纸-造纸Ⅲ,605377.SH,17,605377
非银金融-证券-证券Ⅲ,600999.SH,17,600999
电力设备-电池-电池化学品,300037.SZ,33,300037
基础化工-农化制品-农药,000553.SZ,33,000553
电子-光学光电子-LED,300296.SZ,33,300296
房地产-房地产-住宅开发,002133.SZ,33,002133
商贸零售-零售-百货零售,000501.SZ,33,000501
商贸零售-零售-百货零售,600824.SH,17,600824
医药生物-医疗器械-医疗耗材,688108.SH,17,688108
计算机-软件开发-垂直应用软件,601519.SH,17,601519
公用事业-电力-新能源发电,600173.SH,17,600173
机械设备-通用设备-金属制品,600992.SH,17,600992
传媒-文化传媒-数字媒体,000681.SZ,33,000681
环保-环境治理-大气治理,603315.SH,17,603315
轻工制造-包装印刷-包装,301296.SZ,33,301296
电子-光学光电子-面板,002952.SZ,33,002952
传媒-文化传媒-数字媒体,300987.SZ,33,300987
机械设备-通用设备-金属制品,301255.SZ,33,301255
电力设备-电池-锂电专用设备,688573.SH,17,688573
基础化工-化学制品-其他化学制品,920519.BJ,151,920519
计算机-计算机设备-其他计算机设备,603516.SH,17,603516
计算机-IT服务-IT服务Ⅲ,605398.SH,17,605398
社会服务-其他社会服务-体育,002858.SZ,33,002858
钢铁-钢铁-普钢,000932.SZ,33,000932
电子-电子化学品-电子化学品Ⅲ,603256.SH,17,603256
传媒-文化传媒-数字媒体,600228.SH,17,600228
环保-环境治理-固废治理,300815.SZ,33,300815
商贸零售-零售-百货零售,002419.SZ,33,002419
有色金属-工业金属-铜,000878.SZ,33,000878
医药生物-生物制品-疫苗,688670.SH,17,688670
社会服务-旅游及酒店-自然景点,300859.SZ,33,300859
计算机-软件开发-横向通用软件,688201.SH,22,688201
建筑装饰-建筑装饰-专业工程,000032.SZ,33,000032
交通运输-公路铁路运输-高速公路,601518.SH,17,601518
建筑装饰-建筑装饰-工程咨询服务,301390.SZ,33,301390
基础化工-农化制品-农药,603585.SH,17,603585
食品饮料-饮料制造-乳品,600429.SH,17,600429
电力设备-电池-锂电池,920237.BJ,151,920237
建筑装饰-建筑装饰-工程咨询服务,300284.SZ,33,300284
机械设备-通用设备-金属制品,300228.SZ,33,300228
电子-光学光电子-LED,920339.BJ,151,920339
电力设备-电机-电机Ⅲ,301502.SZ,33,301502
环保-环保设备-环保设备Ⅲ,920145.BJ,151,920145
计算机-计算机设备-安防设备,002528.SZ,33,002528
医药生物-医疗器械-医疗耗材,688576.SH,17,688576
电子-消费电子-消费电子零部件及组装,300956.SZ,33,300956
商贸零售-零售-百货零售,600778.SH,17,600778
汽车-汽车零部件-底盘与发动机系统,002363.SZ,33,002363
计算机-软件开发-垂直应用软件,300561.SZ,33,300561
基础化工-农化制品-农药,603810.SH,17,603810
传媒-文化传媒-出版,603999.SH,17,603999
基础化工-农化制品-农药,300575.SZ,33,300575
国防军工-军工电子-军工电子Ⅲ,301050.SZ,33,301050
电力设备-电池-电池化学品,300409.SZ,33,300409
国防军工-军工电子-军工电子Ⅲ,301592.SZ,33,301592
电子-其他电子-其他电子Ⅲ,301563.SZ,33,301563
机械设备-通用设备-金属制品,920223.BJ,151,920223
电力设备-风电设备-风电零部件,300185.SZ,33,300185
环保-环保设备-环保设备Ⅲ,603282.SH,17,603282
电力设备-电机-电机Ⅲ,603988.SH,17,603988
国防军工-军工电子-军工电子Ⅲ,002519.SZ,33,002519
电子-消费电子-消费电子零部件及组装,301326.SZ,33,301326
基础化工-化学制品-食品及饲料添加剂,603079.SH,17,603079
有色金属-工业金属-铜,000630.SZ,33,000630
机械设备-自动化设备-其他自动化设备,301029.SZ,33,301029
电力设备-风电设备-风电零部件,603092.SH,17,603092
医药生物-医疗器械-医疗耗材,300453.SZ,33,300453
交通运输-物流-物流Ⅲ,603648.SH,17,603648
银行-银行-股份制银行,601998.SH,17,601998
国防军工-军工装备-地面兵装,600184.SH,17,600184
电力设备-其他电源设备-其他电源设备Ⅲ,002255.SZ,33,002255
商贸零售-互联网电商-互联网电商Ⅲ,605136.SH,17,605136
电力设备-其他电源设备-其他电源设备Ⅲ,301516.SZ,33,301516
机械设备-通用设备-金属制品,300488.SZ,33,300488
医药生物-化学制药-化学制剂,688553.SH,17,688553
机械设备-专用设备-农用机械,301260.SZ,33,301260
汽车-汽车零部件-车身附件及饰件,603306.SH,17,603306
机械设备-通用设备-其他通用设备,300984.SZ,33,300984
基础化工-化学原料-无机盐,600714.SH,17,600714
电子-消费电子-消费电子零部件及组装,300128.SZ,33,300128
计算机-计算机设备-其他计算机设备,002869.SZ,33,002869
汽车-汽车服务及其他-汽车服务,600822.SH,17,600822
医药生物-化学制药-化学制剂,002422.SZ,33,002422
电子-光学光电子-面板,600552.SH,17,600552
机械设备-通用设备-磨具磨料,600172.SH,17,600172
机械设备-通用设备-仪器仪表,688768.SH,17,688768
电子-光学光电子-面板,002955.SZ,33,002955
机械设备-专用设备-其他专用设备,300971.SZ,33,300971
电力设备-风电设备-风电零部件,300443.SZ,33,300443
纺织服饰-服装家纺-服装,601566.SH,17,601566
房地产-房地产-住宅开发,600246.SH,17,600246
煤炭-煤炭开采加工-焦炭加工,600408.SH,17,600408
社会服务-教育-教育Ⅲ,300338.SZ,33,300338
轻工制造-造纸-造纸Ⅲ,000488.SZ,33,000488
汽车-汽车服务及其他-其他运输设备,000913.SZ,33,000913
环保-环境治理-水务及水治理,603817.SH,17,603817
计算机-IT服务-IT服务Ⅲ,603322.SH,17,603322
交通运输-物流-物流Ⅲ,002889.SZ,33,002889
计算机-软件开发-垂直应用软件,301162.SZ,33,301162
电力设备-光伏设备-光伏电池组件,920985.BJ,151,920985
汽车-汽车零部件-底盘与发动机系统,603960.SH,17,603960
机械设备-专用设备-能源及重型设备,301601.SZ,33,301601
家用电器-白色家电-家电零部件,002418.SZ,33,002418
基础化工-化学制品-有机硅,603260.SH,17,603260
建筑材料-建筑材料-玻璃玻纤,000012.SZ,33,000012
商贸零售-零售-商业物业经营,002344.SZ,33,002344
有色金属-工业金属-铝,002988.SZ,33,002988
基础化工-化学原料-其他化学原料,600423.SH,22,600423
电子-半导体-数字芯片设计,300458.SZ,33,300458
机械设备-通用设备-仪器仪表,300349.SZ,33,300349
电力设备-电池-电池化学品,301152.SZ,33,301152
商贸零售-零售-百货零售,002561.SZ,33,002561
计算机-IT服务-IT服务Ⅲ,300287.SZ,33,300287
家用电器-白色家电-家电零部件,001268.SZ,33,001268
医药生物-化学制药-化学制剂,300086.SZ,33,300086
交通运输-机场航运-机场,600515.SH,17,600515
汽车-汽车零部件-底盘与发动机系统,000981.SZ,33,000981
电力设备-电网设备-线缆部件及其他,920682.BJ,151,920682
商贸零售-零售-百货零售,600729.SH,17,600729
机械设备-通用设备-金属制品,002931.SZ,33,002931
电力设备-电池-锂电专用设备,688638.SH,17,688638
农林牧渔-种植业与林业-农业综合,300021.SZ,33,300021
农林牧渔-种植业与林业-种子生产,920403.BJ,151,920403
机械设备-自动化设备-工控设备,603015.SH,17,603015
机械设备-专用设备-楼宇设备,603356.SH,17,603356
汽车-汽车整车-乘用车,601633.SH,17,601633
非银金融-证券-证券Ⅲ,000783.SZ,33,000783
汽车-汽车服务及其他-其他运输设备,603776.SH,17,603776
通信-通信设备-通信终端及配件,300689.SZ,33,300689
机械设备-专用设备-其他专用设备,002786.SZ,33,002786
建筑装饰-建筑装饰-工程咨询服务,002883.SZ,33,002883
电力设备-电网设备-电气自控设备,688330.SH,17,688330
交通运输-机场航运-航空运输,603885.SH,17,603885
基础化工-化学原料-无机盐,301256.SZ,33,301256
基础化工-化学制品-食品及饲料添加剂,688089.SH,22,688089
轻工制造-家居用品-文娱用品,605299.SH,17,605299
石油石化-石油加工贸易-石油加工,300839.SZ,33,300839
农林牧渔-养殖业-生猪养殖,002157.SZ,33,002157
纺织服饰-服装家纺-服装,605138.SH,17,605138
基础化工-化学制品-其他化学制品,920258.BJ,151,920258
电子-消费电子-消费电子零部件及组装,300543.SZ,33,300543
家用电器-小家电-小家电Ⅲ,002614.SZ,33,002614
基础化工-塑料制品-其他塑料制品,920056.BJ,151,920056
轻工制造-包装印刷-包装,003003.SZ,33,003003
有色金属-金属新材料-其他金属新材料,603978.SH,17,603978
机械设备-通用设备-机床工具,688577.SH,17,688577
电子-光学光电子-LED,002983.SZ,33,002983
纺织服饰-服装家纺-服装,002404.SZ,33,002404
食品饮料-白酒-白酒Ⅲ,000568.SZ,33,000568
环保-环境治理-水务及水治理,301203.SZ,33,301203
食品饮料-饮料制造-软饮料,603711.SH,17,603711
医药生物-化学制药-化学制剂,002038.SZ,33,002038
基础化工-化学制品-涂料油墨,300758.SZ,33,300758
钢铁-钢铁-普钢,000898.SZ,33,000898
计算机-软件开发-横向通用软件,301270.SZ,33,301270
机械设备-专用设备-其他专用设备,688700.SH,17,688700
轻工制造-家居用品-其他家居用品,300993.SZ,33,300993
计算机-计算机设备-安防设备,301318.SZ,33,301318
电子-元件-被动元件,000636.SZ,33,000636
基础化工-塑料制品-改性塑料,920066.BJ,151,920066
机械设备-通用设备-其他通用设备,688360.SH,17,688360
有色金属-工业金属-铜,000737.SZ,33,000737
电子-消费电子-消费电子零部件及组装,603380.SH,17,603380
有色金属-金属新材料-其他金属新材料,300963.SZ,33,300963
