market_code,股票代码,所属同花顺行业,code
33,000591.SZ,公用事业-电力-新能源发电,000591
33,002486.SZ,纺织服饰-服装家纺-服装,002486
151,920062.BJ,电力设备-电网设备-输变电设备,920062
17,600203.SH,电子-消费电子-消费电子零部件及组装,600203
33,002835.SZ,计算机-计算机设备-安防设备,002835
17,600768.SH,电力设备-电网设备-输变电设备,600768
17,601908.SH,公用事业-电力-新能源发电,601908
17,600460.SH,电子-半导体-模拟芯片设计,600460
17,603014.SH,医药生物-医疗器械-医疗耗材,603014
33,002827.SZ,基础化工-化学制品-民爆用品,002827
17,603103.SH,传媒-影视院线-影视院线Ⅲ,603103
17,600557.SH,医药生物-中药-中药Ⅲ,600557
33,001312.SZ,纺织服饰-纺织制造-其他纺织,001312
17,603693.SH,公用事业-电力-新能源发电,603693
17,688807.SH,电子-半导体-数字芯片设计,688807
33,002663.SZ,建筑装饰-建筑装饰-装饰园林,002663
17,603089.SH,汽车-汽车零部件-底盘与发动机系统,603089
33,002210.SZ,环保-环境治理-固废治理,002210
17,605016.SH,基础化工-化学制品-食品及饲料添加剂,605016
33,300189.SZ,农林牧渔-种植业与林业-种子生产,300189
33,301601.SZ,机械设备-专用设备-能源及重型设备,301601
151,920826.BJ,食品饮料-食品加工制造-预加工食品,920826
151,920422.BJ,基础化工-化学制品-食品及饲料添加剂,920422
17,603982.SH,汽车-汽车零部件-底盘与发动机系统,603982
17,600438.SH,电力设备-光伏设备-硅料硅片,600438
17,600250.SH,社会服务-旅游及酒店-旅游综合,600250
17,601162.SH,非银金融-证券-证券Ⅲ,601162
33,300796.SZ,基础化工-农化制品-农药,300796
17,601619.SH,公用事业-电力-新能源发电,601619
33,002188.SZ,房地产-房地产-房地产服务,002188
33,002104.SZ,通信-通信设备-通信终端及配件,002104
151,920016.BJ,基础化工-化学制品-食品及饲料添加剂,920016
17,600236.SH,公用事业-电力-水电,600236
33,002315.SZ,商贸零售-互联网电商-互联网电商Ⅲ,002315
17,600163.SH,公用事业-电力-新能源发电,600163
17,603916.SH,基础化工-化学制品-其他化学制品,603916
33,300250.SZ,计算机-IT服务-IT服务Ⅲ,300250
17,605218.SH,电子-光学光电子-面板,605218
17,688785.SH,电子-半导体-半导体设备,688785
17,603000.SH,传媒-文化传媒-数字媒体,603000
33,301230.SZ,医药生物-医疗服务-医疗研发外包,301230
33,000852.SZ,机械设备-专用设备-能源及重型设备,000852
33,002524.SZ,医药生物-医疗服务-医院,002524
17,688670.SH,医药生物-生物制品-疫苗,688670
17,688002.SH,国防军工-军工电子-军工电子Ⅲ,688002
17,603919.SH,食品饮料-白酒-白酒Ⅲ,603919
17,603406.SH,基础化工-化学纤维-涤纶,603406
33,301222.SZ,电力设备-电池-其他电池,301222
151,920123.BJ,美容护理-美容护理-化妆品,920123
17,688628.SH,机械设备-通用设备-仪器仪表,688628
33,001366.SZ,农林牧渔-农产品加工-畜禽饲料,001366
33,300689.SZ,通信-通信设备-通信终端及配件,300689
17,600089.SH,综合-综合-综合Ⅲ,600089
33,001376.SZ,公用事业-电力-热力,001376
33,002270.SZ,电力设备-电网设备-输变电设备,002270
33,002909.SZ,基础化工-化学制品-有机硅,002909
17,603016.SH,电力设备-电网设备-输变电设备,603016
33,002085.SZ,汽车-汽车零部件-轮胎轮毂,002085
17,600976.SH,医药生物-中药-中药Ⅲ,600976
17,600726.SH,煤炭-煤炭开采加工-煤炭开采,600726
17,603716.SH,医药生物-医药商业-医药流通,603716
33,300153.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,300153
33,301081.SZ,环保-环保设备-环保设备Ⅲ,301081
17,688466.SH,环保-环境治理-水务及水治理,688466
17,603096.SH,传媒-文化传媒-出版,603096
33,300458.SZ,电子-半导体-数字芯片设计,300458
33,001258.SZ,公用事业-电力-新能源发电,001258
33,002620.SZ,建筑装饰-建筑装饰-装饰园林,002620
17,600617.SH,公用事业-燃气-燃气Ⅲ,600617
33,301551.SZ,传媒-文化传媒-电视广播,301551
17,688543.SH,国防军工-军工装备-地面兵装,688543
33,300500.SZ,建筑装饰-建筑装饰-工程咨询服务,300500
17,688597.SH,电力设备-电网设备-电气自控设备,688597
17,603535.SH,交通运输-物流-物流Ⅲ,603535
33,002039.SZ,公用事业-电力-水电,002039
33,300288.SZ,计算机-IT服务-IT服务Ⅲ,300288
33,301558.SZ,商贸零售-互联网电商-互联网电商Ⅲ,301558
33,301616.SZ,机械设备-通用设备-其他通用设备,301616
33,300008.SZ,国防军工-军工装备-航海装备,300008
33,002862.SZ,轻工制造-家居用品-文娱用品,002862
17,600756.SH,计算机-IT服务-IT服务Ⅲ,600756
33,301133.SZ,汽车-汽车零部件-车身附件及饰件,301133
33,300883.SZ,轻工制造-包装印刷-包装,300883
33,301239.SZ,医药生物-医疗服务-医院,301239
17,601567.SH,电力设备-电网设备-输变电设备,601567
17,601717.SH,机械设备-专用设备-能源及重型设备,601717
17,688781.SH,电子-光学光电子-面板,688781
33,300750.SZ,电力设备-电池-锂电池,300750
17,688032.SH,电力设备-光伏设备-逆变器,688032
33,002117.SZ,轻工制造-包装印刷-印刷,002117
33,301032.SZ,机械设备-通用设备-其他通用设备,301032
22,600169.SH,机械设备-专用设备-能源及重型设备,600169
33,300371.SZ,机械设备-通用设备-仪器仪表,300371
151,920057.BJ,建筑装饰-建筑装饰-专业工程,920057
17,688475.SH,计算机-计算机设备-安防设备,688475
33,301298.SZ,汽车-汽车零部件-其他汽车零部件,301298
33,002153.SZ,计算机-软件开发-垂直应用软件,002153
151,920819.BJ,基础化工-农化制品-农药,920819
17,603876.SH,有色金属-工业金属-铝,603876
33,300155.SZ,计算机-计算机设备-安防设备,300155
17,600358.SH,传媒-文化传媒-广告营销,600358
151,920045.BJ,通信-通信设备-通信网络设备及器件,920045
17,601113.SH,基础化工-化学纤维-其他纤维,601113
17,603100.SH,机械设备-通用设备-仪器仪表,603100
17,603506.SH,房地产-房地产-房地产服务,603506
17,603216.SH,轻工制造-家居用品-定制家居,603216
17,605599.SH,纺织服饰-服装家纺-饰品,605599
33,300396.SZ,医药生物-医疗器械-体外诊断,300396
151,920009.BJ,医药生物-医疗器械-体外诊断,920009
33,300390.SZ,电力设备-电池-电池化学品,300390
33,000926.SZ,房地产-房地产-住宅开发,000926
33,002145.SZ,基础化工-化学原料-钛白粉,002145
33,300360.SZ,电力设备-电网设备-电气自控设备,300360
33,301276.SZ,纺织服饰-服装家纺-服装,301276
33,001236.SZ,非银金融-多元金融-多元金融Ⅲ,001236
33,300254.SZ,医药生物-化学制药-化学制剂,300254
17,603300.SH,非银金融-多元金融-多元金融Ⅲ,603300
17,603602.SH,传媒-文化传媒-广告营销,603602
33,300417.SZ,机械设备-通用设备-仪器仪表,300417
17,600626.SH,汽车-汽车零部件-车身附件及饰件,600626
33,002107.SZ,医药生物-中药-中药Ⅲ,002107
33,300838.SZ,机械设备-通用设备-金属制品,300838
17,603382.SH,基础化工-化学纤维-其他纤维,603382
33,301567.SZ,电子-消费电子-消费电子零部件及组装,301567
17,603132.SH,有色金属-工业金属-铅锌,603132
17,600372.SH,国防军工-军工装备-航空装备,600372
33,002371.SZ,电子-半导体-半导体设备,002371
17,600679.SH,汽车-汽车服务及其他-其他运输设备,600679
33,000701.SZ,商贸零售-贸易-贸易Ⅲ,000701
33,001277.SZ,机械设备-专用设备-能源及重型设备,001277
33,002405.SZ,计算机-软件开发-垂直应用软件,002405
33,300994.SZ,汽车-汽车服务及其他-其他运输设备,300994
33,002373.SZ,计算机-IT服务-IT服务Ⅲ,002373
33,002938.SZ,电子-元件-印制电路板,002938
33,300308.SZ,通信-通信设备-通信网络设备及器件,300308
33,301115.SZ,社会服务-其他社会服务-专业服务,301115
17,601515.SH,轻工制造-包装印刷-包装,601515
33,000796.SZ,社会服务-旅游及酒店-旅游综合,000796
33,002670.SZ,非银金融-证券-证券Ⅲ,002670
17,600779.SH,食品饮料-白酒-白酒Ⅲ,600779
17,601311.SH,电力设备-电池-其他电池,601311
17,600850.SH,计算机-IT服务-IT服务Ⅲ,600850
33,001209.SZ,纺织服饰-服装家纺-服装,001209
22,600289.SH,通信-通信服务-通信工程及服务,600289
33,003027.SZ,环保-环境治理-大气治理,003027
33,301152.SZ,电力设备-电池-电池化学品,301152
17,600452.SH,公用事业-电力-电能综合服务,600452
17,688420.SH,机械设备-专用设备-能源及重型设备,688420
33,301501.SZ,轻工制造-家居用品-其他家居用品,301501
33,301309.SZ,机械设备-通用设备-金属制品,301309
17,603968.SH,基础化工-化学制品-食品及饲料添加剂,603968
33,002674.SZ,纺织服饰-纺织制造-辅料,002674
17,603093.SH,非银金融-多元金融-多元金融Ⅲ,603093
17,600893.SH,国防军工-军工装备-航空装备,600893
17,603097.SH,电力设备-电网设备-输变电设备,603097
33,002606.SZ,电力设备-电网设备-线缆部件及其他,002606
33,002631.SZ,轻工制造-家居用品-瓷砖地板,002631
17,688026.SH,医药生物-医疗器械-医疗耗材,688026
17,603696.SH,食品饮料-食品加工制造-调味发酵品,603696
33,300397.SZ,国防军工-军工电子-军工电子Ⅲ,300397
33,000856.SZ,机械设备-专用设备-其他专用设备,000856
17,600642.SH,公用事业-电力-火电,600642
33,301196.SZ,基础化工-塑料制品-其他塑料制品,301196
33,301118.SZ,基础化工-化学原料-其他化学原料,301118
33,300335.SZ,公用事业-电力-热力,300335
33,002389.SZ,国防军工-军工装备-航空装备,002389
33,002006.SZ,机械设备-专用设备-其他专用设备,002006
17,688226.SH,电力设备-电网设备-线缆部件及其他,688226
33,300993.SZ,轻工制造-家居用品-其他家居用品,300993
33,002484.SZ,电子-元件-被动元件,002484
33,301157.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,301157
33,301632.SZ,社会服务-其他社会服务-专业服务,301632
33,002062.SZ,建筑装饰-建筑装饰-基础建设,002062
33,300253.SZ,计算机-软件开发-垂直应用软件,300253
33,002642.SZ,计算机-IT服务-IT服务Ⅲ,002642
33,000599.SZ,汽车-汽车零部件-轮胎轮毂,000599
17,688334.SH,社会服务-其他社会服务-专业服务,688334
33,000058.SZ,商贸零售-零售-商业物业经营,000058
17,603126.SH,环保-环境治理-固废治理,603126
17,600556.SH,传媒-文化传媒-广告营销,600556
33,002240.SZ,有色金属-能源金属-锂,002240
33,002438.SZ,机械设备-通用设备-金属制品,002438
17,603156.SH,食品饮料-饮料制造-软饮料,603156
33,301091.SZ,建筑装饰-建筑装饰-工程咨询服务,301091
17,601012.SH,电力设备-光伏设备-光伏电池组件,601012
33,301263.SZ,医药生物-化学制药-化学制剂,301263
33,300457.SZ,电力设备-电池-锂电专用设备,300457
17,600113.SH,商贸零售-零售-商业物业经营,600113
33,000665.SZ,传媒-文化传媒-电视广播,000665
17,603519.SH,家用电器-白色家电-家电零部件,603519
33,002975.SZ,机械设备-自动化设备-工控设备,002975
33,003013.SZ,建筑装饰-建筑装饰-工程咨询服务,003013
33,300666.SZ,电子-半导体-半导体材料,300666
33,002951.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,002951
22,603517.SH,食品饮料-食品加工制造-休闲食品,603517
151,920679.BJ,机械设备-通用设备-金属制品,920679
17,600802.SH,建筑材料-建筑材料-水泥,600802
22,600889.SH,机械设备-通用设备-其他通用设备,600889
33,002599.SZ,轻工制造-包装印刷-印刷,002599
17,688060.SH,计算机-计算机设备-其他计算机设备,688060
33,002707.SZ,社会服务-旅游及酒店-旅游综合,002707
17,688557.SH,机械设备-通用设备-其他通用设备,688557
33,002574.SZ,纺织服饰-服装家纺-饰品,002574
151,920339.BJ,电子-光学光电子-LED,920339
17,688190.SH,有色金属-金属新材料-其他金属新材料,688190
33,301055.SZ,轻工制造-家居用品-其他家居用品,301055
33,300230.SZ,基础化工-塑料制品-其他塑料制品,300230
17,688297.SH,国防军工-军工装备-航空装备,688297
33,000862.SZ,公用事业-电力-新能源发电,000862
17,600326.SH,建筑材料-建筑材料-水泥,600326
33,000670.SZ,电子-其他电子-其他电子Ⅲ,000670
33,002079.SZ,电力设备-光伏设备-光伏辅材,002079
17,688663.SH,电力设备-电网设备-电气自控设备,688663
33,002162.SZ,轻工制造-家居用品-瓷砖地板,002162
33,301388.SZ,电力设备-电网设备-输变电设备,301388
17,600728.SH,计算机-IT服务-IT服务Ⅲ,600728
17,600698.SH,汽车-汽车零部件-底盘与发动机系统,600698
33,300266.SZ,环保-环境治理-综合环境治理,300266
151,920985.BJ,电力设备-光伏设备-光伏电池组件,920985
17,600081.SH,汽车-汽车零部件-车身附件及饰件,600081
17,600550.SH,电力设备-电网设备-输变电设备,600550
33,300374.SZ,建筑材料-建筑材料-其他建材,300374
33,301533.SZ,机械设备-专用设备-农用机械,301533
33,300665.SZ,基础化工-化学制品-涂料油墨,300665
33,301001.SZ,商贸零售-互联网电商-互联网电商Ⅲ,301001
151,920694.BJ,基础化工-橡胶制品-其他橡胶制品,920694
33,000799.SZ,食品饮料-白酒-白酒Ⅲ,000799
151,920504.BJ,医药生物-医疗器械-医疗设备,920504
33,000929.SZ,食品饮料-饮料制造-啤酒,000929
151,920187.BJ,汽车-汽车零部件-车身附件及饰件,920187
17,603029.SH,机械设备-专用设备-农用机械,603029
17,603889.SH,纺织服饰-纺织制造-其他纺织,603889
17,688111.SH,计算机-软件开发-横向通用软件,688111
33,300339.SZ,计算机-IT服务-IT服务Ⅲ,300339
33,301185.SZ,计算机-软件开发-垂直应用软件,301185
33,002845.SZ,电子-光学光电子-面板,002845
33,000612.SZ,有色金属-工业金属-铝,000612
17,688518.SH,机械设备-自动化设备-激光设备,688518
33,301502.SZ,电力设备-电机-电机Ⅲ,301502
33,001325.SZ,基础化工-橡胶制品-其他橡胶制品,001325
33,300441.SZ,机械设备-通用设备-其他通用设备,300441
17,688155.SH,电力设备-电池-锂电池,688155
33,002833.SZ,机械设备-专用设备-其他专用设备,002833
151,920139.BJ,电子-半导体-集成电路封测,920139
17,688356.SH,医药生物-化学制药-原料药,688356
17,600208.SH,房地产-房地产-住宅开发,600208
17,601116.SH,商贸零售-零售-百货零售,601116
17,601519.SH,计算机-软件开发-垂直应用软件,601519
33,300517.SZ,建筑装饰-建筑装饰-专业工程,300517
33,301459.SZ,汽车-汽车零部件-底盘与发动机系统,301459
33,000911.SZ,农林牧渔-农产品加工-其他农产品加工,000911
33,002387.SZ,电子-光学光电子-面板,002387
33,300741.SZ,基础化工-化学制品-食品及饲料添加剂,300741
33,000672.SZ,建筑材料-建筑材料-水泥,000672
33,300226.SZ,计算机-软件开发-垂直应用软件,300226
33,002968.SZ,房地产-房地产-房地产服务,002968
17,603196.SH,纺织服饰-服装家纺-服装,603196
17,688345.SH,电力设备-电池-锂电池,688345
33,002020.SZ,医药生物-化学制药-化学制剂,002020
33,301299.SZ,传媒-文化传媒-数字媒体,301299
17,603616.SH,建筑材料-建筑材料-水泥,603616
17,600693.SH,商贸零售-零售-百货零售,600693
33,301682.SZ,国防军工-军工电子-军工电子Ⅲ,301682
17,603330.SH,基础化工-塑料制品-其他塑料制品,603330
17,603280.SH,机械设备-工程机械-工程机械Ⅲ,603280
33,300860.SZ,社会服务-其他社会服务-专业服务,300860
22,603359.SH,环保-环境治理-综合环境治理,603359
17,600131.SH,计算机-IT服务-IT服务Ⅲ,600131
33,300187.SZ,环保-环境治理-综合环境治理,300187
17,688128.SH,机械设备-专用设备-其他专用设备,688128
33,002318.SZ,钢铁-钢铁-特钢,002318
33,300075.SZ,计算机-软件开发-垂直应用软件,300075
17,600310.SH,公用事业-电力-电能综合服务,600310
33,002343.SZ,传媒-影视院线-影视院线Ⅲ,002343
33,300657.SZ,电子-元件-印制电路板,300657
17,688563.SH,国防军工-军工装备-航空装备,688563
33,003035.SZ,公用事业-电力-电能综合服务,003035
17,688050.SH,医药生物-医疗器械-医疗耗材,688050
33,000850.SZ,纺织服饰-纺织制造-棉纺,000850
17,600761.SH,机械设备-工程机械-工程机械Ⅲ,600761
151,920023.BJ,农林牧渔-农产品加工-果蔬加工,920023
33,000590.SZ,医药生物-中药-中药Ⅲ,000590
33,300701.SZ,电子-光学光电子-光学元件,300701
17,603101.SH,商贸零售-零售-百货零售,603101
33,002097.SZ,机械设备-工程机械-工程机械Ⅲ,002097
17,601696.SH,非银金融-证券-证券Ⅲ,601696
33,300582.SZ,电子-光学光电子-LED,300582
17,688376.SH,环保-环保设备-环保设备Ⅲ,688376
33,300949.SZ,建筑装饰-建筑装饰-装饰园林,300949
17,600979.SH,公用事业-电力-电能综合服务,600979
33,000948.SZ,计算机-软件开发-垂直应用软件,000948
33,002224.SZ,基础化工-橡胶制品-其他橡胶制品,002224
17,601138.SH,电子-消费电子-消费电子零部件及组装,601138
17,688757.SH,社会服务-其他社会服务-专业服务,688757
17,603605.SH,美容护理-美容护理-化妆品,603605
17,688696.SH,家用电器-黑色家电-其他黑色家电,688696
33,000966.SZ,公用事业-电力-火电,000966
17,600810.SH,基础化工-化学纤维-其他纤维,600810
33,300784.SZ,电子-消费电子-消费电子零部件及组装,300784
17,603060.SH,社会服务-其他社会服务-专业服务,603060
17,603088.SH,机械设备-通用设备-机床工具,603088
17,688571.SH,基础化工-化学制品-涂料油墨,688571
151,920110.BJ,电力设备-其他电源设备-其他电源设备Ⅲ,920110
33,002278.SZ,机械设备-专用设备-能源及重型设备,002278
33,301589.SZ,计算机-计算机设备-其他计算机设备,301589
17,600903.SH,公用事业-燃气-燃气Ⅲ,600903
17,603069.SH,交通运输-公路铁路运输-公交,603069
33,301179.SZ,电力设备-电网设备-电气自控设备,301179
33,301366.SZ,电子-元件-印制电路板,301366
33,002516.SZ,汽车-汽车零部件-车身附件及饰件,002516
17,601208.SH,基础化工-塑料制品-膜材料,601208
33,300917.SZ,房地产-房地产-房地产服务,300917
33,300320.SZ,基础化工-橡胶制品-其他橡胶制品,300320
33,300494.SZ,传媒-游戏-游戏Ⅲ,300494
17,600433.SH,轻工制造-造纸-造纸Ⅲ,600433
33,300205.SZ,通信-通信设备-通信终端及配件,300205
17,603085.SH,汽车-汽车零部件-车身附件及饰件,603085
151,920069.BJ,医药生物-医疗器械-医疗耗材,920069
17,600619.SH,家用电器-白色家电-家电零部件,600619
33,000558.SZ,社会服务-旅游及酒店-自然景点,000558
33,000565.SZ,基础化工-化学制品-涂料油墨,000565
17,603108.SH,医药生物-医药商业-医药流通,603108
151,920879.BJ,机械设备-通用设备-仪器仪表,920879
33,300991.SZ,电子-其他电子-其他电子Ⅲ,300991
33,000698.SZ,石油石化-石油加工贸易-石油加工,000698
17,603839.SH,纺织服饰-服装家纺-服装,603839
33,301359.SZ,电子-其他电子-其他电子Ⅲ,301359
33,300650.SZ,电子-其他电子-其他电子Ⅲ,300650
17,688162.SH,机械设备-专用设备-其他专用设备,688162
33,002247.SZ,建筑材料-建筑材料-其他建材,002247
151,920682.BJ,电力设备-电网设备-线缆部件及其他,920682
33,002729.SZ,电子-其他电子-其他电子Ⅲ,002729
151,920060.BJ,电子-元件-印制电路板,920060
17,688183.SH,电子-元件-印制电路板,688183
33,002912.SZ,计算机-计算机设备-其他计算机设备,002912
33,300928.SZ,汽车-汽车零部件-汽车电子电气系统,300928
17,600255.SH,有色金属-金属新材料-其他金属新材料,600255
33,300299.SZ,传媒-游戏-游戏Ⅲ,300299
17,688049.SH,电子-半导体-数字芯片设计,688049
17,605166.SH,基础化工-化学纤维-其他纤维,605166
33,001283.SZ,电力设备-电池-锂电池,001283
17,603013.SH,汽车-汽车零部件-底盘与发动机系统,603013
17,688067.SH,医药生物-医疗器械-体外诊断,688067
33,000610.SZ,社会服务-旅游及酒店-旅游综合,000610
33,300451.SZ,计算机-软件开发-垂直应用软件,300451
17,688469.SH,电子-半导体-集成电路制造,688469
33,000717.SZ,钢铁-钢铁-普钢,000717
17,600933.SH,汽车-汽车零部件-底盘与发动机系统,600933
17,603005.SH,电子-半导体-集成电路封测,603005
33,300084.SZ,机械设备-专用设备-能源及重型设备,300084
17,688500.SH,计算机-IT服务-IT服务Ⅲ,688500
33,000757.SZ,汽车-汽车服务及其他-汽车服务,000757
22,600537.SH,电力设备-光伏设备-光伏电池组件,600537
33,001367.SZ,医药生物-化学制药-原料药,001367
17,600497.SH,有色金属-工业金属-铅锌,600497
33,300460.SZ,电子-元件-被动元件,300460
33,000790.SZ,医药生物-中药-中药Ⅲ,000790
17,688398.SH,基础化工-化学制品-其他化学制品,688398
33,301348.SZ,电子-半导体-集成电路封测,301348
33,300286.SZ,电力设备-电网设备-电气自控设备,300286
33,300758.SZ,基础化工-化学制品-涂料油墨,300758
33,002955.SZ,电子-光学光电子-面板,002955
33,002168.SZ,医药生物-化学制药-化学制剂,002168
33,002967.SZ,社会服务-其他社会服务-专业服务,002967
33,002930.SZ,交通运输-物流-物流Ⅲ,002930
17,600999.SH,非银金融-证券-证券Ⅲ,600999
17,688695.SH,计算机-软件开发-横向通用软件,688695
17,600955.SH,基础化工-化学原料-其他化学原料,600955
33,300865.SZ,机械设备-专用设备-能源及重型设备,300865
17,600743.SH,房地产-房地产-房地产服务,600743
151,920717.BJ,机械设备-专用设备-其他专用设备,920717
33,300631.SZ,环保-环保设备-环保设备Ⅲ,300631
33,002779.SZ,机械设备-专用设备-农用机械,002779
17,601360.SH,计算机-软件开发-横向通用软件,601360
17,600654.SH,社会服务-其他社会服务-专业服务,600654
151,920429.BJ,食品饮料-食品加工制造-其他食品,920429
17,688515.SH,电子-半导体-模拟芯片设计,688515
33,300421.SZ,机械设备-通用设备-金属制品,300421
33,002401.SZ,计算机-IT服务-IT服务Ⅲ,002401
33,000812.SZ,轻工制造-包装印刷-包装,000812
33,002160.SZ,有色金属-工业金属-铝,002160
33,002218.SZ,公用事业-电力-新能源发电,002218
151,920892.BJ,建筑装饰-建筑装饰-工程咨询服务,920892
33,002441.SZ,电力设备-电网设备-输变电设备,002441
33,300805.SZ,传媒-文化传媒-广告营销,300805
17,603081.SH,机械设备-专用设备-其他专用设备,603081
33,300172.SZ,环保-环境治理-水务及水治理,300172
33,002932.SZ,医药生物-医疗器械-体外诊断,002932
151,920029.BJ,电力设备-电网设备-电气自控设备,920029
33,300464.SZ,商贸零售-互联网电商-互联网电商Ⅲ,300464
33,002953.SZ,电力设备-电网设备-线缆部件及其他,002953
17,688089.SH,基础化工-化学制品-食品及饲料添加剂,688089
33,002777.SZ,计算机-IT服务-IT服务Ⅲ,002777
33,300675.SZ,建筑装饰-建筑装饰-工程咨询服务,300675
151,920124.BJ,家用电器-白色家电-家电零部件,920124
33,301598.SZ,机械设备-专用设备-其他专用设备,301598
17,603997.SH,汽车-汽车零部件-车身附件及饰件,603997
33,002896.SZ,机械设备-通用设备-金属制品,002896
33,000993.SZ,公用事业-电力-水电,000993
17,688508.SH,电子-半导体-模拟芯片设计,688508
33,000676.SZ,传媒-文化传媒-广告营销,000676
33,301006.SZ,机械设备-通用设备-仪器仪表,301006
33,300036.SZ,计算机-软件开发-垂直应用软件,300036
33,300303.SZ,电子-光学光电子-LED,300303
17,688605.SH,电子-半导体-半导体设备,688605
33,300616.SZ,轻工制造-家居用品-定制家居,300616
17,603208.SH,轻工制造-家居用品-定制家居,603208
17,688510.SH,国防军工-军工装备-航空装备,688510
33,300366.SZ,计算机-软件开发-垂直应用软件,300366
17,601179.SH,电力设备-电网设备-输变电设备,601179
33,002272.SZ,机械设备-通用设备-其他通用设备,002272
17,603036.SH,机械设备-专用设备-能源及重型设备,603036
17,605086.SH,基础化工-非金属材料-非金属材料Ⅲ,605086
17,600202.SH,机械设备-通用设备-制冷空调设备,600202
17,688401.SH,电子-半导体-半导体材料,688401
151,920639.BJ,电力设备-电网设备-线缆部件及其他,920639
33,300079.SZ,计算机-IT服务-IT服务Ⅲ,300079
17,600839.SH,家用电器-黑色家电-彩电,600839
33,300778.SZ,建筑装饰-建筑装饰-工程咨询服务,300778
33,301155.SZ,电力设备-风电设备-风电零部件,301155
151,920670.BJ,医药生物-医疗服务-其他医疗服务,920670
33,000768.SZ,国防军工-军工装备-航空装备,000768
33,301192.SZ,汽车-汽车零部件-底盘与发动机系统,301192
33,300596.SZ,基础化工-化学制品-其他化学制品,300596
17,600446.SH,计算机-IT服务-IT服务Ⅲ,600446
17,688269.SH,基础化工-化学制品-其他化学制品,688269
17,688247.SH,医药生物-化学制药-化学制剂,688247
33,300723.SZ,医药生物-化学制药-化学制剂,300723
151,920925.BJ,医药生物-医疗器械-医疗设备,920925
33,002212.SZ,计算机-软件开发-横向通用软件,002212
151,920981.BJ,电子-元件-被动元件,920981
17,600576.SH,社会服务-旅游及酒店-自然景点,600576
17,600760.SH,国防军工-军工装备-航空装备,600760
33,300011.SZ,机械设备-轨交设备-轨交设备Ⅲ,300011
22,600243.SH,机械设备-通用设备-其他通用设备,600243
151,920992.BJ,医药生物-医疗器械-医疗设备,920992
33,002913.SZ,电子-元件-印制电路板,002913
17,600722.SH,基础化工-化学原料-煤化工,600722
33,002629.SZ,建筑装饰-建筑装饰-基础建设,002629
33,300468.SZ,计算机-软件开发-垂直应用软件,300468
17,600876.SH,电力设备-光伏设备-光伏辅材,600876
17,603985.SH,电力设备-风电设备-风电零部件,603985
17,688565.SH,环保-环境治理-水务及水治理,688565
17,605399.SH,基础化工-化学制品-有机硅,605399
17,600495.SH,机械设备-轨交设备-轨交设备Ⅲ,600495
33,002970.SZ,计算机-计算机设备-其他计算机设备,002970
17,605333.SH,汽车-汽车零部件-汽车电子电气系统,605333
151,920167.BJ,电力设备-光伏设备-光伏辅材,920167
33,300207.SZ,电力设备-电池-锂电池,300207
17,600103.SH,轻工制造-造纸-造纸Ⅲ,600103
33,002228.SZ,轻工制造-包装印刷-包装,002228
33,002597.SZ,基础化工-化学制品-食品及饲料添加剂,002597
17,603325.SH,机械设备-专用设备-能源及重型设备,603325
17,603352.SH,汽车-汽车零部件-其他汽车零部件,603352
17,600261.SH,电子-光学光电子-LED,600261
17,601168.SH,有色金属-工业金属-铜,601168
33,001256.SZ,机械设备-专用设备-印刷包装机械,001256
151,920159.BJ,基础化工-农化制品-复合肥,920159
33,300350.SZ,交通运输-物流-物流Ⅲ,300350
33,300532.SZ,计算机-IT服务-IT服务Ⅲ,300532
33,000922.SZ,电力设备-电机-电机Ⅲ,000922
33,301073.SZ,社会服务-旅游及酒店-酒店,301073
33,002724.SZ,电子-光学光电子-LED,002724
17,603004.SH,基础化工-化学制品-其他化学制品,603004
33,300480.SZ,机械设备-专用设备-能源及重型设备,300480
33,301491.SZ,电子-消费电子-消费电子零部件及组装,301491
33,002617.SZ,公用事业-电力-新能源发电,002617
33,300772.SZ,电力设备-风电设备-风电整机,300772
33,000020.SZ,电子-光学光电子-面板,000020
151,920809.BJ,电力设备-电池-电池化学品,920809
17,603072.SH,有色金属-金属新材料-磁性材料,603072
33,300255.SZ,医药生物-化学制药-化学制剂,300255
17,600558.SH,机械设备-通用设备-金属制品,600558
33,301448.SZ,机械设备-通用设备-其他通用设备,301448
33,301077.SZ,基础化工-化学制品-其他化学制品,301077
151,920183.BJ,电子-消费电子-品牌消费电子,920183
17,688721.SH,电子-半导体-半导体材料,688721
33,002114.SZ,有色金属-工业金属-铅锌,002114
33,300126.SZ,机械设备-通用设备-其他通用设备,300126
33,002455.SZ,基础化工-化学制品-其他化学制品,002455
17,688558.SH,机械设备-通用设备-机床工具,688558
17,600821.SH,公用事业-电力-新能源发电,600821
33,000045.SZ,电子-光学光电子-面板,000045
33,000737.SZ,有色金属-工业金属-铜,000737
33,003002.SZ,基础化工-化学制品-民爆用品,003002
33,301599.SZ,电力设备-电池-锂电专用设备,301599
17,600571.SH,计算机-软件开发-垂直应用软件,600571
33,300569.SZ,电力设备-风电设备-风电零部件,300569
22,603718.SH,医药生物-医疗器械-医疗耗材,603718
151,920914.BJ,有色金属-能源金属-镍,920914
