code,股票代码,所属同花顺行业,market_code
002843,002843.SZ,机械设备-通用设备-金属制品,33
600066,600066.SH,汽车-汽车整车-商用载客车,17
300321,300321.SZ,基础化工-塑料制品-其他塑料制品,33
920082,920082.BJ,机械设备-通用设备-金属制品,151
600928,600928.SH,银行-银行-城商行,17
002426,002426.SZ,电子-消费电子-消费电子零部件及组装,33
300450,300450.SZ,电力设备-电池-锂电专用设备,33
920047,920047.BJ,医药生物-生物制品-其他生物制品,151
600993,600993.SH,医药生物-中药-中药Ⅲ,17
002632,002632.SZ,基础化工-塑料制品-膜材料,33
000717,000717.SZ,钢铁-钢铁-普钢,33
600587,600587.SH,医药生物-医疗器械-医疗设备,17
302132,302132.SZ,国防军工-军工装备-航空装备,33
600212,600212.SH,电力设备-其他电源设备-其他电源设备Ⅲ,17
603012,603012.SH,机械设备-专用设备-能源及重型设备,17
600305,600305.SH,食品饮料-食品加工制造-调味发酵品,17
300122,300122.SZ,医药生物-生物制品-疫苗,33
605598,605598.SH,建筑装饰-建筑装饰-专业工程,17
600027,600027.SH,公用事业-电力-火电,17
605055,605055.SH,纺织服饰-纺织制造-印染,17
300445,300445.SZ,机械设备-通用设备-仪器仪表,33
920689,920689.BJ,机械设备-通用设备-其他通用设备,151
600550,600550.SH,电力设备-电网设备-输变电设备,17
920564,920564.BJ,计算机-IT服务-IT服务Ⅲ,151
603825,603825.SH,传媒-文化传媒-广告营销,22
300565,300565.SZ,通信-通信设备-通信网络设备及器件,33
300121,300121.SZ,基础化工-橡胶制品-其他橡胶制品,33
920159,920159.BJ,基础化工-农化制品-复合肥,151
002287,002287.SZ,医药生物-中药-中药Ⅲ,33
002045,002045.SZ,电子-消费电子-品牌消费电子,33
301510,301510.SZ,机械设备-自动化设备-工控设备,33
000532,000532.SZ,非银金融-多元金融-多元金融Ⅲ,33
301163,301163.SZ,电力设备-风电设备-风电零部件,33
002648,002648.SZ,基础化工-化学制品-其他化学制品,33
000721,000721.SZ,社会服务-旅游及酒店-餐饮,33
000712,000712.SZ,非银金融-证券-证券Ⅲ,33
688790,688790.SH,电子-半导体-模拟芯片设计,17
000030,000030.SZ,汽车-汽车零部件-底盘与发动机系统,33
688583,688583.SH,机械设备-通用设备-仪器仪表,17
301310,301310.SZ,汽车-汽车零部件-汽车电子电气系统,33
300296,300296.SZ,电子-光学光电子-LED,33
002597,002597.SZ,基础化工-化学制品-食品及饲料添加剂,33
920906,920906.BJ,汽车-汽车零部件-车身附件及饰件,151
688501,688501.SH,环保-环保设备-环保设备Ⅲ,17
920809,920809.BJ,电力设备-电池-电池化学品,151
920392,920392.BJ,轻工制造-包装印刷-包装,151
002084,002084.SZ,轻工制造-家居用品-其他家居用品,33
002792,002792.SZ,通信-通信设备-通信网络设备及器件,33
300433,300433.SZ,电子-消费电子-消费电子零部件及组装,33
300144,300144.SZ,社会服务-旅游及酒店-人工景点,33
001268,001268.SZ,家用电器-白色家电-家电零部件,33
300314,300314.SZ,医药生物-医疗器械-医疗设备,33
300705,300705.SZ,医药生物-化学制药-化学制剂,33
002334,002334.SZ,机械设备-自动化设备-工控设备,33
688593,688593.SH,电子-半导体-数字芯片设计,17
002783,002783.SZ,基础化工-化学制品-民爆用品,33
600998,600998.SH,医药生物-医药商业-医药流通,17
300424,300424.SZ,国防军工-军工装备-航空装备,33
603863,603863.SH,轻工制造-造纸-造纸Ⅲ,17
600528,600528.SH,机械设备-轨交设备-轨交设备Ⅲ,17
605178,605178.SH,建筑装饰-建筑装饰-装饰园林,17
920729,920729.BJ,农林牧渔-养殖业-动物保健,151
000610,000610.SZ,社会服务-旅游及酒店-旅游综合,33
920152,920152.BJ,有色金属-金属新材料-其他金属新材料,151
688529,688529.SH,机械设备-专用设备-其他专用设备,17
603386,603386.SH,电子-元件-印制电路板,17
301221,301221.SZ,计算机-软件开发-垂直应用软件,33
603882,603882.SH,医药生物-医疗服务-其他医疗服务,17
603284,603284.SH,轻工制造-造纸-造纸Ⅲ,17
600702,600702.SH,食品饮料-白酒-白酒Ⅲ,17
688683,688683.SH,电子-电子化学品-电子化学品Ⅲ,17
300263,300263.SZ,机械设备-通用设备-其他通用设备,33
600116,600116.SH,公用事业-电力-电能综合服务,17
603808,603808.SH,纺织服饰-服装家纺-服装,17
688580,688580.SH,医药生物-医疗器械-医疗设备,17
600853,600853.SH,建筑装饰-建筑装饰-基础建设,17
002048,002048.SZ,汽车-汽车零部件-车身附件及饰件,33
688691,688691.SH,电子-半导体-集成电路制造,17
600352,600352.SH,基础化工-化学制品-纺织化学用品,17
920533,920533.BJ,汽车-汽车零部件-车身附件及饰件,151
300348,300348.SZ,计算机-软件开发-垂直应用软件,33
603759,603759.SH,环保-环境治理-水务及水治理,17
600170,600170.SH,建筑装饰-建筑装饰-房屋建设,17
300854,300854.SZ,环保-环境治理-固废治理,33
603970,603970.SH,基础化工-农化制品-农药,17
000862,000862.SZ,公用事业-电力-新能源发电,33
000682,000682.SZ,电力设备-电网设备-电气自控设备,33
601898,601898.SH,煤炭-煤炭开采加工-煤炭开采,17
600803,600803.SH,公用事业-燃气-燃气Ⅲ,17
300575,300575.SZ,基础化工-农化制品-农药,33
002267,002267.SZ,公用事业-燃气-燃气Ⅲ,33
600206,600206.SH,电子-半导体-半导体材料,17
601827,601827.SH,环保-环境治理-固废治理,17
600689,600689.SH,综合-综合-综合Ⅲ,17
300519,300519.SZ,医药生物-中药-中药Ⅲ,33
300172,300172.SZ,环保-环境治理-水务及水治理,33
688563,688563.SH,国防军工-军工装备-航空装备,17
603535,603535.SH,交通运输-物流-物流Ⅲ,17
000012,000012.SZ,建筑材料-建筑材料-玻璃玻纤,33
600977,600977.SH,传媒-影视院线-影视院线Ⅲ,17
003009,003009.SZ,国防军工-军工装备-航天装备,33
002639,002639.SZ,机械设备-通用设备-制冷空调设备,33
600681,600681.SH,公用事业-燃气-燃气Ⅲ,17
600824,600824.SH,商贸零售-零售-百货零售,17
603657,603657.SH,家用电器-白色家电-家电零部件,17
920670,920670.BJ,医药生物-医疗服务-其他医疗服务,151
600425,600425.SH,建筑材料-建筑材料-水泥,17
301137,301137.SZ,机械设备-通用设备-金属制品,33
001206,001206.SZ,美容护理-美容护理-个护用品,33
920208,920208.BJ,社会服务-其他社会服务-专业服务,151
002644,002644.SZ,医药生物-中药-中药Ⅲ,33
601360,601360.SH,计算机-软件开发-横向通用软件,17
002575,002575.SZ,综合-综合-综合Ⅲ,33
920027,920027.BJ,机械设备-轨交设备-轨交设备Ⅲ,151
000793,000793.SZ,传媒-文化传媒-出版,33
300654,300654.SZ,传媒-文化传媒-出版,33
600123,600123.SH,煤炭-煤炭开采加工-煤炭开采,17
600208,600208.SH,房地产-房地产-住宅开发,17
603048,603048.SH,汽车-汽车零部件-车身附件及饰件,17
300194,300194.SZ,医药生物-化学制药-化学制剂,33
600010,600010.SH,钢铁-钢铁-普钢,17
301584,301584.SZ,医药生物-医药商业-医药流通,33
601399,601399.SH,机械设备-专用设备-能源及重型设备,17
600780,600780.SH,公用事业-电力-火电,17
300130,300130.SZ,计算机-计算机设备-其他计算机设备,33
301082,301082.SZ,电力设备-电网设备-线缆部件及其他,33
003001,003001.SZ,建筑装饰-建筑装饰-专业工程,33
300441,300441.SZ,机械设备-通用设备-其他通用设备,33
920706,920706.BJ,机械设备-工程机械-工程机械Ⅲ,151
002362,002362.SZ,计算机-软件开发-垂直应用软件,33
603716,603716.SH,医药生物-医药商业-医药流通,17
688568,688568.SH,计算机-IT服务-IT服务Ⅲ,17
600222,600222.SH,医药生物-中药-中药Ⅲ,17
603268,603268.SH,国防军工-军工装备-航海装备,17
688798,688798.SH,电子-半导体-模拟芯片设计,17
301305,301305.SZ,环保-环境治理-固废治理,33
002637,002637.SZ,基础化工-化学制品-其他化学制品,33
603125,603125.SH,基础化工-化学制品-其他化学制品,17
000927,000927.SZ,交通运输-物流-物流Ⅲ,33
002799,002799.SZ,轻工制造-包装印刷-包装,33
920262,920262.BJ,纺织服饰-服装家纺-家纺,151
600765,600765.SH,国防军工-军工装备-航空装备,17
603195,603195.SH,轻工制造-家居用品-其他家居用品,17
002101,002101.SZ,汽车-汽车零部件-其他汽车零部件,33
300084,300084.SZ,机械设备-专用设备-能源及重型设备,33
002098,002098.SZ,纺织服饰-纺织制造-辅料,33
002769,002769.SZ,交通运输-物流-物流Ⅲ,33
000623,000623.SZ,医药生物-中药-中药Ⅲ,33
300839,300839.SZ,石油石化-石油加工贸易-石油加工,33
600221,600221.SH,交通运输-机场航运-航空运输,17
600908,600908.SH,银行-银行-农商行,17
601117,601117.SH,建筑装饰-建筑装饰-专业工程,17
300183,300183.SZ,通信-通信设备-其他通信设备,33
301046,301046.SZ,建筑装饰-建筑装饰-基础建设,33
300368,300368.SZ,计算机-计算机设备-其他计算机设备,33
688653,688653.SH,电子-半导体-模拟芯片设计,17
301535,301535.SZ,汽车-汽车零部件-其他汽车零部件,33
002469,002469.SZ,基础化工-化学原料-其他化学原料,33
600882,600882.SH,食品饮料-饮料制造-乳品,17
601022,601022.SH,交通运输-港口航运-航运,17
300332,300332.SZ,公用事业-燃气-燃气Ⅲ,33
688157,688157.SH,基础化工-化学制品-涂料油墨,17
300668,300668.SZ,社会服务-其他社会服务-专业服务,33
000533,000533.SZ,电力设备-电网设备-输变电设备,33
920112,920112.BJ,机械设备-专用设备-其他专用设备,151
601949,601949.SH,传媒-文化传媒-出版,17
300927,300927.SZ,基础化工-化学原料-其他化学原料,33
002800,002800.SZ,交通运输-物流-物流Ⅲ,33
601128,601128.SH,银行-银行-农商行,17
000524,000524.SZ,社会服务-旅游及酒店-旅游综合,33
688111,688111.SH,计算机-软件开发-横向通用软件,17
002035,002035.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,33
688321,688321.SH,医药生物-化学制药-化学制剂,17
603520,603520.SH,医药生物-化学制药-原料药,17
688699,688699.SH,电子-半导体-模拟芯片设计,17
600572,600572.SH,医药生物-中药-中药Ⅲ,17
688783,688783.SH,电子-半导体-半导体材料,17
002344,002344.SZ,商贸零售-零售-商业物业经营,33
605151,605151.SH,汽车-汽车零部件-车身附件及饰件,17
600004,600004.SH,交通运输-机场航运-机场,17
600918,600918.SH,非银金融-证券-证券Ⅲ,17
600801,600801.SH,建筑材料-建筑材料-水泥,17
301589,301589.SZ,计算机-计算机设备-其他计算机设备,33
688080,688080.SH,通信-通信设备-其他通信设备,17
300189,300189.SZ,农林牧渔-种植业与林业-种子生产,33
603339,603339.SH,机械设备-通用设备-金属制品,17
920016,920016.BJ,基础化工-化学制品-食品及饲料添加剂,151
600195,600195.SH,农林牧渔-养殖业-动物保健,17
600104,600104.SH,汽车-汽车整车-乘用车,17
300572,300572.SZ,机械设备-通用设备-仪器仪表,33
300053,300053.SZ,电子-半导体-数字芯片设计,33
920896,920896.BJ,汽车-汽车零部件-底盘与发动机系统,151
301469,301469.SZ,轻工制造-造纸-造纸Ⅲ,33
601333,601333.SH,交通运输-公路铁路运输-铁路运输,17
601696,601696.SH,非银金融-证券-证券Ⅲ,17
300268,300268.SZ,农林牧渔-农产品加工-其他农产品加工,33
000401,000401.SZ,建筑材料-建筑材料-水泥,33
300403,300403.SZ,家用电器-白色家电-家电零部件,33
920039,920039.BJ,社会服务-其他社会服务-专业服务,151
002839,002839.SZ,银行-银行-农商行,33
688687,688687.SH,医药生物-化学制药-化学制剂,17
601236,601236.SH,非银金融-证券-证券Ⅲ,17
000708,000708.SZ,钢铁-钢铁-特钢,33
002331,002331.SZ,计算机-IT服务-IT服务Ⅲ,33
000561,000561.SZ,国防军工-军工装备-航空装备,33
603197,603197.SH,汽车-汽车零部件-其他汽车零部件,17
002846,002846.SZ,轻工制造-包装印刷-包装,33
002742,002742.SZ,医药生物-化学制药-化学制剂,33
300496,300496.SZ,计算机-IT服务-IT服务Ⅲ,33
300722,300722.SZ,国防军工-军工装备-航天装备,33
688551,688551.SH,电力设备-其他电源设备-其他电源设备Ⅲ,17
000949,000949.SZ,基础化工-化学纤维-氨纶,33
300378,300378.SZ,计算机-软件开发-横向通用软件,33
920879,920879.BJ,机械设备-通用设备-仪器仪表,151
920092,920092.BJ,计算机-IT服务-IT服务Ⅲ,151
002745,002745.SZ,电子-光学光电子-LED,33
002519,002519.SZ,国防军工-军工电子-军工电子Ⅲ,33
605377,605377.SH,轻工制造-造纸-造纸Ⅲ,17
600435,600435.SH,国防军工-军工装备-地面兵装,17
300185,300185.SZ,电力设备-风电设备-风电零部件,33
688249,688249.SH,电子-半导体-集成电路制造,17
002633,002633.SZ,机械设备-通用设备-金属制品,33
601727,601727.SH,电力设备-其他电源设备-其他电源设备Ⅲ,17
300557,300557.SZ,机械设备-通用设备-仪器仪表,33
600590,600590.SH,国防军工-军工电子-军工电子Ⅲ,17
600199,600199.SH,食品饮料-白酒-白酒Ⅲ,17
002735,002735.SZ,轻工制造-包装印刷-包装,33
003028,003028.SZ,家用电器-白色家电-家电零部件,33
600161,600161.SH,医药生物-生物制品-血液制品,17
920086,920086.BJ,汽车-汽车零部件-底盘与发动机系统,151
000631,000631.SZ,公用事业-电力-火电,33
688606,688606.SH,医药生物-医疗器械-体外诊断,17
301520,301520.SZ,医药生物-医疗服务-医疗研发外包,33
600589,600589.SH,计算机-IT服务-IT服务Ⅲ,17
600563,600563.SH,电子-元件-被动元件,17
688076,688076.SH,医药生物-化学制药-原料药,22
920266,920266.BJ,医药生物-中药-中药Ⅲ,151
600845,600845.SH,计算机-IT服务-IT服务Ⅲ,17
300833,300833.SZ,机械设备-专用设备-其他专用设备,33
003005,003005.SZ,计算机-IT服务-IT服务Ⅲ,33
600216,600216.SH,医药生物-化学制药-原料药,17
301050,301050.SZ,国防军工-军工电子-军工电子Ⅲ,33
002615,002615.SZ,轻工制造-家居用品-其他家居用品,33
000678,000678.SZ,汽车-汽车零部件-底盘与发动机系统,33
600018,600018.SH,交通运输-港口航运-港口,17
601816,601816.SH,交通运输-公路铁路运输-铁路运输,17
002889,002889.SZ,交通运输-物流-物流Ⅲ,33
688366,688366.SH,医药生物-医疗器械-医疗耗材,17
000566,000566.SZ,医药生物-化学制药-化学制剂,33
301581,301581.SZ,汽车-汽车零部件-汽车电子电气系统,33
002543,002543.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,33
600373,600373.SH,传媒-文化传媒-出版,17
000789,000789.SZ,建筑材料-建筑材料-水泥,33
300342,300342.SZ,家用电器-白色家电-家电零部件,33
688196,688196.SH,基础化工-化学制品-其他化学制品,17
002320,002320.SZ,交通运输-港口航运-航运,33
300425,300425.SZ,环保-环境治理-水务及水治理,33
603366,603366.SH,家用电器-厨卫电器-厨卫电器Ⅲ,17
688031,688031.SH,计算机-软件开发-横向通用软件,17
000409,000409.SZ,计算机-IT服务-IT服务Ⅲ,33
600189,600189.SH,食品饮料-饮料制造-软饮料,17
300653,300653.SZ,医药生物-医疗器械-医疗耗材,33
605555,605555.SH,家用电器-小家电-小家电Ⅲ,17
920130,920130.BJ,计算机-IT服务-IT服务Ⅲ,151
301421,301421.SZ,电子-光学光电子-光学元件,33
920819,920819.BJ,基础化工-农化制品-农药,151
920799,920799.BJ,计算机-软件开发-垂直应用软件,151
688169,688169.SH,家用电器-小家电-小家电Ⅲ,17
300337,300337.SZ,有色金属-工业金属-铝,33
301101,301101.SZ,轻工制造-家居用品-文娱用品,33
002190,002190.SZ,汽车-汽车零部件-其他汽车零部件,33
920223,920223.BJ,机械设备-通用设备-金属制品,151
603869,603869.SH,计算机-IT服务-IT服务Ⅲ,22
605011,605011.SH,公用事业-电力-热力,17
603370,603370.SH,电力设备-电机-电机Ⅲ,17
301591,301591.SZ,基础化工-塑料制品-其他塑料制品,33
600438,600438.SH,电力设备-光伏设备-硅料硅片,17
600405,600405.SH,电力设备-其他电源设备-其他电源设备Ⅲ,17
000668,000668.SZ,房地产-房地产-住宅开发,33
000550,000550.SZ,汽车-汽车整车-商用载货车,33
001285,001285.SZ,汽车-汽车零部件-底盘与发动机系统,33
000876,000876.SZ,农林牧渔-农产品加工-畜禽饲料,33
601857,601857.SH,石油石化-石油加工贸易-石油加工,17
300818,300818.SZ,机械设备-专用设备-能源及重型设备,33
688234,688234.SH,电子-半导体-半导体材料,17
920694,920694.BJ,基础化工-橡胶制品-其他橡胶制品,151
300406,300406.SZ,医药生物-医疗器械-体外诊断,33
688133,688133.SH,基础化工-化学制品-其他化学制品,17
601528,601528.SH,银行-银行-农商行,17
002304,002304.SZ,食品饮料-白酒-白酒Ⅲ,33
000848,000848.SZ,食品饮料-饮料制造-软饮料,33
603107,603107.SH,汽车-汽车零部件-底盘与发动机系统,17
600136,600136.SH,房地产-房地产-房地产服务,22
600059,600059.SH,食品饮料-饮料制造-其他酒类,17
300327,300327.SZ,电子-半导体-数字芯片设计,33
688520,688520.SH,医药生物-生物制品-其他生物制品,17
920060,920060.BJ,电子-元件-印制电路板,151
600015,600015.SH,银行-银行-股份制银行,17
688317,688317.SH,医药生物-医疗器械-体外诊断,17
603281,603281.SH,基础化工-化学制品-有机硅,17
300119,300119.SZ,农林牧渔-养殖业-动物保健,33
002376,002376.SZ,计算机-计算机设备-其他计算机设备,33
603259,603259.SH,医药生物-医疗服务-医疗研发外包,17
601101,601101.SH,煤炭-煤炭开采加工-煤炭开采,17
002920,002920.SZ,汽车-汽车零部件-汽车电子电气系统,33
301596,301596.SZ,机械设备-通用设备-其他通用设备,33
603377,603377.SH,社会服务-教育-教育Ⅲ,22
600989,600989.SH,基础化工-化学原料-煤化工,17
002479,002479.SZ,公用事业-电力-热力,33
300691,300691.SZ,计算机-计算机设备-安防设备,33
603299,603299.SH,基础化工-化学原料-无机盐,17
002327,002327.SZ,纺织服饰-服装家纺-家纺,33
002293,002293.SZ,纺织服饰-服装家纺-家纺,33
002748,002748.SZ,基础化工-化学原料-氯碱,33
002252,002252.SZ,医药生物-生物制品-血液制品,33
600610,600610.SH,基础化工-化学原料-其他化学原料,17
600941,600941.SH,通信-通信服务-电信运营商,17
002366,002366.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33
603439,603439.SH,医药生物-中药-中药Ⅲ,17
601098,601098.SH,传媒-文化传媒-出版,17
601686,601686.SH,钢铁-钢铁-普钢,17
002020,002020.SZ,医药生物-化学制药-化学制剂,33
603806,603806.SH,电力设备-光伏设备-光伏辅材,17
000576,000576.SZ,国防军工-军工装备-地面兵装,33
301563,301563.SZ,电子-其他电子-其他电子Ⅲ,33
002819,002819.SZ,机械设备-通用设备-仪器仪表,33
605100,605100.SH,机械设备-通用设备-金属制品,17
300371,300371.SZ,机械设备-通用设备-仪器仪表,33
002017,002017.SZ,通信-通信设备-通信终端及配件,33
300669,300669.SZ,机械设备-专用设备-楼宇设备,33
600535,600535.SH,医药生物-中药-中药Ⅲ,17
601933,601933.SH,商贸零售-零售-百货零售,17
000001,000001.SZ,银行-银行-股份制银行,33
002900,002900.SZ,医药生物-化学制药-化学制剂,33
300531,300531.SZ,计算机-计算机设备-其他计算机设备,33
000498,000498.SZ,建筑装饰-建筑装饰-基础建设,33
600241,600241.SH,电力设备-电池-锂电池,17
300931,300931.SZ,机械设备-专用设备-楼宇设备,33
301226,301226.SZ,机械设备-通用设备-其他通用设备,33
300192,300192.SZ,社会服务-教育-教育Ⅲ,33
001231,001231.SZ,基础化工-农化制品-农药,33
600368,600368.SH,交通运输-公路铁路运输-高速公路,17
301272,301272.SZ,机械设备-通用设备-制冷空调设备,33
603286,603286.SH,汽车-汽车零部件-底盘与发动机系统,17
002319,002319.SZ,基础化工-化学制品-涂料油墨,33
600426,600426.SH,基础化工-农化制品-氮肥,17
603298,603298.SH,机械设备-工程机械-工程机械Ⅲ,17
000559,000559.SZ,汽车-汽车零部件-底盘与发动机系统,33
000528,000528.SZ,机械设备-工程机械-工程机械Ⅲ,33
002728,002728.SZ,医药生物-中药-中药Ⅲ,33
301337,301337.SZ,计算机-软件开发-垂直应用软件,33
000536,000536.SZ,电子-光学光电子-面板,33
688609,688609.SH,家用电器-黑色家电-其他黑色家电,17
002600,002600.SZ,电子-消费电子-消费电子零部件及组装,33
300008,300008.SZ,国防军工-军工装备-航海装备,33
601997,601997.SH,银行-银行-城商行,17
605305,605305.SH,机械设备-工程机械-工程机械Ⅲ,17
600480,600480.SH,汽车-汽车零部件-其他汽车零部件,17
000543,000543.SZ,公用事业-电力-火电,33
600906,600906.SH,非银金融-证券-证券Ⅲ,17
688450,688450.SH,电力设备-电网设备-电气自控设备,17
300059,300059.SZ,非银金融-证券-证券Ⅲ,33
603648,603648.SH,交通运输-物流-物流Ⅲ,17
920057,920057.BJ,建筑装饰-建筑装饰-专业工程,151
920339,920339.BJ,电子-光学光电子-LED,151
603391,603391.SH,机械设备-专用设备-能源及重型设备,17
920351,920351.BJ,交通运输-物流-物流Ⅲ,151
600257,600257.SH,医药生物-医疗服务-医院,17
000050,000050.SZ,电子-光学光电子-面板,33
300541,300541.SZ,计算机-IT服务-IT服务Ⅲ,33
000513,000513.SZ,医药生物-化学制药-化学制剂,33
300220,300220.SZ,机械设备-自动化设备-激光设备,33
603980,603980.SH,基础化工-化学制品-纺织化学用品,17
601106,601106.SH,机械设备-专用设备-能源及重型设备,17
002007,002007.SZ,医药生物-生物制品-血液制品,33
688682,688682.SH,国防军工-军工电子-军工电子Ⅲ,17
002375,002375.SZ,建筑装饰-建筑装饰-装饰园林,33
301215,301215.SZ,汽车-汽车服务及其他-汽车服务,33
603310,603310.SH,基础化工-化学制品-氟化工,17
600966,600966.SH,轻工制造-造纸-造纸Ⅲ,17
600864,600864.SH,非银金融-证券-证券Ⅲ,17
000725,000725.SZ,电子-光学光电子-面板,33
688075,688075.SH,医药生物-医疗器械-体外诊断,17
603689,603689.SH,公用事业-燃气-燃气Ⅲ,17
600866,600866.SH,基础化工-化学制品-食品及饲料添加剂,17
300603,300603.SZ,通信-通信服务-通信工程及服务,33
300319,300319.SZ,电子-元件-被动元件,33
300416,300416.SZ,社会服务-其他社会服务-专业服务,33
920180,920180.BJ,医药生物-医疗器械-医疗耗材,151
300896,300896.SZ,美容护理-美容护理-医疗美容,33
920191,920191.BJ,建筑材料-建筑材料-耐火材料,151
920718,920718.BJ,家用电器-白色家电-家电零部件,151
605338,605338.SH,食品饮料-食品加工制造-预加工食品,17
300154,300154.SZ,机械设备-通用设备-其他通用设备,33
688395,688395.SH,机械设备-自动化设备-工控设备,17
920469,920469.BJ,基础化工-塑料制品-改性塑料,151
300247,300247.SZ,家用电器-小家电-小家电Ⅲ,33
000686,000686.SZ,非银金融-证券-证券Ⅲ,33
601566,601566.SH,纺织服饰-服装家纺-服装,17
600372,600372.SH,国防军工-军工装备-航空装备,17
600623,600623.SH,基础化工-化学原料-煤化工,17
002415,002415.SZ,计算机-计算机设备-安防设备,33
601225,601225.SH,煤炭-煤炭开采加工-煤炭开采,17
603626,603626.SH,电子-消费电子-消费电子零部件及组装,17
300592,300592.SZ,商贸零售-互联网电商-互联网电商Ⅲ,33
600061,600061.SH,非银金融-证券-证券Ⅲ,17
601100,601100.SH,机械设备-工程机械-工程机械Ⅲ,17
688138,688138.SH,电子-半导体-半导体材料,17
605588,605588.SH,电子-光学光电子-面板,17
300481,300481.SZ,电子-电子化学品-电子化学品Ⅲ,33
600223,600223.SH,美容护理-美容护理-化妆品,17
603889,603889.SH,纺织服饰-纺织制造-其他纺织,17
300607,300607.SZ,机械设备-自动化设备-机器人,33
600295,600295.SH,钢铁-钢铁-冶钢原料,17
600552,600552.SH,电子-光学光电子-面板,17
300401,300401.SZ,医药生物-化学制药-原料药,33
002332,002332.SZ,医药生物-化学制药-化学制剂,33
688758,688758.SH,医药生物-化学制药-原料药,17
600938,600938.SH,石油石化-油气开采及服务-油气开采,17
603986,603986.SH,电子-半导体-数字芯片设计,17
300140,300140.SZ,环保-环境治理-固废治理,33
920717,920717.BJ,机械设备-专用设备-其他专用设备,151
001308,001308.SZ,电子-光学光电子-面板,33
300009,300009.SZ,医药生物-生物制品-其他生物制品,33
002305,002305.SZ,商贸零售-零售-商业物业经营,33
000868,000868.SZ,汽车-汽车整车-商用载客车,33
600062,600062.SH,医药生物-化学制药-化学制剂,17
603181,603181.SH,基础化工-化学制品-其他化学制品,17
603663,603663.SH,基础化工-非金属材料-非金属材料Ⅲ,17
688360,688360.SH,机械设备-通用设备-其他通用设备,17
002012,002012.SZ,轻工制造-造纸-造纸Ⅲ,33
600361,600361.SH,有色金属-工业金属-铝,17
001227,001227.SZ,银行-银行-城商行,33
600231,600231.SH,钢铁-钢铁-普钢,17
000028,000028.SZ,医药生物-医药商业-医药流通,33
300990,300990.SZ,机械设备-通用设备-制冷空调设备,33
600848,600848.SH,房地产-房地产-产业地产,17
601186,601186.SH,建筑装饰-建筑装饰-基础建设,17
000088,000088.SZ,交通运输-港口航运-港口,33
002338,002338.SZ,国防军工-军工电子-军工电子Ⅲ,33
603216,603216.SH,轻工制造-家居用品-定制家居,17
002705,002705.SZ,家用电器-小家电-小家电Ⅲ,33
920371,920371.BJ,农林牧渔-农产品加工-其他农产品加工,151
600559,600559.SH,食品饮料-白酒-白酒Ⅲ,17
002119,002119.SZ,电子-半导体-半导体材料,33
000027,000027.SZ,公用事业-电力-火电,33
603004,603004.SH,基础化工-化学制品-其他化学制品,17
603836,603836.SH,交通运输-物流-物流Ⅲ,17
000025,000025.SZ,综合-综合-综合Ⅲ,33
000045,000045.SZ,电子-光学光电子-面板,33
000800,000800.SZ,汽车-汽车整车-商用载货车,33
605068,605068.SH,汽车-汽车零部件-车身附件及饰件,17
601009,601009.SH,银行-银行-城商行,17
301126,301126.SZ,医药生物-医药商业-医药流通,33
600218,600218.SH,汽车-汽车零部件-底盘与发动机系统,17
688356,688356.SH,医药生物-化学制药-原料药,17
002676,002676.SZ,家用电器-白色家电-家电零部件,33
002953,002953.SZ,电力设备-电网设备-线缆部件及其他,33
601928,601928.SH,传媒-文化传媒-出版,17
301268,301268.SZ,机械设备-通用设备-金属制品,33
600420,600420.SH,医药生物-化学制药-化学制剂,17
603183,603183.SH,社会服务-其他社会服务-专业服务,17
300394,300394.SZ,通信-通信设备-通信网络设备及器件,33
000070,000070.SZ,通信-通信设备-通信线缆及配套,33
600829,600829.SH,医药生物-医药商业-医药流通,17
688236,688236.SH,医药生物-医疗器械-医疗耗材,17
600233,600233.SH,交通运输-物流-物流Ⅲ,17
688152,688152.SH,计算机-软件开发-横向通用软件,17
603018,603018.SH,建筑装饰-建筑装饰-工程咨询服务,17
920527,920527.BJ,纺织服饰-纺织制造-辅料,151
603086,603086.SH,基础化工-农化制品-农药,17
605179,605179.SH,食品饮料-饮料制造-乳品,17
605118,605118.SH,计算机-计算机设备-安防设备,17
603049,603049.SH,汽车-汽车零部件-轮胎轮毂,17
000519,000519.SZ,国防军工-军工装备-地面兵装,33
300629,300629.SZ,国防军工-军工电子-军工电子Ⅲ,33
300408,300408.SZ,电子-元件-被动元件,33
920221,920221.BJ,汽车-汽车零部件-其他汽车零部件,151
603395,603395.SH,基础化工-农化制品-复合肥,17
002687,002687.SZ,纺织服饰-服装家纺-服装,33
002942,002942.SZ,基础化工-农化制品-农药,33
002810,002810.SZ,基础化工-化学制品-其他化学制品,33
300076,300076.SZ,电子-光学光电子-面板,33
300694,300694.SZ,汽车-汽车零部件-底盘与发动机系统,33
601808,601808.SH,石油石化-油气开采及服务-油服工程,17
300840,300840.SZ,纺织服饰-服装家纺-服装,33
688621,688621.SH,医药生物-医疗服务-医疗研发外包,17
600298,600298.SH,食品饮料-食品加工制造-调味发酵品,17
603163,603163.SH,建筑装饰-建筑装饰-专业工程,17
300277,300277.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,33
301367,301367.SZ,医药生物-医疗器械-医疗设备,33
