所属同花顺行业,股票代码,market_code,code
电力设备-风电设备-风电零部件,603218.SH,17,603218
轻工制造-家居用品-其他家居用品,002790.SZ,33,002790
机械设备-通用设备-其他通用设备,002884.SZ,33,002884
农林牧渔-种植业与林业-林业,601996.SH,17,601996
建筑材料-建筑材料-玻璃玻纤,000012.SZ,33,000012
社会服务-旅游及酒店-酒店,600258.SH,17,600258
汽车-汽车服务及其他-汽车服务,300825.SZ,33,300825
传媒-文化传媒-出版,300148.SZ,33,300148
有色金属-小金属-钼,000688.SZ,33,000688
基础化工-非金属材料-非金属材料Ⅲ,920175.BJ,151,920175
汽车-汽车零部件-车身附件及饰件,603418.SH,17,603418
医药生物-医药商业-医药流通,600056.SH,17,600056
计算机-IT服务-IT服务Ⅲ,920184.BJ,151,920184
交通运输-机场航运-机场,000089.SZ,33,000089
银行-银行-农商行,601825.SH,17,601825
传媒-游戏-游戏Ⅲ,300299.SZ,33,300299
非银金融-保险-保险Ⅲ,601319.SH,17,601319
纺织服饰-服装家纺-服装,002687.SZ,33,002687
食品饮料-食品加工制造-休闲食品,603866.SH,17,603866
电子-消费电子-消费电子零部件及组装,603380.SH,17,603380
医药生物-医疗器械-体外诊断,300396.SZ,33,300396
公用事业-燃气-燃气Ⅲ,603053.SH,17,603053
汽车-汽车零部件-底盘与发动机系统,920195.BJ,151,920195
机械设备-通用设备-仪器仪表,300897.SZ,33,300897
建筑装饰-建筑装饰-基础建设,002060.SZ,33,002060
汽车-汽车零部件-汽车电子电气系统,603376.SH,17,603376
电力设备-电网设备-输变电设备,601877.SH,17,601877
医药生物-医疗器械-体外诊断,688193.SH,17,688193
汽车-汽车零部件-底盘与发动机系统,300733.SZ,33,300733
环保-环境治理-固废治理,301265.SZ,33,301265
计算机-IT服务-IT服务Ⅲ,002609.SZ,33,002609
电子-半导体-半导体设备,301369.SZ,33,301369
基础化工-塑料制品-膜材料,301565.SZ,33,301565
纺织服饰-纺织制造-辅料,002003.SZ,33,002003
电子-光学光电子-LED,300269.SZ,33,300269
非银金融-多元金融-多元金融Ⅲ,600816.SH,17,600816
电力设备-电网设备-线缆部件及其他,920682.BJ,151,920682
医药生物-中药-中药Ⅲ,002107.SZ,33,002107
汽车-汽车零部件-汽车电子电气系统,688533.SH,17,688533
机械设备-专用设备-其他专用设备,920475.BJ,151,920475
基础化工-化学制品-其他化学制品,301518.SZ,33,301518
汽车-汽车零部件-车身附件及饰件,600741.SH,17,600741
基础化工-塑料制品-膜材料,688386.SH,17,688386
农林牧渔-农产品加工-粮油加工,600127.SH,17,600127
电力设备-光伏设备-光伏辅材,688680.SH,17,688680
电子-其他电子-其他电子Ⅲ,688800.SH,17,688800
轻工制造-造纸-造纸Ⅲ,600308.SH,17,600308
国防军工-军工装备-航空装备,300424.SZ,33,300424
交通运输-物流-物流Ⅲ,603066.SH,17,603066
轻工制造-家居用品-成品家居,001323.SZ,33,001323
交通运输-物流-物流Ⅲ,600704.SH,17,600704
汽车-汽车零部件-轮胎轮毂,002355.SZ,33,002355
电力设备-电网设备-电气自控设备,920556.BJ,151,920556
基础化工-橡胶制品-其他橡胶制品,920834.BJ,151,920834
纺织服饰-服装家纺-服装,002193.SZ,33,002193
汽车-汽车服务及其他-其他运输设备,300256.SZ,33,300256
电子-半导体-数字芯片设计,301536.SZ,33,301536
国防军工-军工装备-航空装备,301586.SZ,33,301586
机械设备-工程机械-工程机械Ⅲ,000425.SZ,33,000425
电力设备-电网设备-线缆部件及其他,002451.SZ,33,002451
基础化工-化学制品-其他化学制品,603181.SH,17,603181
农林牧渔-养殖业-生猪养殖,000735.SZ,33,000735
机械设备-工程机械-工程机械Ⅲ,001239.SZ,33,001239
机械设备-通用设备-机床工具,920870.BJ,151,920870
机械设备-专用设备-能源及重型设备,002564.SZ,33,002564
社会服务-旅游及酒店-旅游综合,000069.SZ,33,000069
公用事业-电力-新能源发电,601016.SH,17,601016
电力设备-电网设备-电气自控设备,300407.SZ,33,300407
社会服务-旅游及酒店-自然景点,002033.SZ,33,002033
电子-其他电子-其他电子Ⅲ,300650.SZ,33,300650
建筑装饰-建筑装饰-基础建设,000498.SZ,33,000498
社会服务-其他社会服务-专业服务,600662.SH,17,600662
环保-环保设备-环保设备Ⅲ,688335.SH,17,688335
电力设备-电网设备-线缆部件及其他,301082.SZ,33,301082
电力设备-电机-电机Ⅲ,600580.SH,17,600580
房地产-房地产-住宅开发,600064.SH,17,600064
电子-消费电子-消费电子零部件及组装,603626.SH,17,603626
国防军工-军工装备-航空装备,300719.SZ,33,300719
食品饮料-食品加工制造-休闲食品,603043.SH,17,603043
家用电器-白色家电-空调,000651.SZ,33,000651
医药生物-医疗服务-医疗研发外包,688238.SH,17,688238
国防军工-军工电子-军工电子Ⅲ,920008.BJ,151,920008
电力设备-光伏设备-光伏加工设备,603396.SH,17,603396
汽车-汽车服务及其他-其他运输设备,920058.BJ,151,920058
房地产-房地产-住宅开发,600736.SH,17,600736
综合-综合-综合Ⅲ,600881.SH,17,600881
家用电器-白色家电-家电零部件,603519.SH,17,603519
计算机-软件开发-垂直应用软件,002410.SZ,33,002410
计算机-IT服务-IT服务Ⅲ,920092.BJ,151,920092
计算机-软件开发-垂直应用软件,601519.SH,17,601519
机械设备-轨交设备-轨交设备Ⅲ,688009.SH,17,688009
电力设备-电池-电池化学品,688275.SH,17,688275
医药生物-化学制药-化学制剂,600079.SH,22,600079
交通运输-机场航运-机场,600004.SH,17,600004
传媒-文化传媒-数字媒体,600640.SH,17,600640
社会服务-旅游及酒店-自然景点,600054.SH,17,600054
建筑装饰-建筑装饰-基础建设,601868.SH,17,601868
国防军工-军工电子-军工电子Ⅲ,300474.SZ,33,300474
机械设备-自动化设备-工控设备,688395.SH,17,688395
汽车-汽车零部件-其他汽车零部件,002101.SZ,33,002101
建筑装饰-建筑装饰-专业工程,002051.SZ,33,002051
建筑装饰-建筑装饰-工程咨询服务,300284.SZ,33,300284
美容护理-美容护理-化妆品,600315.SH,17,600315
农林牧渔-农产品加工-其他农产品加工,600737.SH,17,600737
电子-光学光电子-LED,300296.SZ,33,300296
医药生物-医疗服务-医院,301293.SZ,33,301293
医药生物-医疗器械-体外诊断,688289.SH,17,688289
计算机-软件开发-垂直应用软件,002253.SZ,33,002253
医药生物-中药-中药Ⅲ,002198.SZ,33,002198
通信-通信设备-通信网络设备及器件,688618.SH,17,688618
计算机-软件开发-垂直应用软件,688579.SH,17,688579
机械设备-通用设备-金属制品,002795.SZ,33,002795
电子-半导体-半导体设备,688037.SH,17,688037
机械设备-专用设备-能源及重型设备,002204.SZ,33,002204
银行-银行-农商行,601860.SH,17,601860
社会服务-旅游及酒店-人工景点,002059.SZ,33,002059
轻工制造-包装印刷-包装,920392.BJ,151,920392
基础化工-化学制品-涂料油墨,001335.SZ,33,001335
社会服务-其他社会服务-专业服务,600654.SH,17,600654
家用电器-白色家电-家电零部件,300403.SZ,33,300403
基础化工-化学制品-有机硅,605366.SH,17,605366
农林牧渔-农产品加工-粮油加工,000019.SZ,33,000019
电子-光学光电子-面板,300909.SZ,33,300909
农林牧渔-养殖业-动物保健,688526.SH,17,688526
计算机-计算机设备-其他计算机设备,300807.SZ,33,300807
电力设备-电池-电池化学品,301487.SZ,33,301487
钢铁-钢铁-特钢,000825.SZ,33,000825
家用电器-小家电-小家电Ⅲ,603868.SH,17,603868
医药生物-生物制品-其他生物制品,002693.SZ,33,002693
计算机-计算机设备-安防设备,002415.SZ,33,002415
基础化工-农化制品-农药,301665.SZ,33,301665
电子-半导体-数字芯片设计,688110.SH,17,688110
汽车-汽车零部件-底盘与发动机系统,300507.SZ,33,300507
食品饮料-白酒-白酒Ⅲ,000568.SZ,33,000568
商贸零售-零售-商业物业经营,000058.SZ,33,000058
计算机-软件开发-垂直应用软件,300556.SZ,33,300556
公用事业-电力-热力,605011.SH,17,605011
计算机-计算机设备-其他计算机设备,920090.BJ,151,920090
煤炭-煤炭开采加工-煤炭开采,600925.SH,17,600925
电力设备-电网设备-线缆部件及其他,603333.SH,17,603333
商贸零售-零售-百货零售,601366.SH,17,601366
汽车-汽车零部件-汽车电子电气系统,301581.SZ,33,301581
商贸零售-零售-商业物业经营,600655.SH,17,600655
轻工制造-家居用品-其他家居用品,001322.SZ,33,001322
食品饮料-食品加工制造-预加工食品,605338.SH,17,605338
农林牧渔-农产品加工-水产饲料,002696.SZ,33,002696
食品饮料-饮料制造-软饮料,600358.SH,17,600358
公用事业-燃气-燃气Ⅲ,601139.SH,17,601139
医药生物-医疗器械-医疗设备,600587.SH,17,600587
医药生物-化学制药-化学制剂,002550.SZ,33,002550
非银金融-多元金融-多元金融Ⅲ,600901.SH,17,600901
传媒-文化传媒-广告营销,301102.SZ,33,301102
电力设备-电网设备-电气自控设备,300360.SZ,33,300360
交通运输-公路铁路运输-高速公路,600033.SH,17,600033
机械设备-专用设备-农用机械,300879.SZ,33,300879
机械设备-专用设备-印刷包装机械,300509.SZ,33,300509
机械设备-自动化设备-其他自动化设备,301360.SZ,33,301360
汽车-汽车零部件-汽车电子电气系统,600699.SH,17,600699
传媒-游戏-游戏Ⅲ,002624.SZ,33,002624
基础化工-化学制品-氟化工,002915.SZ,33,002915
医药生物-医疗器械-医疗耗材,300677.SZ,33,300677
轻工制造-家居用品-瓷砖地板,002918.SZ,33,002918
轻工制造-家居用品-瓷砖地板,000910.SZ,33,000910
轻工制造-家居用品-其他家居用品,300729.SZ,33,300729
汽车-汽车零部件-轮胎轮毂,600182.SH,17,600182
交通运输-公路铁路运输-高速公路,600035.SH,17,600035
非银金融-证券-证券Ⅲ,000783.SZ,33,000783
公用事业-电力-电能综合服务,003035.SZ,33,003035
计算机-IT服务-IT服务Ⅲ,000409.SZ,33,000409
医药生物-化学制药-化学制剂,600420.SH,17,600420
建筑装饰-建筑装饰-基础建设,601186.SH,17,601186
钢铁-钢铁-普钢,000932.SZ,33,000932
机械设备-通用设备-金属制品,002347.SZ,33,002347
机械设备-通用设备-其他通用设备,688251.SH,17,688251
交通运输-物流-物流Ⅲ,000906.SZ,33,000906
电子-消费电子-消费电子零部件及组装,002925.SZ,33,002925
电力设备-电池-锂电池,301210.SZ,33,301210
基础化工-塑料制品-膜材料,000859.SZ,33,000859
通信-通信设备-通信网络设备及器件,300698.SZ,33,300698
医药生物-化学制药-原料药,301246.SZ,33,301246
食品饮料-饮料制造-乳品,605300.SH,17,605300
非银金融-证券-证券Ⅲ,601066.SH,17,601066
电力设备-风电设备-风电零部件,300185.SZ,33,300185
机械设备-自动化设备-工控设备,300278.SZ,33,300278
交通运输-机场航运-航空运输,600115.SH,17,600115
交通运输-物流-物流Ⅲ,600787.SH,17,600787
传媒-文化传媒-数字媒体,300295.SZ,33,300295
电力设备-电池-锂电专用设备,688499.SH,17,688499
机械设备-通用设备-仪器仪表,920407.BJ,151,920407
计算机-IT服务-IT服务Ⅲ,688004.SH,17,688004
通信-通信服务-通信工程及服务,300603.SZ,33,300603
纺织服饰-服装家纺-家纺,002327.SZ,33,002327
交通运输-机场航运-机场,600515.SH,17,600515
社会服务-旅游及酒店-旅游综合,000610.SZ,33,000610
社会服务-其他社会服务-专业服务,920753.BJ,151,920753
社会服务-教育-教育Ⅲ,002607.SZ,33,002607
机械设备-工程机械-工程机械Ⅲ,920101.BJ,151,920101
电力设备-电机-电机Ⅲ,002196.SZ,33,002196
电力设备-电池-锂电池,688567.SH,17,688567
电力设备-电网设备-输变电设备,603016.SH,17,603016
公用事业-电力-火电,600023.SH,17,600023
汽车-汽车整车-乘用车,600104.SH,17,600104
机械设备-专用设备-其他专用设备,300210.SZ,33,300210
传媒-影视院线-影视院线Ⅲ,002343.SZ,33,002343
计算机-软件开发-垂直应用软件,301162.SZ,33,301162
计算机-计算机设备-其他计算机设备,301339.SZ,33,301339
银行-银行-城商行,002948.SZ,33,002948
机械设备-专用设备-其他专用设备,920177.BJ,151,920177
公用事业-燃气-燃气Ⅲ,603080.SH,17,603080
医药生物-中药-中药Ⅲ,002424.SZ,33,002424
综合-综合-综合Ⅲ,002575.SZ,33,002575
计算机-软件开发-垂直应用软件,688291.SH,17,688291
医药生物-化学制药-化学制剂,600196.SH,17,600196
计算机-IT服务-IT服务Ⅲ,002777.SZ,33,002777
机械设备-自动化设备-工控设备,603015.SH,17,603015
机械设备-专用设备-农用机械,002890.SZ,33,002890
汽车-汽车零部件-底盘与发动机系统,603305.SH,17,603305
建筑装饰-建筑装饰-房屋建设,601668.SH,17,601668
基础化工-化学制品-涂料油墨,300758.SZ,33,300758
计算机-IT服务-IT服务Ⅲ,002474.SZ,33,002474
社会服务-其他社会服务-专业服务,920039.BJ,151,920039
汽车-汽车零部件-底盘与发动机系统,603158.SH,17,603158
电力设备-电网设备-输变电设备,000533.SZ,33,000533
有色金属-金属新材料-其他金属新材料,300963.SZ,33,300963
汽车-汽车零部件-轮胎轮毂,603335.SH,17,603335
商贸零售-零售-商业物业经营,000061.SZ,33,000061
基础化工-塑料制品-合成树脂,001333.SZ,33,001333
公用事业-电力-新能源发电,600905.SH,17,600905
汽车-汽车零部件-底盘与发动机系统,603950.SH,17,603950
房地产-房地产-住宅开发,600048.SH,17,600048
农林牧渔-养殖业-其他养殖,002321.SZ,33,002321
计算机-计算机设备-其他计算机设备,301391.SZ,33,301391
商贸零售-零售-百货零售,600859.SH,17,600859
机械设备-自动化设备-机器人,688255.SH,17,688255
食品饮料-食品加工制造-预加工食品,603345.SH,17,603345
计算机-计算机设备-其他计算机设备,300546.SZ,33,300546
轻工制造-包装印刷-包装,301198.SZ,33,301198
计算机-软件开发-垂直应用软件,300935.SZ,33,300935
农林牧渔-养殖业-肉鸡养殖,002746.SZ,33,002746
电子-光学光电子-LED,300752.SZ,33,300752
房地产-房地产-房地产服务,001914.SZ,33,001914
传媒-文化传媒-出版,600551.SH,17,600551
基础化工-塑料制品-膜材料,002632.SZ,33,002632
机械设备-通用设备-金属制品,301160.SZ,33,301160
医药生物-中药-中药Ⅲ,002275.SZ,33,002275
计算机-IT服务-IT服务Ⅲ,002401.SZ,33,002401
机械设备-轨交设备-轨交设备Ⅲ,603500.SH,17,603500
有色金属-小金属-其他小金属,603407.SH,17,603407
商贸零售-零售-商业物业经营,002818.SZ,33,002818
通信-通信设备-通信线缆及配套,000070.SZ,33,000070
机械设备-自动化设备-机器人,688165.SH,17,688165
电子-半导体-数字芯片设计,688620.SH,17,688620
石油石化-石油加工贸易-油品石化贸易,001316.SZ,33,001316
电子-消费电子-消费电子零部件及组装,603327.SH,17,603327
汽车-汽车零部件-底盘与发动机系统,002703.SZ,33,002703
环保-环境治理-综合环境治理,002717.SZ,33,002717
计算机-计算机设备-安防设备,301318.SZ,33,301318
交通运输-物流-物流Ⅲ,600057.SH,17,600057
传媒-文化传媒-出版,601949.SH,17,601949
纺织服饰-服装家纺-服装,600177.SH,17,600177
建筑装饰-建筑装饰-专业工程,000928.SZ,33,000928
有色金属-工业金属-铝,603876.SH,17,603876
医药生物-化学制药-化学制剂,002940.SZ,33,002940
银行-银行-城商行,600926.SH,17,600926
计算机-IT服务-IT服务Ⅲ,002421.SZ,33,002421
非银金融-多元金融-多元金融Ⅲ,000563.SZ,33,000563
纺织服饰-纺织制造-印染,605055.SH,17,605055
汽车-汽车零部件-车身附件及饰件,603085.SH,17,603085
机械设备-工程机械-工程机械Ⅲ,002097.SZ,33,002097
环保-环境治理-综合环境治理,605069.SH,17,605069
家用电器-黑色家电-其他黑色家电,688609.SH,17,688609
基础化工-橡胶制品-其他橡胶制品,920665.BJ,151,920665
交通运输-机场航运-航空运输,601111.SH,17,601111
汽车-汽车整车-乘用车,601238.SH,17,601238
医药生物-中药-中药Ⅲ,603998.SH,17,603998
计算机-软件开发-垂直应用软件,300803.SZ,33,300803
基础化工-化学纤维-氨纶,002064.SZ,33,002064
银行-银行-股份制银行,600015.SH,17,600015
社会服务-其他社会服务-专业服务,300215.SZ,33,300215
医药生物-化学制药-化学制剂,000513.SZ,33,000513
医药生物-医疗器械-体外诊断,688656.SH,17,688656
建筑装饰-建筑装饰-基础建设,601800.SH,17,601800
建筑材料-建筑材料-其他建材,300986.SZ,33,300986
基础化工-化学制品-涂料油墨,688129.SH,17,688129
电子-光学光电子-光学元件,003015.SZ,33,003015
房地产-房地产-住宅开发,600266.SH,17,600266
商贸零售-零售-专业连锁,002416.SZ,33,002416
银行-银行-城商行,601169.SH,17,601169
汽车-汽车零部件-底盘与发动机系统,002284.SZ,33,002284
汽车-汽车零部件-底盘与发动机系统,000678.SZ,33,000678
通信-通信设备-其他通信设备,300414.SZ,33,300414
电力设备-电池-锂电池,300014.SZ,33,300014
基础化工-农化制品-磷肥及磷化工,002312.SZ,33,002312
机械设备-专用设备-能源及重型设备,600169.SH,22,600169
电力设备-其他电源设备-其他电源设备Ⅲ,002366.SZ,33,002366
基础化工-化学制品-食品及饲料添加剂,920422.BJ,151,920422
电力设备-其他电源设备-其他电源设备Ⅲ,002255.SZ,33,002255
汽车-汽车零部件-轮胎轮毂,002085.SZ,33,002085
食品饮料-饮料制造-乳品,600887.SH,17,600887
通信-通信设备-通信网络设备及器件,301577.SZ,33,301577
非银金融-证券-证券Ⅲ,600958.SH,17,600958
纺织服饰-服装家纺-服装,002569.SZ,33,002569
传媒-文化传媒-广告营销,002878.SZ,33,002878
电子-消费电子-消费电子零部件及组装,920005.BJ,151,920005
钢铁-钢铁-普钢,601686.SH,17,601686
电子-光学光电子-LED,002983.SZ,33,002983
交通运输-港口航运-航运,603565.SH,17,603565
电力设备-电网设备-输变电设备,600768.SH,17,600768
基础化工-塑料制品-合成树脂,001255.SZ,33,001255
机械设备-通用设备-金属制品,300817.SZ,33,300817
基础化工-化学纤维-其他纤维,605166.SH,17,605166
计算机-计算机设备-安防设备,002835.SZ,33,002835
社会服务-其他社会服务-专业服务,603183.SH,17,603183
汽车-汽车零部件-汽车电子电气系统,002664.SZ,33,002664
纺织服饰-服装家纺-服装,603557.SH,22,603557
计算机-IT服务-IT服务Ⅲ,300020.SZ,33,300020
社会服务-其他社会服务-专业服务,300860.SZ,33,300860
环保-环境治理-固废治理,300815.SZ,33,300815
食品饮料-饮料制造-其他酒类,601579.SH,17,601579
汽车-汽车零部件-底盘与发动机系统,300258.SZ,33,300258
社会服务-其他社会服务-专业服务,920208.BJ,151,920208
电力设备-光伏设备-光伏电池组件,600732.SH,17,600732
医药生物-医药商业-医药流通,603108.SH,17,603108
电子-消费电子-品牌消费电子,920183.BJ,151,920183
银行-银行-城商行,600919.SH,17,600919
电力设备-电池-电池化学品,300073.SZ,33,300073
汽车-汽车零部件-车身附件及饰件,603409.SH,17,603409
社会服务-教育-教育Ⅲ,300010.SZ,33,300010
银行-银行-城商行,001227.SZ,33,001227
家用电器-白色家电-家电零部件,920718.BJ,151,920718
汽车-汽车零部件-车身附件及饰件,920187.BJ,151,920187
汽车-汽车零部件-底盘与发动机系统,603161.SH,17,603161
计算机-IT服务-IT服务Ⅲ,002908.SZ,33,002908
银行-银行-股份制银行,601818.SH,17,601818
电力设备-电网设备-输变电设备,300932.SZ,33,300932
家用电器-白色家电-空调,000333.SZ,33,000333
电力设备-电网设备-线缆部件及其他,002276.SZ,33,002276
银行-银行-农商行,603323.SH,17,603323
非银金融-证券-证券Ⅲ,000728.SZ,33,000728
计算机-软件开发-垂直应用软件,600571.SH,17,600571
机械设备-专用设备-其他专用设备,920091.BJ,151,920091
公用事业-电力-火电,600021.SH,17,600021
电力设备-电池-锂电专用设备,300173.SZ,33,300173
电子-电子化学品-电子化学品Ⅲ,300537.SZ,33,300537
食品饮料-食品加工制造-预加工食品,002661.SZ,33,002661
通信-通信设备-通信网络设备及器件,002194.SZ,33,002194
交通运输-公路铁路运输-高速公路,000886.SZ,33,000886
电子-元件-印制电路板,002815.SZ,33,002815
医药生物-化学制药-化学制剂,600062.SH,17,600062
计算机-软件开发-垂直应用软件,300830.SZ,33,300830
建筑装饰-建筑装饰-专业工程,603637.SH,17,603637
银行-银行-农商行,002839.SZ,33,002839
有色金属-金属新材料-其他金属新材料,688190.SH,17,688190
基础化工-化学制品-其他化学制品,688196.SH,17,688196
机械设备-轨交设备-轨交设备Ⅲ,603680.SH,17,603680
电子-半导体-模拟芯片设计,603068.SH,17,603068
非银金融-证券-证券Ⅲ,601198.SH,17,601198
传媒-文化传媒-广告营销,000607.SZ,33,000607
电子-光学光电子-面板,000536.SZ,33,000536
轻工制造-家居用品-成品家居,603816.SH,17,603816
房地产-房地产-住宅开发,600675.SH,17,600675
电子-光学光电子-LED,002449.SZ,33,002449
汽车-汽车零部件-其他汽车零部件,603352.SH,17,603352
汽车-汽车零部件-底盘与发动机系统,002283.SZ,33,002283
汽车-汽车零部件-轮胎轮毂,601966.SH,17,601966
基础化工-化学制品-聚氨酯,920261.BJ,151,920261
基础化工-化学制品-其他化学制品,600273.SH,17,600273
机械设备-通用设备-其他通用设备,688455.SH,17,688455
计算机-IT服务-IT服务Ⅲ,920227.BJ,151,920227
综合-综合-综合Ⅲ,000632.SZ,33,000632
房地产-房地产-住宅开发,002146.SZ,33,002146
通信-通信服务-通信工程及服务,300025.SZ,33,300025
机械设备-自动化设备-工控设备,603025.SH,17,603025
建筑装饰-建筑装饰-装饰园林,603828.SH,22,603828
传媒-游戏-游戏Ⅲ,600892.SH,17,600892
机械设备-专用设备-能源及重型设备,301601.SZ,33,301601
有色金属-工业金属-铜,002171.SZ,33,002171
建筑装饰-建筑装饰-房屋建设,000628.SZ,33,000628
通信-通信设备-其他通信设备,300183.SZ,33,300183
基础化工-化学制品-其他化学制品,603916.SH,17,603916
非银金融-多元金融-多元金融Ⅲ,002423.SZ,33,002423
非银金融-证券-证券Ⅲ,002673.SZ,33,002673
电子-半导体-分立器件,688711.SH,17,688711
公用事业-电力-新能源发电,002015.SZ,33,002015
汽车-汽车零部件-汽车电子电气系统,603390.SH,17,603390
公用事业-电力-新能源发电,001258.SZ,33,001258
机械设备-通用设备-其他通用设备,920833.BJ,151,920833
医药生物-化学制药-化学制剂,003020.SZ,33,003020
电力设备-电池-电池化学品,300390.SZ,33,300390
有色金属-工业金属-铝,300057.SZ,33,300057
轻工制造-家居用品-文娱用品,301101.SZ,33,301101
传媒-文化传媒-出版,603230.SH,17,603230
电力设备-电池-其他电池,920239.BJ,151,920239
电子-电子化学品-电子化学品Ⅲ,920402.BJ,151,920402
非银金融-证券-证券Ⅲ,601059.SH,17,601059
医药生物-医疗服务-医疗研发外包,688265.SH,17,688265
电力设备-电池-其他电池,301222.SZ,33,301222
商贸零售-零售-旅游零售,601888.SH,17,601888
汽车-汽车零部件-底盘与发动机系统,301007.SZ,33,301007
轻工制造-家居用品-定制家居,002572.SZ,33,002572
商贸零售-互联网电商-互联网电商Ⅲ,002803.SZ,33,002803
电子-半导体-模拟芯片设计,300661.SZ,33,300661
基础化工-化学制品-涂料油墨,301036.SZ,33,301036
商贸零售-零售-专业连锁,300622.SZ,33,300622
非银金融-多元金融-多元金融Ⅲ,603123.SH,17,603123
电子-光学光电子-面板,000727.SZ,33,000727
社会服务-旅游及酒店-自然景点,603199.SH,17,603199
基础化工-化学制品-涂料油墨,301683.SZ,33,301683
环保-环境治理-大气治理,603177.SH,17,603177
传媒-游戏-游戏Ⅲ,300459.SZ,33,300459
机械设备-自动化设备-激光设备,300747.SZ,33,300747
医药生物-中药-中药Ⅲ,600085.SH,17,600085
计算机-计算机设备-其他计算机设备,300462.SZ,33,300462
基础化工-化学制品-氟化工,603310.SH,17,603310
食品饮料-白酒-白酒Ⅲ,600559.SH,17,600559
公用事业-电力-火电,001896.SZ,33,001896
银行-银行-股份制银行,600016.SH,17,600016
电力设备-电网设备-线缆部件及其他,920018.BJ,151,920018
环保-环保设备-环保设备Ⅲ,301288.SZ,33,301288
通信-通信设备-通信网络设备及器件,002583.SZ,33,002583
计算机-软件开发-垂直应用软件,300996.SZ,33,300996
钢铁-钢铁-特钢,002318.SZ,33,002318
电力设备-电池-电池化学品,688353.SH,17,688353
非银金融-证券-证券Ⅲ,601555.SH,17,601555
建筑材料-建筑材料-水泥,000672.SZ,33,000672
医药生物-中药-中药Ⅲ,301111.SZ,33,301111
环保-环境治理-水务及水治理,603291.SH,17,603291
机械设备-通用设备-制冷空调设备,301272.SZ,33,301272
电子-其他电子-其他电子Ⅲ,301275.SZ,33,301275
传媒-文化传媒-出版,600373.SH,17,600373
环保-环境治理-水务及水治理,603759.SH,17,603759
商贸零售-贸易-贸易Ⅲ,002072.SZ,33,002072
轻工制造-包装印刷-包装,920121.BJ,151,920121
农林牧渔-农产品加工-其他农产品加工,920371.BJ,151,920371
电力设备-电池-电池化学品,688148.SH,17,688148
电力设备-电网设备-电气自控设备,920029.BJ,151,920029
公用事业-电力-热力,002893.SZ,33,002893
电力设备-电池-电池化学品,688005.SH,17,688005
传媒-文化传媒-广告营销,603729.SH,22,603729
医药生物-化学制药-原料药,301089.SZ,33,301089
非银金融-证券-证券Ⅲ,002945.SZ,33,002945
轻工制造-包装印刷-包装,300501.SZ,33,300501
电力设备-电网设备-电气自控设备,000400.SZ,33,000400
机械设备-通用设备-仪器仪表,301413.SZ,33,301413
电力设备-光伏设备-光伏电池组件,601012.SH,17,601012
传媒-文化传媒-出版,600825.SH,17,600825
机械设备-通用设备-其他通用设备,600889.SH,22,600889
食品饮料-白酒-白酒Ⅲ,600809.SH,17,600809
非银金融-多元金融-多元金融Ⅲ,600390.SH,17,600390
汽车-汽车零部件-轮胎轮毂,300695.SZ,33,300695
交通运输-公路铁路运输-铁路运输,601816.SH,17,601816
钢铁-钢铁-普钢,601005.SH,17,601005
电力设备-电池-锂电专用设备,603032.SH,17,603032
传媒-影视院线-影视院线Ⅲ,002905.SZ,33,002905
电子-消费电子-消费电子零部件及组装,603890.SH,17,603890
商贸零售-互联网电商-互联网电商Ⅲ,002024.SZ,33,002024
公用事业-电力-火电,000791.SZ,33,000791
机械设备-轨交设备-轨交设备Ⅲ,688015.SH,17,688015
钢铁-钢铁-普钢,603878.SH,17,603878
医药生物-生物制品-血液制品,688765.SH,17,688765
计算机-软件开发-垂直应用软件,688038.SH,17,688038
商贸零售-互联网电商-互联网电商Ⅲ,301381.SZ,33,301381
通信-通信服务-通信应用增值服务,000839.SZ,33,000839
公用事业-燃气-燃气Ⅲ,600903.SH,17,600903
综合-综合-综合Ⅲ,600089.SH,17,600089
计算机-软件开发-垂直应用软件,301221.SZ,33,301221
基础化工-化学原料-其他化学原料,001217.SZ,33,001217
农林牧渔-农产品加工-畜禽饲料,002567.SZ,33,002567
建筑材料-建筑材料-水泥,000877.SZ,33,000877
医药生物-中药-中药Ⅲ,600436.SH,17,600436
建筑装饰-建筑装饰-专业工程,600970.SH,17,600970
建筑装饰-建筑装饰-装饰园林,002482.SZ,33,002482
机械设备-通用设备-仪器仪表,300211.SZ,33,300211
医药生物-医疗器械-医疗耗材,605369.SH,17,605369
非银金融-证券-证券Ⅲ,601377.SH,17,601377
计算机-计算机设备-其他计算机设备,300324.SZ,33,300324
机械设备-通用设备-其他通用设备,300470.SZ,33,300470
机械设备-自动化设备-机器人,920578.BJ,151,920578
汽车-汽车零部件-底盘与发动机系统,600960.SH,17,600960
电子-半导体-模拟芯片设计,688368.SH,17,688368
家用电器-白色家电-家电零部件,002050.SZ,33,002050
汽车-汽车零部件-底盘与发动机系统,001282.SZ,33,001282
机械设备-通用设备-机床工具,603088.SH,17,603088
房地产-房地产-住宅开发,600606.SH,17,600606
电子-消费电子-消费电子零部件及组装,301383.SZ,33,301383
机械设备-通用设备-金属制品,300228.SZ,33,300228
机械设备-通用设备-金属制品,300838.SZ,33,300838
建筑材料-建筑材料-耐火材料,002088.SZ,33,002088
基础化工-化学制品-其他化学制品,301077.SZ,33,301077
