股票代码,所属同花顺行业,code,market_code
601339.SH,纺织服饰-纺织制造-棉纺,601339,17
600479.SH,医药生物-中药-中药Ⅲ,600479,17
000852.SZ,机械设备-专用设备-能源及重型设备,000852,33
600161.SH,医药生物-生物制品-血液制品,600161,17
688576.SH,医药生物-医疗器械-医疗耗材,688576,17
603309.SH,医药生物-医疗器械-医疗耗材,603309,17
003020.SZ,医药生物-化学制药-化学制剂,003020,33
603833.SH,轻工制造-家居用品-定制家居,603833,17
002953.SZ,电力设备-电网设备-线缆部件及其他,002953,33
603987.SH,医药生物-医疗器械-医疗耗材,603987,17
603408.SH,轻工制造-家居用品-其他家居用品,603408,17
002448.SZ,汽车-汽车零部件-底盘与发动机系统,002448,33
688657.SH,计算机-软件开发-垂直应用软件,688657,17
600662.SH,社会服务-其他社会服务-专业服务,600662,17
300284.SZ,建筑装饰-建筑装饰-工程咨询服务,300284,33
002958.SZ,银行-银行-农商行,002958,33
600235.SH,轻工制造-造纸-造纸Ⅲ,600235,17
301551.SZ,传媒-文化传媒-电视广播,301551,33
000937.SZ,煤炭-煤炭开采加工-煤炭开采,000937,33
000514.SZ,房地产-房地产-住宅开发,000514,33
001216.SZ,轻工制造-家居用品-其他家居用品,001216,33
600469.SH,汽车-汽车零部件-轮胎轮毂,600469,17
603312.SH,电力设备-电网设备-输变电设备,603312,17
000672.SZ,建筑材料-建筑材料-水泥,000672,33
301099.SZ,电子-其他电子-其他电子Ⅲ,301099,33
603288.SH,食品饮料-食品加工制造-调味发酵品,603288,17
603188.SH,基础化工-化学制品-纺织化学用品,603188,17
002482.SZ,建筑装饰-建筑装饰-装饰园林,002482,33
002545.SZ,基础化工-农化制品-钾肥,002545,33
000921.SZ,家用电器-白色家电-空调,000921,33
600221.SH,交通运输-机场航运-航空运输,600221,17
600006.SH,汽车-汽车整车-商用载货车,600006,17
002304.SZ,食品饮料-白酒-白酒Ⅲ,002304,33
300092.SZ,机械设备-专用设备-能源及重型设备,300092,33
300105.SZ,环保-环保设备-环保设备Ⅲ,300105,33
002116.SZ,建筑装饰-建筑装饰-专业工程,002116,33
301421.SZ,电子-光学光电子-光学元件,301421,33
603106.SH,计算机-计算机设备-其他计算机设备,603106,17
605033.SH,基础化工-农化制品-农药,605033,17
002526.SZ,机械设备-专用设备-能源及重型设备,002526,33
920156.BJ,机械设备-专用设备-其他专用设备,920156,151
002692.SZ,电力设备-电网设备-线缆部件及其他,002692,33
600067.SH,电力设备-电网设备-线缆部件及其他,600067,17
688098.SH,农林牧渔-养殖业-动物保健,688098,17
001338.SZ,农林牧渔-农产品加工-其他农产品加工,001338,33
600507.SH,钢铁-钢铁-特钢,600507,17
688363.SH,美容护理-美容护理-医疗美容,688363,17
002418.SZ,家用电器-白色家电-家电零部件,002418,33
603069.SH,交通运输-公路铁路运输-公交,603069,17
688569.SH,机械设备-轨交设备-轨交设备Ⅲ,688569,17
603035.SH,汽车-汽车零部件-车身附件及饰件,603035,17
600655.SH,商贸零售-零售-商业物业经营,600655,17
002012.SZ,轻工制造-造纸-造纸Ⅲ,002012,33
002791.SZ,建筑材料-建筑材料-其他建材,002791,33
001316.SZ,石油石化-石油加工贸易-油品石化贸易,001316,33
688517.SH,电力设备-电网设备-输变电设备,688517,17
000059.SZ,石油石化-石油加工贸易-石油加工,000059,33
002693.SZ,医药生物-生物制品-其他生物制品,002693,33
300102.SZ,电子-光学光电子-LED,300102,33
002686.SZ,机械设备-通用设备-制冷空调设备,002686,33
601089.SH,医药生物-化学制药-化学制剂,601089,17
300822.SZ,电子-消费电子-消费电子零部件及组装,300822,33
300689.SZ,通信-通信设备-通信终端及配件,300689,33
600955.SH,基础化工-化学原料-其他化学原料,600955,17
300076.SZ,电子-光学光电子-面板,300076,33
601390.SH,建筑装饰-建筑装饰-基础建设,601390,17
688159.SH,通信-通信设备-通信终端及配件,688159,17
000777.SZ,机械设备-通用设备-金属制品,000777,33
001236.SZ,非银金融-多元金融-多元金融Ⅲ,001236,33
603639.SH,基础化工-农化制品-农药,603639,17
688269.SH,基础化工-化学制品-其他化学制品,688269,17
301047.SZ,医药生物-生物制品-其他生物制品,301047,33
600835.SH,机械设备-专用设备-楼宇设备,600835,17
688327.SH,计算机-IT服务-IT服务Ⅲ,688327,17
002905.SZ,传媒-影视院线-影视院线Ⅲ,002905,33
002670.SZ,非银金融-证券-证券Ⅲ,002670,33
605337.SH,食品饮料-饮料制造-软饮料,605337,17
000910.SZ,轻工制造-家居用品-瓷砖地板,000910,33
300927.SZ,基础化工-化学原料-其他化学原料,300927,33
600536.SH,计算机-IT服务-IT服务Ⅲ,600536,17
605169.SH,公用事业-燃气-燃气Ⅲ,605169,17
301212.SZ,基础化工-化学制品-其他化学制品,301212,33
600136.SH,房地产-房地产-房地产服务,600136,22
300555.SZ,通信-通信设备-通信终端及配件,300555,33
600307.SH,钢铁-钢铁-普钢,600307,17
600596.SH,基础化工-农化制品-农药,600596,17
002643.SZ,电子-电子化学品-电子化学品Ⅲ,002643,33
603187.SH,机械设备-通用设备-制冷空调设备,603187,17
688232.SH,计算机-软件开发-垂直应用软件,688232,17
000019.SZ,农林牧渔-农产品加工-粮油加工,000019,33
300086.SZ,医药生物-化学制药-化学制剂,300086,33
300882.SZ,电力设备-电网设备-电气自控设备,300882,33
600866.SH,基础化工-化学制品-食品及饲料添加剂,600866,17
002528.SZ,计算机-计算机设备-安防设备,002528,33
600585.SH,建筑材料-建筑材料-水泥,600585,17
002376.SZ,计算机-计算机设备-其他计算机设备,002376,33
000096.SZ,石油石化-石油加工贸易-油品石化贸易,000096,33
605378.SH,电力设备-电池-其他电池,605378,17
300034.SZ,国防军工-军工装备-航空装备,300034,33
001282.SZ,汽车-汽车零部件-底盘与发动机系统,001282,33
000590.SZ,医药生物-中药-中药Ⅲ,000590,33
603499.SH,轻工制造-包装印刷-包装,603499,17
600210.SH,轻工制造-包装印刷-包装,600210,17
600318.SH,非银金融-多元金融-多元金融Ⅲ,600318,17
002884.SZ,机械设备-通用设备-其他通用设备,002884,33
002768.SZ,基础化工-塑料制品-改性塑料,002768,33
601658.SH,银行-银行-国有大型银行,601658,17
301335.SZ,轻工制造-家居用品-文娱用品,301335,33
301571.SZ,国防军工-军工电子-军工电子Ⅲ,301571,33
300457.SZ,电力设备-电池-锂电专用设备,300457,33
688050.SH,医药生物-医疗器械-医疗耗材,688050,17
600419.SH,食品饮料-饮料制造-乳品,600419,17
002835.SZ,计算机-计算机设备-安防设备,002835,33
001388.SZ,电力设备-电网设备-电气自控设备,001388,33
300735.SZ,电子-消费电子-消费电子零部件及组装,300735,33
000565.SZ,基础化工-化学制品-涂料油墨,000565,33
600281.SH,有色金属-小金属-其他小金属,600281,17
603165.SH,轻工制造-造纸-造纸Ⅲ,603165,17
301256.SZ,基础化工-化学原料-无机盐,301256,33
002035.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,002035,33
603079.SH,基础化工-化学制品-食品及饲料添加剂,603079,17
002600.SZ,电子-消费电子-消费电子零部件及组装,002600,33
001270.SZ,国防军工-军工电子-军工电子Ⅲ,001270,33
300918.SZ,纺织服饰-纺织制造-其他纺织,300918,33
002863.SZ,汽车-汽车零部件-轮胎轮毂,002863,33
002810.SZ,基础化工-化学制品-其他化学制品,002810,33
600256.SH,煤炭-煤炭开采加工-煤炭开采,600256,17
300168.SZ,计算机-IT服务-IT服务Ⅲ,300168,33
600741.SH,汽车-汽车零部件-车身附件及饰件,600741,17
601886.SH,建筑装饰-建筑装饰-装饰园林,601886,17
688279.SH,电子-半导体-数字芯片设计,688279,17
600612.SH,纺织服饰-服装家纺-饰品,600612,17
002294.SZ,医药生物-化学制药-化学制剂,002294,33
601689.SH,汽车-汽车零部件-底盘与发动机系统,601689,17
300039.SZ,医药生物-中药-中药Ⅲ,300039,33
300650.SZ,电子-其他电子-其他电子Ⅲ,300650,33
002408.SZ,石油石化-石油加工贸易-石油加工,002408,33
603829.SH,电力设备-电网设备-输变电设备,603829,17
300290.SZ,计算机-IT服务-IT服务Ⅲ,300290,33
300879.SZ,机械设备-专用设备-农用机械,300879,33
603129.SH,汽车-汽车服务及其他-其他运输设备,603129,17
000498.SZ,建筑装饰-建筑装饰-基础建设,000498,33
600162.SH,商贸零售-零售-商业物业经营,600162,17
603682.SH,商贸零售-零售-商业物业经营,603682,17
003013.SZ,建筑装饰-建筑装饰-工程咨询服务,003013,33
600594.SH,医药生物-中药-中药Ⅲ,600594,17
603585.SH,基础化工-农化制品-农药,603585,17
002734.SZ,基础化工-农化制品-农药,002734,33
603956.SH,机械设备-专用设备-其他专用设备,603956,17
601019.SH,传媒-文化传媒-出版,601019,17
301498.SZ,农林牧渔-农产品加工-宠物食品,301498,33
300422.SZ,环保-环境治理-水务及水治理,300422,33
002292.SZ,传媒-影视院线-影视院线Ⅲ,002292,33
688029.SH,医药生物-医疗器械-医疗耗材,688029,17
605288.SH,机械设备-自动化设备-工控设备,605288,17
000546.SZ,环保-环境治理-固废治理,000546,33
600992.SH,机械设备-通用设备-金属制品,600992,17
300837.SZ,机械设备-专用设备-能源及重型设备,300837,33
000410.SZ,机械设备-通用设备-机床工具,000410,33
688182.SH,通信-通信设备-通信网络设备及器件,688182,17
603341.SH,电子-消费电子-消费电子零部件及组装,603341,17
601336.SH,非银金融-保险-保险Ⅲ,601336,17
300249.SZ,计算机-计算机设备-其他计算机设备,300249,33
603421.SH,通信-通信设备-通信网络设备及器件,603421,17
600033.SH,交通运输-公路铁路运输-高速公路,600033,17
002936.SZ,银行-银行-城商行,002936,33
300188.SZ,计算机-软件开发-横向通用软件,300188,33
000972.SZ,农林牧渔-农产品加工-果蔬加工,000972,33
688600.SH,机械设备-通用设备-仪器仪表,688600,17
301283.SZ,基础化工-化学制品-其他化学制品,301283,33
688543.SH,国防军工-军工装备-地面兵装,688543,17
002206.SZ,基础化工-化学纤维-涤纶,002206,33
301275.SZ,电子-其他电子-其他电子Ⅲ,301275,33
603366.SH,家用电器-厨卫电器-厨卫电器Ⅲ,603366,17
600831.SH,传媒-文化传媒-电视广播,600831,17
603180.SH,轻工制造-家居用品-定制家居,603180,17
000558.SZ,社会服务-旅游及酒店-自然景点,000558,33
002838.SZ,基础化工-塑料制品-改性塑料,002838,33
600970.SH,建筑装饰-建筑装饰-专业工程,600970,17
603313.SH,轻工制造-家居用品-成品家居,603313,17
600528.SH,机械设备-轨交设备-轨交设备Ⅲ,600528,17
300674.SZ,计算机-IT服务-IT服务Ⅲ,300674,33
301581.SZ,汽车-汽车零部件-汽车电子电气系统,301581,33
605500.SH,轻工制造-造纸-造纸Ⅲ,605500,17
002724.SZ,电子-光学光电子-LED,002724,33
001379.SZ,机械设备-通用设备-金属制品,001379,33
600637.SH,传媒-文化传媒-电视广播,600637,17
000903.SZ,汽车-汽车零部件-底盘与发动机系统,000903,33
002672.SZ,环保-环境治理-固废治理,002672,33
601021.SH,交通运输-机场航运-航空运输,601021,17
003007.SZ,计算机-软件开发-垂直应用软件,003007,33
001324.SZ,机械设备-轨交设备-轨交设备Ⅲ,001324,33
300498.SZ,农林牧渔-养殖业-生猪养殖,300498,33
603119.SH,汽车-汽车零部件-其他汽车零部件,603119,17
601998.SH,银行-银行-股份制银行,601998,17
603918.SH,计算机-IT服务-IT服务Ⅲ,603918,17
000912.SZ,基础化工-农化制品-氮肥,000912,33
002818.SZ,商贸零售-零售-商业物业经营,002818,33
300507.SZ,汽车-汽车零部件-底盘与发动机系统,300507,33
000990.SZ,基础化工-化学原料-煤化工,000990,33
601106.SH,机械设备-专用设备-能源及重型设备,601106,17
688701.SH,环保-环境治理-综合环境治理,688701,17
605399.SH,基础化工-化学制品-有机硅,605399,17
000938.SZ,计算机-IT服务-IT服务Ⅲ,000938,33
002274.SZ,基础化工-化学原料-煤化工,002274,33
002649.SZ,计算机-IT服务-IT服务Ⅲ,002649,33
603867.SH,基础化工-化学制品-其他化学制品,603867,17
600125.SH,交通运输-公路铁路运输-铁路运输,600125,17
603256.SH,电子-电子化学品-电子化学品Ⅲ,603256,17
600715.SH,传媒-影视院线-影视院线Ⅲ,600715,17
300834.SZ,基础化工-塑料制品-改性塑料,300834,33
002676.SZ,家用电器-白色家电-家电零部件,002676,33
300253.SZ,计算机-软件开发-垂直应用软件,300253,33
300579.SZ,计算机-软件开发-横向通用软件,300579,33
601568.SH,基础化工-化学原料-氯碱,601568,17
000900.SZ,交通运输-公路铁路运输-高速公路,000900,33
603091.SH,轻工制造-家居用品-其他家居用品,603091,17
000868.SZ,汽车-汽车整车-商用载客车,000868,33
301227.SZ,轻工制造-家居用品-定制家居,301227,33
603999.SH,传媒-文化传媒-出版,603999,17
300653.SZ,医药生物-医疗器械-医疗耗材,300653,33
300986.SZ,建筑材料-建筑材料-其他建材,300986,33
301236.SZ,计算机-IT服务-IT服务Ⅲ,301236,33
002338.SZ,国防军工-军工电子-军工电子Ⅲ,002338,33
603172.SH,基础化工-化学制品-纺织化学用品,603172,17
300289.SZ,医药生物-医疗器械-体外诊断,300289,33
600636.SH,社会服务-教育-教育Ⅲ,600636,21
600035.SH,交通运输-公路铁路运输-高速公路,600035,17
001914.SZ,房地产-房地产-房地产服务,001914,33
688378.SH,电子-电子化学品-电子化学品Ⅲ,688378,17
001318.SZ,食品饮料-饮料制造-乳品,001318,33
300027.SZ,传媒-影视院线-影视院线Ⅲ,300027,33
000421.SZ,综合-综合-综合Ⅲ,000421,33
603980.SH,基础化工-化学制品-纺织化学用品,603980,17
002007.SZ,医药生物-生物制品-血液制品,002007,33
600398.SH,纺织服饰-服装家纺-服装,600398,17
002386.SZ,基础化工-化学原料-氯碱,002386,33
301016.SZ,机械设备-轨交设备-轨交设备Ⅲ,301016,33
688669.SH,基础化工-塑料制品-改性塑料,688669,17
605178.SH,建筑装饰-建筑装饰-装饰园林,605178,17
000929.SZ,食品饮料-饮料制造-啤酒,000929,33
002344.SZ,商贸零售-零售-商业物业经营,002344,33
603317.SH,食品饮料-食品加工制造-调味发酵品,603317,17
600633.SH,传媒-游戏-游戏Ⅲ,600633,17
002198.SZ,医药生物-中药-中药Ⅲ,002198,33
600720.SH,建筑装饰-建筑装饰-工程咨询服务,600720,17
600182.SH,汽车-汽车零部件-轮胎轮毂,600182,17
300692.SZ,环保-环境治理-水务及水治理,300692,33
002104.SZ,通信-通信设备-通信终端及配件,002104,33
300828.SZ,机械设备-通用设备-金属制品,300828,33
601999.SH,传媒-文化传媒-出版,601999,17
000401.SZ,建筑材料-建筑材料-水泥,000401,33
001296.SZ,基础化工-非金属材料-非金属材料Ⅲ,001296,33
603880.SH,医药生物-医疗器械-医疗耗材,603880,17
002577.SZ,计算机-计算机设备-其他计算机设备,002577,33
002548.SZ,农林牧渔-农产品加工-畜禽饲料,002548,33
000566.SZ,医药生物-化学制药-化学制剂,000566,33
002123.SZ,通信-通信服务-通信应用增值服务,002123,33
001206.SZ,美容护理-美容护理-个护用品,001206,33
688566.SH,医药生物-化学制药-化学制剂,688566,17
000888.SZ,社会服务-旅游及酒店-自然景点,000888,33
688039.SH,计算机-IT服务-IT服务Ⅲ,688039,17
002161.SZ,电子-其他电子-其他电子Ⅲ,002161,33
000739.SZ,医药生物-化学制药-原料药,000739,33
603055.SH,纺织服饰-纺织制造-其他纺织,603055,17
000677.SZ,基础化工-化学纤维-粘胶,000677,33
601718.SH,纺织服饰-服装家纺-服装,601718,22
601238.SH,汽车-汽车整车-乘用车,601238,17
002152.SZ,计算机-计算机设备-其他计算机设备,002152,33
300071.SZ,传媒-文化传媒-广告营销,300071,33
603089.SH,汽车-汽车零部件-底盘与发动机系统,603089,17
603817.SH,环保-环境治理-水务及水治理,603817,17
002537.SZ,汽车-汽车零部件-车身附件及饰件,002537,33
600055.SH,医药生物-医疗器械-医疗设备,600055,17
600618.SH,基础化工-化学原料-氯碱,600618,17
300875.SZ,国防军工-军工装备-地面兵装,300875,33
603298.SH,机械设备-工程机械-工程机械Ⅲ,603298,17
688334.SH,社会服务-其他社会服务-专业服务,688334,17
000919.SZ,医药生物-化学制药-化学制剂,000919,33
000661.SZ,医药生物-生物制品-其他生物制品,000661,33
605166.SH,基础化工-化学纤维-其他纤维,605166,17
002798.SZ,轻工制造-家居用品-瓷砖地板,002798,33
688265.SH,医药生物-医疗服务-医疗研发外包,688265,17
300326.SZ,医药生物-医疗器械-医疗耗材,300326,33
002819.SZ,机械设备-通用设备-仪器仪表,002819,33
601633.SH,汽车-汽车整车-乘用车,601633,17
002209.SZ,机械设备-专用设备-印刷包装机械,002209,33
300324.SZ,计算机-计算机设备-其他计算机设备,300324,33
601311.SH,电力设备-电池-其他电池,601311,17
300713.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,300713,33
688151.SH,医药生物-医疗器械-医疗耗材,688151,17
600061.SH,非银金融-证券-证券Ⅲ,600061,17
300546.SZ,计算机-计算机设备-其他计算机设备,300546,33
600698.SH,汽车-汽车零部件-底盘与发动机系统,600698,17
002882.SZ,电力设备-电网设备-线缆部件及其他,002882,33
603351.SH,医药生物-化学制药-原料药,603351,17
002557.SZ,食品饮料-食品加工制造-休闲食品,002557,33
603161.SH,汽车-汽车零部件-底盘与发动机系统,603161,17
300015.SZ,医药生物-医疗服务-医院,300015,33
601318.SH,非银金融-保险-保险Ⅲ,601318,17
600847.SH,电力设备-电池-其他电池,600847,17
002748.SZ,基础化工-化学原料-氯碱,002748,33
000488.SZ,轻工制造-造纸-造纸Ⅲ,000488,33
605122.SH,建筑材料-建筑材料-水泥,605122,17
603551.SH,家用电器-厨卫电器-厨卫电器Ⅲ,603551,17
600983.SH,家用电器-白色家电-冰洗,600983,17
300942.SZ,医药生物-医疗器械-体外诊断,300942,33
000952.SZ,医药生物-化学制药-原料药,000952,33
601000.SH,交通运输-港口航运-港口,601000,17
300313.SZ,农林牧渔-养殖业-其他养殖,300313,33
600512.SH,建筑装饰-建筑装饰-基础建设,600512,17
605183.SH,基础化工-橡胶制品-炭黑,605183,17
600079.SH,医药生物-化学制药-化学制剂,600079,22
300775.SZ,国防军工-军工装备-航空装备,300775,33
002850.SZ,电力设备-电池-锂电池,002850,33
000717.SZ,钢铁-钢铁-普钢,000717,33
000680.SZ,机械设备-工程机械-工程机械Ⅲ,000680,33
688333.SH,机械设备-通用设备-其他通用设备,688333,17
688580.SH,医药生物-医疗器械-医疗设备,688580,17
600600.SH,食品饮料-饮料制造-啤酒,600600,17
000969.SZ,有色金属-金属新材料-其他金属新材料,000969,33
600717.SH,交通运输-港口航运-港口,600717,17
301656.SZ,汽车-汽车零部件-汽车电子电气系统,301656,33
300145.SZ,机械设备-通用设备-其他通用设备,300145,33
002342.SZ,机械设备-通用设备-金属制品,002342,33
001209.SZ,纺织服饰-服装家纺-服装,001209,33
002278.SZ,机械设备-专用设备-能源及重型设备,002278,33
601083.SH,交通运输-港口航运-航运,601083,17
000789.SZ,建筑材料-建筑材料-水泥,000789,33
603215.SH,家用电器-小家电-小家电Ⅲ,603215,17
000554.SZ,石油石化-石油加工贸易-油品石化贸易,000554,33
688685.SH,国防军工-军工装备-航空装备,688685,17
002569.SZ,纺织服饰-服装家纺-服装,002569,33
002102.SZ,医药生物-化学制药-原料药,002102,33
002816.SZ,机械设备-专用设备-其他专用设备,002816,33
000926.SZ,房地产-房地产-住宅开发,000926,33
000886.SZ,交通运输-公路铁路运输-高速公路,000886,33
688401.SH,电子-半导体-半导体材料,688401,17
301110.SZ,商贸零售-互联网电商-互联网电商Ⅲ,301110,33
688299.SH,电子-光学光电子-面板,688299,17
301055.SZ,轻工制造-家居用品-其他家居用品,301055,33
002170.SZ,基础化工-农化制品-复合肥,002170,33
300506.SZ,建筑装饰-建筑装饰-装饰园林,300506,33
300789.SZ,计算机-计算机设备-其他计算机设备,300789,33
300235.SZ,计算机-软件开发-垂直应用软件,300235,33
300522.SZ,基础化工-化学制品-涂料油墨,300522,33
603018.SH,建筑装饰-建筑装饰-工程咨询服务,603018,17
000538.SZ,医药生物-中药-中药Ⅲ,000538,33
600452.SH,公用事业-电力-电能综合服务,600452,17
002743.SZ,建筑装饰-建筑装饰-专业工程,002743,33
601298.SH,交通运输-港口航运-港口,601298,17
002941.SZ,建筑装饰-建筑装饰-基础建设,002941,33
300933.SZ,电力设备-电网设备-线缆部件及其他,300933,33
600120.SH,非银金融-多元金融-多元金融Ⅲ,600120,17
601900.SH,传媒-文化传媒-出版,601900,17
603271.SH,有色金属-工业金属-铝,603271,17
301168.SZ,电力设备-光伏设备-光伏电池组件,301168,33
603323.SH,银行-银行-农商行,603323,17
603895.SH,机械设备-专用设备-其他专用设备,603895,17
002669.SZ,基础化工-化学制品-其他化学制品,002669,33
301202.SZ,通信-通信设备-其他通信设备,301202,33
001356.SZ,轻工制造-家居用品-其他家居用品,001356,33
300872.SZ,计算机-IT服务-IT服务Ⅲ,300872,33
600192.SH,电力设备-电网设备-输变电设备,600192,17
600388.SH,环保-环保设备-环保设备Ⅲ,600388,17
688292.SH,通信-通信设备-其他通信设备,688292,17
301316.SZ,计算机-IT服务-IT服务Ⅲ,301316,33
603856.SH,建筑材料-建筑材料-管材,603856,17
002230.SZ,计算机-软件开发-横向通用软件,002230,33
688819.SH,电力设备-电池-其他电池,688819,17
600551.SH,传媒-文化传媒-出版,600551,17
603617.SH,机械设备-通用设备-其他通用设备,603617,17
002985.SZ,国防军工-军工装备-航空装备,002985,33
002562.SZ,基础化工-化学制品-食品及饲料添加剂,002562,33
688137.SH,医药生物-生物制品-其他生物制品,688137,17
603177.SH,环保-环境治理-大气治理,603177,17
600998.SH,医药生物-医药商业-医药流通,600998,17
600170.SH,建筑装饰-建筑装饰-房屋建设,600170,17
002602.SZ,传媒-游戏-游戏Ⅲ,002602,33
300492.SZ,社会服务-教育-教育Ⅲ,300492,33
600481.SH,电力设备-光伏设备-硅料硅片,600481,17
603730.SH,汽车-汽车零部件-车身附件及饰件,603730,17
600309.SH,基础化工-化学制品-聚氨酯,600309,17
002175.SZ,机械设备-通用设备-仪器仪表,002175,33
001359.SZ,基础化工-非金属材料-非金属材料Ⅲ,001359,33
002295.SZ,有色金属-工业金属-铜,002295,33
603496.SH,计算机-计算机设备-其他计算机设备,603496,17
000930.SZ,农林牧渔-农产品加工-其他农产品加工,000930,33
300542.SZ,计算机-软件开发-垂直应用软件,300542,33
300396.SZ,医药生物-医疗器械-体外诊断,300396,33
000028.SZ,医药生物-医药商业-医药流通,000028,33
603739.SH,基础化工-化学制品-食品及饲料添加剂,603739,17
002094.SZ,轻工制造-家居用品-其他家居用品,002094,33
603113.SH,基础化工-化学原料-其他化学原料,603113,17
002020.SZ,医药生物-化学制药-化学制剂,002020,33
002564.SZ,机械设备-专用设备-能源及重型设备,002564,33
002843.SZ,机械设备-通用设备-金属制品,002843,33
002373.SZ,计算机-IT服务-IT服务Ⅲ,002373,33
002010.SZ,交通运输-物流-物流Ⅲ,002010,33
920726.BJ,食品饮料-食品加工制造-调味发酵品,920726,151
300801.SZ,基础化工-化学制品-其他化学制品,300801,33
300759.SZ,医药生物-医疗服务-医疗研发外包,300759,33
600189.SH,食品饮料-饮料制造-软饮料,600189,17
300768.SZ,计算机-软件开发-横向通用软件,300768,33
002721.SZ,纺织服饰-服装家纺-饰品,002721,33
601929.SH,传媒-文化传媒-电视广播,601929,17
600979.SH,公用事业-电力-电能综合服务,600979,17
300979.SZ,纺织服饰-纺织制造-其他纺织,300979,33
002122.SZ,机械设备-通用设备-机床工具,002122,33
600519.SH,食品饮料-白酒-白酒Ⅲ,600519,17
002368.SZ,计算机-IT服务-IT服务Ⅲ,002368,33
603628.SH,电力设备-光伏设备-光伏辅材,603628,17
600249.SH,美容护理-美容护理-个护用品,600249,17
300497.SZ,医药生物-化学制药-原料药,300497,33
603237.SH,食品饮料-食品加工制造-预加工食品,603237,17
300211.SZ,机械设备-通用设备-仪器仪表,300211,33
600691.SH,基础化工-农化制品-氮肥,600691,17
300699.SZ,国防军工-军工装备-航空装备,300699,33
002021.SZ,机械设备-专用设备-纺织服装设备,002021,33
920665.BJ,基础化工-橡胶制品-其他橡胶制品,920665,151
600059.SH,食品饮料-饮料制造-其他酒类,600059,17
600365.SH,商贸零售-互联网电商-互联网电商Ⅲ,600365,22
300681.SZ,汽车-汽车零部件-汽车电子电气系统,300681,33
600354.SH,农林牧渔-种植业与林业-种子生产,600354,17
600335.SH,汽车-汽车服务及其他-汽车服务,600335,17
301372.SZ,环保-环境治理-水务及水治理,301372,33
600756.SH,计算机-IT服务-IT服务Ⅲ,600756,17
601618.SH,建筑装饰-建筑装饰-专业工程,601618,17
300010.SZ,社会服务-教育-教育Ⅲ,300010,33
002836.SZ,轻工制造-包装印刷-包装,002836,33
300271.SZ,计算机-软件开发-垂直应用软件,300271,33
000570.SZ,机械设备-通用设备-其他通用设备,000570,33
002707.SZ,社会服务-旅游及酒店-旅游综合,002707,33
002142.SZ,银行-银行-城商行,002142,33
603599.SH,基础化工-农化制品-农药,603599,17
301027.SZ,建筑装饰-建筑装饰-工程咨询服务,301027,33
301109.SZ,环保-环境治理-固废治理,301109,33
601098.SH,传媒-文化传媒-出版,601098,17
689009.SH,汽车-汽车服务及其他-其他运输设备,689009,17
603768.SH,汽车-汽车零部件-其他汽车零部件,603768,17
301175.SZ,环保-环境治理-固废治理,301175,33
000695.SZ,电力设备-电池-电池化学品,000695,33
300869.SZ,医药生物-医疗器械-医疗设备,300869,33
301152.SZ,电力设备-电池-电池化学品,301152,33
300770.SZ,传媒-文化传媒-电视广播,300770,33
600558.SH,机械设备-通用设备-金属制品,600558,17
601766.SH,机械设备-轨交设备-轨交设备Ⅲ,601766,17
300999.SZ,农林牧渔-农产品加工-粮油加工,300999,33
002723.SZ,电子-光学光电子-LED,002723,33
600019.SH,钢铁-钢铁-普钢,600019,17
002393.SZ,医药生物-化学制药-化学制剂,002393,33
688117.SH,医药生物-化学制药-化学制剂,688117,17
600223.SH,美容护理-美容护理-化妆品,600223,17
300048.SZ,建筑装饰-建筑装饰-专业工程,300048,33
000856.SZ,机械设备-专用设备-其他专用设备,000856,33
603198.SH,食品饮料-白酒-白酒Ⅲ,603198,17
605287.SH,建筑装饰-建筑装饰-装饰园林,605287,17
301182.SZ,电子-消费电子-消费电子零部件及组装,301182,33
000792.SZ,基础化工-农化制品-钾肥,000792,33
688410.SH,医药生物-医疗器械-医疗设备,688410,17
002390.SZ,医药生物-中药-中药Ⅲ,002390,33
000731.SZ,基础化工-农化制品-氮肥,000731,33
300453.SZ,医药生物-医疗器械-医疗耗材,300453,33
603966.SH,机械设备-专用设备-能源及重型设备,603966,17
601881.SH,非银金融-证券-证券Ⅲ,601881,17
301028.SZ,机械设备-通用设备-其他通用设备,301028,33
600785.SH,商贸零售-零售-百货零售,600785,17
000523.SZ,食品饮料-饮料制造-软饮料,000523,33
002110.SZ,钢铁-钢铁-普钢,002110,33
300620.SZ,通信-通信设备-通信网络设备及器件,300620,33
601333.SH,交通运输-公路铁路运输-铁路运输,601333,17
603903.SH,环保-环境治理-水务及水治理,603903,17
603609.SH,农林牧渔-农产品加工-畜禽饲料,603609,17
002043.SZ,建筑材料-建筑材料-其他建材,002043,33
300352.SZ,计算机-软件开发-横向通用软件,300352,33
000813.SZ,医药生物-化学制药-化学制剂,000813,33
000568.SZ,食品饮料-白酒-白酒Ⅲ,000568,33
603373.SH,社会服务-其他社会服务-专业服务,603373,17
300369.SZ,计算机-软件开发-横向通用软件,300369,33
603898.SH,轻工制造-家居用品-定制家居,603898,17
600248.SH,建筑装饰-建筑装饰-房屋建设,600248,17
002366.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,002366,33
002372.SZ,建筑材料-建筑材料-管材,002372,33
603766.SH,汽车-汽车服务及其他-其他运输设备,603766,17
