所属同花顺行业,股票代码,market_code,code
传媒-游戏-游戏Ⅲ,002174.SZ,33,002174
汽车-汽车服务及其他-其他运输设备,689009.SH,17,689009
石油石化-油气开采及服务-油服工程,603727.SH,17,603727
电力设备-电网设备-输变电设备,301668.SZ,33,301668
医药生物-医疗服务-其他医疗服务,920670.BJ,151,920670
电力设备-电池-锂电专用设备,920522.BJ,151,920522
电力设备-光伏设备-光伏辅材,603212.SH,17,603212
交通运输-物流-物流Ⅲ,603967.SH,17,603967
非银金融-多元金融-多元金融Ⅲ,000415.SZ,33,000415
计算机-IT服务-IT服务Ⅲ,300300.SZ,33,300300
电力设备-电网设备-线缆部件及其他,301439.SZ,33,301439
社会服务-旅游及酒店-人工景点,002059.SZ,33,002059
机械设备-专用设备-能源及重型设备,920703.BJ,151,920703
医药生物-生物制品-血液制品,002007.SZ,33,002007
汽车-汽车零部件-其他汽车零部件,603109.SH,17,603109
有色金属-工业金属-铝,002540.SZ,33,002540
交通运输-物流-物流Ⅲ,002889.SZ,33,002889
交通运输-公路铁路运输-高速公路,600033.SH,17,600033
非银金融-保险-保险Ⅲ,601319.SH,17,601319
房地产-房地产-住宅开发,000573.SZ,33,000573
计算机-计算机设备-安防设备,688489.SH,17,688489
汽车-汽车零部件-车身附件及饰件,002420.SZ,33,002420
农林牧渔-种植业与林业-林业,600265.SH,22,600265
电子-光学光电子-光学元件,300701.SZ,33,300701
轻工制造-家居用品-定制家居,603801.SH,17,603801
机械设备-自动化设备-其他自动化设备,688329.SH,17,688329
建筑材料-建筑材料-其他建材,300737.SZ,33,300737
医药生物-医疗器械-医疗设备,688580.SH,17,688580
通信-通信设备-其他通信设备,300213.SZ,33,300213
传媒-文化传媒-电视广播,002238.SZ,33,002238
房地产-房地产-产业地产,600604.SH,17,600604
环保-环境治理-水务及水治理,603797.SH,17,603797
公用事业-电力-热力,002893.SZ,33,002893
机械设备-专用设备-能源及重型设备,603036.SH,17,603036
汽车-汽车零部件-车身附件及饰件,603035.SH,17,603035
家用电器-白色家电-家电零部件,301280.SZ,33,301280
社会服务-其他社会服务-专业服务,300795.SZ,33,300795
汽车-汽车零部件-其他汽车零部件,603655.SH,17,603655
轻工制造-家居用品-定制家居,301227.SZ,33,301227
建筑材料-建筑材料-水泥,605122.SH,17,605122
纺织服饰-纺织制造-其他纺织,601599.SH,17,601599
计算机-软件开发-横向通用软件,688095.SH,17,688095
传媒-文化传媒-广告营销,002264.SZ,33,002264
食品饮料-饮料制造-其他酒类,600616.SH,17,600616
计算机-软件开发-垂直应用软件,300550.SZ,33,300550
计算机-计算机设备-其他计算机设备,002869.SZ,33,002869
医药生物-医疗器械-医疗设备,300358.SZ,33,300358
汽车-汽车零部件-底盘与发动机系统,300733.SZ,33,300733
钢铁-钢铁-普钢,000717.SZ,33,000717
农林牧渔-种植业与林业-种子生产,600371.SH,17,600371
电力设备-电网设备-电气自控设备,688681.SH,17,688681
通信-通信设备-通信终端及配件,300628.SZ,33,300628
建筑装饰-建筑装饰-装饰园林,300506.SZ,33,300506
汽车-汽车零部件-底盘与发动机系统,000581.SZ,33,000581
电子-消费电子-消费电子零部件及组装,002925.SZ,33,002925
通信-通信服务-通信应用增值服务,300578.SZ,33,300578
电力设备-其他电源设备-其他电源设备Ⅲ,002227.SZ,33,002227
国防军工-军工装备-航空装备,300696.SZ,33,300696
食品饮料-食品加工制造-肉制品,605567.SH,17,605567
交通运输-港口航运-港口,601018.SH,17,601018
电子-消费电子-消费电子零部件及组装,002369.SZ,33,002369
轻工制造-家居用品-其他家居用品,300993.SZ,33,300993
机械设备-专用设备-其他专用设备,002337.SZ,33,002337
交通运输-物流-物流Ⅲ,600755.SH,17,600755
国防军工-军工装备-航空装备,688231.SH,17,688231
交通运输-公路铁路运输-高速公路,000755.SZ,33,000755
电子-半导体-半导体设备,688652.SH,17,688652
轻工制造-造纸-造纸Ⅲ,002067.SZ,33,002067
计算机-计算机设备-其他计算机设备,002268.SZ,33,002268
交通运输-港口航运-航运,603209.SH,17,603209
电力设备-电池-电池化学品,002058.SZ,33,002058
综合-综合-综合Ⅲ,000421.SZ,33,000421
食品饮料-食品加工制造-预加工食品,002661.SZ,33,002661
通信-通信设备-通信线缆及配套,688143.SH,17,688143
机械设备-通用设备-仪器仪表,688808.SH,17,688808
医药生物-生物制品-其他生物制品,300009.SZ,33,300009
电力设备-电池-其他电池,605378.SH,17,605378
有色金属-工业金属-铜,600490.SH,17,600490
社会服务-其他社会服务-专业服务,920208.BJ,151,920208
建筑装饰-建筑装饰-基础建设,002060.SZ,33,002060
机械设备-专用设备-其他专用设备,300988.SZ,33,300988
家用电器-小家电-小家电Ⅲ,300824.SZ,33,300824
基础化工-塑料制品-其他塑料制品,002825.SZ,33,002825
房地产-房地产-住宅开发,000514.SZ,33,000514
电力设备-光伏设备-硅料硅片,002129.SZ,33,002129
电子-其他电子-其他电子Ⅲ,688103.SH,17,688103
电子-半导体-半导体设备,003043.SZ,33,003043
汽车-汽车零部件-车身附件及饰件,605228.SH,17,605228
机械设备-通用设备-其他通用设备,001696.SZ,33,001696
基础化工-化学制品-聚氨酯,603041.SH,17,603041
农林牧渔-养殖业-其他养殖,300313.SZ,33,300313
商贸零售-零售-商业物业经营,000785.SZ,33,000785
社会服务-其他社会服务-专业服务,920122.BJ,151,920122
轻工制造-家居用品-其他家居用品,301004.SZ,33,301004
轻工制造-包装印刷-包装,601968.SH,17,601968
电子-光学光电子-面板,000050.SZ,33,000050
基础化工-化学纤维-其他纤维,920077.BJ,151,920077
建筑材料-建筑材料-耐火材料,920792.BJ,151,920792
电力设备-电池-锂电池,300530.SZ,33,300530
交通运输-物流-物流Ⅲ,600704.SH,17,600704
医药生物-中药-中药Ⅲ,301331.SZ,33,301331
食品饮料-食品加工制造-其他食品,603102.SH,17,603102
机械设备-专用设备-印刷包装机械,920553.BJ,151,920553
基础化工-化学制品-食品及饲料添加剂,920422.BJ,151,920422
机械设备-专用设备-能源及重型设备,002523.SZ,33,002523
电力设备-电网设备-输变电设备,920496.BJ,151,920496
医药生物-医疗器械-医疗耗材,603205.SH,17,603205
建筑材料-建筑材料-管材,603856.SH,17,603856
电力设备-光伏设备-光伏电池组件,300393.SZ,33,300393
医药生物-医疗器械-医疗耗材,688366.SH,17,688366
房地产-房地产-住宅开发,600675.SH,17,600675
机械设备-通用设备-仪器仪表,300370.SZ,33,300370
基础化工-化学制品-纺织化学用品,603188.SH,17,603188
医药生物-中药-中药Ⅲ,600129.SH,17,600129
医药生物-医疗器械-医疗设备,300341.SZ,33,300341
医药生物-化学制药-化学制剂,600812.SH,17,600812
基础化工-化学原料-其他化学原料,301190.SZ,33,301190
轻工制造-家居用品-文娱用品,301101.SZ,33,301101
食品饮料-食品加工制造-其他食品,603262.SH,17,603262
电子-半导体-模拟芯片设计,603068.SH,17,603068
机械设备-专用设备-其他专用设备,300902.SZ,33,300902
纺织服饰-服装家纺-饰品,600439.SH,17,600439
基础化工-化学原料-氯碱,600935.SH,17,600935
电力设备-光伏设备-光伏电池组件,002513.SZ,33,002513
家用电器-白色家电-家电零部件,001268.SZ,33,001268
建筑装饰-建筑装饰-专业工程,300384.SZ,33,300384
电子-消费电子-品牌消费电子,688775.SH,17,688775
环保-环境治理-水务及水治理,003039.SZ,33,003039
钢铁-钢铁-特钢,603995.SH,17,603995
汽车-汽车整车-商用载货车,000800.SZ,33,000800
通信-通信设备-通信终端及配件,300615.SZ,33,300615
机械设备-通用设备-金属制品,301160.SZ,33,301160
医药生物-医疗器械-医疗设备,300171.SZ,33,300171
基础化工-农化制品-农药,300575.SZ,33,300575
汽车-汽车零部件-底盘与发动机系统,002703.SZ,33,002703
电力设备-电网设备-输变电设备,920062.BJ,151,920062
计算机-计算机设备-其他计算机设备,301339.SZ,33,301339
纺织服饰-服装家纺-家纺,002293.SZ,33,002293
电子-其他电子-其他电子Ⅲ,301275.SZ,33,301275
电子-消费电子-消费电子零部件及组装,002426.SZ,33,002426
电力设备-光伏设备-逆变器,300763.SZ,33,300763
商贸零售-零售-商业物业经营,300947.SZ,33,300947
基础化工-化学制品-氟化工,300343.SZ,33,300343
传媒-文化传媒-数字媒体,300413.SZ,33,300413
国防军工-军工装备-地面兵装,300527.SZ,33,300527
汽车-汽车零部件-轮胎轮毂,002593.SZ,33,002593
美容护理-美容护理-个护用品,301108.SZ,33,301108
交通运输-公路铁路运输-公交,600834.SH,17,600834
食品饮料-食品加工制造-调味发酵品,002495.SZ,33,002495
基础化工-化学制品-涂料油墨,603062.SH,17,603062
电子-元件-被动元件,301566.SZ,33,301566
机械设备-专用设备-其他专用设备,688092.SH,17,688092
家用电器-白色家电-空调,000333.SZ,33,000333
电子-光学光电子-面板,000045.SZ,33,000045
电力设备-光伏设备-光伏电池组件,002459.SZ,33,002459
有色金属-工业金属-铜,000737.SZ,33,000737
交通运输-港口航运-航运,601866.SH,17,601866
综合-综合-综合Ⅲ,000753.SZ,33,000753
商贸零售-零售-百货零售,002251.SZ,33,002251
电子-其他电子-其他电子Ⅲ,002885.SZ,33,002885
计算机-计算机设备-其他计算机设备,688060.SH,17,688060
汽车-汽车服务及其他-汽车服务,600386.SH,17,600386
商贸零售-零售-百货零售,000759.SZ,33,000759
非银金融-多元金融-多元金融Ⅲ,001236.SZ,33,001236
医药生物-医疗器械-体外诊断,600538.SH,17,600538
通信-通信服务-通信应用增值服务,300571.SZ,33,300571
计算机-IT服务-IT服务Ⅲ,000938.SZ,33,000938
计算机-软件开发-垂直应用软件,600570.SH,17,600570
医药生物-化学制药-化学制剂,920566.BJ,151,920566
食品饮料-食品加工制造-预加工食品,605089.SH,17,605089
电子-光学光电子-面板,001308.SZ,33,001308
公用事业-电力-新能源发电,600905.SH,17,600905
医药生物-生物制品-其他生物制品,920047.BJ,151,920047
有色金属-小金属-其他小金属,000960.SZ,33,000960
有色金属-工业金属-铝,600219.SH,17,600219
国防军工-军工装备-地面兵装,601606.SH,17,601606
农林牧渔-种植业与林业-其他种植业,600540.SH,17,600540
医药生物-中药-中药Ⅲ,002644.SZ,33,002644
房地产-房地产-住宅开发,000656.SZ,33,000656
电力设备-电网设备-输变电设备,300477.SZ,33,300477
建筑材料-建筑材料-耐火材料,920580.BJ,151,920580
农林牧渔-农产品加工-畜禽饲料,000702.SZ,33,000702
综合-综合-综合Ⅲ,600620.SH,17,600620
医药生物-中药-中药Ⅲ,600351.SH,17,600351
基础化工-化学制品-民爆用品,002096.SZ,33,002096
银行-银行-城商行,600919.SH,17,600919
电子-光学光电子-面板,605218.SH,17,605218
电子-光学光电子-LED,002137.SZ,33,002137
纺织服饰-服装家纺-服装,600400.SH,17,600400
交通运输-物流-物流Ⅲ,001228.SZ,33,001228
电力设备-风电设备-风电整机,300772.SZ,33,300772
食品饮料-食品加工制造-肉制品,000529.SZ,33,000529
机械设备-通用设备-制冷空调设备,002639.SZ,33,002639
纺织服饰-纺织制造-印染,600987.SH,17,600987
汽车-汽车零部件-汽车电子电气系统,603786.SH,17,603786
医药生物-医疗服务-医院,300143.SZ,33,300143
石油石化-油气开采及服务-油气开采,000968.SZ,33,000968
建筑材料-建筑材料-水泥,000401.SZ,33,000401
电力设备-电网设备-线缆部件及其他,603577.SH,17,603577
机械设备-通用设备-仪器仪表,603700.SH,17,603700
有色金属-小金属-其他小金属,600281.SH,17,600281
汽车-汽车零部件-轮胎轮毂,002085.SZ,33,002085
计算机-计算机设备-安防设备,002835.SZ,33,002835
汽车-汽车整车-乘用车,600733.SH,17,600733
医药生物-医疗服务-医疗研发外包,300149.SZ,33,300149
基础化工-橡胶制品-其他橡胶制品,002224.SZ,33,002224
房地产-房地产-住宅开发,000797.SZ,33,000797
交通运输-物流-物流Ⅲ,000927.SZ,33,000927
食品饮料-食品加工制造-调味发酵品,300908.SZ,33,300908
机械设备-专用设备-能源及重型设备,601399.SH,17,601399
环保-环境治理-水务及水治理,000605.SZ,33,000605
汽车-汽车零部件-底盘与发动机系统,301560.SZ,33,301560
医药生物-化学制药-化学制剂,300434.SZ,33,300434
医药生物-化学制药-化学制剂,003020.SZ,33,003020
医药生物-化学制药-原料药,603235.SH,17,603235
医药生物-化学制药-化学制剂,000919.SZ,33,000919
电力设备-光伏设备-光伏电池组件,688429.SH,17,688429
汽车-汽车服务及其他-其他运输设备,603529.SH,17,603529
纺织服饰-纺织制造-其他纺织,600232.SH,17,600232
汽车-汽车零部件-汽车电子电气系统,002239.SZ,33,002239
计算机-软件开发-横向通用软件,300579.SZ,33,300579
通信-通信服务-电信运营商,600941.SH,17,600941
计算机-软件开发-垂直应用软件,688657.SH,17,688657
食品饮料-饮料制造-乳品,002329.SZ,33,002329
环保-环境治理-水务及水治理,300422.SZ,33,300422
医药生物-化学制药-化学制剂,300233.SZ,33,300233
基础化工-化学原料-无机盐,600784.SH,17,600784
电力设备-电网设备-输变电设备,603097.SH,17,603097
机械设备-轨交设备-轨交设备Ⅲ,688569.SH,17,688569
轻工制造-造纸-造纸Ⅲ,600567.SH,17,600567
通信-通信服务-通信应用增值服务,300895.SZ,33,300895
医药生物-化学制药-原料药,920656.BJ,151,920656
计算机-计算机设备-其他计算机设备,002376.SZ,33,002376
机械设备-工程机械-工程机械Ⅲ,920599.BJ,151,920599
通信-通信设备-通信终端及配件,002104.SZ,33,002104
机械设备-通用设备-制冷空调设备,603187.SH,17,603187
传媒-游戏-游戏Ⅲ,002555.SZ,33,002555
交通运输-公路铁路运输-高速公路,600269.SH,17,600269
机械设备-通用设备-制冷空调设备,603277.SH,17,603277
机械设备-通用设备-仪器仪表,300445.SZ,33,300445
机械设备-专用设备-其他专用设备,688383.SH,17,688383
纺织服饰-纺织制造-棉纺,000850.SZ,33,000850
医药生物-中药-中药Ⅲ,000790.SZ,33,000790
有色金属-金属新材料-其他金属新材料,300930.SZ,33,300930
食品饮料-白酒-白酒Ⅲ,000799.SZ,33,000799
农林牧渔-养殖业-生猪养殖,000048.SZ,33,000048
医药生物-生物制品-其他生物制品,688278.SH,17,688278
通信-通信服务-电信运营商,600050.SH,17,600050
机械设备-自动化设备-激光设备,300747.SZ,33,300747
社会服务-旅游及酒店-自然景点,603136.SH,17,603136
传媒-文化传媒-数字媒体,301313.SZ,33,301313
食品饮料-白酒-白酒Ⅲ,600559.SH,17,600559
基础化工-塑料制品-改性塑料,301131.SZ,33,301131
传媒-文化传媒-广告营销,000676.SZ,33,000676
机械设备-通用设备-仪器仪表,920509.BJ,151,920509
医药生物-医疗器械-医疗设备,688139.SH,17,688139
交通运输-港口航运-航运,603167.SH,17,603167
计算机-软件开发-垂直应用软件,301153.SZ,33,301153
建筑装饰-建筑装饰-工程咨询服务,603018.SH,17,603018
医药生物-中药-中药Ⅲ,002907.SZ,33,002907
机械设备-通用设备-仪器仪表,920476.BJ,151,920476
有色金属-金属新材料-磁性材料,300224.SZ,33,300224
机械设备-通用设备-其他通用设备,920689.BJ,151,920689
石油石化-石油加工贸易-石油加工,000985.SZ,33,000985
传媒-文化传媒-电视广播,601929.SH,17,601929
煤炭-煤炭开采加工-煤炭开采,601011.SH,17,601011
有色金属-小金属-其他小金属,301026.SZ,33,301026
基础化工-农化制品-复合肥,603395.SH,17,603395
食品饮料-饮料制造-啤酒,000752.SZ,33,000752
机械设备-专用设备-楼宇设备,603321.SH,17,603321
机械设备-工程机械-工程机械Ⅲ,603338.SH,17,603338
机械设备-通用设备-其他通用设备,301448.SZ,33,301448
机械设备-专用设备-能源及重型设备,300435.SZ,33,300435
基础化工-化学纤维-涤纶,002206.SZ,33,002206
交通运输-公路铁路运输-高速公路,601107.SH,17,601107
美容护理-美容护理-医疗美容,688363.SH,17,688363
医药生物-医疗器械-医疗设备,688212.SH,17,688212
机械设备-轨交设备-轨交设备Ⅲ,688459.SH,17,688459
传媒-影视院线-影视院线Ⅲ,002905.SZ,33,002905
机械设备-通用设备-金属制品,301309.SZ,33,301309
食品饮料-食品加工制造-调味发酵品,603755.SH,17,603755
医药生物-医疗服务-医院,000516.SZ,33,000516
通信-通信服务-通信应用增值服务,300442.SZ,33,300442
机械设备-通用设备-仪器仪表,300667.SZ,33,300667
食品饮料-白酒-白酒Ⅲ,600779.SH,17,600779
传媒-文化传媒-出版,603230.SH,17,603230
汽车-汽车零部件-车身附件及饰件,300893.SZ,33,300893
有色金属-金属新材料-磁性材料,000795.SZ,33,000795
建筑材料-建筑材料-水泥,000877.SZ,33,000877
计算机-IT服务-IT服务Ⅲ,300609.SZ,33,300609
汽车-汽车零部件-车身附件及饰件,603266.SH,17,603266
医药生物-中药-中药Ⅲ,603896.SH,17,603896
计算机-计算机设备-其他计算机设备,300479.SZ,33,300479
电力设备-电网设备-线缆部件及其他,920639.BJ,151,920639
石油石化-石油加工贸易-石油加工,000637.SZ,33,000637
电子-消费电子-消费电子零部件及组装,002241.SZ,33,002241
食品饮料-白酒-白酒Ⅲ,600199.SH,17,600199
轻工制造-家居用品-其他家居用品,603195.SH,17,603195
医药生物-医疗服务-医疗研发外包,301509.SZ,33,301509
食品饮料-食品加工制造-休闲食品,605339.SH,17,605339
公用事业-燃气-燃气Ⅲ,600903.SH,17,600903
汽车-汽车零部件-底盘与发动机系统,301119.SZ,33,301119
纺织服饰-服装家纺-饰品,000017.SZ,33,000017
农林牧渔-种植业与林业-种子生产,000713.SZ,33,000713
医药生物-中药-中药Ⅲ,002275.SZ,33,002275
电力设备-电网设备-电气自控设备,688616.SH,17,688616
电子-半导体-半导体设备,688605.SH,17,688605
纺织服饰-服装家纺-服装,301276.SZ,33,301276
食品饮料-饮料制造-其他酒类,600084.SH,22,600084
医药生物-中药-中药Ⅲ,600976.SH,17,600976
石油石化-石油加工贸易-石油加工,600800.SH,17,600800
医药生物-化学制药-化学制剂,002004.SZ,33,002004
机械设备-工程机械-工程机械Ⅲ,920101.BJ,151,920101
食品饮料-白酒-白酒Ⅲ,002646.SZ,33,002646
基础化工-农化制品-农药,002391.SZ,33,002391
医药生物-医疗器械-体外诊断,688389.SH,17,688389
有色金属-工业金属-铜,600711.SH,17,600711
纺织服饰-服装家纺-服装,603518.SH,17,603518
轻工制造-造纸-造纸Ⅲ,002078.SZ,33,002078
钢铁-钢铁-冶钢原料,000923.SZ,33,000923
商贸零售-零售-商业物业经营,000058.SZ,33,000058
环保-环境治理-综合环境治理,000068.SZ,33,000068
医药生物-中药-中药Ⅲ,920266.BJ,151,920266
纺织服饰-纺织制造-棉纺,000726.SZ,33,000726
医药生物-化学制药-化学制剂,000597.SZ,33,000597
基础化工-橡胶制品-其他橡胶制品,300320.SZ,33,300320
环保-环境治理-水务及水治理,300437.SZ,33,300437
汽车-汽车零部件-其他汽车零部件,300998.SZ,33,300998
电力设备-电网设备-电气自控设备,002169.SZ,33,002169
电子-消费电子-消费电子零部件及组装,300735.SZ,33,300735
医药生物-化学制药-化学制剂,688687.SH,17,688687
商贸零售-互联网电商-互联网电商Ⅲ,301558.SZ,33,301558
机械设备-专用设备-其他专用设备,603895.SH,17,603895
公用事业-燃气-燃气Ⅲ,603689.SH,17,603689
机械设备-通用设备-仪器仪表,688768.SH,17,688768
计算机-软件开发-横向通用软件,688225.SH,17,688225
交通运输-公路铁路运输-高速公路,601188.SH,17,601188
环保-环境治理-水务及水治理,600168.SH,17,600168
公用事业-电力-电能综合服务,600116.SH,17,600116
通信-通信设备-通信线缆及配套,300563.SZ,33,300563
机械设备-工程机械-工程机械Ⅲ,002097.SZ,33,002097
计算机-IT服务-IT服务Ⅲ,300020.SZ,33,300020
家用电器-白色家电-家电零部件,920108.BJ,151,920108
医药生物-中药-中药Ⅲ,600518.SH,17,600518
计算机-软件开发-垂直应用软件,688291.SH,17,688291
美容护理-美容护理-化妆品,920123.BJ,151,920123
医药生物-化学制药-化学制剂,688382.SH,17,688382
机械设备-专用设备-农用机械,600615.SH,17,600615
商贸零售-零售-百货零售,002697.SZ,33,002697
房地产-房地产-住宅开发,600208.SH,17,600208
公用事业-电力-火电,600027.SH,17,600027
公用事业-电力-火电,600578.SH,17,600578
建筑装饰-建筑装饰-装饰园林,002482.SZ,33,002482
电力设备-电网设备-电气自控设备,920299.BJ,151,920299
农林牧渔-农产品加工-水产饲料,002696.SZ,33,002696
医药生物-生物制品-疫苗,300122.SZ,33,300122
汽车-汽车服务及其他-其他运输设备,300256.SZ,33,300256
机械设备-专用设备-能源及重型设备,301063.SZ,33,301063
房地产-房地产-产业地产,600639.SH,17,600639
农林牧渔-农产品加工-畜禽饲料,002548.SZ,33,002548
汽车-汽车零部件-底盘与发动机系统,603701.SH,17,603701
计算机-软件开发-垂直应用软件,300348.SZ,33,300348
汽车-汽车零部件-汽车电子电气系统,600699.SH,17,600699
计算机-软件开发-垂直应用软件,002322.SZ,33,002322
基础化工-化学制品-其他化学制品,920033.BJ,151,920033
基础化工-农化制品-农药,603810.SH,17,603810
基础化工-塑料制品-膜材料,301565.SZ,33,301565
房地产-房地产-住宅开发,600665.SH,17,600665
社会服务-其他社会服务-专业服务,603060.SH,17,603060
机械设备-专用设备-其他专用设备,688162.SH,17,688162
美容护理-美容护理-化妆品,300957.SZ,33,300957
综合-综合-综合Ⅲ,600805.SH,17,600805
机械设备-专用设备-其他专用设备,001395.SZ,33,001395
基础化工-化学原料-无机盐,603299.SH,17,603299
建筑材料-建筑材料-其他建材,301010.SZ,33,301010
公用事业-燃气-燃气Ⅲ,600917.SH,17,600917
公用事业-电力-新能源发电,000591.SZ,33,000591
电子-其他电子-其他电子Ⅲ,688662.SH,17,688662
纺织服饰-纺织制造-其他纺织,605180.SH,17,605180
交通运输-公路铁路运输-公交,600561.SH,17,600561
传媒-文化传媒-电视广播,600637.SH,17,600637
国防军工-军工电子-军工电子Ⅲ,688636.SH,17,688636
机械设备-通用设备-磨具磨料,600172.SH,17,600172
计算机-软件开发-横向通用软件,688023.SH,17,688023
机械设备-通用设备-金属制品,300885.SZ,33,300885
计算机-软件开发-垂直应用软件,600880.SH,17,600880
通信-通信设备-通信网络设备及器件,301419.SZ,33,301419
电子-电子化学品-电子化学品Ⅲ,688378.SH,17,688378
建筑材料-建筑材料-水泥,003037.SZ,33,003037
食品饮料-饮料制造-软饮料,605337.SH,17,605337
社会服务-教育-教育Ⅲ,300338.SZ,33,300338
医药生物-化学制药-化学制剂,002399.SZ,33,002399
商贸零售-零售-百货零售,002419.SZ,33,002419
纺织服饰-服装家纺-饰品,600916.SH,17,600916
美容护理-美容护理-个护用品,301059.SZ,33,301059
电力设备-电池-锂电专用设备,301325.SZ,33,301325
计算机-IT服务-IT服务Ⅲ,000555.SZ,33,000555
通信-通信设备-其他通信设备,688080.SH,17,688080
电力设备-电机-电机Ⅲ,603320.SH,17,603320
银行-银行-城商行,002936.SZ,33,002936
轻工制造-造纸-造纸Ⅲ,600793.SH,17,600793
汽车-汽车零部件-轮胎轮毂,601163.SH,17,601163
基础化工-橡胶制品-炭黑,002753.SZ,33,002753
基础化工-化学制品-纺织化学用品,300107.SZ,33,300107
食品饮料-食品加工制造-其他食品,920273.BJ,151,920273
机械设备-通用设备-金属制品,002877.SZ,33,002877
建筑材料-建筑材料-其他建材,300715.SZ,33,300715
食品饮料-食品加工制造-休闲食品,603719.SH,17,603719
建筑装饰-建筑装饰-基础建设,000498.SZ,33,000498
电子-其他电子-其他电子Ⅲ,002388.SZ,33,002388
基础化工-化学制品-其他化学制品,688196.SH,17,688196
基础化工-化学制品-其他化学制品,001358.SZ,33,001358
电子-消费电子-消费电子零部件及组装,300709.SZ,33,300709
建筑装饰-建筑装饰-工程咨询服务,603357.SH,17,603357
医药生物-医疗器械-体外诊断,688217.SH,17,688217
家用电器-小家电-小家电Ⅲ,300272.SZ,33,300272
基础化工-农化制品-磷肥及磷化工,600141.SH,17,600141
电力设备-电网设备-输变电设备,002270.SZ,33,002270
电力设备-电池-电池化学品,002805.SZ,33,002805
交通运输-物流-物流Ⅲ,603128.SH,17,603128
医药生物-化学制药-原料药,000952.SZ,33,000952
环保-环境治理-大气治理,603315.SH,17,603315
农林牧渔-种植业与林业-其他种植业,601118.SH,17,601118
建筑材料-建筑材料-水泥,002596.SZ,33,002596
轻工制造-包装印刷-包装,603499.SH,17,603499
电子-消费电子-消费电子零部件及组装,301180.SZ,33,301180
纺织服饰-服装家纺-服装,002029.SZ,33,002029
环保-环保设备-环保设备Ⅲ,000820.SZ,33,000820
社会服务-旅游及酒店-自然景点,600054.SH,17,600054
社会服务-旅游及酒店-酒店,601007.SH,17,601007
汽车-汽车零部件-底盘与发动机系统,002126.SZ,33,002126
机械设备-工程机械-工程机械Ⅲ,603280.SH,17,603280
食品饮料-饮料制造-乳品,002910.SZ,33,002910
电子-光学光电子-面板,300120.SZ,33,300120
计算机-IT服务-IT服务Ⅲ,300079.SZ,33,300079
有色金属-小金属-其他小金属,002167.SZ,33,002167
医药生物-化学制药-化学制剂,000915.SZ,33,000915
社会服务-其他社会服务-专业服务,300662.SZ,33,300662
电力设备-电网设备-电气自控设备,301179.SZ,33,301179
通信-通信设备-通信网络设备及器件,300548.SZ,33,300548
电子-电子化学品-电子化学品Ⅲ,688035.SH,17,688035
国防军工-军工电子-军工电子Ⅲ,688084.SH,17,688084
机械设备-专用设备-其他专用设备,688128.SH,17,688128
轻工制造-包装印刷-包装,002191.SZ,33,002191
电力设备-电机-电机Ⅲ,000922.SZ,33,000922
建筑装饰-建筑装饰-装饰园林,301098.SZ,33,301098
机械设备-通用设备-其他通用设备,603617.SH,17,603617
基础化工-化学制品-涂料油墨,300522.SZ,33,300522
机械设备-专用设备-其他专用设备,002529.SZ,33,002529
电力设备-电网设备-线缆部件及其他,300265.SZ,33,300265
钢铁-钢铁-冶钢原料,000629.SZ,33,000629
商贸零售-零售-百货零售,000715.SZ,33,000715
汽车-汽车零部件-底盘与发动机系统,600218.SH,17,600218
环保-环境治理-综合环境治理,300187.SZ,33,300187
煤炭-煤炭开采加工-焦炭加工,601015.SH,17,601015
计算机-IT服务-IT服务Ⅲ,300678.SZ,33,300678
电子-半导体-半导体材料,301678.SZ,33,301678
机械设备-专用设备-其他专用设备,603956.SH,17,603956
计算机-软件开发-横向通用软件,300768.SZ,33,300768
医药生物-医疗服务-医疗研发外包,301201.SZ,33,301201
电力设备-电网设备-输变电设备,301361.SZ,33,301361
传媒-游戏-游戏Ⅲ,300467.SZ,33,300467
农林牧渔-养殖业-动物保健,002688.SZ,33,002688
医药生物-化学制药-化学制剂,600488.SH,17,600488
房地产-房地产-住宅开发,000002.SZ,33,000002
交通运输-公路铁路运输-铁路运输,001213.SZ,33,001213
电子-元件-印制电路板,301132.SZ,33,301132
医药生物-中药-中药Ⅲ,600329.SH,17,600329
食品饮料-白酒-白酒Ⅲ,600702.SH,17,600702
轻工制造-包装印刷-包装,301223.SZ,33,301223
计算机-软件开发-横向通用软件,688058.SH,17,688058
基础化工-化学制品-其他化学制品,688602.SH,17,688602
医药生物-化学制药-原料药,688690.SH,17,688690
电子-元件-印制电路板,600601.SH,17,600601
电子-光学光电子-LED,300625.SZ,33,300625
公用事业-电力-新能源发电,601619.SH,17,601619
建筑装饰-建筑装饰-基础建设,600039.SH,17,600039
机械设备-通用设备-制冷空调设备,301043.SZ,33,301043
农林牧渔-种植业与林业-农业综合,920964.BJ,151,920964
医药生物-化学制药-原料药,300111.SZ,33,300111
电力设备-电网设备-电气自控设备,000400.SZ,33,000400
交通运输-公路铁路运输-高速公路,600106.SH,17,600106
医药生物-化学制药-原料药,600216.SH,17,600216
机械设备-通用设备-金属制品,000777.SZ,33,000777
传媒-文化传媒-电视广播,600037.SH,17,600037
电子-光学光电子-面板,002387.SZ,33,002387
轻工制造-家居用品-成品家居,603600.SH,17,603600
电子-半导体-分立器件,300831.SZ,33,300831
医药生物-医疗器械-体外诊断,300832.SZ,33,300832
